"headline","content","newspaper","date"
"La víspera de Halloween","La película La purga, de la primera de Damien Leone, del 2013, nos trae la historia de una niña que encuentra una cinta con horrorosas imágenes de un payaso cometiendo asesinatos. Luego de verla, el payaso aparece ante ella en la vida real. Disponible en Netflix.","publimetro","09/09/2019"
"Gacy","En esta película del 2003, de Clive Saunders, vemos a un hombre que trabajaba de payaso, pero que mató a más de treinta niños y los enterr en su propio sótano. Está basada en la historia real de John Wayne Gacy, quien también inspiró a Stephen King para crear a Pennywise. Se ve en Amazon Prime Video.","publimetro","09/09/2019"
"Poltergeist?","La terrorífica cinta del 2015, dirigida por Gil Kenan, se centra en una familia que encuentra una caja llena de payasos de juguete abandonados en la casa que acaban de comprar. Estos entes malignos empiezan a acosar a los hijos de la pareja Bowen, incluso los seguirán cuando se muden. Disponible en Netflix.","publimetro","09/09/2019"
"Clown","Con el fin de animar a su hijo en su fiesta de cumpleaños, un abnegado padre consigue un disfraz de payaso para la ocasión. Pero luego de eso, descubre que este disfraz lo ha poseído, obligándolo a cometer horrendos crímenes. La película de Jon Watts del 2016 está en Amazon Prime Video.","publimetro","09/09/2019"
"Clown town","Un grupo de amigos queda varado en un pueblo desierto, donde acaban siendo perseguidos por un grupo de violentos psicópatas vestidos como payasos, que parecieran sacados directamente de sus pesadillas. La película es del 2016, dirigida por Tom Nagel. Disponible en la app de Fox.","publimetro","09/09/2019"
"Clowntergeist","También en Amazon Prime Video encontramos esta película de Aaron Muschietti del 2017, en la que la joven Emma tiene que enfrentarse a sus peores miedos cuando un espíritu demoniaco con forma de payaso comienza a sembrar el pánico en su pueblo. Un detalle es que el propio Muschietti actúa en la película.","publimetro","09/09/2019"
"La música romántica llora la partida de Camilo Sesto","Su verdadero nombre era Camilo Blanes Cortés. Naci en Alcoy (Comunidad Valenciana) en septiembre de 1946. Popular cantante español falleció a los 72 años. Hoy será velado en Madrid. La música romántica en castellano perdió a uno de sus grandes representantes con la muerte del cantante español Camilo Sesto, confirmada en la madrugada del domingo (hora española) en el Hospital Universitario Quirónsalud de Madrid. Un fallo renal provocó la muerte del músico de 72 años, según su representante, Eduardo Guervós. En declaraciones a la cadena estatal española TVE, Guervós explicó que el estado de salud del artista se encontraba muy deteriorado por estas complicaciones renales, por las que ya había sido hospitalizado el año pasado. En agosto del 2018, Camilo Sesto debió permanecer unos días en el hospital Puerta de Hierro de Majadahonda, cerca de Madrid, por un ciclo nefrítico. La familia lo despide. Camilo Blanes Jr., único hijo de Camilo Sesto –lo tuvo con la mexicana María Vargas–, viajó a España, desde México, para estar presente en el sepelio de su padre. Ambos asistirán hoy a la capilla ardiente que se instaló en la Sociedad General de Autores y Editores (SGAE) de Madrid, donde se velarán los restos mortales del popular artista. Entre los grandes éxitos de Camilo Sesto figuran las baladas Algo de mí, Quiero ser tu amante?, Fresa salvaje, Jamás, Contigo aprendí y Con el viento a favor.","publimetro","09/09/2019"
"¿Por qué Camilo Sesto ha llegado a ser tan querido en nuestro país?","La muerte de Camilo Sesto marca el final de una de las más notables carreras de la balada romántica en español. Productor, compositor y, por encima de todo, cantante, Camilo Blanes –su verdadero nombre– fue sin lugar a dudas el máximo exponente de este género musical, que alcanzó su edad de oro en la década del setenta. Desde entonces, el Perú sería uno de los países donde encontraría a algunos de sus seguidores más fieles. A pesar de que su inspiración como compositor fue disminuyendo a mediados de los años ochenta, sus mejores canciones de la década anterior, como Vivir así es morir de amor, Jamás, Melina o Fresa salvaje son clásicos del dial local. Sus sofisticados arreglos de cuerdas, sinuosas progresiones armónicas, además de las letras que exploran la dimensión erótica del ser humano con una devoción que tiende a lo religioso y a lo místico, son razones suficientes para que el repertorio de los grandes éxitos de Camilo Sesto permanezca en las radios limeñas por muchos años más.","publimetro","09/09/2019"
"Aumentar la productividad de la organización y, a la par, apoyar el crecimiento profesional del trabajador.","En muchas partes del mundo, en razón de estos objetivos, se está aplicando el mentoring.  A través de esta práctica, un aprendiz es guiado por un tutor para desarrollar sus conocimientos. Además, le ayudará a reforzar sus habilidades blandas a partir del potencial, la experiencia profesional y el aprendizaje del mentor.  Renzo Reyes, director de Iniciativa Empresarial de la UPC, nos detalla cuatro beneficios que todo empresario debe conocer sobre esta técnica.  Buen rendimiento.  Según el especialista de la UPC, la práctica de esta metodología brinda motivación al aprendiz como al mentor, debido al intercambio de información, haciendo posible el aumento de la productividad.  Todos ganan. El proceso de mentoring no solo beneficia a los aprendices. Para el tutor, este proceso también le permitirá demostrar su capacidad de liderazgo, compartir ideas y ampliar su red de contactos.  Cuatro beneficios que ofrece el mentoring  Destreza. Gracias a esta técnica, el mentor potencia las cualidades del aprendiz, así como también las habilidades y conocimientos que este tenga.  Desarrollo y retención del talento. El disziplinar puede reunir conocimientos prácticos y con ello potenciar su capacidad en las actividades laborales. As, lograr destacar en la empresa.  Liderazgo. En respuesta a la práctica constante de asistencia, los aprendices logran optimizar su desarrollo en el liderazgo. Esto les permite adquirir una mayor jerarquía dentro de una empresa.","publimetro","09/09/2019"
"Cuantos se pierde por el contrabando?","La Comisión de Lucha contra el Contrabando y Comercio Ilícito de la Sociedad Nacional de Industrias (SNI) ha informado que, en los últimos ocho años, el Perú perdió más de US$5.000 millones por el ingreso ilegal de productos a nuestro territorio. Esto evidencia un crecimiento del contrabando del 12% desde el 2010, según cifras oficiales de la Sunat.  La SNI indicó que el impacto fiscal al Estado es exactamente de US$5.059 millones en comercio ilegal de cigarrillos, licores, plaguicidas, entre muchos otros, que ingresan al país sin realizar el pago de los derechos aduaneros y otros impuestos.  Para el 2018, la Sunat estimó en US$596 millones el nivel de contrabando en el Perú, mientras que el impacto fiscal generado por este monto estimado fue de US$113 millones, señala la comisión.  Estas cifras de la Sunat no consideran los montos perdidos por otros tipos de delito aduanero como son la subvaluación arancelaria, también llamada contrabando técnico.","publimetro","09/09/2019"
