"headline","content","newspaper","date"
"Por ello, Flamengo gana miles de dólares","Guerrero valioso: oro +BRASIL rio de janeiro/ojo erante unos aproximados de más de 100 mil dólares y un aumento en el número cortesía Selección peruana Derantero peruano Paolo Guerrero de ro es un éxito para simpatizantes Flamengo. En solo dos partidos — dos en el estadio Maracaná — también el club gan casi 600 mil dólares. En el partido con mío, fueron 51 mil aficionados y el club se qued con 261 mil dólares. El último fin de semana se estableció el nuevo récord de asistencia en el Campeonato Brasileño con 61 mil aficionados presentes y el Fla se embolsó 330 mil dólares. Son números de éxito. Pero no se detiene ahí, desde la llegada de Paolo Guerrero, 18 mediasetras se vendieron y han generado millonarios ingresos adicionales. En el campo de juego se repite el éxito. En cinco partidos con la camiseta 9 marcó dos goles, dió dos asistencias, tuvo  cuatro victorias y un empate. La dirigencia de Flamengo está que se frota las manos. Millonarios ingresos para las arcas del club.","ojo","08/08/2015"
"Ya conocen a sus rivales","Malmo FF sueco de Yoshimar Yotún chocará con Celtic de Escocia, BATE Borisov de Alexei Rosell lo hará ante Partizán de Serbia y Sporting de Lisboa de André Carrillo con CSKA de Moscú buscando su clasificación a la Champions League, el 18 y 26 de agosto.","ojo","08/08/2015"
"Ofrece 900 mil dólares a Diego","Claudia Villafañe y Diego Maradona no llegaron a un acuerdo en una mediación, pero sí trascendió que existe una oferta millonaria que la exmujer del jugador estaría dispuesta a pagar, Villafañe pretende pagar 900 mil dólares al Diez para zanjar sus acusaciones de robo.","ojo","08/08/2015"
"DISPARE CONTRA EL PORSCHE","Nick Roman Tuanama contó que no solo participó en el crimen de Zapata Coletti, sino también disparó, junto con su compinche Jhairol, contra el Porsche de Gerald Oropeza López la noche del 1 de abril. Nick es miembro de la banda criminal Los sicarios de Atahualpa.  En la clandestinidad se encuentra Gerald Oropeza, acusado de narcotráfico.","ojo","08/08/2015"
"PONA BAILARINAS Y MODELAS A GERALD","Patrick iba con chicas cuando lo secuestran. El taxista detenido, Víctor Vásquez Pacheco, también fue testigo del secuestro de Patrick Zapata Coletti desde otro taxi, cuando la víctima y dos amigas se dirigían a sus domicilios tras una noche de diversión en la discoteca Songo, de San Martín de Porres. Las dos amigas que quedaron estupefactas aquella tarde son María Elena de Rodríguez y Cecilia del Pilar Casas Quintana, quienes denunciaron el secuestro de inmediato, pero horas después se enteraron de que había sido asesinado a tiros.  Patrick tenía buenas relaciones con artistas, bailarinas y modelos, y era amigo del popular Tony Montana peruano, en las fiestas que organizaba en la mansión que ocupaba de manera irregular en La Molina, Sabía muchas cosas de Gerald (acusado de narcotráfico) y no se lo perdonaron, dijo una fuente policial.","ojo","08/08/2015"
"POR LAS MASCOTAS, POSTERGAMOS NUESTRA BODA","Resulta que yo tengo cuatro gatos, que crecen mucho y silenciosos, y pues ahora que me voy a casar, viviremos en una casita que está ocupada de mis suegros, he decidido llevármelos conmigo pero mi futuro cónyuge no está de acuerdo. Y es que él piensa llevar a sus adorados perros que, igualmente cría con mucho cariño y devoción. Como se dar cuenta, existe un problema de preferencias para las mascotas. Mi futura suegra es más salomónica y dice que la casita que nos entrega es lo suficientemente amplia para que vivan tranquilos; sin embargo, considero que, para empezar, debemos acoger a mis gatos y de acuerdo a cómo distribuyamos el espacio, entrarán los dos perros. Pero Rodrigo, como se llama mi futuro esposo, quiere que las cosas sean al revés. A todo esto se metió su cuñada afirmando que lo mejor es que las mascotas sigan en sus respectivos hogares y que luego que nos installemos, veamos bien los espacios. Pensé igual que tu madre, que las mascotas permanezcan en sus hogares hasta que se instalen bien y decidan los espacios. Esta discusión ha puesto en veremos la boda, que estaba prevista para breve, y ahora hemos debido separar iglesia para noviembre.","ojo","08/08/2015"
"PALABRA DE MARILYN","La famosa actriz estadounidense Marilyn Monroe dijo una vez que si una chica cuenta con los tacones apropiados, puede conquistar fácilmente el mundo.","ojo","08/08/2015"
"CALETRE","Capacidad de pensar y obrar con prudencia. SINÓNIMO: cacumen, ingenio, sesera. ANTONIMO: torpeza, necedad. FRASE El pintor que en nada duda, pocos progresos har en el arte LEONARDO DA VINCI, GENIO.","ojo","08/08/2015"
"LA MUERTE Y LA DONCELLA","El Teatro de Luca presenta la obra de Ariel Dorfman La muerte y la doncella dirigida por Mikhail Page. Con Cecilia Bernasconi, Hernán Romero y Gerardo García Frías. Jueves a lunes a las 8:00 p.m.","ojo","08/08/2015"
"PATÓ PARODI RECONOCE INFIDELIDAD Y DICE COMETÍ ERROR","Patricio Parodi, utilizado su cuenta de Twitter para solicitar disculpas públicas tras reconocer haber sido infiel a su expareja, la popular Leona Sheyla Rojas, a quien pidi perdón públicamente tras el ampay que difundió el programa Amor, amor, amor. Tras Rojas estaba de viaje en Estados Unidos. Te admiro y te quiero, sé que no, sí que cometí un error y estoy aquí para pedirle las disculpas a Sheyla y su familia. Yo ya lo hice personalmente con ella porque ya hemos hablado sobre el tema. Soy consciente de que me equivoqué, soy un ser humano y me comporté como una persona irresponsable. Me comporté mal, le pedí disculpas y se las pediría las veces que sean necesarias. Solo quiero aclarar que mi error fue mi responsabilidad, me comporté como un individuo irresponsable. Fui yo quien actuó mal, le pido disculpas a Sheyla y a todos ustedes que están advertidos de la situación. Solo quiero aclarar que mi error fue mi responsabilidad, me comporté como un individuo irresponsable. Fui yo quien actuó mal, le pido disculpas a Sheyla y a todos ustedes que están advertidos de la situación.","ojo","08/08/2015"
"GISELA HABLA DE SEGUNDA TEMPORADA DE EL GRAN SHOW","Empezamos con el pie derecho, afirma que ha Gisela Valcárcel se mostró muy entusiasmada por el inicio de una nueva temporada. Además, confía en que su programa familiar sea el más visto por el público, tal como sucedió la primera temporada. Giovanna Valcárcel defendió a Gino Assereto, Melissa Paredes, Gino Pesaresi y Yaco Eskenazi, quienes conforman el elenco del nuevo programa humorístico Versus, donde nadie se salva. Me he quedado asombrada, porque ellos van a sorprender, hay varios que tienen vena cómica, no son personas que se creen por la fama. Ellos quieren demostrar al país que pueden hacer algo más que juegos (de competencia), indicó Valcárcel, quien se mostró feliz por el debut del espacio televisivo. Estoy feliz que regresen los programas humorísticos, porque se habían perdido completamente. La gente se quiere reír y no escuchar temas de muertes o violaciones. Estamos haciendo un buen producto.","ojo","08/08/2015"
"PATO PARODI RECONOCE QUE LE FUÉ INFIEL A LEONA Y SE ARREPIENTE","Madre de Patricio se solidariza con ‘guerrera’ y dice que ‘la quiere y admira’. Modelo pide que no le hagan bullying a rubia conductora.","ojo","08/08/2015"
"PLANTEA CURUL VACA","PPK quiere acabar con trasfugas. El candidato presidencial Pedro Pablo Kuczynski planteó que los congresistas fugas, es decir los que cambian de bancada durante el período para el que fueron electos, pierdan sus escaños. ‘Tenemos que promover el curul vacío: el transfuga simplemente pierde su curul’, dijo PPK. Anotó que el Perú necesita una ‘cultura de partidos responsables’. PPK también propuso la eliminación del voto preferencial, ‘aunque vaya a ser impopular para algunos’, pidió empezar a utilizarse el voto electrónico para agilizar los procesos electorales. ‘Ojalá en la elección (del próximo año) sean cuatro o cinco partidos, no más. Ahora son como 25 partidos’, dijo.","ojo","08/08/2015"
"PROPUESTA DE LAY","Cuculiza apoya pena de muerte. La propuesta del legislador Humberto Lay de aplicar pena de muerte a criminales violentos está ganando respaldo. Ayer, la legisladora fujimorista Luisa María Cuculiza se mostró a favor de la pena capital y recordó que tiene un proyecto de ley que nunca vio la luz. ‘Estoy totalmente de acuerdo (con Lay). Hace más de ocho años que vengo pidiendo la muerte para los violadores de menores. Esta gente vale menos que un perro, pero mi proyecto está vetado por los derechos humanos del violador’, dijo. ‘Nos santiguamos y le pedimos a Dios y al Santo Padre que nos den paciencia y tranquilidad para seguir luchando por la pena de muerte en este país’, expresó enérgicamente. Lay, quien también es pastor evangélico, asegura que su propuesta no se contradice con la Biblia.","ojo","08/08/2015"
"LE PIDEN QUE SE TRANQUILICE Y TOME VALERIANA","Jiménez no molesto con comisión MBL. Frente a la posibilidad de ser investigado por el caso de Lossio, el expremier Juan Jiménez acusó a la comisión que preside Marisol Pérez Tello de haber ‘excedido sus funciones largamente y no tener un manejo serio y consistente en su conducción, pues solo busca demoler y afectar lo más posible al gobierno’. Luego afirmó que el sistémico Mauricio Mulder, miembro de dicho grupo, es amigo del exgerente general de la empresa Antalsir, Rodrigo Arosemena, y yo tampoco tengo aún ninguna información investigada. ‘De acuerdo a la información que he recibido, y espero que no sea chisme... (amigo de Rodrigo Arosemena) por Mauricio Mulder. Ya hemos visto fotos donde’, declaró Jiménez a RPP. En inmediata respuesta, el aprista Mulder dijo que Jiménez está hablando ‘idioteces’. ‘Todos los que tienen rabo de paja quieren dictar (la investigación)’, añadió. Explicó que Jiménez no tramitó dos denuncias enviadas a la Presidencia del Consejo de Ministros sobre hechos de corrupción en Madre de Dios que vinculaban al ahora detenido Martín Belaunde Lossio. Afirmó nunca ha hablado ni por teléfono con Arosemena y ni siquiera en una reunión social de lejos. En esta etapa (Jiménez) ha sido invitado, si pasa a investigado se enterará y se lo notificaremos.’","ojo","08/08/2015"
"RECHAZAN SU PEDIDO PARA ANULAR JUICIO","Urresti no se sale con su gusto y sigue procesado. El exministro del Interior, Daniel Urresti, siguió enfrentando el proceso judicial en su contra por su presunta responsabilidad en el asesinato del periodista Hugo Bustíos en Ayacucho. Ayer el colegiado que lo procesa rechazó un recurso de nulidad de su proceso que planteó a través de su defensa. El argumento de Urresti era que su presunta participación en el crimen es cosa juzgada, pues ya se sentenció a otros militares en este caso. El tribunal considera que Urresti ahora está cesado con nuevos testimonios e indicios.","ojo","08/08/2015"
"IBERICO GARANTIZA APOYO A FISCALÍA","El presidente del Congreso, Luis Iberico, recibió ayer el saludo del fiscal de la Nación, Pablo Sánchez, a quien garantizó apoyo en la lucha contra la corrupción y con un mayor presupuesto. ‘Hay una serie de proyectos de ley que están en el Senado y otros que están ingresando. Nos comprometemos a apoyar, dentro de la posible, para que la Fiscalía tenga mejores instrumentos para su gestión’, dijo.","ojo","08/08/2015"
