"headline","subheadline","author","content","newspaper","date"
"Marino Morikawa y su plan para salvar el Titicaca","Esta y otras historias de voluntariado y esfuerzos para destacar en el Día de la Tierra.","","","elcomercio","2019/04/20"
"Cristiano Ronaldo y Messi van por su gol 600 en clubes”; NA ; ”NA "," ""‘CR7’ tiene 599 y Leo 597. Hoy juegan con Juventus (11 a.m.) y Barcelona (1:45 p.m.).”","","","elcomercio","2019/04/20"
"Décima Detención Preventiva para Kuczynski","Decisión."," ""NA"""," ""Dictan prisión preventiva de 36 meses para Kuczynski. Decisión. Juez indica que existe graves indicios de la comisión del supuesto delito de lavado de activos, peligro de fuga y obstaculización de las indagaciones.""","elcomercio","2019/04/20"
"Pánico en Mesa Redonda","Incendio destruye casi una manzana en Mesa Redonda."," ""NA"""," ""Explosiones alarmaron a miles de fieles que participaban en actos de Viernes Santo en el Cercado. Unas 50 unidades de bomberos enfrentaron el fuego. Este se inició antes de las 6 p.m. y continuaba durante la noche.""","elcomercio","2019/04/20"
"Miguel Bellido: Adiós masivo aprista a García","Millares de militantes y simpatizantes del Apra acompañaron los restos del expresidente por calles de Lima.; Antonio Alvarez"""," ""Por la tarde, fueron cremados en privado.""","","elcomercio","2019/04/20"
"Luis Galaretta entrevistado por Piko Tamashiro","SEC. GRAL. ENCARGADO DE FUERZA POPULAR 'Fue un error gravísimo querer ‘desalbertizar’ al fujimorismo.'"," ""NA"""," """"","elcomercio","2019/04/20"
"Ambulancias en Huaura","Accidentes de autobuses causan múltiples fatalidades."," ""NA"""," ""Informalidad. Vehículo salió de un terminal en Piura que carece de habilitación técnica del MTC.""","elcomercio","2019/04/20"
"fuga y obstaculización en la investigación que desarrolla el Ministerio Público.","","Na","Así lo dejó establecido en la hora y quince minutos que duró la lectura de su resolución, que amparó en parte el pedido del fiscal José Domingo Pérez Gómez, del equipo especial Lava Jato, quien investiga a Kuczynski. El juez, sin embargo, rechazó impo- ner la detención preventiva a la ex secre- taria de PPK Gloria Kisic y a su ex chofe-r José Luis Bernaola Ñuflo. Ambos afrontarán bajo comparecencia restrictiva la investi-gación. Adicionalmente, cada uno deberá pagar S/20 mil por la caución.","elcomercio","2019/04/20"
"— Argumentos — ","","Na","Para ordenar la medida, el juez indica que a PPK se le imputa el delito de lavado de activos (en la modalidad de conver-sión, transferencia y ocultamiento) por medio de una organización criminal que funcio-nó desde el 2003 hasta el 2015. El delito pri-mario para tal imputación, señaló el magistra-do, proviene de presuntos actos de corrupti-on que Kuczynski habría cometido entre el 2001 al 2006, con su participación en la con-ce-sión de los proyectos Integración de la In-fraestructura Regional Suramericana-IIRS Ur-sur (tramos 2 y 3) y del trasvase Olmos. Est-o al haber usado su cargo como ministro de Economi-a del gobierno de Alejandro Toledo para realiz-ar acciones y emitir decretos que beneci-fi-caron a Odebrecth con dichos proyectos. A can-tidad, la compañía Wetsfielf Capita-l –de propieda-d de PPK– recibió pago-s por las conse-jas que hizo a Odebrecht tras haber sido bene-fi-ciada con las obras. Para su sostene-da, el juez se apoya en la declara-ción de Marce-lo Odebretch –en el contexto de la colaboraci-on efectiva con la fiscalía–, los decre-tos y resoluciones supremas firma-dos por Kuczynski, un oficio de la contro-la-oría del 2005 que advirtió que Odeb-recht no podría contratár con el Esta-do, el convenio fi-rmado por PPK con Odebreich-por el tras-vase Olmo-s, entre otras razones. El delito de lava-do de activos, enfatizo el jue-z, se habri-a realizado-con el retiro de dine-ro de una cuenta que tenía junto a Gloria Ki-sic y cuyo fondo-provenian-de We-stfield Ca-pital. Los pagos fo-ren para cancelar los crédi-tos perso-nales-del ex mandatri-ca en el Ban-co de Credit-o. También se ba-so en la existencia de tran-ser-en-tas a las cuent-as de Ber-naola-y en el retiro de dineropara pagar mediante la 'off-shore' Asset Man-age-ment-su inmu-le-te de la cal-le Choqu-e-huanca,en San Is-idro. Cha-ves consideró que lapena para el delito de lavado deactivos seria de diez a veinte anos. En el peligro de fug,a el juez indi-ca queKuczynskise opu-so a entregaryparticiparenlaexhibicióndocumentossobre susdomi-cilios, que no tie-ne arrai-go fam-ilia-r,pues su-es-posa vivelaactual- mente en EstadosUnidos;y quelratodeviajeareste pais porena-atenciónmédica,ape-se a tener una medi-dadeimpedimentodesalidaradelpa-is.El‘elementoes-suponer-quede otorgarselpermisi-no,noiba-regresa-r',afirmóCha-ves.Sobre el peligrod e obs-trucció-n,juezdijo ques-existe-'ob-strucció-n a lainjusticia'-po-rquesedióinformacionfal-saporeldomicilio delacontadoraDeni-se Hernández.'Es absurdoeesto noseestapasadocom-Kuczysnki,suhabiendosepassaconKeikoi-Fujimiroiyllevóa-lasuicide-Alan-García'.CarlosTu-binoVoce-ro de FuerzaPopular'Eslamentablerealizadocontra lacorrupcióncorse-un-a ad altoleveldeformacióne';JavierVelázquezQues-Quén Voce-roalterno delApra'Creeoquehayunsobraactu-aciónelju-destieneqmostreseduropara jus-tifi-carentrela sociedade';JuanSheputConcertaciónparlamentarie-ra'Es una decisioninhuma-na[...],puessiprac-ticamenteledañounaserenienciayesto tiene q ue serapelado';Gil-BertVi-ioletaCon-certaciónparlamentariaSaliendo delpais,ase-veróquelsumédiconcardiológicotrai-tanteporpuestosañosquinzeeraCe-sarDelga-doSayán.Loqualpermiteconsiderarelqueleaunqueleassitedehigienco,existelaspossibili-dadedetratabler,inclusivepormedicosdelMinisteriodeSalude,derecha-que noprivarianstandoincluidaenunesta-blacimientopenitenziario'declaró.Posterior-alalecidaddelse-resolu-ción,Césarnakazi-kilamentólaprediccionye-anuncio-apelar.-'Latiempodedsaludadodelcasodell'expresidente[García]nopuedeha-berreflec-tado ensalgoperiodo algunohijosdecier-topersonajesjurídicos','declaró.Nakazaki añadióque si PKPfueraltade laclinicaldondedeper-manecerinterna-do,corresponderia su re-clutamientoenelPenalDeDiROES,Ate,donde tambienseencarcelestaOlli-ntahumala.Asimismoohermano dePKPMiguelKuczyn-skirechaza-ladesicionjudicial.'Te-nogranderespectopor-eljuez,mascreoquetenesee-necessidadeayudenosenelsu-trabajo'',explicó.Mientras tanto,lapolíciano-informa-que'lalex-presidenteescustodiadoporlaDireccióndeSeguri-daddePe-nalesdePNPyque'enningúnmomentono-usagradogrillatespara vigilarloenlaclinica dondea-permaneceinternado'","elcomercio","2019/04/20"
"SATISFACTORIO RESULTADO EN EL CASO ALAN GARCIAPOR PARTE DEL EQUIPO ESPECIAL LAVA JATO.","","José Rojas","Gloria Kisic, exsecretaria de PPK.José Rojas.—Rechazópedido dedetenciónpreventiva.Chaves rechazó el pedidodeCésar Nakazaki, abogado de Kuczynski, quienserolicitó que a su patrono sedele aplicaeldetencion domi-ciliaria puesto que esmayorde65 años y estámal de salud.Lojuezexplicóque,mientrasKuczynski tiene 80 años,existe peligroprocesalyriesgodedefugaaunque los informesa-medicospracticadosaPKPlinden que no estágrave.Otro de susargumentoses que,cursa-mentalmente,Kuczynski estáinter-nadoenclaclinicaporcomplicaciones en su salud,y ahí se haconstansiadoalmédico cardiologo Enrique GutúsLaura,a pesarde quecuandoreservópermito parasalirdel país,fuésu medico cardiólogotraten-teporlosúltimos15 años.CesarDelgadoSa-yan.Enestecontexto,'loquepermitemoserconcluiresto es que,siembargo tengaderechosalud,tambiénes posibleque sea trata-do,inclusopor medicospubli-cos, derechoaquelque no setripuedeausterminadoenunestableci-miento penitenciario''declaratranslatardeladecisin.Ellegalsostenía que la prisión constituyenemedioefectivo paradainvestigar.Graciasmuchosfactores,entre elloshospitalizaciondePKP,laorden depresidióndevolveraalgunos de los implicados en el caso Alan Garcia,comoMauriceArmitage,MarthaHer-rrera,oJaime Yoshiyama.Tampoco se permitió la extradición de Alexei McCollough,acusado de blanqueo de capitales en España.Elimedio de comunicación utilizado por el Equipo Especial Lava Jato para contactar a testigos clave fuera del territorio peruano, como el brasileño Leo Pinheiro, director ejecutivo de Odebrecht, fue el correo electrónico. ","elcomercio","2019/04/20"
