"headline","subheadline","author","content","newspaper","date"
"Marcos y políticos enfrentan a balazos","","","En un incidente violento registrado en Ranquelados, marcadores y policías protagonizaron un enfrentamiento a balazos.","ojo","2017/09/28"
"Cómo contratar servicios deportivos","","","Se presenta cómo diferentes empresas ofrecen distintos tipos de servicios relacionados con actividades deportivas.","ojo","2017/09/28"
"Historia romántica única: Casamiento en tienda de abarrotes","Una pareja celebra su amor en Costco","Locomundo","Una historia peculiar de romance ocurre cuando una pareja decide casarse dentro de su tienda de abarrotes preferida, Costco, en Nueva Gales del Sur, Australia.","ojo","2017/09/28"
"Papel histórico del Congreso peruano","Reflexiones sobre la bicameralidad parlamentaria","","Este artículo explora la importancia histórica de la estructura bicameral del Congreso peruano, destacando cómo facilitaba tanto impulsividad juvenil como sabiduría experimentada.","ojo","2017/09/28"
"Innovadoras soluciones tecnológicas en transporte","Taxi volador reduce congestión en Dubai","","Dubái introduce taxis voladores diseñados para mitigar problemas de tráfico, mostrando potencial revolucionario en movilidad urbana.","ojo","2017/09/28"
"Sorpresa viral: Modelo pierde bikinis en televisión","Modelo brasileña vive episodio embarazoso","","Durante un segmento de moda en Brasil, una modelo causa sensación al perder accidentalmente partes de su vestuario frente a miles de espectadores.","ojo","2017/09/28"
"Aventuras gastronómicas urbanas","Descubrimiento fortuito de grandes sumas monetarias","Keyes confirma","Trabajador estadounidense encuentra significativas cantidades de efectivo en objetos destinados a donaciones benéficas, generando especulaciones interesantes.","ojo","2017/09/28"
"Diversión temática inspirada en películas de horror","Payaso espeluznante reparte donas en Halloween","","Como homenaje a la popular cultura cinematográfica de terror, una panadería en Estados Unidos incorpora figuras intimidantes en su campaña navideña.","ojo","2017/09/28"
"Curioso encuentro submarino: Hallazgos financieros","Moneda antigua revela secretos económicos","","Investigadores reportan el descubrimiento de artefactos numismáticos valiosos en expediciones submarinas, sugiriendo nuevas perspectivas sobre economías antiguas.","ojo","2017/09/28"
"Fueron rescatados por los bomberos, quienes los liberaron de los ‘’BALACERA’’ EN PENAL."," NA","","Ambos fueron trasladados al Hospital Manuel de Torres Muñoz.","ojo","2017/09/28"
"Municipalidad declara tres días de duelo por accidente en penal potencialmente provocado durante plan de seguridad."," NA","","Las autoridades investigan para esclarecer las causas del fatal suceso.","ojo","2017/09/28"
"Lluvias danzan casas y cultivos en Huancavelica.; NA;NA""","La Municipalidad Provincial de Huancavelica y Defensa Civil realizan la evaluación de los daños.","","","ojo","2017/09/28"
"Acoso infantil causa indignación en pueblo nuevo, chincha.; NA;NA""","Entre las víctimas se encuentran cinco de sus sobrinos.","","","ojo","2017/09/28"
"Sicarios matan a dos en ajustes de cuentas en distintas regiones.; NA;NA""","Una balacera simulada ocurrió dentro del ’Plan de Seguridad contra Fuga de Internos’ que ejecutó el INPE en el penal Potracancha (Huánuco).","","","ojo","2017/09/28"
"Cambistas enfrentan robo violento en plaza comercial de Chimbote.; NA;NA""","Detalles adicionales incluyen que un individuo engañó a la cambista haciéndose pasar por cliente.","","","ojo","2017/09/28"
"Policía neutraliza laboratorio clandestino en Ayacucho.; NA;NA""","Operativo realizado en el distrito de Santa Rosa.","","","ojo","2017/09/28"
"Incidente explosivo deja evacuaciones masivas en Ucrania.; NA;NA""","Según medios locales, unas 30,000 personas fueron evacuadas.","","","ojo","2017/09/28"
"Nueva política migratoria de Rusia ante crisis territorial.; NA;NA""","Anuncio oficial respecto a la construcción de una barrera física significativa.","","","ojo","2017/09/28"
"Evaluación financiera anticipa costosas consecuencias climáticas en EE.UU.; NA;NA""","Proyecciones sugieren enormes pérdidas económicas derivadas de eventos extremos meteorológicos.","","","ojo","2017/09/28"
"Ataque brutal termina con múltiples víctimas mortales en centro de rehabilitación Mexicano.; NA;NA""","Los perpetradores utilizaron rifles automáticos y uniformes similares a fuerzas policiales.","","","ojo","2017/09/28"
"Asesinato estudiantil sacude comunidad neoyorkina después de altercado escolar.; NA;NA""","Autoridades buscan determinar razones detrás del incidente letal.","","","ojo","2017/09/28"
"Historia inspiradora de un adolescente inventor preocupado por prevención de terremotos.; NA;NA""","Mateo Huamán presenta innovadoras soluciones basadas en principios simples de ingeniería civil.","","","ojo","2017/09/28"
"Gobierno saudí revierte restricciones históricas impuestas a mujeres conductoras.; NA;NA""","Medida efectiva a partir de junio del próximo año permite nuevas libertades femeninas.","","","ojo","2017/09/28"
"Robo frustrado mediante operativos coordinados en capital limeña.; NA;NA""","Intervención policial concluida sin lesionados graves.","","","ojo","2017/09/28"
"Drama familiar destapa disputa mediática relacionada con reputación pública.; NA;NA""","Demandas pendientes podrían influir en percepciones públicas generales.","","","ojo","2017/09/28"
"Emprendedores textiles inauguran nuevos negocios estratégicamente localizados en emergentes áreas comerciales.; NA;NA""","Desarrollo urbano favoreciendo inversiones privadas en sectores clave.","","","ojo","2017/09/28"
"Producto completamente natural.","","NA","Limpia la sangre, contiene un ácido único, reduce el colesterol malo, controla la hipertensión arterial, efectivo en la disfunción erétil, elimina las ERSP... Presentación del producto: Cápsulas y en líquido.","ojo","2017/09/28"
"Hoy en día, uno pensaría que...","Contenido positivo post-cuarentena.","La Seño María","Esperanzadoras palabras reflejando cambios sociales tras la pandemia.","ojo","2017/09/28"
"Sobre Vigorvil Gox","","NA","Información comercial sobre productos naturales disponibles en diversas ubicaciones en Lima.","ojo","2017/09/28"
"Pedro Gallese se ha recuperado antes de lo esperado","Revela el médico de la selección, Julio Segura.","NA","Detalles sobre la condición física actual de Pedro Gallese y expectativas futuras respecto a su participación deportiva.","ojo","2017/09/28"
"Autoridades alertan máximo nivel de seguridad","Operativos intensificados en la Videna.","NA","Descripción de medidas de seguridad implementadas en anticipación a eventos importantes.","ojo","2017/09/28"
"Seguidores de la Universidad de Chile protestan","Exigen acción tras incidentes legales.","NA","Narrativo sobre acciones civiles relacionadas con conflictos dentro de organizaciones deportivas.","ojo","2017/09/28"
"Cristiano Ronaldo solicitará aumento salarial","Comparación con ingresos de Messi y compañeros.","NA","Análisis financiero y contractual referente a figuras clave del Barça.","ojo","2017/09/28"
"Fernando Torres podría regresar al Atlético de Madrid","Negociaciones avanzadas indican posible retorno.","NA","Discusión sobre transferencias y decisiones contractuales en equipos europeos.","ojo","2017/09/28"
"Neymar será titular en próximo juego argentino","Decisión táctica confirmada por Sampaoli.","NA","Actualización sobre disposiciones de jugador específico en competiciones internacionales.","ojo","2017/09/28"
