"headline","content","newspaper","date"
"Actor Hugh Jackman","No logró subir rating de los premios Tony A pesar que su rap fue hecho como anfitrión de la ceremonia, el actor Hugh Jackman no logró que el rating de los premios Tony superara la emisión del año pasado. Según cifras difundidas por la empresa medidora Nielsen, la transmisión de la gala por la cadena CBS obtuvo un promedio de 7.02 millones de espectadores, frente a los 7.24 millones que hiciera el año pasado.","peru21","10/06/2014"
"Se suspende su gira por orden de los médicos","Estoy bien, pero según mis médicos, tengo que tomarlo con calma unos días más.","peru21","10/06/2014"
"Roberto Martínez sorprende al confesar que elegiría a Gisela Valcárcel y no a Viviana Rívasplata para estar juntos en una isla desierta","Prefiero a Gisela, respondió Martínez sin pensarlos dos veces. Una vez más, Roberto evitó responder si le fue infiel a Gisela con Viviana, Eso va a quedar para mí, pero ya dije que no y perdí (en El valor de la verdad)... En ese tiempo estaba casado (con Gisela), no tenía mis papeles de divorcio, pero estábamos muy peleados, recordó. A pesar de la expectativa por las nuevas revelaciones de Martínez, el programa El valor de la verdad obtuvo solo 14.1 puntos de rating y no pudo derrotar al espacio Gisela, El gran show, que alcanzó 15.4 puntos de rating.","peru21","10/06/2014"
"Rodrigo González: Silvia Corejo se desubicó y Sofía Franco perdió los papeles","¿Qué opinas de la pelea entre Sofía Franco y Silvia Corejo en el programa Al aire? ¿Crees que el conductor es el responsable? Esas cosas pasan cuando estás en un programa en vivo, pero me parece que Silvia se desubicó un poco y Sofía perdió los papeles. A mí me pasa cada dos días... El conductor no deja de ser un ser humano que se deja llevar por las emociones. Entiendo a Sofía.","peru21","10/06/2014"
"Magaly Medina se acerca a Canal 2?","Siempre la siento cerca. Le daré la bienvenida si los rumores resultan ser ciertos. La admiro como profesional... Rossana repite como cotorra lo que otros opinan. Tendrá que demostrarlo. Sería el primero en salir del programa si descubro algo como eso.","peru21","10/06/2014"
"Brasil. Trabajadores del Metro de Sao Paulo levantaron protesta que duró cinco días:","Suspenden la huelga que amenazaba la Copa. Pero advierten que se reunirán mañana para evaluar si la  retoman el jueves, día de la inauguración. SAO PAULO (Agencias).— Trabajadores del Metro de Sao Paulo decidieron suspender la huelga que mantenían por cinco días, la que causó caos en la ciudad y que  barría con afectar el buen  desarrollo del Mundial que se inicia este jueves. Volvemos al trabajo  ahora, pero tendremos una nueva asamblea el 11 (mañana) por la tarde, Si retomamos o no la huelga el 12 (cuando  comienza el Mundial, dependerá de la reintegración de los  trabajadores despedidos (por la medida de fuerza), expresó al cierre de esta edición el presidente del Sindicato de Trabajadores del Metro de Sao Paulo, Altino Melo dos Prazeres. Los trabajadores volvieron inmediatamente a trabajar, por respeto al pueblo de Sao Paulo, aseguró el dirigente. Soy fan de Neymar (crack de la selección brasileña) y voy a apoyar a la selección.  Aunque vemos que hay dinero para la Copa, pero no para los trabajadores. Claro que vemos que la Copa es una presión  también para las autoridades,  sostuvo el líder sindical. CHOQUES CON LA POLICÍA Sin embargo, en las primeras horas del día, el panorama era sombrio. Policías y empleados se enfrentaron en una  estación de esta ciudad, donde sería el partido inaugural de la Copa. Los manifestantes  fueron dispersados con bombas lacrimógenas y la Policía  detuvo a 13 personas, EMBOTELLAMIENTOS. Hubo serios problemas para trasladarse. Esta es la forma  como negocian, con gas y represión, dijo Alexandre Roland, un líder sindical. No estamos  interesados en arruinar el Mundial, aclaró Altino Prazeres. Amo el fútbol! Apoyo a nuestra  selección nacional. El punto no es frenar el Mundial,  queremos resolver esto y estamos dispuestos a negociar, agregó. CAOS EN EL TRÁFICO Así mismo, el tráfico una vez más se vio afectado,  reinando el caos. Los hinchas que  aterrizaban en Sao Paulo para el torneo fueron recibidos por embotellamientos  kilométricos. Retrasos de más de dos horas eran comunes. Los taxistas no se dieron abasto. No hubo taxis  en suficiente cantidad para transportar con  rapídez y eficiencia a los millones de personas que no pudieron utilizar el Metro. Los autobuses fueron latas de sardinas en las que no  entraba ni un alma más. SOBRE JUSTICIA MULTÓ AL  SINDICATO CON US$175 MIL POR 4 DIAS DE PARO. La empresa que opera el Metro ofrece un  aumento de 8% (frente al 12% que piden los huelguistas) y ha dicho que no pueda dar más porque las tarifas no han subido. DESPEDIDOS El secretario de Transporte de Sao Paulo, Jurandir Fernandes, informó que 42 huelguistas fueron despedidos. El  gobernador de Sao Paulo, Geraldo Alckmin, descartó revisar la decisión y exigió el inmediato regreso de los trabajadores a sus puestos de trabajo. Fernandes precisó que el Gobierno despidió a  empleados que participaron en actos de vandalismo y que analizan el despido de otros 13.","peru21","10/06/2014"
"Atacan pueblo Boko Haram secuestra a 20 mujeres","Presuntos atacantes del grupo rebelde Boko Haram secuestraron a 20 mujeres de un asentamiento de nómadas en el noreste de Nigeria, cerca de la ciudad de Chibok, donde los milicianos islámicos privaron de su  trad a a más de 200 jóvenes  estudiantes el 15 de abril. Alhaji Tar, integrante de los grupos de autodefensas,  contó que los hombres llegaron al mediodía del jueves al  asentamiento de Garkin Fulani y  obligaron a las mujeres a entrar a vehículos a punta de pistola. MATAN A 50 REBELDES En tanto, el Ministerio de  Defensa informó que un grupo de militares impidió ataques de Boko Haram en Borno y el vecino estado de Adamawa. Los soldados mataron a más de 50 milicianos, el sábado por la noche, cuando se  predispusieron para atacar comunidades, informó el ministerio.","peru21","10/06/2014"
"Exalcalde hace confesión en mitin","Candidato: S robo, pero poco MÉXICO (EFE).— El político  Hilario Ramírez admitió en plena campaña electoral que robó cuando era alcalde de la  localidad de San Blas, un cargo que espera repetir, pero destacó que fue poco. Me han criticado mucho porque dicen que a mí me gusta el dinero (... , pero ¿a quién no le  gusta?, dijo durante un mitin, Sí le rob (a la presidencia municipal), sí le rob, poco porque está bien pobre, le di una rasuradita, nomás una  rasuradita, reconoció. Pero lo que con esta mano me robaba, con esta (otra) mano se la daba a los pobres, añadió.","peru21","10/06/2014"
"La próxima vez le pasaremos por el horno, dijo Jean-Marie Le Pen","Líder francés realiza una broma antisemita mHija del fundador del Frente Nacional señaló que comentario de su padre es un error político. PARÍS (Agencias)—El fundador del partido francés de  extrema derecha Frente Nacional (FN), Jean-Marie Le Pen, volvi da desatar la indignación con sus declaraciones antisemitas, en un video colgado en la web oficial del grupo político que ya ha sido retirado. Le Pen, de 85 años, que dej las riendas del partido en  manos de su hija Marine Le Pen, habló con desprecio sobre los famosos que critican a su  partido. Sobre el cantante Patrick Bruel, que es judío, hizo por ejemplo una broma que  dría entenderse como una  referencia a los campos de  exterminio nazis: La próxima vez le pasaremos por el horno, LE PEN ENFRENTADOS La actual líder del partido  criticó por primera vez a su padre en público, calificando sus  declaraciones como error  político. En tanto, el diputado del FN Gilbert Collard  recomendó al expresidente jubilarse. Sin embargo, el fundador del FN replicó. La falta  etica es alinearse con el  sentimiento único... ¿Qué quieren alcanzar?, parecerse a los demás partidos mientras que Marine Le Pen fue  elegida presidenta del FN en 2011 tomando así el relevo a su padre, Busca  desdiabolizar al frente. mEl partido de Marine Le Pen logró una victoria  histórica el pasado 25 de mayo en las elecciones europeas, obtuvo un 25,65% de los votos. opues eso es el deseo de  algunos dirigentes del FN, y lo han conseguido. Son ellos los que cometen una falta  política, no yo dijo Jean Marie Le Pen a la radio francesa RMC. En tanto, la Asociación de Estudiantes Judíos se  pronunció, El Frente Nacional sigue siendo un partido antisemita y racista, criticó el portavoz  Sacha Reingewirtz. Anteriormente, Jean Marie calificó las cámaras de gas de los campos de la muerte nazis de detalle de la historia.","peru21","10/06/2014"
"Jornada sangrienta en Pakistán deja 58 muertos","ISLAMABAD (DPA) Al menos 58 personas  murieron el domingo en Pakistán, en una jornada sangrienta en la que se registró un ataque contra el aeropuerto  nacional de Karachi y un  atentado contra peregrinos chiitas en la frontera con Irán, Solo en el terminal aéreo murieron 31 personas. Los talibanes se atribuyeron este ataque.","peru21","10/06/2014"
