"headline","content","newspaper","date"
"Aprende a Ser Feliz!","Amigo, el fotgrafo Gary, lleg al restaurante por un seco de res con frijoles, arroz blanco graneadito, salsa criolla y un jugo de fresa. Mara, es sintomtico que muchisima gente ande permanentemente alterada, En las combis, en el Metropolitano, en el Tren Elctrico, caminando en las calles, en los mercados, en fin, en cualquier lugar donde haya ms de una persona. Estn como fosforitos, esperando cualquiera friccin para encenderse, Esta situacin se debe en parte a que la gente est estresada por el trafico, el trabajo, las deudas y todo tipo de preocupaciones. Lo peor que podemos hacer es resignarnos a mantener ese estado de animo que nos enferma el alma y el cuerpo, nos tiene malhumorados y contagia a quienes nos rodean. La vida es muy corta, como para desperdiciarla estando siempre con una mueca. A mal tiempo, buena cara, dice el sabio dicho. La mayora de personas podemos elegir estar de buen humor casi todo el tiempo, an en medio del caos de la ciudad. Para eso, es necesario decidirse a cambiar de actitud y de algunas costumbres que nos afectan. A continuacin, algunos consejos dados por los expertos para ser felices: Piensa siempre en positivo. Si tienes una actitud negativa, tus fuerzas disminuyen y los nimos decaen. Hoy es un excelente da para comenzar a pensar en positivo. Alimntate bien. El cuerpo necesita energas para afrontar el da con alegra y entusiasmo, para no sentirse fatigado y conservar un buen estado de animo. Un nuevo da para amar la vida. Abraza a un ser querido. Dar y recibir amor es muy importante porque nos reconforta y fortalece el alma y el corazn. Abraza sobre todo cuando estas de mal humor, verses que eso te tranquiliza. Obsquitate un regalo. Cmprate eso que deseas, aunque sea algo pequeo, sera tu regalo; es la manera de decirte que te quieres, que te gustas. Pasa tiempo con tus amigos. Sal con ellos, divrtanse juntos, conversen, ran. Mejora tu entorno. Rodate de olores agradables, usa colores divertidos en tu ambiente y para vestirte. Haz lo que te gusta. Busca el tiempo necesario para realizar tu actividad preferida al menos una vez a la semana. Reglate ese placer y baja tu ritmo de vida. Ten presente que todo el buen humor que puedas dar retornar a ti en forma de energia positiva, felicidad, risas y amor. Todo se ve mejor con buen humor. Gary tiene razn. Me voy, cuidense.","trome","24/10/2015"
"Convocatoria a Junta Extraordinaria","Asunto: Reunin Extraordinaria Por la presente, la gerencia de corporacin & Inversiones puno s.a.c. Ru: 20549081569 cita a los seores accionistas a una reunin con carcter de urgencia para el prximo jueves 28 de octubre de 2015 a las horas 03:00 pm, esto en el local de Av Abancay No 979 oficinas 202 para tratar los siguientes puntos: 1, Incumplimiento de pagos con el BBVA Continental. Dada la importancia del tema a tratar ruego su asistencia. Sin otro particular, atentamente: NESTOR MAMANI MAQUERA GERENTE GENERAL","trome","24/10/2015"
"Es lamentable que no haya pocos datos intachables","Muchos tienen sombras en sus trayectorias y por eso ya estn renunciando a una posible candidatura. Adems, se presume que habr una intensa guerra sucia.","trome","24/10/2015"
"Robacasas","Tras una persecucin por las calles de Villa El Salvador, la polica captur al exrecluso Vctor Hinostroza Vega (35), Chancho, presunto cabecilla de una banda de robacasas, que usaba patas de cabra para entrar a las viviendas.","trome","24/10/2015"
"Arrolla a ratero y salva caja fuerte","En cuestin de segundos, dos pistoleros se llevaron 5 mil soles de la caja registradora de un tragamonedas, en Miraflores. El administrador se arm de valor y sigui a los hampones, arrollando a uno de ellos, que debi dejar la caja fuerte para escapar.","trome","24/10/2015"
"SORTEO: MARTES 24 DE NOVIEMBRE","Participan los Crucitromes del sábado 24/10/2015 al viernes 20/11/2013. Recojo de cupones hasta el sábado 21/11/2015 Imagen referencial","trome","24/10/2015"
"TOMAS (31).— Hola, doctora Carmen","Soy un hombre saludable, me gusta verme bien y por eso voy al gimnasio. Sin embargo, este hábito comenzó a molestarle a mi exenamorada, Me pidi que no vaya más, porque no soportaba la idea de que otra mujer se enamore de mí y yo termine dejándola. Le dije que no tenía por qué temer, pero como insistía, decidí terminar la relación. Hoy deseo conocer a una chica segura de sí misma, sensible y comprensiva. La interesada puede escribirme a: tomasbluesky@yahoo.com","trome","24/10/2015"
"DOCTORA CARME","Quién pudiera saber que había tantas razones para terminar así contigo, ¿por qué tu novia no pudo superar las presiones de tu carrera y cansancio y acabaron avergonzados? Ahora que quieres volver a empezar, te aconsejo que la recuerdes. Salúdame cuando puedas comparar justos con injustos, méritos y buena actitud. Suerte.","trome","24/10/2015"
"CARTAS: Jr. Mir Quesada 247, séptimo piso. Lima. MALA: doctoracarmen01trome.com","SABÍAS QUE. Los caballos tienen algunas expresiones faciales similares a los seres humanos y los chimpancés. Incluye gestos con la nariz, los labios o los ojos.","trome","24/10/2015"
"QUE SIGNIFICA TU NOMBRE?","Analía. Está compuesta por Ana (la llena de gracia) y Lia (la que no descansa). Honesta, comunicativa y tranquila, disfruta de las pequeñas cosas de la vida, pero necesita una pareja estable para ser feliz.","trome","24/10/2015"
"HORÓSCOPO]","ARIES: Los celos te pueden hacer perder la perspectiva, ponen orden tus ideas. Tu pareja necesita ti. TAURO: Mira el futuro con optimismo, no te dejes llevar por malos comentarios. Esa persona piensa en ti. GÉMINIS: Tendrás oportunidad de demostrar lo que vales, Confía en tus cualidades, te irá bien. CÁNCER: Si no cuidas tu salud, te puedes arrepentir, Aprovecha el dinero para lo que te hace falta en el hogar. LEO: Es un día para recibir vibras positivas, atrévete con lo bueno y descarta lo malo que está a tu alrededor. VIRGO: El éxito económico del futuro será como consecuencia de las cosas buenas que hagas en este momento. LIBRA: La tranquilidad te dará la capacidad para solucionar los problemas. Después de días agitados, llegará la calma. ESCORPIÓN: No seas tan impulsivo, controla tus emociones. Tu corazón late por una persona especial. SAGITARIO: Si hay personas sin escrúpulos siempre buscan crear conflictos, es mejor alejarse. Tu trabajo es observado. CAPRICORNIO: Calma las preocupaciones y prepárate para cosas buenas en tu camino, Piensa en positivo. ACUARIO: Recuerda que la vida da muchas vueltas y siempre hay que hacer el bien. Tienes un gran potencial. PISCIS: Podrías herir a una persona de tu entorno si sigues actuando de esa manera. Controla tu carácter.","trome","24/10/2015"
"EL GENIAL ROBERT ZEMECKIS","Este Bhó asistió a los festejos por los 30 años del estreno de la clásica película ‘Volver al Futuro’. Sí bien se habló de la cinta y de los personajes que la protagonizaron, como el recordado Michael J. Fox, como Marty McFly, y Christopher Lloyd, como el entrañable Doc Emmett Brown, no se habló mucho del director y artífice de la filmación de las tres sagas de esta cinta de culto: Robert Zemeckis, integrante del grupo de jóvenes genios de Hollywood, como sus amigos y mentores, Steven Spielberg, quien produjo varias de sus más emblemáticas películas, y George Star Wars Lucas. Repasemos algunos de los más importantes films de este director nacido en Chicago en 1952.  EN BUSCA DE LA ESMERALDA PERDIDA (1984). Contra todo pronóstico, el novato director logró la más taquillera película de ese año. El argumento parece un plagio de En Busca del Arca Perdida, de su amigo Spielberg, pero el guion escrito cinco años antes por una camarera de Malibú, la novelista Joan Wilder, lleva a Kathleen Turner a viajar a Colombia por su hermana secuestrada. Lleva el paquete que pide el secuestrador, el inefable Danny DeVito, pero en realidad es un mapa para hallar la más grande esmeralda del mundo. Los militares corruptos del país están tras la muchacha, que recibe el apoyo del aventurero Jack Colton [Michael Douglas]. Este encuentro volverá a juntarse en memorables filmes, pero nunca tan frescos como en esta entretenida historia de aventuras.  LA MUERTE LE SIENTA BIEN (1992). Una cinta de humor negro y fantástica, sobre lo terrible que puede significar en ciertas divas el implacable paso del tiempo y el poder de los entonces innovadores cirujanos plásticos. Bruce Willis, uno de ellos, está envuelto en un triángulo amoroso con dos divas: Goldie Hawn y Meryl Streep. Una muere y después resucita en una terrorífica hilarante comedia que desmitifica a los millonarios y respetados médicos de la belleza y sus clientes del jet set.  FORREST GUMP (1994). Su obra maestra, que le valió varios premios Oscar, incluidos los de mejor película y mejor director. A veces los ojos de un idiota pueden ver mejor’, señaló el director en relación al protagonista, un muchacho de Alabama que nació con un leve retraso mental y problemas motrices en las piernas. Gracias al tesón de su madre, notable Sally Field, consigue no estudiar en escuelas para niños especiales. Logra estar presente en los acontecimientos más importantes de la historia de Estados Unidos del siglo XX y sale bien parado. La guerra de Vietnam, la lucha por los derechos civiles, el asesinato de John Kennedy, el movimiento hippie y hasta el caso Watergate. Se hace millonario pescando camarones en el Mississippi, se encuentra con el amor de su vida, hermosa Robin Wright, una hippie que se casa con él cuando sabe que está mortalmente enferma, y le entrega a su hijo que risueñosamente se llama Forrest. La película se constituyó en un boom de taquilla recaudando 677 millones de dólares en todo el mundo.  NÁUFRAGO (2000). Robert quiso ingresar al nuevo milenio con un trabajo que volviera a ponerlo en la cima y convoca a su estrella de Forrest Gump; el laureado Tom Hanks. El personaje es un funcionario de FedEx que viaja por todo el planeta para supervisar que las entregas por avión lleguen sin un minuto de demora. En plena Navidad, debe dejar a su bella novia Kelly [Helen Hunt] para viajar a Malasia por chamba. Pero el avión se estrella en el océano y Chuck es el único sobreviviente en una isla desierta. All pasa cuatro años con la sola compañía de Wilson, una pelota de voleibol con la que tiene prolongadas charlas. Cuando logra confeccionar una balsa, es encontrado mar adentro por un carguero. Al regresar a la civilización, ya nada es igual. Su novia se ha casado con su dentista y tiene un hijo, Chuck vuelve a sentirse un naufrago.  EL VUELO (2012). Un piloto de aviación comercial Whip Whitaker [Denzel Washington] se sumerge en una vorágine de alcohol, sexo y cocaína con la romosa de su avión, Katerina Marquez. Botados, se levantan a primera hora para volar a Atlanta. El capitán Whitaker ordena al copiloto tomar los controles. A escondidas, bebe vodka con jugo de naranja y duerme. Lo despiertan las turbulencias, han perdido dos motores y el avión cae en picada. El piloto toma el mando y en una maniobra imposible conduce la nave en sentido inverso. Logra un aterrizaje forzoso y salva a 96 pasajeros de 102. Su amante, Katerina, estuvo entre las víctimas. Después de ser recibido como héroe, los resultados de la espectacular autopsia determinan que vol estaba intoxicado por alcohol y las drogas. Whip comienza a vivir una lucha contra su adicción y sus dilemas morales con un final inesperado. A buscar esta peli’ en DVD o Blu-ray. Apago el televisor.","trome","24/10/2015"
"Amancio Ortega, de 79 años, tiene cerca de 80 mil millones de dólares y pasa a encabezar lista de Forbes","Fundador de Microsoft posee 78 mil 100 millones ropa en la última lista Forbes de las personas más ricas del mundo. El español Amancio Ortega, cofundador del Grupo Inditex, y con una fortuna cifrada en 79 mil 600 millones de dólares, desplazó del primer lugar al dueño de Microsoft. El tercer hombre más rico del mundo es ahora Amancio Ortega, de 79 años, que además de tener parte de su fortuna invertida en bienes inmuebles y muebles, pasó a encabezar la lista gracias a la valorización de las acciones de Inditex, grupo al que pertenecen marcas como Zara o Massimo Dutti, y del que controla el 59%.","trome","24/10/2015"
"En solo 40 minutos Carretera unirá a Lima con Chosica","La construcción de una autopista de 20 kilómetros, que se anexará a vía Ramiro Priale y permitirá unir el centro de Lima con Chosica, anunció la comuna metropolitana. Beneficiará a los pobladores de San Juan de Lurigancho, Santa Anita y otros. Reducir a unos 40 minutos el tiempo de viaje.","trome","24/10/2015"
"Puig-Antigua busca alargar paternidad sobre los santos","San Martín no viene bien, pero querrán sacarse el clavo con nosotros. Estos rivales son de cuidado, no podemos confiarnos. En casa siempre nos agrandamos, aseguró Roberto Chale. Tengo contrato hasta diciembre, lo cumplir. Luego me gustaría apostar a trabajar en el cargo de director deportivo de la FPF, donde está en lugar del actual Juan Carlos Oblitas.","trome","24/10/2015"
"Del saque somos camecita...","Coincido con Roberto Mosquera. Cuando un entrenador dice no me meto en la vida privada de los jugadores, está abriendo la ventana... No hemos ido a los últimos mundiales casualmente por vidas privadas licenciosas, comentó el técnico. Es hora de que el Tigre Gareca se amarre los pantalones y los directivos dejen de ser alcahuetes. Muchos de la boca para afuera dicen que se mueren por jugar un Mundial, que es lo más grande que desea un futbolista, pero cuando vienen los partidos de la blanquirroja están pensando más en bajar de madrugada a discotecas, salir con sus causas del barrio, tomarse selfies, visitar la trampita y no duermen a sus horas ni se les ve concentrados. Basta de payasadas!","trome","24/10/2015"
