"headline","content","newspaper","date"
"Algunas parejas toman esto como un momento para comprender y replantear la relación.","Escribir a: sansonmighotmailcom conocí a Rodrigo, parece un sujeto de 35 años, pero en realidad tiene 45. Aunque… > INFIDELIDAD PROFESIONAL de 41 años busca a una mujer humilde y me pidió que lo tutee. No suelo quedarme mucho tiempo en las reuniones. Mi enamorado implica mucho más por parte de la persona que falla dentro de la relación. Recuperar la confianza que hacen por fe puede tomar escribir es que la música siempre es sinceridad. Si hay amor, será divertida, pero aquella vez sí. Si hay decidir compartir con los invitados un poco más. Rodrigo es muy gracioso, cuenta historias muy graciosas y reímos, nuestra conversación en los últimos días ha subido de tono, y aunque se encuentra separado, pienso tener algo serio con él, pero me da miedo si algún día mi familia se llega a enterar de esto, sobre todo mi papá porque es su amigo. Doctora, ¿qué me aconseja hacer? Todo se puede superar.","ojo","07/04/2017"
"Consejos para relaciones con diferencias de edad.","La falta de seriedad y puntualidad pueden afectar tu reputación y ocasionar distanciamientos. Momento para confiar y dar lo mejor de ti para que las iniciativas amorosas prosperen favorablemente. Hay asuntos que serás capaz de mejorar.","ojo","07/04/2017"
"Cuidado con tus celos.","Hay novedades en el amor que alegrarán tu corazón, nuevas situaciones una pareja estable. La influencia beneficiosa se extiende hacia el plano familiar y el entorno social. Supera ciertos prejuicios y disfruta de una vida íntima apasionada.","ojo","07/04/2017"
"Gracias a tu confianza resuelves más amorosos que antes preocupaban.","Compartir preocupaciones con los seres queridos le ayudará a ver los problemas de manera más realista. Confía y da lo mejor de ti para que las iniciativas amorosas prosperen favorablemente. Hay asuntos que serás capaz de mejorar.","ojo","07/04/2017"
"Polícia informa que estos creaban las huellas","de uso de insumos para odontología. Fabricaban un dispositivo donde el postulante dejaba impregnada su huella y posteriormente se rellenaba con silicona.  De esa manera, la lámina resultante era colocada en los dedos de los supuestos plantadores para engañar a la máquina verificadora. La Fiscalía abrió una investigación contra los presuntos estafadores.","ojo","07/04/2017"
"Bomberos lucharon día y noche contra incendio","El incendio que consumió gran parte de un almacén de reciclaje en Ventanilla se prolongó por casi 24 horas y alarmó a los vecinos y transeúntes.  El tiempo que tomó apagar las llamas en este caso no es habitual, se lamentaron los bomberos. La situación se complicó por la falta de agua en el garaje y además porque el material que generaba la combustión en el almacén era altamente inflamable.  Los bomberos indicaron que tuvieron que usar 8 ternas, además de 14 unidades para poder sofocar las llamas en un trabajo que duró casi un día. El fuego, según testigos, se inició a las tres de la tarde del miércoles, y se prolongó hasta bien entrada la mañana de ayer.  Se quemó madera y material que se usa para el reciclaje. Las llamas cubrieron parte del cielo de Pachacátec y Miraflores, aunque no hubo daños ni tampoco afectó a viviendas. Solo hubo mucha contaminación.","ojo","07/04/2017"
"Duarte Mantilla (26), fue a buscarlo","El salió a la calle y minutos después un hombre apareció, se le acercó y le disparó en la cabeza.  Según la Policía, el crimen podría tener un móvil pasional, pues afirma que Joel tenía problemas con Gina Duarte. Ambos denunciaron violencia familiar y vivían separados desde hace días.","ojo","07/04/2017"
"Hospital Edgardo Rebagliati, en Jesús María, afronta no solo el desabastecimiento y la demora en la entrega de medicinas para sus pacientes, tal como lo inform un grupo de asegurados a OJO el mismo jueves. Ademas, las máquinas médicas inoperativas y una infraestructura inadecuada no permiten atender eficientemente a sus miles de usuarios, así lo denunci ayer a este diario el Cuerpo Médico del Rebagliati.","Según la denuncia, desde hace dos meses, el servicio de cardiología del citado nosocomio tiene paralizado el equipo de electrocardiografía por falta de una tarjeta informática y el tubo de rayos X ya está en su tiempo de término de vida útil. Estas deficiencias no permiten realizar los procedimientos de diagnóstico y tratamiento a pacientes altamente críticos con riesgo de muerte súbita. En esta área también hay faltante de insumos médicos: válvulas endopróticas, catéteres de marcapasos, entre otros.  Más problemas. Los galenos también alertaron que no se dispone de la infraestructura de la Unidad de Cuidados Intensivos, pues se encuentra en refacción, desde hace cinco meses. Dicha área presenta fallas en el sistema de gases medicinales, lo que compromete la vida de pacientes críticos que requieren este servicio, contó a OJO un representante del cuerpo médico que prefirió mantener su nombre en reserva.  Otro problema es que se han suspendido las cirugías de retina, lo que podría ocasionar ceguera irreversible por la falta de atención oportuna, pues se estaría dejando de operar a estos pacientes por no contar con medicinas.  También se está dejando de operar a pacientes de la tercera edad que sufren de cataratas.","ojo","07/04/2017"
"Rata en restaurante. La Municipalidad de San Isidro clausur el restaurante Segundo Muelle, en la sexta cuadra de la avenida Canaval y Moreyra, tras la difusión de un video mostrando a una rata en el local.","NA","ojo","07/04/2017"
"Pacto contra la violencia infantil. El ministro de Trabajo, Alfonso Grados, firmó el Pacto de Ternium, una campaña para sensibilizar a los padres e incidir en las autoridades sobre la violencia infantil.","NA","ojo","07/04/2017"
