"headline","subheadline","author","content","newspaper","date"
"Linda Lecca en boxeo y Maguí Laura Frías en voleibol también fueron reconocidas.","","La Seño María","Hoy en día, uno pensaría que...Contenido corto.","elcomercio","2015/01/27"
"Tema del día oposición Fortalecería seis banquadas votaran a Favor Derogación Ley Laboral Juvenil.;Festejo Celebración Manifestantes Plaza San Martin Retroceso Normatividad Laboral.;Daniel Abu-Ghattàs, Miguel Bellido","Divididos. El resultado confirma el resquebrajamiento en Gana Perú, pues 7 de sus legislativos votaron a favor de eliminar la ley. En las calles. Cerca de 3 mil jóvenes manifestantes celebraron en la plaza San Martín el retroceso en la regularización laboral.","","","elcomercio","2015/01/27"
"Historico Nieva llegaría a 90 cm en Nueva York.","","Lino Chipana Banco Quebrada. Mientras Daniel Abu-gattás lameta la derogación de la ley laboral juvenil, su colega Rogerio Canches, quién votó en contra de este regimen, evalúa renunciar a Ganar Perú. Asi votaron 91 18 congresistas votaron a favor de la derogacion. Lo hicieron en contra, todos ellos de Ganar Perú. 5 se abstuvieron.","","elcomercio","2015/01/27"
"Nuestro comentario ¿Quién ahogo la 'ley pulpín'? Una Importante Medida para el Pais Ha sido Derogada por una Serie de Errores Politicos.","","Una importante medida para el pais ha sido derogada por una serie de errores politicos.","","elcomercio","2015/01/27"
"Critica Ollanta Humala Califica Irresponsables Afirmaciones de Alan Garcia El Ex-Presidente Dijo Democrazia Está en Peligro.","","Tras conocerse denuncia sobre presunto reglaje en su contra, el exmandatario había dicho que la demokracija en el pais está amenazada. Paulo Rosas Chavez \Rechazo de plano lo irresponsable de plantear o insinuar la desestabilizacion de la demokratije, especialmente viniendo de candidatos o de expresidente\"". Con esas palabras, Ollanta Humala criticó las afirmaciones de su predecesor Alan Garcìa Perez, quien, a travès de una carta, había afirmado que la demokratije en el pais está \""amenazada\"" y lo exortò a que reemplace a su Gabiente.""","","elcomercio","2015/01/27"
"Implementación de filtros reduce demanda hospitalaria","","","Según Humberto Castillo, director general del Hideyo Noguchi, la implementación de un filtro en el primer nivel de atención reducirá la creciente demanda en los hospitales del Minsa.","elcomercio","2015/01/27"
"Sistema de salud mental muestra déficits significativos","","Malena Pineda","Para salud Mental el presupuesto establecido representa el 8% de lo necesario, indica Malena Pineda, jefa del programa de Defensa y Promoción de los Derechos de las Personas con Discapacidad de la Defensoría del Pueblo.","elcomercio","2015/01/27"
"Información clave sobre depresión en Lima","Punto de vista","Juan Yori","Solo el 26% de personas con síntomas depresivos en la capital buscaron ayuda, pero desistieron del tratamiento médico o no encontraron un especialista.","elcomercio","2015/01/27"
"No existen estadísticas completas sobre robos a extranjeros en Lima","Investigación del Ministerio Público","Felix Inguruca","Recientemente, el Observatorio de Criminalidad del Ministerio Público anunció que la estadística completa de robos a extranjeros en Lima estará disponible hacia fines de año.","elcomercio","2015/01/27"
"Nuevos planes para fortalecer la salud mental en el Perú","","","Un nuevo plan de salud mental del Ministerio pretende crear un primer filtro de casos de trastornos mentales que requieran terapias especializadas.","elcomercio","2015/01/27"
"Gobierno regional entrega ayuda después de incendio en Callao","","","Se proporcionaron carpas, colchones y alimentos a las familias damnificadas por el incendio en el jiron Loreto, en el Cercado del Callao.","elcomercio","2015/01/27"
"Luis Rivas Páucar admite pérdida de fondos robados de Hermes","Ex empleado declara","","Luis Rivas Páucar admitió perder la mayoría del dinero robado luego de abandonarlo accidentalmente en un taxi.","elcomercio","2015/01/27"
"Celebrity Chef decide no denunciar robo","Gastronomía bajo amenaza","Raul Castro","Tras ser objeto de un audaz asalto, el reconocido chef Gastón Acurio optó por no formalizar una denuncia policial argumentando priorizar la discreción sobre procedimientos legales extensos.","elcomercio","2015/01/27"
"Dudas sobre eficacia de denuncias criminales en Perú","Datos alarmantes","Carlos Melendez","De acuerdo con el INEI, sólo 13 de cada 100 peruanos victimizados por un robo efectúan alguna denuncia oficial, siendo ésta una de las tasas más bajas en América Latina.","elcomercio","2015/01/27"
"Aumento en ventas ilegales de base de datos personales","Sin acción legal visible","Miguel Guerra Leon","Después de exposiciones periodísticas sobre la comercialización ilegal de datos personales, no se han realizado arrestos relevantes relacionados con dichas actividades.","elcomercio","2015/01/27"
