"headline","subheadline","author","content","newspaper","date"
"Detienen a pareja armada","Hallan arma Pietro Berreta","Juan Yucra","Se detuvieron a Baldera Esquivels (31) y John Anthony Luna Hurtado (29), dueño de la motocicleta, encontrándoles una pistola Pietro Berreta, calibre 380.","trome","2015/02/13"
"Tómense una Valeriana","Congreso recomienda tranquilidad","Bruce Toledo","El congresista Brice Toledo recomendó mantener la calma respecto al caso Ecotel y sugirió tomarse una taza de valeriana.","trome","2015/02/13"
"Historia Médica Sobrenatural","Supervive con corazón artificial","-","Un joven de 31 años sobrevivió ocho días utilizando un dispositivo cardiotorácico extracorpóreo luego de un fallo cardíaco severo.","trome","2015/02/13"
"Lucha contra el Alcohol Playa","Consumo aumenta en verano","-","Según Cedro, el consumo de bebidas embriagantes en las playas triplica esta época del año, especialmente entre hombres de 15 a 35 años.","trome","2015/02/13"
"Injusticias Capturan Red Social","Denuncia viraliza violencia policial","-","Un incidente violento protagonizado por agentes policiales hacia un taxista generó indignación pública tras difundirse en Facebook.","trome","2015/02/13"
"Ahorran Productos Gratis","Promoción exclusiva en Metro","-","Compras en Metro ofrecen productos gratis bajo condiciones específicas, destacando oportunidades económicas significativas.","trome","2015/02/13"
"Caballete Histórico","Hermandad rompe marca mundial","-","Los Hermanos Figueroa Wong establecen un nuevo récord global manteniendo balones en juego continuamente.","trome","2015/02/13"
"Asalto Mortal Taxista","Violenta acción deja víctima fatal","-","Asaltantes acabaron con la vida de un trabajador de autobuses debido a resistencia mostrada durante el hurto.","trome","2015/02/13"
"Poderosas Imagenes Periodísticas","Bob Simon, leyenda viviente","-","Bob Simon, reconocido reportero estadounidense, falleció accidentalmente a los 73 años, siendo célebre por su labor informativa internacional.","trome","2015/02/13"
"Duelo Venezolano Continúa","Protestas persisten en medio de tensión política","-","Manifestaciones en Venezuela reflejan la continua insatisfacción popular frente a problemas básicos y tensiones gubernamentales.","trome","2015/02/13"
"Festival Cultural Peruano","Prepara celebración carnavalesca","-","Ciudad de Tarma organiza eventos culturales emblemáticos anticipando el inicio oficial del festival local.","trome","2015/02/13"
"¿Qué significa tu nombre?","NA","NA","URIEL. De origen hebrea, ‘Luz de Dios’. Tiene personalidades intuitivas, sensatas, atentas y cariñosas y algo orgulloso. En el amor, necesita una pareja para estar completamente feliz.","trome","2015/02/13"
"Nacen elefantes.","NA","NA","Ningún animal terrestre pesado puede saltar directamente desde el piso hacia arriba debido a su peso. Si intentaran, romperían sus patas y caerían irreparablemente.","trome","2015/02/13"
"Fiestas astrológicas.","","NA","ARIANOS: Mentaliza en que lograrás cosas muy importantes. No descuides tu imagen y da lo mejor de ti.; TAURUS: Deja todo lo malo y toma un nuevo impulso. Verás que tus actos fluirán naturalmente.; GÉMINIS: Recibirás una buena noticia que te llenará de alegría, pero deberás mantener discreción. Tras una larga pausa, vuelve a lo tuyo.; CANCER: Utiliza cualquier momento libre para poner en orden tus pertenencias, si no haz planes sobre qué harás próximamente.; LEÓN: Es hora de aventurarse en proyectos nuevos. La fortuna favorece todas tus iniciativas.; VIRGO: Relacionándose con ciertas personas podrías recibir ayuda laboral. Buena nueva en el ámbito sentimental.; LIBRA: Finalmente respira hondo y enfócate en resolver situaciones pendientes. La fortuna acompaña todos tus comienzos. Mantente alerta ante posibles contratiempos sin perder la tranquilidad.; SAGRITARIO: Organiza bien tus acciones futuras y entrega lo máximo posible. Contaras con apoyo constante de tu compañero/a.; CAPRICORNIO: Define claramente tus objetivos y procede a cumplirlos. Un encuentro significativo podría surgir con alguien del género opuesto.; ACUARIO: Cambia lo necesario para mejorar tu calidad de vida. Esta transición marca el principio de nuevas oportunidades.; PISCIS: Dispondrás de mucha vitalidad y buenas vibras durante esta jornada.","trome","2015/02/13"
"Piscis hoy.","","NA","VIERNES 13 DE ENERO DEL 2015 Con motivo de los treinta años de Miki González, este Búho se emocionó al escuchar, tras mucho tiempo, uno de los mayores discos producidos por un artista: “Puede Ser Tú,” obra magistral de Miki González. Hasta hace poco desconocía que dicho material celebraba ¡su trigésimo aniversario! Vanguardista, crítico, fusionando sonidos del new wave, afropop, rock junto a ritmos tradicionales como la chicha, incluyendo además una impactante interpretación de Chapina García’ contando entre otros talentos con la participación del insigne Charly en plena forma creativa. Además, acompañaron figuras destacadas tales como Andrés Calamaro, el queridísimo y ya ausente Miguel Abuelo Perla y el virtuosismo instrumental de Daniel Melingo. Todo ocurrió en 1985, mientras la potencial editorial CBS rehusaba distribuir el proyecto bajo coacción gubernamental, Miki optó por trabajar con Discos Hispavox culminando así la creación. ¿De dónde surge tal certeza respecto al hito de tres décadas post-lanzamiento? Resulta evidente gracias a la letra de Miki titulada ’Vamos a Tocache’, pues a mí también me ha pasado: llamas por teléfono preguntando quién responde. Para realizar reportaje periodístico indagas: ¿Quién será?, resulta ser nada menos que Miki Tocaferro comunicándome: ‘Hola amigo, sabiendo de tu admiración ven a verme en acción junto a la legendaria agrupación Peru Negro.’ Y era justamente entonces, precisamente hoy, viernes. Sin dilación partió rumbo al evento nocturno, consciente de haber perdido horas valiosas luego de disfrutar intensamente días soleados costeños. Consultó el dispositivo móvil observando la franja temporal y exclama: ‘Imposible llegar!’ Contactó nuevamente al número proporcionado recibiendo respuesta esperanzadora: ‘Esperame aquí antes de iniciar.’ Así aconteció, compartimos trayecto en vehículo particular desde Ovalo Pardo ubicado en Miraflores pagando veinte soles adicionales para alcanzar destino final en Ophelia dentro de complejo comercial Plaza Norte, reconocida por ostentar dimensiones colosalinas según comentarios locales. Recordatorio nostálgico afloran memorias vinculadas a Miki en emblemático show realizado en Parque de la Reserva promovido por candidatura municipal liderada por Alfonso Bustamante alias Frejolito aspirante a alcaldía capitalina en 83. Preparativos avanzaban para primer LP aunque anticipadamente resonó exitoso sencillo ‘Dime Lo Que Quieres,’ caracterizado por peculiar interplay percusional protagonizado por Filomeno Balumbo contra secuencia sintetizada. Temáticas audaces y provocadoras generaron controversiales aplazamientos permitiendo eventual liberación oficial en 85, título principal ‘Puede Ser Tú’ refiere explícitamente a víctimas desparecidas y violencia institucionalizada. Canción evoca narrativa implícita: ‘Dicen que no existen, negando operatividad castrense/mientras persiste memoria dolorosa/prisiones clandestinas/podrías convertirse en blanco… fuerzas armadas ocupan territorios ancestrales/sombreadas junglas/torturas recurrentes, oh señoras/oscura realidad/personificada en vos.' Incluye igualmente piezas contagiantemente melódicas como ‘Di-Me-Loo-Di-Me-Loo’ alternando composiciones líricas tipo ‘Ahora No Aguantooooooo.’ Remembranza previa cita informativa realizada para revista adicional coordinada por colega Oscar Malca revela afinidad mutua manifestada mediante gesto cordial posterior aparición pública inaugural en auditorio universitario San Marcos en 90, identificación instantánea seguida de convocatoria espontanea frente audiencia congregada. Imborrables vivencias comparten espacio familiar Walter Espinoza y cercano íntimo ‘Chochín’ Gutierrez oriundo Callao devoto equipo local Boys y ferviente fanático Miki lamentablemente difunto en Santiago actualmente. Retorno mental al episodio viernes febrero 15 vigilia presente confirmatoria atención dedicada artistas quienes manifiestan profunda veneración contrastando comportamiento relajado propio autor columna. Interactúa amigablemente consumiendo brevemente bebida destilada comentando reflexivamente diferencias personales respecto icónico frontman británico Mick Jagger o líder Aerosmith Steve Tyler ambos representantes protagónicos rocanroles entregados. Comparación humorística sugiere preferencia regional específicamente Costa Rica versus contexto nacional limitado recursos económicos risueña aceptación autodescripción. Intervención femenina seductora irrumpiendo ambiente privado estableciendo conexión visual capturando total atención grupo reunido. Complaciente comentario emitido murmurado discretamente por parte interesada queda ignorado inicialmente por figura central música continuando conversación informal. Transcurso eventos lleva integrantes conjunto panorámica urbana sector residencial mirador pacífico concluyendo velada memorable.”","trome","2015/02/13"
