"headline","subheadline","author","content","newspaper","date"
"Cruce de smartphones libres y ataques terroristas","","","Violento Choque • Violenta confrontación marca inicio de noticias importantes.","ojo","2015/11/23"
"Tottus presenta nuevo smartphone 4G","","","Conoce el primer smartphone totalmente liberado 4G lanzado por Tottus.","ojo","2015/11/23"
"Información importante para encontrar Cartilla Electoral","Encuentra Tu Cartilla este 29 de Noviembre","","Información relevante proporcionada conjuntamente por periódicos Ojo, Correo y El Bocón a nivel nacional.","ojo","2015/11/23"
"Ataque mortal en el Callao","Angelo Velázquez atropella fatalmente a Espartaco","","Un incidente violento ocurre en la entrada de una vivienda en el Callao, marcando preocupación pública.","ojo","2015/11/23"
"Toys ‘R’ Us retira ventas de armas de juguete en Francia","Tras temor a confusiones debido a ataques recientes","","Toys ’R’ Us decide eliminar la comercialización de ciertas categorías de juguetes bélicos en Francia.","ojo","2015/11/23"
"Dolar fluctúa mientras Campeonato Europeo de Poker continúa","","","Cambios económicos reflejados en tasas de compra y venta del dólar y euro.","ojo","2015/11/23"
"Fotos virales transforman reputación juvenil británica","Gracias a peculiar selfie viralizado."," ""NA""","Una imagen compartida genera popularidad internacional para una joven inglesa.","ojo","2015/11/23"
"Avisos de emergencias incluyen búsqueda de sospechoso y alerta de barcos cargados de explosivos","","","Alertas urgentes emitidas respecto a posibles riesgos públicos significativos.","ojo","2015/11/23"
"Banda dedicada a fraude inmobiliario capturada en Lima","Detienen cabecilla tras múltiples robos de casas.","","Investigación policial revela complejos fraudes inmobiliarios liderados por Victor Asmat Solís.","ojo","2015/11/23"
"Peligros continuos en infraestructuras urbanas","Escaleras del puente Santa Anita reportadas en mal estado."," ""NA""","Preocupaciones persistentes relacionadas con estructuras deterioradas en áreas clave de transporte urbano.","ojo","2015/11/23"
"Asalto masivo deja secuela de violencia nocturna","Grupo armado interrumpe cena familiar en restaurante peruano."," ""NA""","Incidente violento afecta establecimiento culinario, evidenciando problemas sociales mayores.","ojo","2015/11/23"
"Liberación de empresario implicado en narcotráfico histórico","Relacionado previamente con figuras gubernamentales corruptas."," ""NA""","Relevancia judicial continua en casos vinculados a redes criminales internacionales.","ojo","2015/11/23"
"Resistencia óptima para que no gastes de más.","","NA","Desperdicio.","ojo","2015/11/23"
"Salvación, liberación y sanidad divina.","","NA","","ojo","2015/11/23"
"Hace tu chamba más fácil por su excelente trabajabilidad.","","NA","","ojo","2015/11/23"
"Lima, lunes 23.11.2015","","NA","Macri da batacazo en Argentina","ojo","2015/11/23"
"Zanador, el conservador Mauricio Macri fue electo ayer nuevo presidente de Argentina y pone fin a doce años de kirchnerismo. Al 12.4% de mesas escrutadas, Macri obtiene el 52.96% de votos, contra el 47.04% de su rival el oficialista Daniel Scioli.”Ernesto Sanz, líder del radicalismo, en medio de la fiesta en el bunker de Macri. De confirmarse su elección, Macri, otrora director de Boca Junior, asumirá la presidencia argentina el 10 de diciembre.","","","","ojo","2015/11/23"
"Niza: Sobrevive el niño de cinco años al ataque del teatro Batakian, en París, simulando estar muerto durante casi tres horas. Louis asiste al recital de rock con su madre y abuela. En medio de los gritos, los disparos y el horror, el niño permanece inmóvil bajo el cuerpo de su madre ya muerta: Elsa junior","","","","ojo","2015/11/23"
"Internacional: """"Ultiman a diez sanginarios."""" Las fuerzas de seguridad rusas mataron ayer a diez guerrilleros caucasicos vinculados con el Grupos islamicos en la republica de Kabardino-Balkaria.""","","","","ojo","2015/11/23"
"Birmania: 91 mineros perecen sepultados por avalancha de tierra y rocas naturales. Naipviódó. Un alud en una mina de preciosas, en Birmania, deja 91 personas muertas al sepultar unas 70 chozas, ocurrido ayer de madrugada cuando las víctimas excavaban en las montañas de piedras abandonadas.","","","","ojo","2015/11/23"
"Guerrilleros – Presos de las Farc salen libres. Ayer el Gobierno Colombiano indulta a treinta guerrilleros que purgan condena por rebeldía y prometen otorgar ayuda para que se reintegran en la sociedad.","","","","ojo","2015/11/23"
"Mauricio Macri afirmó que EE.UU. destruirá muy pronto al estado Islamico. Washington. El Presidente de Estados Unidos, Barack Obama, advirtió contra el Estado Islámico, describiéndolo como ‘’un grupo de asesinos con buenos medios de difusión social.’’. ’Nosotros vamos a destruir esta organización terrorista’, agregó.","","","","ojo","2015/11/23"
