"headline","subheadline","author","content","newspaper","date"
"Fujimori recibir\u00eda una pensi\u00f3n de la Universidad Agraria de La Molina","Centro de estudios superiores acept\u00f3 pedido del indultado ex presidente en su calificaci\u00f3n de ex rector.","","Mart\u00edn HIDALGO Alexander Villarroel\n\nEl indultado ex presidente Alberto Fujimori cobrar\u00e1 una pensi\u00f3n de S\/1.589, luego de que la Universidad Nacional Agraria de La Molina aceptara el pedido que present\u00f3 en junio del ao anterior en su capacidad de ex docente y ex rector del centro de estudios.\n\nA trav\u00e9s de un pedido de acceso a la informaci\u00f3n pblica, la referida universidad inform\u00f3 a El Comercio que \el trmite para el pago correspondiente se encuentra en proceso\"".""","elcomercio","2018/02/08"
"Nueva propuesta \u2022 Sistema para localizar a menores desaparecidos \u2022 Una alerta que puede salvar vidas","","","\nmigueL NEYRA Mu\u00f1oz\n\nLa atroz muerte que sufri\u00f3 una ni\u00f1a de 11 aos en San Juan de Lurigancho a manos del confeso asesino C\u00e9sar Alva Mendoza ha abierto el debate sobre las medidas de protecci\u00f3n de las autoridades ante la desaparici\u00f3n de menores de edad.\n\nAl respecto, el ministro del Interior, Vicente Romero, inform\u00f3 que se ejecutar\u00e1 en el Per\u00fa la Alerta Amber, un sistema de notificacin rpida que se aplica hoy en 14 pases.\n\nLa Alerta Amber tiene sus orgenes en Estados Unidos, en 1996, cuando varias estaciones radiales se unieron a la polic\u00eda para ejecutar un sistema de alerta temprana. El objetivo era ayudar a encontrar niños perdidos o raptados. El nombre de Amber proviene de Amber Hagerman, una ni\u00f1a de 9 aos que fue violada y degollada en Arlington, Texas. Su asesino nunca fue encontrado.\n\n--\xBFEn qu consiste?\u2013-\nThe application of the Alerta Amber in Peru will be similar to how it's done in other countries, explained to El Commercio the Ministry of the Interior (MININTER).\n\nOnce police receives a complaint and verifies that a minor has disappeared, media outlets including radios, television stations, and online platforms will interrupt their programming to broadcast information about the missing child.\n\nIn January, the Public Prosecutor’s Office informed on a request made by Fujimori in June 2017—to reactivate his retirement pension—which had been suspended since December 1, 2001.\n\nThe university also provided copies of resolution 164-2017-ORH-Unalm which resolved to reinstate the monthly payment of S/\u20bd1,589. This amount includes future increments according to law.\n\nAccording to the Code of Civil Procedure, pensions cannot exceed five units of reference process (\u20bd2,025); thus, Fujimori's pension could not be seized by authorities seeking repayment of debts owed through court orders.","elcomercio","2018/02/08"
"Municipios con Centros Educativos en Riesgo","","Defensoría del Pueblo","Además de SJM, los municipios que concentran la mayoría de centros educativos en riesgo son Villa María del Triunfo y Villa El Salvador, en el sur de Lima; Comas, Independencia y Puente Piedra, en el norte.","elcomercio","2018/02/08"
"Operativo Anti Narcotrafico en Rio de Janeiro","AfP","Redaccion Mundo","Milicias y soldados ocuparon favelas de la 'Ciudad Maravilha' en Río de Janeiro. Detuvieron a 23 individuos, incluidos menores, durante intensos combates con narcotraficantes.","elcomercio","2018/02/08"
"Narcoterrorismo Infantil en Rio de Janeiro","Niños Muertos en Calle","Redaccion Mundo","Cuarenta y cuatro niños murieron debido a balas perdidas en Río de Janeiro en la última década, siendo 12 sólo el año anterior, reporta la ONG Río de Paz.","elcomercio","2018/02/08"
"Incremento Operacional en Favelas de Rio","","Reuter","Tras conflictos mortales entre narcotraficantes y policías, tropas federales ejecutan redadas masivas en áreas clave como la favela Ciudad de Deus.","elcomercio","2018/02/08"
"Crisis Económica Impacta Seguridad Publica en Rio","","Globomedia","Una crisis económica agrava la falta de recursos para pagar salarios de agentes de seguridad, exacerbando tensiones sociales en las favelas.","elcomercio","2018/02/08"
"Estrategias Fallidas de Control Social en Rio","","New York Times","Inicialmente exitosas estrategias de pacificación ahora fallan debido a la ausencia de desarrollo socio-económico sustancial en las favelas.","elcomercio","2018/02/08"
"Precandidatos Venezolanos Buscan Habilitacion","Elecciones Venideras","Ap","Condiciones impuestas por candidaturas opuestas requieren habilitación de figuras principales como Capriles y Lopez para futuros procesos electorales.","elcomercio","2018/02/08"
"Benedicto XVI Prepara Ultimos Dias","Carta Abierta","AP","Benedicto XVI, en cartas divulgadas, reflexiona sobre su cercana partida, mostrando gratitud por el acompañamiento recibido.","elcomercio","2018/02/08"
