"headline","subheadline","author","content","newspaper","date"
"Camacho asegura que ‘Chabelita’ podría volver pronto a España","","","En medio de rumores sobre posibles reconciliaciones amorosas dentro de la Casa Real española, Camacho afirmó hoy que Cristina Ortiz Rodríguez, mejor conocida como ’Chabelita’, podría retornar pronto a Madrid.","ojo","2015/09/30"
"Sigue siendo tema candente la relación entre Felipe VI y Letizia Ortiz.","","","Las especulaciones continúan respecto a la supuesta tensión matrimonial entre el Rey Felipe VI y la Reina Letizia Ortiz, alimentando debates públicos y medios sensacionalistas.","ojo","2015/09/30"
"Fallece destacado periodista peruano José Antonio Chang","","","Con profundo dolor, reportamos el sensible fallecimiento de José Antonio Chang, reconocido columnista y figura prominente en el mundo del periodismo peruano.","ojo","2015/09/30"
"Historia detrás de la famosa frase de Mario Vargas Llosa”;;NA""","Mario Vargas Llosa, premiado escritor peruano, comparte detalles íntimos sobre la inspiración detrás de algunas de sus obras literarias más célebres.","","","ojo","2015/09/30"
"Cristiano Ronaldo rompe récord histórico en goles","","","Portugués Cristiano Ronaldo superó otro hito importante en su carrera deportiva al alcanzar un nuevo récord global de goles marcados en clubes europeos.","ojo","2015/09/30"
"Aumentan casos de influenza en varias regiones del país","","","Autoridades sanitarias advierten incremento significativo en contagios de gripe tipo AH1N1, recomendando vacunación urgente especialmente para adultos mayores y niños.","ojo","2015/09/30"
"Detenen a diez narcoterroristas.","","La Redacción","Diez presuntos narcotraficantes fueron detenidos por el ejército con el apoyo del comité de autodefensa de Cutervo, en el distrito de Pangoa, en Junín.","ojo","2015/09/30"
"Nino con dos narices.;Bebé con malformación congénita fue trasladado a Lima desde Ancash para recibir atención médica especializada en el Instituto Nacional de Salud del Niño.","","","","ojo","2015/09/30"
"Llamativo enfrentamiento por ‘las Bambas’.","DIANA AGUIRRE","Ante la escalada violenta, el gobierno declara el estado de emergencia en áreas afectadas debido a múltiples muertos en confrontaciones entre la policía y pobladores opuestos al proyecto minero “Las Bambas.”","","ojo","2015/09/30"
"Fiestas y luces en Lima.:Funciones en Lima del 02 al 11 de Octubre de 2018","","Promotor","Tres funciones diarias ofrecidas en el coliseo Mariscal Castañares de Chorrillos, precios especiales disponibles mediante promociones específicas.","ojo","2015/09/30"
"Policía captura bandas de pistoleros.","","HERZON PINEDO","Dos asaltantes fueron capturados rápidamente gracias a acciones coordinadas de la Policía y serenos locales, quienes evitaron mayores incidentes en Surco.","ojo","2015/09/30"
"Anciana rememora encuentros paranormales.","","Benjamin Buendía","Aurelia de la Cruz, campesina de Usibamba, relató experiencias sobrenaturales vistas en su infancia, destacando figuras legendarias como el Pishtaco.","ojo","2015/09/30"
"Asalta banda de marcadores en Surco.","","JORGE CELIS RAMIREZ","Una operativa eficiente culminó con éxito en la captura de dos individuos involucrados en un atraco masivo perpetrado en Surco, utilizando tácticas precisas y oportunas.","ojo","2015/09/30"
"Cambio/promoción Johnny Padilla en Lima.","","Johnny Padilla","Con motivo de su visita promocional en Lima, el músico presenta nuevas composiciones inspiradoras junto a reconocidos artistas latinos.","ojo","2015/09/30"
