"headline","subheadline","author","content","newspaper","date"
"Populares dicen que el Gobierno ‘’está lleno de falsas intenciones’, pero faltan avances concretos en seguridad ciudadana y lucha contra la corrupción.","","","‘Yo creo que tienen que aprender a leer, esto es un hecho concreto, Los 297 criminales que eran buscados han sido arrestados ahora están en la cárcel, eso es un hecho concreto. No son intenciones, son cosas que se han hecho’. Esto declaró durante la inspección de la carretera Pisco-Chincha de la Red Vial 6.","ojo","2016/10/28"
"MENOS CASTRO RECUENTAN BENEFICIARIOS DEL BIÉNESTAR SOCIAL","","","La mesa directiva del Congreso acordó recortar algunos beneficios que se otorgaban a los expresidentes. Ya no se les designará un equipo de tres personas, sino solo una y cuyo sueldo se reducirá de S/ 5,000 a S/ 3,700. Además, los 300 galones de gasolina que se les asignaba serán disminuidos a 150 y estos se darán mediante vales. Estos acuerdos se tomaron el pasado 11 de octubre por los congresistas.","ojo","2016/10/28"
"Fallece viuda de Nuevo Periodismo Peruano","","","Margarieta Patiño, viuda del periodista Hugo Bustíos, asesinado en 1988 en Ayacucho, falleció ayer en un accidente de carretera cuando viajaba de Huancayo a Huanta.","ojo","2016/10/28"
"Pobladores y turistas bloquean el acceso a Machu Picchu","","","Esta acción busca protestar contra la empresa PerúRail por la falta de pasajeros en el servicio de tren local.","ojo","2016/10/28"
"Ayacuchanos relataron violencia intrafamiliar","","","David Ernesto Galvez Pereda golpeó repetidas veces y en diversas partes del cuerpo a su pareja, Diana Millán (20). La agresión produjo en la joven moretones y cortes que desfiguraron su rostro, así como lesiones en otras partes del cuerpo. Incluso, Millán llegó a quedar inconsciente debido a los golpes. ‘Tiene las huellas en su cuello. Intentó asfixiarla, pero gracias a que ella se desmayó, él creyó que estaba muerta y la liberó’, denunció Lucy Torres, madre de la víctima.","ojo","2016/10/28"
"Cae banda criminal responsable del crimen del alcalde de Paiján","","","El jefe de la Región Policial de Piura, General Luis Bisso Pun, confirmó ayer la captura de los supuestos homicidas del alcalde del distrito de Paiján, Ronald Javier Navarro Ramírez. La detención ocurrió la madrugada de este jueves en el distrito de Las Lomas, en la provincia de Piura. Según la información policial, los sospechosos fueron identificados como Luis Miguel Chumacero Chininín (22), alias ’Gato’, y Paulo Abraham Soto Robleda (26), alias ’Gordo Paulo’. El asesinato de Ronald Navarro ocurrió el 06 de octubre, en Ayabaca.","ojo","2016/10/28"
"Fiebre de sábado por la noche","","","Uno de nuestros artistas locales destaca ahora brillando en teatro, interpretando ‘Fiebre de sábado por la noche’, mostrando habilidades en baile, canto y actuación.","ojo","2016/10/28"
"Hermano Marcialel, Latigo de los Infieles","Amarramientos garantizados","","Ofrece diversos tipos de rituales incluyendo amarres temporales y permanentes, prometiendo resultados eficientes mediante métodos tradicionales.","ojo","2016/10/28"
"Aclaración de estado Kalima","Kalima habla tras agobiadora agenda.","'Contó que se sintió algo débil por su cargada agenda.' Isabel Pantoya informa sobre el retorno triunfal de la cantante española tras salir de prisión.","","ojo","2016/10/28"
"Sergio, actor y deportista","Un talento multifacético","","Este artículo describe a Sergio, un joven talentoso involucrado tanto en el cine como en competencias atléticas, buscando consolidarse profesionalmente.","ojo","2016/10/28"
"Espiritismo Macumbero","Servicios disponibles","","Se ofrece servicio de espiritismo macumbero enfocado en resolver conflictos personales tales como traicionar a un ser querido o recuperar el afecto perdido.","ojo","2016/10/28"
"Dermatólogo Clínica Angelus Dei","Tratamientos avanzados","Dr. Ángelus Dei","Descripción detallada de tratamientos dermatológicos modernos proporcionados por Dr. Ángelus Dei en la Clinica Angelus Dei.","ojo","2016/10/28"
"Carrera de Ajedrez Juvenil","Éxito internacional previsto","","Informa sobre el pequeño Iván Varillas, campeón nacional juvenil de ajedrez, listo para competir en un mundial en Estados Unidos.","ojo","2016/10/28"
"Novedades en Salud Sexual Masculina","Soluciones naturales","","Introduce productos innovadores destinados a mejorar condiciones de salud sexual masculinas utilizando ingredientes completamente naturales.","ojo","2016/10/28"
