"headline","subheadline","author","content","newspaper","date"
"Ladrón de teléfonos arrestado después de robo en vivo","","","Un conductor fue detenido después de haber conducido inconscientemente por varias horas.","ojo","2016/10/06"
"Aumento salarial pendiente para policías genera preocupación","Promesa incumplida deja expectativas frustradas","","Millones de soles requeriría Kuczynski para implementar todas las mejoras salariales prometidas, dice el congresista Octavio Salazar.","ojo","2016/10/06"
"Mujer transporta a su hija dormida en taxi","Una decisión audaz frente a situaciones difíciles","","Gracias a una rápida intervención de la policía, una mujer embarazada conduciendo ebria fue interceptada justo a tiempo.","ojo","2016/10/06"
"Huevo de chocolate prohibido en Estados Unidos","Cambios regulatorios afectan popular producto infantil","","Según nuevas regulaciones estadounidenses, los huevos Kinder Sorpresa están siendo clasificados como ilegales.","ojo","2016/10/06"
"Sistema judicial peruano busca eficientizar pagos","Problemas financieros amenazan integridad institucional","","Se reporta que el sistema legal sigue experimentando dificultades financieras, impactando directamente en la percepción pública hacia el poder judicial.","ojo","2016/10/06"
"Estado de Emergencia Declared in Vraem Region","","","Con el objetivo de llevar a cabo una lucha frontal contra el narcoterrorismo y otras actividades ilegales, ayer el Presidente del Consejo de Ministros, Fernando Zavala, anunció la declaración del Estado de Emergencia en varios distritos de la zona del Valle de los Ríos Apurímac, Ene y Mantaro (Vraem), medida que regirá desde el 11 de Octubre y tendrá una vigencia de 60 días.","ojo","2016/10/06"
"Criminal Attack on Humanitarian Convoy Near Aleppo","","","Aleppo. El ataque contra un convoy humanitario que se dirigía a la ciudad Siria de Alepo, ocurrida el 19 de Setiembre y que causó una treintena de muertes, fue consecuencia de un bombardeo aereo, aseguran imagenes de satellite, dice ayer un experto del programa UNOSAT de Naciones Unidas.","ojo","2016/10/06"
"Honduras Approaches Hurricane Matthew","Hurricane Intensity Increases","","Baracoa. El Huracán Matthew dejó a su paso por Cuba graves destrozos en el extremo Oriental de la Isla, con derrumbes de viviendas totales y parciales, postes de Electricidad tumbados y carreteras cortadas por las inundaciones. Por otro lado, se informó ayer que Matthew se ha intensificado en su trayecto rumbo a las Bahamas, con vientos de casi 200 Km/H.","ojo","2016/10/06"
"Luis Alcantara's Fund Robbed","First Known Theft Incident","Bryan Paredes","Según Moradores cercanos al fundo de ‘’Cachin’, los trabajadores que fueron maniatados viven dentro de ese Predio y trabajan a Tiempo Completo. Bryans Paredes reporta que los delincuentes, usando Montaña y Guantes, Maniataron Utilizando Alambrones a Seis Trabajadores del Famoso Actor y los Encerraron en una Habitacion para Proceder a Roobar Dentro del Extenso Terreno Ubicado en la Ex Cooperativa La Huaca Durante la Noche del Ultimo Martes.","ojo","2016/10/06"
"Nicolás Lucar Joins ATV News Team","New Role Announced","Marisol Mayta","Nicolas Lucar señalo que el estar Fuera de la Television, Después de Su Salida Intempestiva de Latina, Le Ha Provocado Impaciencia y Por Eso Cuenta Los Dias Para Su Salida Via ATV. Aunque El Periodista No Qui So Decir El Corto De Su Espacio, Una Fuente Confiable Reveló Que Será El Nuevo Rostro De ’Atv Noticias Al Dia’, Que Va De Lunes A Viernes A Las 5:15 Am.","ojo","2016/10/06"
"Nubeluz’ tuvo su época y terminó”; NA; Na"""," ""Nunca fue lo mío, nunca me vi ahí y menos cómoda. Agradezco la oportunidad que me dieron, pero ahora estoy haciendo lo que me gusta.""","","","ojo","2016/10/06"
"Even Navarro se presenta el 16 de Octubre"," ""En el Parque de la Exposición"""," NA"," ""Los cantautores Even Navarro se presentará el 16 de octubre en el Parque de la Exposición, donde también intervenirán Mac Salvador, Pelo & D'Ambrosio, entre otros.""","ojo","2016/10/06"
"Astros Ardiles Presentan Nuevo Show Criollo"," ""‘A jaraneár con los ardiles’"""," NA"," ""Con 27 años de trayectoria difundiendo su arte, Los Ardiles presentan su nuevo show para rendir homenaje a la música criolla: ‘A jaraneár con los Ardiles’. Esta frase encierra todo lo que los presentes gozarán y disfrutarán este 31 de octubre en la Estación de Barranco, en dos funciones.""","ojo","2016/10/06"
