"headline","content","newspaper","date"
"Marisol Aguirre, actriz","Actriz Marisol Aguirre asegura que en estos últimos años ha logrado desmarcarse del papel de pituca en el que había sido encasillada en la ficción nacional, y con su personaje de Viruca, en el melodrama Mi vida sin ti, ha revelado que cada vez le provoca más placer ser la villana.  Ha sido un regalo de la vida. Porque nunca había hecho así de mala, malvada, que todo el mundo me odie. Era algo muy enriquecedor, dijo.  En algún momento te sentiste encasillada con el papel de pituca en la televisión peruana...  En el teatro he hecho cosas muy diversas. Pero en la tele había cierto encasillamiento que ya se rompi felicemente. Así que estoy muy contenta.  Termina Mi vida sin ti. ¿Quieres tomarte algunos meses de descanso?  No, no quiero parar. Quiero seguir trabajando en lo mío. Quiero bajar como actriz. Toda la vida ha sido mi mayor anhelo.  Eso se debe a que hace años la maternidad te forzó a un retiro prolongado de la actividad artística?  Sí, claro. Yo dejé de trabajar por mucho tiempo, pero gracias a Dios en los últimos años siempre he estado trabajando en teatro o televisión, y espero continuar.  Ya hay proyectos para el próximo año. ¿Puedes hablar de ellos?  Tengo una propuesta para el próximo año de una obra virtual. Pero aún no leo la obra.  Hablando de teatro virtual, ¿te divierte?  Mi casa a pasar tiempo con ellas. Una vive en Inglaterra pero ha venido de vacaciones y felizmente se queda hasta enero. Entonces sí, la voy a poder disfrutar bastante y la otra sí vive conmigo.  Tu hijo Stefano viene de a poquito abriendo camino en el exterior...  La verdad que me siento muy orgullosa, ha hecho cortos. Siempre está en la música. Ha tenido algunas cositas en películas. Siempre está haciendo castings: es un proceso porque hay mucha competencia, pero ya llegará pronto el día que le caiga un papel.  Normalmente por la noche ya no se puede hacer nada. Y el teatro virtual es una opción maravillosa en este momento.  Y en el plano sentimental, la Marisol de 2020 está lista para volver a amar?  Obra de verdad te hacen sentir diferente. Tras la noche, después de un prolongado período de ausencia, tu retorno a la escena es único.  Yo siempre estoy lista para volver a amar. He tenido una relación larga de unos cuatro años. Pero mientras más años tenga, menos me gusta convivir con alguien. Eso no significa que no pueda amar a una persona.  ¿Por qué no a la convivencia?  Tengo ganas y cada vez soporto menos las ganas del otro y prefiero esto: estar en mi espacio. Pero sí amo. Si alguna vez quisiera convivir con alguien o casarme –que es igual– siempre digo que voy a tener dos cuartos: mi cuarto y el cuarto de pareja. Y así estamos juntos mientras queremos. No estoy dispuesta a soportar esas cosas que no quiero y que el otro tampoco.","correo","25/11/2020"
"Anuncio de Manuel Merino...","La decisión del TC por mayoría, con los votos de los magistrados Blume, Ramos, Ferrero y Sardín, impide resolver cuando, legal y legítimamente, procede declarar la vacancia presidencial por incapacidad moral permanente, declarada por dos tercios del Congreso. No solo han ido la oportunidad de aclarar este aspecto con 50 en nuestra Constitución, sino que prolonga la crisis que se genera por la inestabilidad de la Presidencia de la República ante una interpretación forzada por parte de quienes, desde el Congreso, defendiendo sus intereses en universidades a las que se les ha denegado la acreditación y su inmunidad que debe ser eliminada, emplean sus cargos para evadir la acción de la justicia.  El TC, como máximo intérprete de la Constitución, actuando en forma autónoma e independiente y en función de los intereses del país, debió definir la causal de incapacidad moral permanente, pero optó por lavarse las manos y mantener el silencio ante las evidencias del golpe de Estado parlamentario. Con esto han prolongado la crisis política y posibilitan el surgimiento de nuevas intentonas de vacancia.","correo","25/11/2020"
"Importante labor que realizan miles de agentes en todo el país...","Que quede en claro que el enemigo es la delincuencia y no el policía, así como el problema medular no solo es el presente de esta institución, sino la incapacidad de los responsables de construir un buen plan para resguardar el orden interno y la seguridad ciudadana. Esperamos que así sea.  Es una buena iniciativa que entre 50 y 100 gerentes de la Autoridad del Servicio Civil (Servir) laboren en las unidades de la PNP para dejar que los policías se dediquen a lo suyo: garantizar nuestra seguridad.","correo","25/11/2020"
"Quinta columna, Autoritarismo callejero...","Uno de los ganadores políticos más importantes en los últimos años ha sido la falta de autoridad central. Anteriormente funcionaba como un motor importante para el pulso de economía de Cajamarca, las protestas que mantuvo el gobierno de Ollanta Humala y el conflicto hasta ahora el sueño de los justos. La región que gobernaba Mesas Guevara tiene ahora niveles de pobreza de entre 37,4% y 46,3%, diez veces mayor a la de Ica o Madre de Dios. Lo mismo sucedió, más recientemente, con Tarma. Varias semanas de enfrentamientos en el Valle de Tambo dejaron congelado el intento de Southern Copper de invertir 1,400 millones de dólares en una zona pauperizada y sedienta de proyectos que empujen el desarrollo. Estos son apenas ejemplos focalizados vinculados a las sempitérneas dudas de las comunidades sobre los alcances de la contaminación en su hábitat, pero el esquema viene a ser el mismo con la idealizada protesta de la mal llamada generación del bicentenario, que recientemente impuso cambios sustanciales en la política peruana. El detonante de esta ofensiva callejera fueron los altos niveles de popularidad de Vizcarra y el pretexto de un golpe de estado que (lo ha dicho el TC) jamás existió. El cauce democrático seguido fue el mismo que desemboca en el régimen de Valentín Paniagua en el de Vizcarra. No fueron las Fuerzas Armadas las que tomaron el poder ni un dictador con cargo espurio el que se sentó en Palacio. Fue la misma sucesión establecida por la historia. La misma que se ha usado con PPK. Pero las calles reventaron mentalmente, por la antipatía de un Manuel Merino que no respiraba el republicanismo de Paniagua o Sagasti. El tema es que el autoritarismo callejero puede sentar un antecedente peligroso y nocivo que se afecta a un intocable (Vizcarra) y definitivamente cambie el país. Esa sensación de que no nos gobiernan las leyes, que la Constitución puede pisotearse y que todo puede sucumbir ante la ferocidad de la revuelta y la rebelión de las masas. Lanzo la alerta. No es democracia la que se impone por la furia de la desobediencia civil: no es la que respeta las decisiones tomadas en las urnas y las leyes que nos rigen. Después, no se quejen.","correo","25/11/2020"
"Nosotros tenemos información fidedigna...","Nosotros tenemos información fidedigna de que han pagado a muchísima gente que fue a las marchas y han puesto movilidad para trasladarla hacia la Plaza San Martín, dijo el Congresista de UPP, Héctor Maquera, en Tacna. Los jóvenes han sido incentivados por el Partido Morado. Ellos son responsables de todo esto, manifestó el parlamentario de Acción Popular, Ricardo Burga. A veces pienso que estos y otros legisladores tan hilvanan argumentaciones y apelan a razonamientos increíbles solo para provocar a los jóvenes. Lo que sí estoy seguro es que no andan por las calles (seguro por temor a afrontar actos de repudio) y por lo tanto están desconectados de lo que sucede en el país. Viven un mundo aparte que les concede esa mezcla rara de autoridad moral sin saberlo. Muchos de ellos no solo tienen responsabilidades personales sino también de sus partidos políticos. Y si bien, sus argumentaciones necesitan a los militantes, mal que les pese, necesitan mucho más de la mayoría de peruanos. Pero si no andan por las calles, por lo menos que anden por las redes. Y no solo para revisar las encuestas (13% de peruanos participó en las marchas y 73% no participó pero las apoya, según Ipsos Perú) sino también para que comprendan que sus hábitos destemplados para defender su posición política se degradan ante la realidad. Las marchas de protesta contra la vacancia presidencial, Manuel Merino y los congresistas no solo ocurrieron en la Plaza San Martín. También se realizaron en distritos como La Molina, San Miguel, San Borja, Los Olivos y en casi todas las regiones del país. El rechazo a lo efectuado por el Parlamento ha sido un elemento de identificación de los jóvenes y un aglutinador de unidad nacional. No han tenido ningún compromiso ideológico, solo pudieron sobre el escenario la actitud de una nueva generación. Asique etiquetarlos con algún partido o intereses subalternos solo son frases cubiertas de hipocresía.","correo","25/11/2020"
"Lava Jato y la Crisis...","En esta crisis política vivida la fiscalía también ha tenido un rol protagónico. Con o sin intención, también marcó la pauta que terminó con la vacancia de Martín Vizcarra y el posterior estallido de las protestas. El equipo de fiscales Lava Jato, es decir, llama la atención el timing de las filtraciones de los aspirantes a colaborador eficaz sobre el caso de Vizcarra como gobernador de Moquegua. Que no se malentienda. el equipo de fiscales debe hacer su trabajo, caiga quien caiga. Y si a un periodista o equipo periodístico le llega una información tan relevante como las delicadas denuncias que hemos visto contra el presidente de la República, pues publicarlo con el debido criterio profesional es una responsabilidad y una cuestión natural del oficio. Pero, insisto: el timing, el sentido de la oportunidad. Recuerdan lo que decían ciertos congresistas en los días previos al lunes 9, el día en que Vizcarra debía presentarse ante el pleno para el debate de la vacancia? Decían: vamos a esperar lo que salga en los dominicales para decidir. Y hubo cátedra esa noche previa: los mensajes de WhatsApp entre estados por un aspirante a colaborador eficaz. Como si hubiera un juego en pared. Esas últimas dos semanas habían sido prolíficas en filtraciones fiscales pendientes de conocimiento que pusieron a Vizcarra justamente contra la pared. oliendo ya a vacancia. Es cierto. las filtraciones en el Lava Jato no son nuevas. Se han dado desde que el caso de corrupción se inició en el Perú. Pero en un inicio, digamos, podían tener una razón de ser: abrir espacios de luz en la penumbra que pretendía imponer el poder político. Si no había filtraciones estoy convencido, muchos casos hubieran podido manipularse y entorpecerse. Se puede presumir que aquí las razones fueran las mismas? Vizcarra es justamente quien empodera a los fiscales de Lava Jato. O hubo otras razones? Las dudas ya han empezado.","correo","25/11/2020"
"Gobernador Regional Ataca a Magistrado...","Cceres tilda de burro a juez que orden destituirlo. Autoridad arequipeña asegura que decisión judicial que cuestiona su gestión durante pandemia es ilegal. Un día después de conocerse la resolución del juez que ordena su destitución en el cargo de gobernador regional de Arequipa, Elmer Cceres Llica tildó al magistrado de chistoso y burro, aseguró que su decisión carece de sustento constitucional. Quiero referirme a un juez chistoso. Resulta que ahora ponen y sacan gobernadores, alcaldes y presidentes. ¿Dónde se ha visto eso? Los analistas afirman que es una decisión inconstitucional e ilegal, pues la Constitución establece en su artículo 142 que las resoluciones en materia electoral no son revisables, afirmó desde la provincia de Castilla. Como es público, el magistrado Luis Eduardo Madariaga declar fundada en la víspera una acción de amparo en su contra por no haber implementado los protocolos de bioseguridad durante la pandemia por COVID-19. Señor presidente de la Corte Superior de Justicia del Sur, por favor, llame la atención y jale las orejas a ese burro juez que hace quedar mal a los jueces del país, añadió el gobernador. Por su parte, el abogado Omar Urviola indicó que si la resolución del juez es recurrible, entonces Cceres deberá cumplirse en toda la línea. No tiene nada que ver que haya sido elegido por voto popular, porque es una disposición judicial, manifestó.","correo","25/11/2020"
"Promete Joe Biden, al Presentar Gabinete...","EE.UU. volverá a ser el líder del mundo. Presidente electo señala que dará rumbo diferente a la administración de Donald Trump. El presidente electo de EE.UU., Joe Biden, anunció ayer el retorno del país a la escena mundial durante la presentación de miembros de su futuro gabinete para política exterior y seguridad nacional, el cual representa el hecho de que múltiples puntos alcanzan esfuerzos de Trump por anular los tratados internacionales, incluidos los relacionados con la Organización Mundial de la Salud (OMS), UNESCO o el Acuerdo de París sobre el cambio climático. Además, el logro gubernamental bajo Biden promete un giro de 180 grados respecto a la política exterior de Trump, especialmente frente a Rusia. Afirman que la vacuna Sputnik V tiene 95% de eficacia y costará 10 dólares.","correo","25/11/2020"
"Afirma que objetivo es aquella figura munización contra el COVID-19 se iniciará en enero de 2021","los días viernes, sábados y domingo en los 17 mil centros y 80 mil mesas de sufragio que usaría la ONPE para las elecciones del 11 de abril.","correo","25/11/2020"
"Secretario General de Somos Perú: Zurek: Que Vizcarra vea sus problemas legales primero","Alto dirigente somista no está de acuerdo con eventual inclusión del expresidente en lista de candidatos al Congreso. Posibilidad aún no ha sido descartada por ese partido. Penalista Carrín señala que podría evitar una detención menos hasta el momento. La razón? Las investigaciones en el Ministerio Público contra el exmandatario vinculadas a las presuntas coimas que habría recibido cuando fue gobernador de Moquegua y por el caso ‘Swing’. Según dirigentes ‘somistas’, esas pesquisas convierten a Vizcarra en un personaje que no representa garantías suficientes para hacer su situación política. El expresidente Vizcarra reconoció que evaluaba optar al Congreso por una agrupación política. Según ha podido corroborar Correo, ese grupo no sería otro que Somos Perú.  RECHAZO. Sin embargo, el secretario general de Somos Perú, Juan Carlos Zurek, manifestó que no estaría de acuerdo con que Martín Vizcarra sea congresista por el partido, aunque, el Ministerio Público. Me sorprende que ahora se vocee como un eventual candidato. Creo que primero debería solucionar sus temas legales en el Ministerio Público. El expresidente Vizcarra fue muy crítico con los congresistas. Zurek añade que las diferentes a las de Zurek, el primer vicepresidente de Somos Perú, Javier Paredes Iparraguirre, manifestó que el expresidente Vizcarra tiene todos los derechos, como cualquier otro ciudadano, de elegir y ser elegido...  Zurek, primer vicepresidente de SP, marca distancia de Vizcarra; Aliaga, prefiere no meterse. Sin embargo, aseguró a este diario que hasta la fecha no hemos tenido ninguna conversación ni contacto con el expresidente Martín Vizcarra. Tampoco, dijo, han tenido contacto con algún emisario de Vizcarra. A la fecha, no hemos tenido ninguna conversación, ni siquiera preliminar, sostuvo. No obstante, agregó que el Comité Ejecutivo Nacional de Somos Perú aún tiene tiempo para decidir sobre los invitados a la lista parlamentaria. Si Vizcarra decidiera acercarse, lo admitirían?, preguntamos. Eso tendría que ser evaluado por el CEN del partido. Nos faltan algunos días para decidir sobre los designados (invitados), respondió. En cuanto a las graves acusaciones, investigaciones en Fiscalía y el impedimento judicial... Espinoza: Hay cliclo político de Vizcarra. Para el congresista Renán Espinoza (ex integrante de SP), el precandidato Daniel Salaverry alienta la incorporación de Vizcarra por cálculo político en vista a que está baja en las encuestas. A su juicio, hay sectores de la población que consideran a Vizcarra una víctima y le darán su respaldo. Dice que a Vizcarra no le conviene, políticamente, intentar ser congresista. Li, la designación de candidatos invitados. Aún no se decidió eso. Vamos a ver qué pasa en los próximos días, reiteró. Por su parte, el congresista Guillermo Aliaga (SP) dijo a Correo que en la bancada no conocemos respecto de esa posibilidad (Vizcarra candidato). Aquí somos cinco miembros de la bancada. Yo desconozco esa información. Los temas de la campaña son temas del partido, dijo.  Según el director ejecutivo del Instituto Peruano de Derecho Electoral, José Manuel Villalobos, Vizcarra podría participar en las Elecciones Generales del 2021 en cualquier partido político como invitado. La ley ha reservado el 20% de la cantidad de candidatos para que los partidos puedan designar directamente a afiliados y no afiliados, aclaró. DISCREPANCIA. En ese contexto, el presidente de la Comisión de Ética del Parlamento, Betto Barrionuevo Romero, opinó que la pretensión de Vizcarra de ir al Parlamento obedece a la necesidad de encontrar protección contra la justicia. Él dijo que quiere ir al Congreso para eliminar la inmunidad parlamentaria: al contrario, quiere ir al Congreso para blindarse, seguir protegiéndose de la justicia y buscando inmunidad. declaró a Correo…  En su opinión, el Parlamento no requiere de Vizcarra para eliminar la inmunidad parlamentaria: Eso no es necesario. El tema ya está en debate. En diálogo con Correo, el abogado penalista Andy Carrín indicó que, de concretarse la elección de Vizcarra como congresista, la inmunidad parlamentaria no lo protegería para evitar las investigaciones que tiene en la Fiscalía. Sin embargo, Carrín sostuvo que si Vizcarra es congresista, podría evitar un pedido de detención preventiva o una sentencia condenatoria con pena efectiva. En ambas situaciones, se requerirá la intervención del Congreso para el levantamiento del fuero parlamentario. Pero el proceso en sí puede seguir su curso, sin ningún inconveniente. añadió.","correo","25/11/2020"
