"headline","content","newspaper","date"
"Festival Solaris. Doce horas de música con Los Mirlos, Tourista y más","Diversos géneros musicales y artistas gráficos urbanos se darán cita mañana en la segunda edición del festival Solaris, que tendrá lugar en el Centro de Convenciones Festiva (Av. Alfonso Ugarte 1439, Cercado de Lima).  A partir de las 3 p.m., se presentarán las bandas Laguna Pai, Tourista, Turboptamos, Francoise Peglau, Barrio Calavera, Plug Plug, Dengue Dengue Dengue, Los Mirlos, entre otras.  Las entradas se venderán en la misma puerta del local a S/.50.","publimetro","24/02/2017"
"Orquesta Sinfónica Nacional. Dirigirá Maestro Matteo Pagliari","Hará tributo a la literatura fantástica  La Orquesta Sinfónica Nacional, bajo la batuta del maestro italiano Matteo Pagliari, ofrece hoy a las 8 p.m. el segundo concierto de su Temporada de Verano en el Gran Teatro Nacional,  El espectáculo está radicado en la literatura fantástica del período romántico. El repertorio incluirá la obertura de la ópera Ruslán y Liudmila, el dueto de piano Pupazzetti, el poema sinfónico El aprendiz de brujo y la Sinfonía No2, de Schumann.  Entradas en Teleticket desde S/.7,50.","publimetro","24/02/2017"
"Cómo jugar","Introduce un número, de modo que cada fila, cada columna y cada caja de 3x3 contenga los dígitos 1–9. No hay matemáticas implicadas. A solucionar el puzzle con el razonamiento y la lógica.","publimetro","24/02/2017"
"Los organizadores de los Juegos Panamericanos de Lima 2019 lanzaron un concurso para designar a la mascota oficial de este importante evento deportivo","El diseño de la mascota debe basarse en elementos positivos que formen parte de la identidad histórica, cultural y natural de nuestra capital. Las bases del concurso se encuentran en la web www.lima2019.pe.","publimetro","24/02/2017"
"Josip Mujvic-Pintar: Los aportes privados en las elecciones","Lamentablemente, los cambios fundamentales no se realizaron cuando se aprobaron las modificaciones a la Ley Electoral el 2015. Hay que establecer un sistema integral de financiamiento público justo para los partidos políticos que tenga muy claras las fuentes prohibidas y los límites. También se debe reforzar la capacidad de la ONPE para pedir información e investigar sobre las fuentes del financiamiento.  En la entrega de Odebrecht de 3 millones de dólares al Partido Nacionalista para la campaña del 2011, se vulneraron dos normas de la Ley de Partidos: la que establece un límite a las donaciones individuales (60 UIT o 216 mil soles) y la que establecía que cada contribución deba ser declarada. Definitivamente, se violó la ley.  Que sea el JNE el que administre los recursos de cada candidatura. Todo debe estar sustentado: ingresos y egresos.  Se necesita mucho mayor fiscalización a los aportes a cada partido. Esto es responsabilidad del JNE y de la ONPE.  Cada partido debería crear un padrón con firmas de cada aportante y que este sea legalizado ante el JNE y la ONPE.","publimetro","24/02/2017"
"Queremos CONOCERTE","Cmo tratar las amenazas lanzadas por redes sociales A propsito del supuesto tiroteo que iba a desatarse ayer en el Jockey Plaza. Como precaucin, la Polica cumpli con desplegar los protocolos de seguridad. Si un usuario advierte una situacin potencialmente peligrosa anunciada por Internet, puede sentar la denuncia en una comisara. Publicar un post de este tipo merece ser considerado como una perturbacin de la paz pblica y castigado hasta con seis aos de prisin.","publimetro","24/02/2017"
"Kuczynski con Trump hoy en la Casa Blanca","Hablarn del libre comercio y la situacin de los peruanos en EE.UU.","publimetro","24/02/2017"
"Universitario, un equipo en deuda","Anoche empat 1—1 con Garcilaso en el A Monumental gracias a un haber recibido a el panameo AJ AJ l Tejada. Por la ap0rtes e 2011 /… maana, Junta de Acreedores del club aprobar dar en concesin Campo Mar por 20 o 30 aos.","publimetro","24/02/2017"
"Nadine Heredia ha sido implicada por Jorge Barata, ex hombre fuerte de Odebrecht en el Per.","Sus voceros reconocen donaciones para campaa electoral, pero niegan que fuera un delito.","publimetro","24/02/2017"
"Condecoracin Premian a policas por valentia","Ciccentana ea Ag e a n n a Fernando Zavala, condecor ayer al suboficial Lorenzo Machaca, quien en febrero al autor de un tiroteo en Independencia, ea co ea que demostraron valor p ds ciin in ea oe uu ie E e E ee s ee ea EEA ea e car ii ia met nen S aie nen S oe e a ei ee en importancia participacin up mi e a","publimetro","24/02/2017"
