"headline","subheadline","author","content","newspaper","date"
"Agenacias asaltadas mata a balazos a esposa e hijasta y tambien elimina ano","En 2018","Jaime Asián Domínguez","ESTE AÑO 750968554194\nLIMA, VIERNES 12 DE JULIO DE 2019 |\n...Un director de nombre Jaime Asián Domínguez relató cómo ocurrió el incidente.","ojo","2019/07/12"
"MASCOTAS EN EDIFICIOS","El Tribunal Constitucional acaba de establecer, al resolver fundadamente una demanda de amparo presentada por un ciudadano de Magdalena, que la Junta de Propietarios de un edificio no puede prohibir a los dueños de los departamentos la tenencia de mascotas (como perros y gatos)...","REDACCIÓN","...Así las cosas, habría que cuidar que las mascotas dejen dormir a los vecinos y que se mantenga la limpieza en todo el predio.","ojo","2019/07/12"
"SABÍA USTED Que la piel de una persona normal pesa el doble que ... ","","CRÍTICO","Una nota interesante afirma que la piel de una persona normal pesa aproximadamente el doble que otra característica corporal específica.","ojo","2019/07/12"
"Hombre circula en silla de ruedas por autopista de alta velocidad España."," """"","","Un hombre, que fue grabado circulando por una autopista de Barcelona en silla de ruedas, ha sido sancionado con una multa de 90 euros por la Policía de Carreteras.","ojo","2019/07/12"
"Número de emergencia se incinde deambulatoria","Se electrocuta mientras lava su moto china.","REPORTAJE","Un joven se electrocutó mientras lavaba su motocicleta. Al momento que tocó la manguera, una fuerte descarga eléctrica lo sacudió por 20 segundos.","ojo","2019/07/12"
"Billetera robada hace 75 anos EUU.; ""Melissa Flores","Reportajes","Una mujer de 89 años, del estado de Illinois, tuvo una revelación inesperada cuando le devolvieron la billetera robada hace 75 años. El pastor Seth Baltzell dijo que un trabajador encontró el objeto en la pared del baño de una iglesia, donde se hallaron otras 15 billeteras.","","ojo","2019/07/12"
"Lima: Muerto niño de 11 años en accidente en ascensor","Niño muere en ascensor para pacientes en pollería de Jesús Maria","Impacto","Joshua, hijo de comerciantes de polleria, entró accidentalmente a un ascensor industrial causandole daños irreversibles.","ojo","2019/07/12"
"Policía apunta con su arma a conductor","Suboficial Elvis Huaman confrontó a un conductor irresponsable en San Isidro","Informe","Según denuncia el suboficial de tercera, Elvis Huamán Consales, la tarde del jueves dirigió el Gansito en el cruce de las avenidas Petit Thouars y Javier Prado.","ojo","2019/07/12"
"Daniela Rodriguez denuncia robo en su propia empresa","Trabajadora le roba 18000 soles en primera jornada","Daniela Rodríguez","Rodriguez detalla que la empleada había comenzado apenas esa misma mañana y poco tiempo después cometió el ilícito.","ojo","2019/07/12"
"Extranjera roba dinero en su primer día de trabajo y escapa","Ana G.B. utiliza táctica astuta para hurtar fondos","Noticias Locales","La extranjera se identificó como Ana y escapó rápidamente en un automóvil, dejando detrás solo evidencia videográfica de su fechoría.","ojo","2019/07/12"
