"headline","subheadline","author","content","newspaper","date"
"Policías detienen a sospechoso de secuestrar niños en España","","","Agentes españoles arrestaron hoy a un hombre buscado por el secuestro de varios niños pequeños.","elcomercio","2017/11/14"
"Crisis climática amenaza producción mundial de café","","","Expertos advierten que cambios extremos en el clima ponen en peligro la industria cafetera global.","elcomercio","2017/11/14"
"Investigan colusión en licitaciones gubernamentales","","","Autoridades locales examinan evidencias de conspiración durante procesos de contratación pública.","elcomercio","2017/11/14"
"Diplomatic tensions escalate over drug trafficking accusations","","","EE.UU. califica a Venezuela como 'narcoestado violento' en la ONU. La representante estadounidense denuncia la ausencia de aliados internacionales.","elcomercio","2017/11/14"
"Investigación revela impacto del consumo crónico de alcohol en el cerebro","Un estudio muestra que el alcohol afecta las células madre cerebrales.","","Investigadores de la Universidad de Texas hallan que el consumo excesivo deteriora importantes estructuras neuronales responsables de funciones cognitivas cruciales.","elcomercio","2017/11/14"
"Bills Gates invierte en búsqueda de tratamiento para el Alzheimer","Bill Gates destinará $100 millones a proyectos relacionados."," ""NA""","El fundador de Microsoft contribuirá significativamente a la investigación médica enfocada en enfermedades neurodegenerativas.","elcomercio","2017/11/14"
"Cambio climático marca récord histórico en concentración atmosférica de CO2","Niveles alcanzan nuevos picos en 2017. ","","Según estudios presentados en la COP 23, el planeta registra aumentos preocupantes en gases contaminantes derivados principalmente de combustibles fósiles.","elcomercio","2017/11/14"
"Tecnología y divinidad entrelazadas en nueva perspectiva filosófica","Divulgador presenta ideas innovadoras sobre modificaciones genéticas.","Tomas Ungar","Tomás Unger explora temas controvertidos vinculando la ingeniería genética moderna con debates eternos sobre moralidad y religión.","elcomercio","2017/11/14"
"Evolucionan planes para reforma del sistema de pensiones en Latinoamérica","Comisión sugiere transformaciones integrales.","Paola Villar S.","Se debaten nuevas estrategias financieras destinadas a optimizar el funcionamiento de los sistemas de jubilación regionalmente.","elcomercio","2017/11/14"
"Movimientos financieros anticipan ligeros ajustes en tasas","NA","NA","-2,42 ; 1,86 ; 26,31 ; 1,51 ; 26,02 ; - 3,70 ; 28,44 ; - 11,73 ; 1,39 ; -2,42 ; - ; 19,25 ; 60,78 ; -2,68 ; - ; 0,64 ; 10,07 ; - ; -11,90 ; 30,28 ; 42,31 ; - ; 0,33 ; -6,80 ; - ; 16,95 ; 46,28 ; - ; -28,13 ; -21,77 ; -25,32 ; -51,06 ; 4,00 ; 0,49 ; 10,03 ; 42,27 ; -2,86 ; 9,52 ; 15,00 ; -3,36 ; 9,52 ; - ; 13,79 ; - ; -1,05 ; 21,66 ; - ; -2,94 ; -1,79 ; 30,95 ; -2,60 ; 1,35 ; 5,26 ; 19,03 ; -0,33 ; -7,87 ; -2,17 ; 26,40 ; 35,62 ; -5,88 ; -4,00 ; 6,90 ; 45,45 ; 1,72 ; 6,56 ; 1,46 ; 5,36 ; -10,94 ; -17,39 ; - ; 11,76 ; 42,50 ; - ; 8,46 ; 31,11 ; -4,17 ; -8,00 ; 10,58 ; 71,64 ; 19,53 ; 64,27 ; 1,66 ; 17,54 ; 6,79 ; 24,58 ; 56,46 ; - ; 39,37 ; 168,84 ; 12,20 ; 85,03 ; - ; - ; -0,33 ; - ; -12,16 ; -18,75 ; -5,05 ; - ; -7,46 ; -11,02 ; -18,53 ; 3,22 ; 5,04 ; -0,03 ; -3,62 ; -5,58 ; -16,19 ; 4,56 ; 5,00 ; 0,02 ; 1,56 ; -0,51 ; 2,63 ; 5,33 ; 27,42 ; 67,49 ; - ; -9,09 ; -20,27 ; - ; 36,67 ; - ; 20,00 ; -4,00 ; -0,85 ; -1,87 ; -2,61 ; 3,70 ; -0,51 ; -1,25 ; - ; - ; - ; -8,29 ; - ; 0,69 ; 49,09 ; -7,41 ; -0,99 ; 29,78 ; 43,21 ; -2,38 ; 19,62 ; 128,57 ; 5,39 ; -3,53 ; -0,25 ; -0,85 ; - ; -2,38 ; 13,16 ; 12,09 ; 2,67 ; 23,60 ; 11,92 ; 38,46 ; 1,74 ; 37,65 ; - ; -2,30 ; -0,43 ; 40,41 ; 8,31 ; -2,56 ; 2,85 ; 8,33 ; - ; - ; -4,84 ; -0,58 ; 7,58 ; 20,31 ; -2,44 ; -4,31 ; 14,63 ; - ; -365,56 ; 21,59 ; 173,49 ; 135,86 ; 247,23 ; 92,32 ; 92,32 ; 87,20 ; 90,59 ; 122,84 ; 126,78 ; 14,30 ; 25,28 ; 16,17 ; 49,38 ; 6,03 ; 173,49 ; 130,68 ; 39,22 ; 30,66 ; 301,25 ; 1.187,90 ; - ; 377,81 ; -365,56 ; 3.039,15 ","elcomercio","2017/11/14"
"Economía proyecta aumento en inversión minera","'Proyección' indica expansión del 12% en 2018","Lino Chipana / Archivo","Una tasa de 12% anual podría expandirse la inversión minera en el 2018, estimó Scotiabank.","elcomercio","2017/11/14"
"Inversión minera impulsará exportaciones","Exportaciones tradicionales aumentaron 41% en septiembre","DT","Las exportaciones tradicionales aumentaron 41% en septiembre, principalmente por mayores ventas de cobre, zinc y oro, según el Banco Central de Reserva.","elcomercio","2017/11/14"
"Torneo internacional recibirá miles de visitantes extranjeros","Alrededor de seis mil turistas provenientes de Nueva Zelanda viajan anualmente al Perú","Deporte Total","Según la Superintendencia de Migraciones, al menos seis mil turistas de Nueva Zelanda visitan el Perú cada año.","elcomercio","2017/11/14"
