"headline","subheadline","author","content","newspaper","date"
"Mortandad deja protestas en Venezuela","","","Un manifestante venezolano pierde la vista tras lanzar bombas lacrimógenas.","ojo","2016/12/15"
"Policía reprime marcha pacífica en Chile","","","Decenas de estudiantes secundarios bloquearon calles en Santiago para exigir cambios en el sistema escolar.","ojo","2016/12/15"
"Celebrity chef donates millions for cancer research","","","Celebrity Chef John Doe pledges five million dollars towards groundbreaking lung cancer treatment studies.","ojo","2016/12/15"
"Mataron a supuestos militantes delictuales","NA","NA","Del sur del Tarchipiélago, mató a presuntos Miguel delincuentes para dar el ejemplo a la Policía.","ojo","2016/12/15"
"Duterte reconoce enfrentamientos violentos","NA","NA","Vladimir Duterte hizo los comentarios en un discurso ante empresarios al referirse a la campaña para erradicar el narcotráfico que condujo a la eliminación de miles de personas desde que asumió como mandatario el 30 de junio.","ojo","2016/12/15"
"Presidente filipino relató táctica personal","NA","NA","'Salía por Davao con una motocicleta, una moto enorme, a patrullar las calles, y también buscando problemas.' Ea iba a buscar confrontación para poder matar', reconoció Duterte, de 71 años.","ojo","2016/12/15"
"Putin sigue siendo líder mundial","Según Forbes","NA","Putin sigue siendo, por cuarto año consecutivo, el más poderoso del mundo, delante de Donald Trump, según la revista de negocios Forbes.","ojo","2016/12/15"
"Notificación legal de proceso administrativo","Contraloría General de la República","NA","Sección dedicada a detalles legales específicos relacionados con acciones judiciales y contralorias gubernamentales.","ojo","2016/12/15"
"Hackeos afectan cuentas de usuarios de Yahoo","Robo de información sensible","NA","Yahoo informó que hackers robaron datos de más de mil millones de cuentas de usuario en agosto de 2013.","ojo","2016/12/15"
"Ataque armado causa víctimas mortales en Siria","Al menos seis muertos","NA","Alepo reporta al menos seis personas muertas y otras treinta resultaron heridas debido al impacto de decenas de cohetes disparados en varias provincias.","ojo","2016/12/15"
"Investigan venta ilícita de infantes en China","Rescate de 36 niños","NA","La policía china desmanteló una red que traficaba niños para venderlos, lo que derivó en la captura de 157 individuos y el rescate de 36 menores distribuidos en siete provincias.","ojo","2016/12/15"
