"headline","subheadline","author","content","newspaper","date"
"En Pasco, bus choca con un camión y mueren 10 ancianos, entre ellos una policía y su hijo de 13 años","","","Una tragedia impactante ocurrió en Pasco cuando un autobús colisionó frontalmente con un camión, resultando en la pérdida de diez vidas, incluida la de una oficial de policía y su hijo adolescente.","ojo","2017/05/15"
"Niña de 8 años pierde la vida en mototaxi cuando viajaba con su abuelita","","(LOCOMUNDO)","Un incidente devastador involucró a una pequeña de ocho años que lamentablemente falleció durante un trayecto en mototaxi junto a su abuelita.","ojo","2017/05/15"
"Carmén Chavez vive un trágico Día de la Madre","Su bebé de solo 9 meses fue hallada muerta, aplastada con objetos pesados.","'LA VIDAD'; Redacción de Grupo EPensa","Carmén Chávez enfrentó un momento terrible el Día de la Madre cuando encontró a su bebé de nueve meses sin signos vitales bajo varios objetos pesados en su hogar ubicado en Huaycán, Ate.","ojo","2017/05/15"
"Hombre celoso golpea a la niña, denuncia familiar","Denuncian la violencia ejercida por Eduardo Sánchez Ascencios contra su esposa y su hija.","'POLICIAL'","Los familiares de Carmen Chávez reportaron actitudes sospechosas y antecedentes de violencia por parte de Eduardo Sánchez Ascencios antes del fatal evento.","ojo","2017/05/15"
"Educación inicial aumenta cobertura según Ministra","Marilú Martens destaca importancia de desarrollo infantil precoz.","'REDACCIÓN OJO'","Durante el lanzamiento del programa ‘Conversando con PPK’, la Ministra de Educación destacó cómo mejorar la atención educativa inicial beneficiará significativamente el desarrollo cognitivo de los infantes.","ojo","2017/05/15"
"Nacen tres bebés en el Día de la Madre en el IMSS Maternal","Primera entrega justo a media noche.","'METROLIMA'","Se celebra el nacimiento de tres nuevos integrantes en el Instituto Materno Perinatal, marcando momentos especiales para familias felices en medio de festividades maternales.","ojo","2017/05/15"
"Familias demandan justicia por hijos fallecidos en accidentes","Protestan frente a falta de acción legal adecuada.","'NA'","Padres afligidos manifestaron su indignación frente a edificaciones gubernamentales solicitando medidas legales efectivas tras perder a sus descendientes en choques automovilísticos.","ojo","2017/05/15"
"Accidente fatal deja cinco muertes en accidente de autobús","","","En la madrugada de ayer, cuando el bus de la empresa Trans Rey, que transportaba a 41 personas desde Huancayo a Huánuco, se estrelló violentamente contra un camión en el trayecto 136 de la ruta Pasco-Utcubamba, siguen siendo objeto de investigación las causas exactas del incidente. Según la policía, parece probable que el chofer del camión haya invadido el carril opuesto. El impacto resultó mortal para Carlos Martinez Piaggio, piloto del bus, y otros ocupantes.","ojo","2017/05/15"
"Policías reportan múltiples lesionados graves","","","Entre los afectados gravemente se encuentran varios pasajeros que continúan en recuperación en hospitales locales. Además, algunos pacientes necesitaron atención médica urgente en centros sanitarios de Lima.","ojo","2017/05/15"
"Cambio automotor promociona autos usados","Oferta exclusiva","","Ca, San Francisco ofrece excelentes oportunidades para comprar autos usados directamente de distribuidoras reconocidas. Visite nuestras instalaciones en Surquillo para conocer precios competitivos y condiciones favorables.","ojo","2017/05/15"
"Novedades legales en caso judicial","Edicto público solicitado","Glenda Morella Zegarra Bravo – Juez Titular.; Luz María Huamaní Ccoscco – Secretaria Judicial."," ""Según documentos judiciales, el Instituto Nacional de Defensa de la Competencia y Protección de la Propiedad Intelectual admite formalmente la denuncia contra Yaneth Mamani Vilca. Se solicitan edictos públicos para citar a la mencionada persona a comparecer legalmente.""","ojo","2017/05/15"
"Mujeres venezolanas marchan en memoria materna","Protesta significativa","","Decenas de mujeres en Venezuela organizaron una marcha bajo la consigna ‘¡Suelta tu arma!’ en respuesta a acciones gubernamentales controvertidas. Durante el evento, se observó un emotivo tributo a aquellos afectados por conflictos políticos recientes.","ojo","2017/05/15"
"Banda rival intenta escape carcelario","Infiltración exitosa","","Un grupo considerable de individuos pertenecientes a la banda Barrio 18 escapó de prisión mediante métodos clandestinos, destacando preocupaciones adicionales respecto a la violencia asociada a bandas criminales en Honduras.","ojo","2017/05/15"
"Familias honran a difuntos en Día de la Madre","Celebración familiar","","Numerosas familias aprovecharon el Día de la Madre para visitar cementerios y compartir momentos memorables con sus antepasados, demostrando fortaleza emocional incluso en tiempos difíciles.","ojo","2017/05/15"
"Gastronomía local celebra festividad maternal","Eventos culinarios populares","","Durante eventos específicamente diseñados para el Día de la Madre, diversas instituciones municipales brindaron espacios recreativos enfocados en la comunidad, combinando juegos infantiles y opciones alimenticias saludables.","ojo","2017/05/15"
