"headline","subheadline","author","content","newspaper","date"
"LIMA. MARTES 9.10.2018","","","","correo","2018/10/09"
"EN PALACIO VIZCARRA SE REÚNE HOY CON ELECTO ALCALDE DE LIMA","","","HOY en día, uno pensaría que... ","correo","2018/10/09"
"DOLOROSA DERROTA ALLIANZA CAE 1—0 ANTE ... ","","","... pierde chance de subir la tabla.","correo","2018/10/09"
"LAS PREGUNTAS PARA EL REFERÉNDUM”;NA""","","Premier adelanta a Correo que interrogantes fueron elaboradas por equipo técnico, y aclara que no reelección de congresistas rige desde el 2021 y alcanza a los actuales legisladores ...","","correo","2018/10/09"
"Hoy en día, uno pensaría que...","","La Seño María","Contenido completo aquí.","correo","2018/10/09"
"Municipio necesita mejores recursos.","'Habló Jorge Munoz'","Jorge Munoz","Según el texto, el electo alcalde discute mejoras financieras y cooperación gubernamental.","correo","2018/10/09"
"Investigarán gestión anterior.","","","Próximo burgomaestre menciona revisar administración previa.","correo","2018/10/09"
"AUDITORÍA A LA ADMINISTRACIÓN PASADA","","","Muñoz planea auditar la gestión de Luis Castañeda durante su tiempo libre inicial.","correo","2018/10/09"
"FUTURA COORDINACION ENTRE PRESIDENTE Y ALCALDE","","","Discusiones incluyen asignación de recursos adicionales y planificación de eventos importantes.","correo","2018/10/09"
"PREFERENCIAS ELECTORALES CONFIRMADAS","","Diario Correo","Datos proporcionados por la ONPE confirmaron ampliamente el liderazgo de Jorge Muñoz.","correo","2018/10/09"
"Ventas Corporativas","Acceda a un descuento adicional sobre el valor de los vehículos Mazda.","","Para acceder a la promoción, ingrese al siguiente link www.mazda... Todos los precios deben ser consultados.","correo","2018/10/09"
"Habilitan Retiro Propaganda Electoral","Retiran pancartas en varias avenidas de San Isidro.","","Los paneles fueron retirados de avenidas como El Ejército, Salaverry, Javier Prado, Arequipa, Aramburu, Guardia Civil, entre otras. ","correo","2018/10/09"
"Movimiento Ambiental Reciclaje Carteles","Mirarte Verde transforma cartelería electoral en objetos útiles.","","Las lonas usadas anteriormente ahora se emplean como lienzos para crear diversos productos.","correo","2018/10/09"
"Información General","Ciudadanos deben cumplir normas electorales post-electorales.","","Intervienen a 37 personas por infracciones relacionadas con las últimas elecciones.","correo","2018/10/09"
"PROMOCIÓN GOLDEN TICKET MAZDA","Descuentos exclusivos en vehículos Mazda mediante la promoción Golden Ticket.","","Todos los interesados pueden descargar un Golden Ticket gratuito...","correo","2018/10/09"
"Causales Suspensión Derecho Sufragio","Trámite simplificado para dispensa por no votar.","","Se permite tramitar la dispensa en MAC de distintas áreas de Lima.","correo","2018/10/09"
"Suspense Criminal","Tiroteo en Villa María del Triunfo causa tragedia familiar.","","Una joven madre de familia murió debido a un tiroteo ocurrido mientras volvía de votar.","correo","2018/10/09"
"Gobernanza Regional","Surco busca proteger área conocida como ‘óvalo Monitor’.","","Mediante decreto, buscan asegurar la integridad cultural del sitio.","correo","2018/10/09"
"Editorial Diario Correo","Derrota significativa para Fujimorismo y Partido Oficialista.","","Ambas facciones necesitan reconsiderar estrategias dado su mal resultado en las urnas.","correo","2018/10/09"
"Apreciación Social","Análisis crítico hacia el concepto de 'votante ignorante'.","","Discute cómo muchos optan por no profundizar en temas complejos antes de decidir su voto.","correo","2018/10/09"
"Noticias Económicas","Proyecciones positivas para el turismo francés en Perú.","","Según estimaciones, habrá un aumento notable en el flujo de turistas provenientes de Francia.","correo","2018/10/09"
"Evaluación Presupuestaria","Informe sobre ejecución insuficiente del presupuesto público peruano.","","Solo se ha utilizado el 40% destinado a inversiones importantes.","correo","2018/10/09"
"","","","","correo","2018/10/09"
"Dios y Pasco.","","","Por su parte, Acción Popular (AP) recibió apoyo en tres regiones: Cajamarca, con Mesías Guevara; Cusco, con Jean Paul Benavente; y Huánuco, con Juan Alvarado. Este último se vio superado en la primera vuelta por Luis Picón (Avanzada Regional Independiente Unidos por Huánuco). Los de AP buscan afianzar los primeros lugares en los nuevos comicios y revertir el segundo lugar obtenido en la región huanuqueña.","correo","2018/10/09"
"","","","","correo","2018/10/09"
"Goviernos Regionales en Disputa.","Segunda vuelta será el 9 de diciembre","","En cuanto a los gobiernos regionales, varios competidores buscarán asegurar su posición en la contienda regional. Ejemplos incluyen a Juan Alvarado (Qatun Tarpuy) en Ayacucho, quién se medirá con Luis Picón (Musug Nawanchik), así como Javier Ismodes (Unidos por el Gran Cambio) en Arequipa, listo para defender su posición frente a Elmer Cáceres (Arequipa Transformación).","correo","2018/10/09"
"","","","","correo","2018/10/09"
"Movimientos Locales.;;NA""","Además, diversos movimientos locales jugarán roles cruciales en diferentes áreas geográficas. Destacan casos como el de Javier Alvarado (Patria Joven) y Luis Hidalgo (Fuerza Regional) en Lima Región, buscando obtener la gubernatura.","","","correo","2018/10/09"
"","","","","correo","2018/10/09"
