"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"El Gobierno autorizó la compra de 24 aviones de combate";"NA";"Agencia EFE";"El Gobierno autorizó la compra de 24 aviones de combate Eurofighter a España por un valor de 2.000 millones de euros, según anunció ayer el Ministerio de Defensa. La operación se enmarca dentro del programa de modernización de las Fuerzas Armadas y tiene como objetivo reforzar la capacidad de defensa aérea del país. Los aviones serán entregados en los próximos cinco años y se espera que contribuyan a mejorar la seguridad nacional. El Ministerio de Defensa también anunció que se están considerando otras adquisiciones de material militar para completar el programa de modernización.";"trome";"2021-03-02";"2"
"La inflación sigue siendo un problema";"El aumento de precios afecta a las familias";"Carlos Sánchez, Economista";"La inflación sigue siendo un problema importante en Argentina, con un aumento del 5% en el último mes. Esto afecta especialmente a las familias de bajos ingresos, que ven reducido su poder adquisitivo. Los economistas advierten que la situación podría empeorar si no se toman medidas para controlar la inflación. El Gobierno ha anunciado un plan para estabilizar los precios, pero aún no se sabe si será efectivo.";"trome";"2021-03-02";"2"
"Nuevo caso de dengue en la ciudad";"Se recomienda tomar precauciones";"Redacción Salud";"Las autoridades sanitarias confirmaron un nuevo caso de dengue en la ciudad de Buenos Aires. Se trata de una persona que viajó a un país con alta incidencia de la enfermedad. Se recomienda a la población tomar precauciones para evitar la picadura del mosquito transmisor, como usar repelente y eliminar los recipientes con agua estancada.";"trome";"2021-03-02";"2"
"El dólar blue sigue en alza";"NA";"Ámbito Financiero";"El dólar blue continúa en alza, alcanzando un nuevo máximo histórico. La cotización superó los 300 pesos, impulsada por la incertidumbre económica y la demanda de divisas. Los analistas advierten que esta tendencia podría continuar si no se toman medidas para estabilizar la economía.";"trome";"2021-03-02";"2"
"Descubren una nueva especie de ave en la selva";"NA";"Equipo de Científicos";"Un equipo de científicos descubrió una nueva especie de ave en la selva amazónica. El ave, de colores brillantes y canto melodioso, fue bautizada como 'Ave del Sol'. Los científicos creen que esta especie es única en el mundo y que su descubrimiento podría ayudar a proteger la biodiversidad de la región.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo plan de viviendas";"Se construirán 50.000 casas";"Ministerio de Desarrollo Territorial";"El Gobierno anunció un nuevo plan de viviendas para construir 50.000 casas en todo el país. El plan, que se financiará con fondos públicos y privados, tiene como objetivo reducir el déficit habitacional y mejorar las condiciones de vida de las familias más vulnerables. Se espera que el plan genere miles de empleos y impulse la economía.";"trome";"2021-03-02";"2"
"El Mundial de Fútbol se acerca";"NA";"Redacción Deportes";"El Mundial de Fútbol se acerca y la expectativa es cada vez mayor. Los equipos están entrenando intensamente para llegar en la mejor forma posible y los aficionados están preparando sus viajes para apoyar a sus selecciones. Se espera que este Mundial sea uno de los más emocionantes de la historia.";"trome";"2021-03-02";"2"
"El precio del gasoil sube";"NA";"La Nación";"El precio del gasoil subió un 5% en las últimas 24 horas, debido al aumento del precio del petróleo a nivel internacional. Esto afecta al transporte de pasajeros y de carga, y podría repercutir en los precios de los alimentos y otros productos.";"trome";"2021-03-02";"2"
"El Banco Central sube la tasa de interés";"NA";"El Cronista";"El Banco Central subió la tasa de interés en 0,5 puntos porcentuales, en un intento por controlar la inflación y estabilizar el tipo de cambio. Esta medida podría afectar a los créditos hipotecarios y a las inversiones.";"trome";"2021-03-02";"2"
"El Gobierno lanza un programa de becas";"NA";"Ministerio de Educación";"El Gobierno lanzó un programa de becas para estudiantes de bajos recursos, con el objetivo de garantizar el acceso a la educación superior. Se espera que este programa beneficie a miles de estudiantes en todo el país.";"trome";"2021-03-02";"2"
