"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"El Gobierno nacional anunció este martes que destinará 20 millones de dólares para fortalecer la infraestructura turística de las Cataratas del Iguazú";"NA";"NA";"El ministro de Turismo, Matías Lammens, encabezó una conferencia de prensa en la que detalló los planes para mejorar la experiencia de los visitantes en uno de los destinos más emblemáticos de Argentina. Los fondos se utilizarán para refaccionar senderos, mejorar la señalización, ampliar las áreas de descanso y fortalecer la seguridad en el parque nacional. Además, se prevé la incorporación de nuevas tecnologías para ofrecer información turística en tiempo real y facilitar la gestión de los flujos de visitantes. Lammens destacó que el turismo es un motor clave para el desarrollo económico del país y que el Gobierno está comprometido a invertir en la mejora de la infraestructura turística para atraer a más visitantes y generar empleo. El ministro también anunció que se están trabajando en proyectos para promover el turismo sostenible y responsable en la región, con el objetivo de preservar el medio ambiente y garantizar la calidad de la experiencia turística para las futuras generaciones.";"trome";"2021-03-02";"2"
"El dólar blue cerró este martes a $725";"NA";"NA";"El mercado cambiario paralelo mantuvo la tendencia alcista que viene mostrando en las últimas semanas, impulsada por la incertidumbre económica y la demanda de dólares como refugio de valor. La brecha con el dólar oficial superó el 100%, lo que refleja la desconfianza de los inversores en la moneda local. Los analistas advierten que esta situación podría agravarse en las próximas semanas si no se toman medidas para estabilizar la economía y reducir la inflación.";"trome";"2021-03-02";"2"
"El Servicio Meteorológico Nacional (SMN) informó que para el miércoles se espera una jornada con temperaturas en descenso y probabilidad de lluvias aisladas en la provincia de Buenos Aires";"NA";"NA";"Según el SMN, las temperaturas máximas no superarán los 25 grados y las mínimas rondarán los 10 grados. Se recomienda a la población tomar precauciones y abrigarse adecuadamente, especialmente durante la noche y la madrugada.";"trome";"2021-03-02";"2"
"El Gobierno provincial anunció el lanzamiento de un nuevo programa de becas para estudiantes de bajos recursos";"NA";"NA";"El programa, denominado 'Sembrando Futuro', tiene como objetivo garantizar el acceso a la educación superior para jóvenes que no cuentan con los recursos económicos necesarios para costear sus estudios. Se otorgarán becas mensuales para cubrir los gastos de matrícula, transporte y materiales de estudio. Los interesados podrán postularse a través de la página web del Ministerio de Educación.";"trome";"2021-03-02";"2"
"El Club Atlético River Plate presentó su nuevo refuerzo para la próxima temporada: el delantero uruguayo Nicolás de la Cruz";"NA";"NA";"De la Cruz, quien llega proveniente del club Peñarol de Uruguay, firmó un contrato por cinco años con el club argentino. El delantero se sumará a los entrenamientos del equipo en los próximos días y estará a disposición del entrenador para el inicio del campeonato.";"trome";"2021-03-02";"2"
"La inflación en Argentina sigue siendo un problema central";"NA";"NA";"En el último mes, los precios al consumidor aumentaron un 25,6%, lo que representa una aceleración significativa en comparación con el mes anterior. Los alimentos y las bebidas fueron los rubros que más contribuyeron a este aumento, seguidos por la vivienda y el transporte. Los analistas advierten que esta situación podría agravarse en los próximos meses si no se toman medidas para controlar la emisión monetaria y reducir el déficit fiscal.";"trome";"2021-03-02";"2"
"El Ministerio de Salud lanzó una campaña de vacunación contra la gripe";"NA";"NA";"La campaña está dirigida a grupos de riesgo, como adultos mayores, niños menores de dos años, embarazadas y personas con enfermedades crónicas. Se recomienda a la población vacunarse antes de la llegada del invierno para prevenir la propagación del virus y reducir el riesgo de complicaciones.";"trome";"2021-03-02";"2"
"El Gobierno nacional anunció la creación de un nuevo parque nacional en la provincia de Jujuy";"NA";"NA";"El parque, denominado 'Parque Nacional de la Quebrada de Humahuaca', protegerá un área de 250 mil hectáreas de gran valor ecológico y cultural. Se espera que la creación del parque impulse el desarrollo turístico de la región y contribuya a la conservación de la biodiversidad.";"trome";"2021-03-02";"2"
"El Banco Central de la República Argentina (BCRA) subió la tasa de interés en 3 puntos porcentuales";"NA";"NA";"La medida busca contener la inflación y evitar una mayor depreciación del peso. Los analistas advierten que la suba de la tasa de interés podría tener un impacto negativo en la actividad económica.";"trome";"2021-03-02";"2"
"El Gobierno provincial anunció la construcción de un nuevo hospital en la ciudad de La Plata";"NA";"NA";"El hospital, que tendrá una capacidad para 200 camas, contará con equipos de última generación y personal altamente capacitado. Se espera que la construcción del hospital mejore la calidad de la atención médica en la región.";"trome";"2021-03-02";"2"
