"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"El Gobierno autorizó la compra de 24 aviones de combate";"NA";"Agencia EFE";"El Gobierno autorizó la compra de 24 aviones de combate Eurofighter a España por un valor de 2.000 millones de euros, según anunció ayer el Ministerio de Defensa. La operación se enmarca dentro del programa de modernización de las Fuerzas Armadas y tiene como objetivo reforzar la capacidad de defensa aérea del país. Los aviones serán entregados en los próximos cinco años y se espera que contribuyan a mejorar la seguridad nacional. El Ministerio de Defensa también anunció que se están considerando otras adquisiciones de material militar para completar el programa de modernización.";"trome";"2021-03-02";"2"
"La inflación sigue siendo un problema";"El aumento de precios afecta a las familias";"Carlos Sánchez, Economista";"La inflación sigue siendo un problema importante en Argentina, con un aumento del 5% en el último mes. Esto afecta especialmente a las familias de bajos ingresos, que ven reducido su poder adquisitivo. Los economistas advierten que la situación podría empeorar si no se toman medidas para controlar la inflación. El Gobierno ha anunciado un plan para estabilizar los precios, pero aún no se sabe si será efectivo.";"trome";"2021-03-02";"2"
"Nuevo caso de dengue en la ciudad";"Se recomienda tomar precauciones";"Redacción Salud";"Las autoridades sanitarias confirmaron un nuevo caso de dengue en la ciudad de Buenos Aires. Se trata de una persona que viajó a un país con alta incidencia de la enfermedad. Se recomienda a la población tomar precauciones para evitar la picadura del mosquito transmisor, como usar repelente y eliminar los recipientes con agua estancada.";"trome";"2021-03-02";"2"
"El dólar blue sigue en alza";"NA";"Agencia Télam";"El dólar blue continúa en alza, alcanzando un nuevo máximo histórico. La cotización superó los 300 pesos, lo que refleja la incertidumbre económica y la falta de confianza en el peso argentino. Los analistas advierten que esta situación podría generar más inflación y dificultar la recuperación económica.";"trome";"2021-03-02";"2"
"Descubren una nueva especie de ave en la selva";"El hallazgo es importante para la biodiversidad";"Equipo de Investigadores";"Un equipo de investigadores descubrió una nueva especie de ave en la selva misionera. El ave, de pequeño tamaño y plumaje colorido, fue bautizada como 'Tangara Esmeralda'. El hallazgo es importante para la biodiversidad de la región y demuestra la riqueza natural de la selva misionera.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo plan de viviendas";"NA";"Ministerio de Desarrollo Territorial";"El Gobierno anunció un nuevo plan de viviendas para construir 100.000 casas en los próximos cuatro años. El plan, que incluye créditos hipotecarios y subsidios, tiene como objetivo facilitar el acceso a la vivienda propia a las familias de bajos ingresos. Se espera que el plan genere empleo y dinamice la economía.";"trome";"2021-03-02";"2"
"El Mundial de Fútbol se acerca";"NA";"Redacción Deportes";"El Mundial de Fútbol se acerca y la expectativa es cada vez mayor. Los equipos están entrenando intensamente para llegar en la mejor forma posible al torneo. Se espera una gran asistencia de público y un impacto económico importante para el país anfitrión.";"trome";"2021-03-02";"2"
"El precio del gasoil aumentó";"NA";"Agencia NA";"El precio del gasoil aumentó un 5% en todo el país. La medida, que fue anunciada por el Gobierno, se justifica por el aumento de los precios del petróleo a nivel internacional. Se espera que el aumento del precio del gasoil impacte en el costo del transporte y en los precios de los alimentos.";"trome";"2021-03-02";"2"
"El Gobierno lanzó una campaña de vacunación";"NA";"Ministerio de Salud";"El Gobierno lanzó una campaña de vacunación contra la gripe y el coronavirus. La campaña tiene como objetivo proteger a la población de estas enfermedades y evitar la saturación del sistema de salud. Se recomienda a la población vacunarse lo antes posible.";"trome";"2021-03-02";"2"
"El Banco Central subió la tasa de interés";"NA";"Equipo Económico";"El Banco Central subió la tasa de interés en un 1% para combatir la inflación. La medida busca enfriar la economía y reducir la demanda de dinero. Se espera que la subida de la tasa de interés tenga un impacto en los créditos y en las inversiones.";"trome";"2021-03-02";"2"
