"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"El Gobierno Nacional anunció el incremento de las pensiones";"NA";"NA";"El Gobierno Nacional anunció un incremento en las pensiones del 8% para los jubilados y pensionados del régimen general, así como un aumento del 10% para los más vulnerables. La medida busca proteger el poder adquisitivo de los adultos mayores frente a la inflación. El anuncio fue realizado por el Ministro de Hacienda en una conferencia de prensa.";"trome";"2021-03-02";"2"
"Descubren nueva especie de orquídea en la Amazonía";"NA";"Equipo de Investigadores";"Un equipo de investigadores ha descubierto una nueva especie de orquídea en la selva amazónica peruana. La orquídea, de un color púrpura intenso y con pétalos delicados, fue encontrada en una zona remota de la región de Loreto. Los científicos creen que esta especie podría tener propiedades medicinales aún desconocidas.";"trome";"2021-03-02";"2"
"La inflación sigue siendo un desafío para la economía";"NA";"Analistas Económicos";"Los analistas económicos advierten que la inflación sigue siendo un desafío importante para la economía del país. A pesar de las medidas implementadas por el gobierno, los precios de los alimentos y otros bienes básicos continúan aumentando. Se espera que la inflación se mantenga en niveles elevados durante los próximos meses.";"trome";"2021-03-02";"2"
"El dólar se mantiene estable frente al sol";"NA";"Reuters";"El tipo de cambio entre el dólar y el sol se mantuvo estable durante la jornada de hoy. El Banco Central de Reserva del Perú intervino en el mercado cambiario para evitar una depreciación excesiva de la moneda local. Los expertos prevén que el tipo de cambio se mantenga en niveles similares durante la próxima semana.";"trome";"2021-03-02";"2"
"Investigan posible caso de corrupción en el Ministerio de Salud";"NA";"Fiscalía";"La Fiscalía ha iniciado una investigación sobre un posible caso de corrupción en el Ministerio de Salud. Se sospecha que funcionarios del ministerio habrían recibido sobornos a cambio de favorecer a empresas en la adjudicación de contratos públicos. La investigación está en curso y se espera que se presenten cargos en los próximos días.";"trome";"2021-03-02";"2"
"El cambio climático amenaza la biodiversidad de la Amazonía";"NA";"WWF";"La organización WWF advierte que el cambio climático amenaza la biodiversidad de la Amazonía. El aumento de la temperatura y la deforestación están provocando la pérdida de especies y la degradación de los ecosistemas. Se insta a tomar medidas urgentes para proteger la selva amazónica.";"trome";"2021-03-02";"2"
"El turismo se recupera gradualmente en el país";"NA";"PromPeru";"La agencia PromPeru informa que el turismo se está recuperando gradualmente en el país. El número de turistas extranjeros ha aumentado en los últimos meses, impulsado por la reapertura de fronteras y la flexibilización de las restricciones sanitarias. Se espera que el turismo contribuya al crecimiento económico del país.";"trome";"2021-03-02";"2"
"El Congreso aprueba ley para proteger a los consumidores";"NA";"Agencia Andina";"El Congreso de la República aprobó una ley para proteger a los consumidores. La ley establece nuevas normas para garantizar la calidad de los productos y servicios, así como para proteger los derechos de los consumidores. Se espera que la ley entre en vigor en los próximos días.";"trome";"2021-03-02";"2"
"El precio del petróleo se mantiene elevado";"NA";"Bloomberg";"El precio del petróleo se mantiene elevado en los mercados internacionales. La tensión geopolítica en Oriente Medio y la reducción de la producción de petróleo por parte de los países productores son los principales factores que impulsan el aumento de los precios.";"trome";"2021-03-02";"2"
"La educación virtual se consolida como una alternativa";"NA";"Ministerio de Educación";"El Ministerio de Educación informa que la educación virtual se consolida como una alternativa viable para muchos estudiantes. La pandemia aceleró la adopción de tecnologías digitales en el ámbito educativo, y se espera que la educación virtual siga creciendo en los próximos años.";"trome";"2021-03-02";"2"
