"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"NA";"NA";"NA";"El presidente Alberto Fernández encabezó hoy una reunión con gobernadores para analizar la situación epidemiológica y las medidas a tomar en el marco de la pandemia de coronavirus. El encuentro se llevó a cabo en la Casa Rosada y contó con la participación de representantes de todas las provincias. Durante la reunión, se discutieron los avances en la campaña de vacunación, la situación de los hospitales y las restricciones vigentes. El presidente Fernández destacó la importancia de mantener la coordinación entre la Nación y las provincias para enfrentar la pandemia de manera efectiva. Asimismo, se acordó continuar monitoreando la situación epidemiológica y evaluar la posibilidad de flexibilizar algunas restricciones en aquellas provincias que presenten indicadores favorables. El ministro de Salud, Ginés González García, también participó del encuentro y brindó un informe detallado sobre la situación epidemiológica en el país.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El Servicio Meteorológico Nacional (SMN) informó que para hoy se espera una jornada con temperaturas elevadas en gran parte del país. Se recomienda a la población tomar precauciones para evitar golpes de calor y mantenerse hidratado. En algunas provincias, se espera que las temperaturas superen los 35 grados. El SMN advierte que las altas temperaturas pueden afectar la salud de las personas, especialmente de los niños, los ancianos y las personas con enfermedades crónicas. Se recomienda evitar la exposición al sol en las horas de mayor calor, usar ropa ligera y beber abundante agua.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El Ministerio de Educación informó que el ciclo lectivo 2023 comenzará el próximo 28 de febrero. Se espera que más de 3 millones de estudiantes regresen a las aulas en todo el país. El ministro de Educación, Jaime Perczyk, destacó la importancia de garantizar el derecho a la educación para todos los niños y jóvenes. Asimismo, el ministro anunció que se invertirán importantes recursos en la mejora de la infraestructura escolar y en la capacitación de los docentes.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El Gobierno nacional anunció hoy un aumento en las tarifas del transporte público. El aumento, que se aplicará a partir del próximo mes, alcanzará a los colectivos y los trenes. El ministro de Transporte, Alexis Guerrera, explicó que el aumento es necesario para garantizar la sustentabilidad del sistema de transporte público. Asimismo, el ministro anunció que se implementarán medidas para proteger a los usuarios más vulnerables.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El Ministerio de Salud informó que se detectaron nuevos casos de dengue en varias provincias del país. Se recomienda a la población tomar medidas para prevenir la propagación del virus, como eliminar los criaderos de mosquitos y utilizar repelente. El ministro de Salud, Ginés González García, destacó la importancia de la prevención y la detección temprana de los casos para evitar la propagación del virus.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El Servicio Meteorológico Nacional (SMN) informó que se espera una jornada con lluvias y tormentas en varias provincias del país. Se recomienda a la población tomar precauciones para evitar inundaciones y desprendimientos. El SMN advierte que las lluvias podrían ser intensas en algunas zonas.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El Ministerio de Educación informó que se suspenden las clases en algunas escuelas debido a las malas condiciones climáticas. Se recomienda a la población mantenerse informada sobre las condiciones climáticas y tomar las precauciones necesarias.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El Gobierno nacional anunció hoy un nuevo programa de becas para estudiantes de bajos recursos. El programa, que se financiará con fondos públicos, permitirá a miles de estudiantes acceder a la educación superior. El ministro de Educación, Jaime Perczyk, destacó la importancia de garantizar el acceso a la educación para todos los jóvenes.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El Ministerio de Salud informó que se detectaron nuevos casos de coronavirus en varias provincias del país. Se recomienda a la población vacunarse y tomar medidas de prevención para evitar la propagación del virus.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El Servicio Meteorológico Nacional (SMN) informó que se espera una jornada con temperaturas bajas en gran parte del país. Se recomienda a la población abrigarse y tomar precauciones para evitar enfermedades respiratorias.";"trome";"2021-03-02";"2"
