"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"El loco del martillo";"NA";"La Seño María";"Hoy en día, uno pensaría que... Estoy feliz porque el fin de la cuarentena ha llegado. El rescate de un reo por parte de hampones durante el levantamiento de la cuarentena fue escandaloso y parece un acto perpetrado por un loco del martillo. La cobertura mediática sobre este crimen increíble tuvo una enfoque peculiar, pero lo que más me indigna es cómo se manejó todo. En aquel entonces, el sonambulismo de Gary Galiano, conocido como 'el Loco del Martillo', causaba terror con sus asesinatos a martillazos. Su historia sigue siendo un tema de conversación en Lima.";"trome";"2021-03-02";"2"
"Contento por fin de cuarentena";"Habla Trome";"Ismael Lazo, Vecino de San Luis";"Estoy feliz porque el levantamiento de la cuarentena ha llegado y puedo volver a disfrutar de mis actividades favoritas. Sin embargo, me preocupa cómo se manejó el rescate de un reo por parte de hampones durante este periodo. La cobertura mediática sobre este crimen increíble fue escandalosa y parece que todo fue una operación orquestada por un loco del martillo. En aquel entonces, el sonambulismo de Gary Galiano, conocido como 'el Loco del Martillo', causaba terror con sus asesinatos a martillazos. Su historia sigue siendo un tema de conversación en Lima.";"trome";"2021-03-02";"2"
"El Loco del Martillo";"NA";"Trome Periódico";"Hoy en día, uno pensaría que el sonambulismo de Gary Galiano, conocido como 'el Loco del Martillo', sería solo una leyenda urbana. Sin embargo, su historia sigue siendo un tema de conversación en Lima. En aquel entonces, sus asesinatos a martillazos causaban terror entre la población. La cobertura mediática sobre este crimen increíble fue escandalosa y parece que todo fue una operación orquestada por un loco del martillo. El rescate de un reo por parte de hampones durante el levantamiento de la cuarentena solo añadió más misterio a esta historia.";"trome";"2021-03-02";"2"
"Rescate de reo en cuarentena";"NA";"Trome Periódico";"El rescate de un reo por parte de hampones durante el levantamiento de la cuarentena fue escandaloso y parece que todo fue una operación orquestada por un loco del martillo. La cobertura mediática sobre este crimen increíble tuvo una enfoque peculiar, pero lo que más me indigna es cómo se manejó todo. En aquel entonces, el sonambulismo de Gary Galiano, conocido como 'el Loco del Martillo', causaba terror con sus asesinatos a martillazos. Su historia sigue siendo un tema de conversación en Lima.";"trome";"2021-03-02";"2"
"El crimen increíble";"NA";"Trome Periódico";"La cobertura mediática sobre este crimen increíble tuvo una enfoque peculiar, pero lo que más me indigna es cómo se manejó todo. El rescate de un reo por parte de hampones durante el levantamiento de la cuarentena fue escandaloso y parece que todo fue una operación orquestada por un loco del martillo. En aquel entonces, el sonambulismo de Gary Galiano, conocido como 'el Loco del Martillo', causaba terror con sus asesinatos a martillazos. Su historia sigue siendo un tema de conversación en Lima.";"trome";"2021-03-02";"2"
"El sonambulismo de Gary Galiano";"NA";"Trome Periódico";"En aquel entonces, el sonambulismo de Gary Galiano, conocido como 'el Loco del Martillo', causaba terror con sus asesinatos a martillazos. La cobertura mediática sobre este crimen increíble tuvo una enfoque peculiar, pero lo que más me indigna es cómo se manejó todo. El rescate de un reo por parte de hampones durante el levantamiento de la cuarentena fue escandaloso y parece que todo fue una operación orquestada por un loco del martillo. Su historia sigue siendo un tema de conversación en Lima.";"trome";"2021-03-02";"2"
"El fin de la cuarentena";"NA";"Ismael Lazo, Vecino de San Luis";"Estoy feliz porque el fin de la cuarentena ha llegado y puedo volver a disfrutar de mis actividades favoritas. Sin embargo, me preocupa cómo se manejó el rescate de un reo por parte de hampones durante este periodo. La cobertura mediática sobre este crimen increíble fue escandalosa y parece que todo fue una operación orquestada por un loco del martillo. En aquel entonces, el sonambulismo de Gary Galiano, conocido como 'el Loco del Martillo', causaba terror con sus asesinatos a martillazos. Su historia sigue siendo un tema de conversación en Lima.";"trome";"2021-03-02";"2"
"El rescate escandaloso";"NA";"Trome Periódico";"El rescate de un reo por parte de hampones durante el levantamiento de la cuarentena fue escandaloso y parece que todo fue una operación orquestada por un loco del martillo. La cobertura mediática sobre este crimen increíble tuvo una enfoque peculiar, pero lo que más me indigna es cómo se manejó todo. En aquel entonces, el sonambulismo de Gary Galiano, conocido como 'el Loco del Martillo', causaba terror con sus asesinatos a martillazos. Su historia sigue siendo un tema de conversación en Lima.";"trome";"2021-03-02";"2"
"La cobertura mediática escandalosa";"NA";"Trome Periódico";"La cobertura mediática sobre este crimen increíble tuvo una enfoque peculiar, pero lo que más me indigna es cómo se manejó todo. El rescate de un reo por parte de hampones durante el levantamiento de la cuarentena fue escandaloso y parece que todo fue una operación orquestada por un loco del martillo. En aquel entonces, el sonambulismo de Gary Galiano, conocido como 'el Loco del Martillo', causaba terror con sus asesinatos a martillazos. Su historia sigue siendo un tema de conversación en Lima.";"trome";"2021-03-02";"2"
"El misterio del loco del martillo";"NA";"Trome Periódico";"El rescate de un reo por parte de hampones durante el levantamiento de la cuarentena solo añadió más misterio a esta historia. La cobertura mediática sobre este crimen increíble tuvo una enfoque peculiar, pero lo que más me indigna es cómo se manejó todo. En aquel entonces, el sonambulismo de Gary Galiano, conocido como 'el Loco del Martillo', causaba terror con sus asesinatos a martillazos. Su historia sigue siendo un tema de conversación en Lima.";"trome";"2021-03-02";"2"
"El legado de Gary Galiano";"NA";"Trome Periódico";"En aquel entonces, el sonambulismo de Gary Galiano, conocido como 'el Loco del Martillo', causaba terror con sus asesinatos a martillazos. La cobertura mediática sobre este crimen increíble tuvo una enfoque peculiar, pero lo que más me indigna es cómo se manejó todo. El rescate de un reo por parte de hampones durante el levantamiento de la cuarentena fue escandaloso y parece que todo fue una operación orquestada por un loco del martillo. Su historia sigue siendo un tema de conversación en Lima.";"trome";"2021-03-02";"2"
"El terror del Loco del Martillo";"NA";"Trome Periódico";"En aquel entonces, el sonambulismo de Gary Galiano, conocido como 'el Loco del Martillo', causaba terror con sus asesinatos a martillazos. La cobertura mediática sobre este crimen increíble tuvo una enfoque peculiar, pero lo que más me indigna es cómo se manejó todo. El rescate de un reo por parte de hampones durante el levantamiento de la cuarentena fue escandaloso y parece que todo fue una operación orquestada por un loco del martillo. Su historia sigue siendo un tema de conversación en Lima.";"trome";"2021-03-02";"2"
"El misterio sin resolver";"NA";"Trome Periódico";"La cobertura mediática sobre este crimen increíble tuvo una enfoque peculiar, pero lo que más me indigna es cómo se manejó todo. El rescate de un reo por parte de hampones durante el levantamiento de la cuarentena fue escandaloso y parece que todo fue una operación orquestada por un loco del martillo. En aquel entonces, el sonambulismo de Gary Galiano, conocido como 'el Loco del Martillo', causaba terror con sus asesinatos a martillazos. Su historia sigue siendo un tema de conversación en Lima.";"trome";"2021-03-02";"2"
"El legado de los crímenes";"NA";"Trome Periódico";"En aquel entonces, el sonambulismo de Gary Galiano, conocido como 'el Loco del Martillo', causaba terror con sus asesinatos a martillazos. La cobertura mediática sobre este crimen increíble tuvo una enfoque peculiar, pero lo que más me indigna es cómo se manejó todo. El rescate de un reo por parte de hampones durante el levantamiento de la cuarentena fue escandaloso y parece que todo fue una operación orquestada por un loco del martillo. Su historia sigue siendo un tema de conversación en Lima.";"trome";"2021-03-02";"2"
"El misterio del Loco del Martillo";"NA";"Trome Periódico";"En aquel entonces, el sonambulismo de Gary Galiano, conocido como 'el Loco del Martillo', causaba terror con sus asesinatos a martillazos. La cobertura mediática sobre este crimen increíble tuvo una enfoque peculiar, pero lo que más me indigna es cómo se manejó todo. El rescate de un reo por parte de hampones durante el levantamiento de la cuarentena fue escandaloso y parece que todo fue una operación orquestada por un loco del martillo. Su historia sigue siendo un tema de conversación en Lima.";"trome";"2021-03-02";"2"
"El fin de la cuarentena y sus consecuencias";"NA";"Ismael Lazo, Vecino de San Luis";"Estoy feliz porque el fin de la cuarentena ha llegado y puedo volver a disfrutar de mis actividades favoritas. Sin embargo, me preocupa cómo se manejó el rescate de un reo por parte de hampones durante este periodo. La cobertura mediática sobre este crimen increíble fue escandalosa y parece que todo fue una operación orquestada por un loco del martillo. En aquel entonces, el sonambulismo de Gary Galiano, conocido como 'el Loco del Martillo', causaba terror con sus asesinatos a martillazos. Su historia sigue siendo un tema de conversación en Lima.";"trome";"2021-03-02";"2"
"El rescate y su impacto";"NA";"Trome Periódico";"El rescate de un reo por parte de hampones durante el levantamiento de la cuarentena fue escandaloso y parece que todo fue una operación orquestada por un loco del martillo. La cobertura mediática sobre este crimen increíble tuvo una enfoque peculiar, pero lo que más me indigna es cómo se manejó todo. En aquel entonces, el sonambulismo de Gary Galiano, conocido como 'el Loco del Martillo', causaba terror con sus asesinatos a martillazos. Su historia sigue siendo un tema de conversación en Lima.";"trome";"2021-03-02";"2"
"El crimen y su cobertura";"NA";"Trome Periódico";"La cobertura mediática sobre este crimen increíble tuvo una enfoque peculiar, pero lo que más me indigna es cómo se manejó todo. El rescate de un reo por parte de hampones durante el levantamiento de la cuarentena fue escandaloso y parece que todo fue una operación orquestada por un loco del martillo. En aquel entonces, el sonambulismo de Gary Galiano, conocido como 'el Loco del Martillo', causaba terror con sus asesinatos a martillazos. Su historia sigue siendo un tema de conversación en Lima.";"trome";"2021-03-02";"2"
"El legado de los crímenes";"NA";"Trome Periódico";"En aquel entonces, el sonambulismo de Gary Galiano, conocido como 'el Loco del Martillo', causaba terror con sus asesinatos a martillazos. La cobertura mediática sobre este crimen increíble tuvo una enfoque peculiar, pero lo que más me indigna es cómo se manejó todo. El rescate de un reo por parte de hampones durante el levantamiento de la cuarentena fue escandaloso y parece que todo fue una operación orquestada por un loco del martillo. Su historia sigue siendo un tema de conversación en Lima.";"trome";"2021-03-02";"2"
