"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"El Gobierno Nacional anunció el incremento de las pensiones";"NA";"NA";"El Gobierno Nacional anunció un incremento en las pensiones del 8% para los jubilados y pensionados del régimen general, así como un aumento del 10% para los más vulnerables. La medida busca proteger el poder adquisitivo de los adultos mayores frente a la inflación. El anuncio fue realizado por el Ministro de Hacienda en una conferencia de prensa.";"trome";"2021-03-02";"2"
"Descubren nueva especie de orquídea en la Amazonía";"NA";"Equipo de Investigadores";"Un equipo de investigadores ha descubierto una nueva especie de orquídea en la selva amazónica peruana. La orquídea, de un color púrpura intenso y con pétalos delicados, fue encontrada en una zona remota de la región de Loreto. Los científicos creen que esta especie podría tener propiedades medicinales aún desconocidas.";"trome";"2021-03-02";"2"
"La inflación sigue siendo un desafío para la economía";"NA";"Analistas Económicos";"Los analistas económicos advierten que la inflación sigue siendo un desafío importante para la economía del país. A pesar de las medidas implementadas por el gobierno, los precios de los alimentos y otros bienes básicos continúan aumentando. Se espera que la inflación se mantenga en niveles elevados durante los próximos meses.";"trome";"2021-03-02";"2"
"El dólar se mantiene estable frente al sol";"NA";"Bancos Central de Reserva";"El tipo de cambio entre el dólar y el sol se ha mantenido estable durante la última semana. El Banco Central de Reserva ha intervenido en el mercado cambiario para evitar una depreciación excesiva de la moneda local. Los expertos prevén que el tipo de cambio se mantenga en niveles similares durante las próximas semanas.";"trome";"2021-03-02";"2"
"Investigan posible caso de corrupción en el Ministerio de Salud";"NA";"Fiscalía de la Nación";"La Fiscalía de la Nación ha iniciado una investigación sobre un posible caso de corrupción en el Ministerio de Salud. Se sospecha que funcionarios del ministerio habrían recibido sobornos a cambio de favorecer a empresas en la adquisición de equipos médicos. La investigación está en curso y se espera que se presenten cargos en los próximos días.";"trome";"2021-03-02";"2"
"El precio del petróleo se dispara tras los ataques en Medio Oriente";"NA";"Agencias Internacionales";"El precio del petróleo ha experimentado un fuerte aumento tras los ataques en Medio Oriente. Los mercados temen que la escalada del conflicto pueda interrumpir el suministro de petróleo de la región. Los analistas prevén que el precio del petróleo continúe aumentando en los próximos días.";"trome";"2021-03-02";"2"
"Nueva ley busca proteger los derechos de los animales";"NA";"Congreso de la República";"El Congreso de la República ha aprobado una nueva ley que busca proteger los derechos de los animales. La ley establece sanciones para quienes maltraten o abandonen a los animales. Los defensores de los animales celebran la aprobación de la ley.";"trome";"2021-03-02";"2"
"El cambio climático amenaza la biodiversidad del país";"NA";"Organizaciones Ambientales";"Las organizaciones ambientales advierten que el cambio climático amenaza la biodiversidad del país. El aumento de la temperatura y la deforestación están provocando la pérdida de especies animales y vegetales. Se insta a tomar medidas urgentes para proteger el medio ambiente.";"trome";"2021-03-02";"2"
"El turismo se recupera tras la pandemia";"NA";"Ministerio de Turismo";"El turismo se está recuperando tras la pandemia. El número de turistas que visitan el país ha aumentado significativamente en los últimos meses. Se espera que el turismo continúe creciendo en los próximos años.";"trome";"2021-03-02";"2"
"La educación virtual se consolida como una alternativa";"NA";"Ministerio de Educación";"La educación virtual se está consolidando como una alternativa a la educación presencial. Cada vez más estudiantes optan por estudiar en línea. Se espera que la educación virtual continúe creciendo en los próximos años.";"trome";"2021-03-02";"2"
