"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"El Gobierno autorizó la venta de acciones de YPF";"NA";"NA";"El Gobierno autorizó la venta de acciones de YPF en el mercado local y extranjero. La medida busca fortalecer la empresa y financiar nuevos proyectos.";"trome";"2021-03-02";"2"
"Dólar blue: cuánto cotiza este martes";"NA";"NA";"El dólar blue cotiza a $765 para la compra y $795 para la venta este martes. La cotización muestra una leve subida en comparación con el día anterior.";"trome";"2021-03-02";"2"
"Horóscopo de hoy, martes 21 de mayo";"NA";"NA";"Aries: Hoy es un buen día para iniciar nuevos proyectos. Tauro: Es importante que te tomes un tiempo para relajarte. Géminis: Tendrás muchas oportunidades para conocer gente nueva.";"trome";"2021-03-02";"2"
"El Banco Central sube la tasa de interés";"NA";"NA";"El Banco Central decidió subir la tasa de interés en 3 puntos porcentuales, buscando controlar la inflación y estabilizar el tipo de cambio.";"trome";"2021-03-02";"2"
"River venció a Boca en el Superclásico";"NA";"NA";"River Plate venció a Boca Juniors por 1 a 0 en el Superclásico, en un partido disputado en el estadio Monumental.";"trome";"2021-03-02";"2"
"Alerta por tormentas en Buenos Aires";"NA";"NA";"El Servicio Meteorológico Nacional emitió una alerta por tormentas para la ciudad de Buenos Aires y alrededores, con posibilidad de fuertes lluvias y ráfagas de viento.";"trome";"2021-03-02";"2"
"El dólar oficial supera los $500";"NA";"NA";"El dólar oficial superó la barrera de los $500 en el mercado cambiario, alcanzando un nuevo máximo histórico.";"trome";"2021-03-02";"2"
"Nuevo aumento de tarifas de luz y gas";"NA";"NA";"El Gobierno anunció un nuevo aumento en las tarifas de luz y gas, que entrará en vigor a partir del próximo mes.";"trome";"2021-03-02";"2"
"El Gobierno lanza un nuevo plan de viviendas";"NA";"NA";"El Gobierno lanzó un nuevo plan de viviendas para facilitar el acceso a la vivienda propia a familias de bajos recursos.";"trome";"2021-03-02";"2"
"El INDEC publicó los datos de inflación de abril";"NA";"NA";"El INDEC publicó los datos de inflación de abril, que muestran un aumento del 4,2% en el índice de precios al consumidor.";"trome";"2021-03-02";"2"
"El Gobierno anunció medidas para combatir la inflación";"NA";"NA";"El Gobierno anunció una serie de medidas para combatir la inflación, que incluyen controles de precios y acuerdos con empresas.";"trome";"2021-03-02";"2"
"El dólar blue sigue en alza";"NA";"NA";"El dólar blue continúa en alza, alcanzando un nuevo máximo histórico en el mercado informal.";"trome";"2021-03-02";"2"
"El Gobierno autorizó la importación de autos";"NA";"NA";"El Gobierno autorizó la importación de autos, con el objetivo de aumentar la oferta y bajar los precios.";"trome";"2021-03-02";"2"
"El INDEC publicó los datos de desempleo";"NA";"NA";"El INDEC publicó los datos de desempleo, que muestran una leve disminución en la tasa de desempleo.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo aumento de impuestos";"NA";"NA";"El Gobierno anunció un nuevo aumento de impuestos, que afectará a varios sectores de la economía.";"trome";"2021-03-02";"2"
"El dólar oficial se mantiene estable";"NA";"NA";"El dólar oficial se mantiene estable en los últimos días, a pesar de la incertidumbre económica.";"trome";"2021-03-02";"2"
"El Gobierno lanzó un programa de becas";"NA";"NA";"El Gobierno lanzó un programa de becas para estudiantes de bajos recursos, con el objetivo de fomentar la educación.";"trome";"2021-03-02";"2"
"El INDEC publicó los datos de pobreza";"NA";"NA";"El INDEC publicó los datos de pobreza, que muestran un aumento en el porcentaje de personas que viven en situación de pobreza.";"trome";"2021-03-02";"2"
"El Gobierno anunció medidas para el sector agropecuario";"NA";"NA";"El Gobierno anunció una serie de medidas para el sector agropecuario, con el objetivo de apoyar a los productores.";"trome";"2021-03-02";"2"
