"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"El Gobierno autorizó la compra de 24 aviones de combate";"NA";"NA";"El Gobierno autorizó la compra de 24 aviones de combate Mirage 2000 a Francia por un monto de 8.000 millones de dólares. La operación se realizó a través de la empresa estatal Corporación Argentina de Aeronáutica (Fadea) y se financiará con créditos internacionales. La compra de los aviones tiene como objetivo modernizar la flota aérea de combate de las Fuerzas Armadas y fortalecer la defensa nacional.";"trome";"2021-03-02";"2"
"El dólar blue toca un máximo histórico";"La cotización alcanza los $350";"NA";"El dólar blue alcanzó un nuevo máximo histórico en el mercado informal, superando los $350 por unidad. La suba se atribuye a la incertidumbre económica y política, así como a la alta demanda de divisas por parte de empresas y particulares. Los analistas advierten que esta tendencia podría continuar en los próximos días.";"trome";"2021-03-02";"2"
"La inflación sigue descontrolada";"El índice de precios al consumidor aumentó 8% en un mes";"NA";"La inflación en Argentina sigue siendo un problema grave, con un aumento del 8% en el índice de precios al consumidor en el último mes. Este dato confirma que la inflación anualizada supera el 100%, lo que afecta el poder adquisitivo de los ciudadanos y dificulta la planificación económica.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo plan económico";"Busca estabilizar la economía y reducir la inflación";"NA";"El Gobierno anunció un nuevo plan económico que busca estabilizar la economía y reducir la inflación. El plan incluye medidas como la reducción del gasto público, el aumento de las exportaciones y la promoción de la inversión extranjera. Los economistas se muestran escépticos ante la posibilidad de que este plan tenga éxito.";"trome";"2021-03-02";"2"
"El presidente viaja a Estados Unidos";"Se reunirá con Joe Biden para discutir temas bilaterales";"NA";"El presidente Alberto Fernández viajará a Estados Unidos el próximo lunes para reunirse con el presidente Joe Biden. En la agenda se discutirán temas bilaterales como el comercio, la inversión y la seguridad regional. Se espera que ambos mandatarios firmen acuerdos de cooperación en diversas áreas.";"trome";"2021-03-02";"2"
"El dólar oficial supera los $200";"NA";"NA";"El dólar oficial superó la barrera de los $200 en el mercado cambiario, impulsado por la alta demanda de divisas y la escasez de reservas del Banco Central. Esta suba genera preocupación en el Gobierno, que busca controlar la inflación y evitar una devaluación brusca.";"trome";"2021-03-02";"2"
"La Selección Argentina se prepara para el Mundial";"Scaloni define la lista de jugadores";"NA";"La Selección Argentina se prepara para disputar el Mundial de Qatar, que se celebrará a fines de este año. El entrenador Lionel Scaloni está definiendo la lista de jugadores que viajarán al torneo, en el que Argentina buscará obtener su tercera copa del mundo.";"trome";"2021-03-02";"2"
"El clima inestable";"NA";"NA";"El Servicio Meteorológico Nacional informó que el clima inestable continuará en las próximas horas, con lluvias y tormentas en varias provincias del país. Se recomienda tomar precauciones y evitar salir de casa si no es necesario.";"trome";"2021-03-02";"2"
"Falleció el reconocido actor";"NA";"NA";"Falleció el reconocido actor Ricardo Darín a los 66 años, luego de una larga enfermedad. Darín fue uno de los actores más importantes del cine y la televisión argentina, con una trayectoria de más de 40 años.";"trome";"2021-03-02";"2"
"Aumentan los casos de dengue";"NA";"NA";"Las autoridades sanitarias informaron que aumentaron los casos de dengue en varias provincias del país, debido a las altas temperaturas y las lluvias. Se recomienda tomar medidas preventivas para evitar la propagación del virus.";"trome";"2021-03-02";"2"
"El Gobierno anuncia nuevas medidas para combatir la inflación";"NA";"NA";"El Gobierno anunció nuevas medidas para combatir la inflación, como la reducción del gasto público, el aumento de las exportaciones y la promoción de la inversión extranjera. Se espera que estas medidas tengan un impacto positivo en la economía.";"trome";"2021-03-02";"2"
"El dólar blue sigue en alza";"Supera los $360";"NA";"El dólar blue sigue en alza y supera los $360, impulsado por la incertidumbre económica y política. Los analistas advierten que esta tendencia podría continuar en los próximos días.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo plan de viviendas";"Busca facilitar el acceso a la vivienda propia";"NA";"El Gobierno anunció un nuevo plan de viviendas que busca facilitar el acceso a la vivienda propia a familias de bajos ingresos. El plan incluye la construcción de nuevas viviendas, la entrega de créditos hipotecarios y la regularización de tierras.""""";"trome";"2021-03-02";"2"
