"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"El Gobierno Nacional anunció el incremento de las pensiones";"NA";"NA";"El Gobierno Nacional anunció un incremento significativo en las pensiones para los jubilados y pensionados del país. La medida, que entrará en vigor a partir del próximo mes, busca mejorar la calidad de vida de los adultos mayores y compensar los efectos de la inflación. El anuncio fue realizado por el Ministro de Hacienda en una conferencia de prensa, donde detalló que el aumento beneficiará a más de un millón de personas.";"trome";"2021-03-02";"2"
"Descubren nueva especie de orquídea en la Amazonía";"Un hallazgo que podría revolucionar la botánica";"Equipo de investigadores de la Universidad Nacional";"Un equipo de investigadores de la Universidad Nacional ha descubierto una nueva especie de orquídea en el corazón de la Amazonía peruana. La planta, que presenta características únicas y colores vibrantes, ha sido bautizada como 'Orquídea del Sol'. Los científicos creen que este descubrimiento podría tener importantes implicaciones para la conservación de la biodiversidad en la región.";"trome";"2021-03-02";"2"
"La inflación sigue siendo una preocupación para los peruanos";"El aumento de precios afecta el bolsillo de las familias";"Economista Carlos Mendoza";"La inflación sigue siendo una preocupación constante para los peruanos, quienes ven cómo el aumento de precios afecta cada vez más su poder adquisitivo. Según el último informe del Instituto Nacional de Estadística e Informática (INEI), la inflación acumulada en los últimos doce meses se sitúa en el 8.5%, lo que representa un aumento significativo en comparación con el año anterior. El economista Carlos Mendoza advierte que esta situación podría empeorar si no se toman medidas urgentes.";"trome";"2021-03-02";"2"
"El dólar continúa su tendencia alcista";"Analistas prevén que la cotización siga subiendo";"Reuters";"El dólar continúa su tendencia alcista frente al sol, alcanzando un nuevo máximo histórico en las últimas semanas. Los analistas prevén que la cotización siga subiendo en los próximos meses, debido a la incertidumbre económica a nivel mundial y a la alta demanda de la moneda estadounidense. Esta situación preocupa a las empresas peruanas, que deben pagar sus importaciones en dólares.";"trome";"2021-03-02";"2"
"Investigan a funcionarios públicos por presunta corrupción";"La Fiscalía ha iniciado una investigación preliminar";"Diario Oficial El Peruano";"La Fiscalía de la Nación ha iniciado una investigación preliminar contra varios funcionarios públicos por presunta corrupción. Se les acusa de haber recibido sobornos a cambio de favorecer a empresas en licitaciones públicas. La investigación se centra en contratos de obras y servicios realizados en diferentes regiones del país.";"trome";"2021-03-02";"2"
"El cambio climático amenaza la agricultura en Perú";"La sequía y las inundaciones afectan los cultivos";"ONG Agraria";"El cambio climático representa una seria amenaza para la agricultura en Perú. La sequía y las inundaciones afectan los cultivos, reduciendo la producción de alimentos y generando pérdidas económicas para los agricultores. La ONG Agraria advierte que si no se toman medidas urgentes para mitigar los efectos del cambio climático, la seguridad alimentaria del país podría verse comprometida.";"trome";"2021-03-02";"2"
"El Congreso aprueba la ley de amnistía para los presos políticos";"La medida generó controversia entre la oposición";"Agencia Andina";"El Congreso de la República aprobó la ley de amnistía para los presos políticos, una medida que generó controversia entre la oposición. Los opositores argumentan que la ley beneficia a personas que cometieron delitos graves y que no merecen ser liberadas. El gobierno, por su parte, defiende la ley como un gesto de reconciliación nacional.";"trome";"2021-03-02";"2"
"El Ministerio de Salud lanza campaña de vacunación contra la influenza";"La campaña tiene como objetivo proteger a los grupos de riesgo";"Ministerio de Salud";"El Ministerio de Salud lanzó una campaña de vacunación contra la influenza, con el objetivo de proteger a los grupos de riesgo, como los adultos mayores, los niños y las personas con enfermedades crónicas. La campaña se llevará a cabo en todo el país, en centros de salud y hospitales.";"trome";"2021-03-02";"2"
"El Banco Central de Reserva del Perú sube la tasa de interés";"La medida busca controlar la inflación";"BCRP";"El Banco Central de Reserva del Perú (BCRP) subió la tasa de interés en 0.25 puntos porcentuales, con el objetivo de controlar la inflación. La medida busca enfriar la economía y reducir la demanda de bienes y servicios.";"trome";"2021-03-02";"2"
"El turismo se recupera en Perú tras la pandemia";"El sector espera un crecimiento significativo en los próximos meses";"PromPeru";"El turismo se recupera en Perú tras la pandemia, con un aumento significativo en el número de visitantes extranjeros. El sector espera un crecimiento aún mayor en los próximos meses, gracias a la promoción de nuevos destinos y la mejora de la infraestructura turística.";"trome";"2021-03-02";"2"
