"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"El Gobierno autorizó la reapertura de cines, teatros y museos";"NA";"NA";"El Gobierno autorizó la reapertura de cines, teatros y museos, así como de bibliotecas y centros culturales, en las regiones donde la alerta roja por COVID-19 haya sido levantada. La medida se anuncia como un paso más en la reactivación económica y cultural del país, tras meses de restricciones debido a la pandemia. El ministro de Cultura, Alejandro Neyra, destacó que se han establecido protocolos de bioseguridad para garantizar la salud de los visitantes y trabajadores de estos espacios. Se permitirá el ingreso con aforo limitado, uso de mascarillas y distanciamiento social. La reapertura se realizará de forma gradual y coordinada con las autoridades locales, quienes serán responsables de supervisar el cumplimiento de las normas. La medida ha sido recibida con entusiasmo por el sector cultural, que ha sufrido grandes pérdidas durante la crisis sanitaria. Los cines, teatros y museos esperan recuperar poco a poco su actividad y volver a ofrecer espectáculos y exposiciones al público.";"trome";"2021-03-02";"2"
"Cusco: Protestas por alza de precios siguen latentes";"Vecinos exigen soluciones";"NA";"Las protestas en Cusco continúan debido al alza de precios de los alimentos y combustibles. Los vecinos exigen al Gobierno y a las autoridades locales que tomen medidas urgentes para controlar la inflación y garantizar el acceso a productos básicos. Se han registrado bloqueos de carreteras y manifestaciones en diferentes distritos de la ciudad. Los manifestantes exigen la intervención del Ministerio de Agricultura y el Ministerio de Energía y Minas para solucionar los problemas que afectan a la economía local. El alcalde de Cusco, Marco Cardozo, ha anunciado que se reunirá con representantes del Gobierno para buscar soluciones a esta crisis. La situación ha generado preocupación en el sector turístico, que teme que las protestas afecten la llegada de visitantes a la región.";"trome";"2021-03-02";"2"
"Investigan a funcionarios por presunta corrupción en la adquisición de ventiladores";"Denuncia de irregularidades";"NA";"La Fiscalía de la Nación ha iniciado una investigación a varios funcionarios públicos por presunta corrupción en la adquisición de ventiladores para hospitales durante la pandemia. Se sospecha que se habrían inflado los precios y se habrían adjudicado contratos a empresas fantasmas. La denuncia fue presentada por un grupo de ciudadanos preocupados por la transparencia en el uso de los recursos públicos. La Fiscalía ha dispuesto el secuestro de documentos y la toma de declaraciones a los implicados. Se espera que en los próximos días se presenten cargos formales contra los responsables. Este caso ha generado indignación en la opinión pública, que exige que se castigue a los corruptos y se recupere el dinero robado.";"trome";"2021-03-02";"2"
"El dólar continúa su tendencia alcista";"NA";"NA";"El dólar continúa su tendencia alcista frente al sol, alcanzando un nuevo máximo histórico. Los analistas atribuyen esta subida a la incertidumbre política y económica que vive el país. La depreciación del sol afecta a las importaciones y encarece los productos de la canasta básica. El Banco Central de Reserva ha intervenido en el mercado cambiario para tratar de estabilizar el tipo de cambio, pero sus esfuerzos no han sido suficientes. Se espera que la depreciación del sol continúe en los próximos días, lo que podría generar una mayor inflación.";"trome";"2021-03-02";"2"
"Entrevista exclusiva con el escritor Mario Vargas Llosa";"Reflexiones sobre la literatura y la política";"NA";"El reconocido escritor Mario Vargas Llosa concedió una entrevista exclusiva a nuestro periódico, en la que habló sobre su trayectoria literaria, sus influencias y su visión sobre la política actual. Vargas Llosa destacó la importancia de la lectura y la escritura como herramientas para el desarrollo personal y social. También criticó el populismo y la corrupción que aquejan a América Latina. El escritor expresó su preocupación por el futuro de la democracia en la región y llamó a la ciudadanía a defender los valores de la libertad y la justicia.";"trome";"2021-03-02";"2"
"Descubren nueva especie de orquídea en la Amazonía";"Hallazgo científico";"NA";"Un equipo de científicos ha descubierto una nueva especie de orquídea en la Amazonía peruana. La orquídea, que ha sido bautizada como 'Orquídea del Sol', se caracteriza por sus pétalos de color amarillo brillante y su aroma intenso. El descubrimiento ha sido publicado en una prestigiosa revista científica y ha generado gran interés en la comunidad botánica. Los científicos destacan la importancia de proteger la biodiversidad de la Amazonía, que se encuentra amenazada por la deforestación y el cambio climático.";"trome";"2021-03-02";"2"
"El Gobierno lanza programa de becas para estudiantes de bajos recursos";"Iniciativa social";"NA";"El Gobierno lanzó un nuevo programa de becas para estudiantes de bajos recursos, con el objetivo de garantizar el acceso a la educación superior. El programa financiará los estudios de miles de estudiantes en universidades públicas y privadas del país. Los requisitos para acceder a la beca son bajos ingresos familiares, buen rendimiento académico y compromiso social. El ministro de Educación destacó la importancia de invertir en educación como motor de desarrollo y progreso social.";"trome";"2021-03-02";"2"
"Reportaje especial: La contaminación del río Rímac";"Crisis ambiental";"NA";"Nuestro equipo periodístico realizó un reportaje especial sobre la contaminación del río Rímac, uno de los principales afluentes de la ciudad de Lima. El río se encuentra contaminado por aguas residuales, desechos industriales y basura. La contaminación afecta la salud de miles de personas y pone en riesgo el ecosistema acuático. Las autoridades locales han sido criticadas por su falta de acción para solucionar este problema. El reportaje incluye entrevistas con expertos, afectados y autoridades.";"trome";"2021-03-02";"2"
"El Banco Mundial advierte sobre el riesgo de una recesión global";"Perspectivas económicas";"NA";"El Banco Mundial advierte sobre el riesgo de una recesión global en los próximos meses, debido a la alta inflación, el aumento de las tasas de interés y la guerra en Ucrania. El Banco Mundial recomienda a los países tomar medidas para fortalecer sus economías y proteger a los más vulnerables. El Banco Mundial prevé que el crecimiento económico mundial se desacelere en los próximos años.";"trome";"2021-03-02";"2"
"La selección peruana se prepara para el Mundial de Qatar";"Expectativas futbolísticas";"NA";"La selección peruana de fútbol se prepara intensamente para el Mundial de Qatar, que se celebrará en noviembre. El equipo dirigido por Ricardo Gareca se encuentra en un proceso de preparación física y táctica. Los jugadores están motivados y confiados en poder lograr un buen desempeño en el torneo. Los aficionados peruanos esperan con ilusión la participación de su selección en el Mundial.";"trome";"2021-03-02";"2"
