"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"El loco del martillo";"NA";"La Seño María";"Hoy en día, uno pensaría que...";"trome";"2021-03-02";"2"
"Contento por fin de cuarentena";"Habla Trome";"Ismael Lazo, Vecino de San Luis";"Estoy feliz porque el levantamiento de la cuarentena me ha permitido volver a ver a mis amigos y disfrutar de las pequeñas cosas en la vida. Aunque todavía hay restricciones, es un gran alivio poder salir y respirar aire fresco después de tanto tiempo encerrado.";"trome";"2021-03-02";"2"
"Indignado rescate de perif";"NA";"Redacción";"El rescate de los periféricos durante el levantamiento de la cuarentena fue una operación que dejó mucho que desear. Los medios tuvieron dificultades para cubrir el evento debido a las restricciones y la falta de información clara por parte de las autoridades.";"trome";"2021-03-02";"2"
"El crimen increíble cobertura los medios";"NA";"Redacción";"La cobertura del asesinato del 'Loco del Martillo' ha sido un tema que ha ocupado gran parte de los titulares en los últimos días. La historia detrás del crimen y las circunstancias que llevaron a este trágico evento han generado mucha conmoción entre la población.";"trome";"2021-03-02";"2"
"Exclusivo colegio millones";"NA";"Redacción";"Un exclusivo colegio de Lima, valorado en millones, ha sido el centro de atención debido a un escándalo que involucra a varios exalumnos. La situación ha generado debates sobre la educación privada y su impacto en la sociedad peruana.";"trome";"2021-03-02";"2"
"La clínica lleva susoto paral";"NA";"Redacción";"Una clínica en Lima ha sido señalada por llevar a cabo procedimientos médicos sin el debido consentimiento de los pacientes. La situación ha generado preocupación entre la población y las autoridades están investigando el caso.";"trome";"2021-03-02";"2"
"Cobran sin aparte qlie se lo";"NA";"Redacción";"Se han reportado casos de cobros indebidos en servicios públicos, donde los usuarios son obligados a pagar sumas exorbitantes sin justificación alguna. Las autoridades están llamadas a intervenir para resolver esta problemática.";"trome";"2021-03-02";"2"
"El ríos algo huele mal era lunn";"NA";"Redacción";"En el distrito de San Luis, vecinos han reportado un fuerte olor proveniente del río que atraviesa la zona. Las autoridades ambientales están investigando las causas y trabajan en soluciones para mitigar el problema.";"trome";"2021-03-02";"2"
"La comelcnas enel momenta";"NA";"Redacción";"En medio de la pandemia, se han reportado casos de comerciantes que no cumplen con las medidas sanitarias establecidas. La Defensa Civil ha reforzado sus operativos para garantizar el cumplimiento de las normativas y proteger a la población.";"trome";"2021-03-02";"2"
"Cuando eleme ntos y ccin peor";"NA";"Redacción";"La situación económica en Perú se ha complicado aún más debido a la pandemia. Los elementos que contribuyen al deterioro son variados, pero el consenso es que las medidas adoptadas hasta ahora no han sido suficientes para enfrentar la crisis.";"trome";"2021-03-02";"2"
"Cuando ell se por perc succle";"NA";"Redacción";"Un accidente en una construcción ha dejado varios heridos. La situación ocurrió cuando un andamio colapsó, y los trabajadores presentes fueron rescatados con urgencia. Las autoridades están investigando las causas del incidente.";"trome";"2021-03-02";"2"
"Cuando ella vio porque ell se";"NA";"Redacción";"Una joven fue víctima de un ataque violento en la calle. Ella logró escapar y pedir ayuda, pero el agresor huyó antes de que llegaran las autoridades. La comunidad está conmocionada por el suceso y pide mayor seguridad.";"trome";"2021-03-02";"2"
"Cuando le luiz con la y sedapal";"NA";"Redacción";"Un incendio en una fábrica ha causado preocupación entre los vecinos de la zona. Las llamas fueron controladas rápidamente, pero las autoridades están investigando si se trató de un accidente o de un acto intencional.";"trome";"2021-03-02";"2"
"Cuando le dijic momento ci a";"NA";"Redacción";"Un grupo de jóvenes ha sido detenido por participar en una fiesta clandestina durante la cuarentena. Las autoridades han reforzado sus operativos para evitar que se repitan estos eventos, que ponen en riesgo la salud pública.";"trome";"2021-03-02";"2"
"Cuando el sangre quie dilrector";"NA";"Redacción";"Un director de empresa ha sido acusado de desviar fondos destinados a la lucha contra la pandemia. La investigación está en curso y las autoridades esperan esclarecer los hechos lo antes posible.";"trome";"2021-03-02";"2"
"Cuando elacrado fac pando eldepcsitc";"NA";"Redacción";"Un depósito de explosivos fue descubierto en una zona residencial, lo que ha generado alarma entre la población. Las autoridades han evacuado temporalmente a los vecinos mientras realizan las investigaciones necesarias.";"trome";"2021-03-02";"2"
