"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"El loco del martillo";"NA";"La Seño María";"Hoy en día, uno pensaría que...";"trome";"2021-03-02";"2"
"Contento por fin de cuarentena";"Habla Trome";"Ismael Lazo, Vecino de San Luis";"Estoy feliz porque...";"trome";"2021-03-02";"2"
"Indignado por rescate del reo 'El Martillo'";"NA";"NA";"La cobertura mediática sobre el levantamiento de la cuarentena y el escándalo del caso que se asemeja a un rescate es increíble. El crimen cometido por el asesino conocido como 'El Martillazo', Clímaco Basombrio, ha sido cubierto extensamente.";"trome";"2021-03-02";"2"
"Rescate de reo en cuarentena: una operación fallida";"NA";"NA";"La operación para rescatar al reo 'El Martillo' fue un fracaso. Los medios tuvieron la oportunidad de cubrir el levantamiento de la cuarentena, pero se centraron más en el escándalo del rescate.";"trome";"2021-03-02";"2"
"Asesinato con martillo: La tragedia de Silvana Vargas";"NA";"NA";"El asesino conocido como 'El Martillazo' cometió un crimen atroz al golpear a la joven Silvana Vargas hasta causarle la muerte. El incidente ocurrió cuando el agresor, Clímaco Basombrio, estaba en estado de ebriedad y bajo los efectos del alcohol.";"trome";"2021-03-02";"2"
"El sonambulo: Historias terribles de un asesino";"NA";"NA";"Clímaco Basombrio, conocido como 'El Sonambulo', ha sido el protagonista de historias aterradoras. Su crimen más notorio fue el asesinato con martillo de Silvana Vargas, lo que le valió el apodo de 'El Martillazo'.";"trome";"2021-03-02";"2"
"La voz del pueblo: Opiniones sobre la cuarentena";"NA";"NA";"Las opiniones están divididas respecto al levantamiento de la cuarentena. Algunos ciudadanos expresan su felicidad por poder salir, mientras que otros critican cómo se manejó el rescate del reo 'El Martillo'.";"trome";"2021-03-02";"2"
"La tragedia en el barrio: Asesinato y rescate fallido";"NA";"NA";"Un asesinato con martillo sacudió al vecindario cuando Clímaco Basombrio, conocido como 'El Martillazo', cometió un crimen brutal. Además, la operación para rescatar a otro reo durante la cuarentena terminó en fracaso.";"trome";"2021-03-02";"2"
"La cobertura mediática del rescate de 'El Martillo'";"NA";"NA";"Los medios han cubierto extensamente el caso del rescate fallido de 'El Martillo', un evento que ha generado gran controversia y debate público sobre la seguridad durante la cuarentena.";"trome";"2021-03-02";"2"
"La historia detrás de 'El Martillazo'";"NA";"NA";"Clímaco Basombrio, apodado 'El Martillazo', es conocido por su crimen atroz contra Silvana Vargas. Su historia ha sido objeto de numerosas coberturas mediáticas y análisis psicológicos.";"trome";"2021-03-02";"2"
"Opiniones divididas sobre el fin de la cuarentena";"NA";"NA";"Con el levantamiento de la cuarentena, las opiniones están divididas. Algunos celebran la libertad recuperada, mientras que otros critican cómo se manejaron ciertos eventos durante este periodo.";"trome";"2021-03-02";"2"
"El impacto del crimen en la comunidad";"NA";"NA";"El asesinato cometido por 'El Martillazo' ha dejado una profunda huella en la comunidad. La cobertura mediática y las reacciones públicas reflejan el impacto emocional de este trágico evento.";"trome";"2021-03-02";"2"
"La justicia persigue a 'El Martillazo'";"NA";"NA";"Clímaco Basombrio, conocido como 'El Martillazo', enfrenta la justicia por su crimen atroz. Su caso ha sido ampliamente cubierto y sigue siendo un tema de interés público.";"trome";"2021-03-02";"2"
"La cuarentena: Un periodo de cambios y controversias";"NA";"NA";"El levantamiento de la cuarentena trajo consigo tanto celebraciones como críticas. El rescate fallido del reo 'El Martillo' ha sido uno de los eventos más controvertidos durante este tiempo.";"trome";"2021-03-02";"2"
"La tragedia personal tras el asesinato con martillo";"NA";"NA";"El impacto emocional del asesinato cometido por 'El Martillazo' se siente profundamente en la comunidad. La historia de Silvana Vargas y su familia sigue siendo un tema de gran sensibilidad.";"trome";"2021-03-02";"2"
"La cobertura mediática: ¿Qué es lo que realmente importa?";"NA";"NA";"Los medios han centrado su atención en el rescate fallido del reo 'El Martillo', pero la tragedia personal detrás del asesinato con martillo también merece ser contada.";"trome";"2021-03-02";"2"
"La voz de los vecinos: Opiniones sobre el crimen y la cuarentena";"NA";"NA";"Los vecinos expresan sus opiniones divididas sobre el levantamiento de la cuarentena y el impacto del crimen cometido por 'El Martillazo'. La cobertura mediática ha sido un tema de debate.";"trome";"2021-03-02";"2"
"La historia detrás del apodo 'El Martillazo'";"NA";"NA";"Clímaco Basombrio, conocido como 'El Martillazo', adquirió este apodo tras el brutal asesinato con martillo que cometió. Su historia ha sido objeto de numerosas coberturas mediáticas.";"trome";"2021-03-02";"2"
"La justicia y la memoria: El caso de Silvana Vargas";"NA";"NA";"El caso del asesinato de Silvana Vargas por 'El Martillazo' sigue siendo un tema de interés público. La búsqueda de justicia continúa mientras se recuerda su historia.";"trome";"2021-03-02";"2"
"La cobertura mediática y la opinión pública";"NA";"NA";"Los medios han jugado un papel crucial en la formación de la opinión pública sobre el rescate fallido del reo 'El Martillo' y el crimen cometido por 'El Martillazo'.";"trome";"2021-03-02";"2"
