"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"El Gobierno autorizó la compra de 24 aviones de combate Mirage 2000-5";"NA";"NA";"El Gobierno autorizó la compra de 24 aviones de combate Mirage 2000-5 a Francia por un monto de 8.000 millones de dólares, según fuentes oficiales. La operación se realizó en el marco de un acuerdo de cooperación militar entre ambos países. Los aviones serán utilizados para reforzar la defensa aérea del país y reemplazar a los antiguos Mirage F1. La entrega de los aviones se realizará en un plazo de cinco años.";"trome";"2021-03-02";"2"
"El dólar blue toca un nuevo máximo histórico";"NA";"NA";"El dólar blue alcanzó un nuevo máximo histórico en el mercado informal, cotizando a $350. La suba se debe a la incertidumbre económica y política, así como a la alta demanda de divisas. Los analistas advierten que la brecha entre el dólar oficial y el blue seguirá ampliándose en los próximos días.";"trome";"2021-03-02";"2"
"El Banco Central sube la tasa de interés";"NA";"NA";"El Banco Central subió la tasa de interés en 2 puntos porcentuales, llevándola al 75%. La medida busca frenar la inflación y proteger el valor del peso. Los expertos advierten que la suba de la tasa podría afectar el crecimiento económico.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo plan de viviendas";"NA";"NA";"El Gobierno anunció un nuevo plan de viviendas para construir 100.000 casas en todo el país. El plan incluye créditos hipotecarios a tasas subsidiadas y la construcción de viviendas sociales. El objetivo es reducir el déficit habitacional y facilitar el acceso a la vivienda propia.";"trome";"2021-03-02";"2"
"El INDEC publica los datos de inflación de abril";"NA";"NA";"El INDEC publicó los datos de inflación de abril, que muestran un aumento del 8,4% en los precios al consumidor. La inflación acumulada en los primeros cuatro meses del año es del 30,1%. Los analistas advierten que la inflación sigue siendo un problema grave para la economía argentina.";"trome";"2021-03-02";"2"
"El Gobierno lanza un programa de becas para estudiantes";"NA";"NA";"El Gobierno lanzó un programa de becas para estudiantes de bajos recursos. El programa incluye becas de estudio, becas de manutención y becas de transporte. El objetivo es garantizar el acceso a la educación para todos los estudiantes.";"trome";"2021-03-02";"2"
"El Gobierno anuncia medidas para combatir la sequía";"NA";"NA";"El Gobierno anunció medidas para combatir la sequía que afecta a varias provincias del país. Las medidas incluyen la construcción de represas, la perforación de pozos y la distribución de agua potable. El objetivo es garantizar el suministro de agua para la población y la agricultura.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo plan de empleo";"NA";"NA";"El Gobierno anunció un nuevo plan de empleo para crear 500.000 puestos de trabajo en los próximos dos años. El plan incluye incentivos para las empresas que contraten nuevos empleados y programas de capacitación para los trabajadores.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de salud";"NA";"NA";"El Gobierno anunció un nuevo programa de salud para mejorar la atención médica en el país. El programa incluye la construcción de nuevos hospitales, la contratación de nuevos médicos y la compra de nuevos equipos.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de seguridad";"NA";"NA";"El Gobierno anunció un nuevo programa de seguridad para reducir la delincuencia en el país. El programa incluye el aumento de la presencia policial en las calles, la instalación de cámaras de seguridad y la implementación de nuevas tecnologías.";"trome";"2021-03-02";"2"
