"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"NA";"NA";"NA";"El presidente Alberto Fernández recibió esta tarde en Casa Rosada al secretario general de las Naciones Unidas, António Guterres. Ambos mantuvieron un encuentro en el que abordaron temas de la agenda internacional, como el cambio climático, la seguridad alimentaria y la situación en Ucrania. Fernández destacó la importancia de fortalecer el multilateralismo para enfrentar los desafíos globales, mientras que Guterres agradeció el compromiso de Argentina con los objetivos de la ONU. El encuentro se llevó a cabo en un ambiente cordial y constructivo, y se espera que sirva para profundizar la cooperación entre Argentina y las Naciones Unidas.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El ministro de Economía, Sergio Massa, anunció hoy un nuevo programa de créditos para pequeñas y medianas empresas (PyMEs). El programa, que se financiará con fondos del Banco Interamericano de Desarrollo (BID), ofrecerá préstamos a tasas subsidiadas para que las PyMEs puedan invertir en tecnología, capacitación y expansión de sus negocios. Massa destacó que el programa es fundamental para impulsar el crecimiento económico y generar empleo en el país. Se espera que el programa beneficie a miles de PyMEs en todo el país.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El Servicio Meteorológico Nacional (SMN) informó que se espera una ola de calor para los próximos días en varias provincias del país. Se recomienda a la población tomar precauciones para evitar golpes de calor, como beber mucha agua, evitar la exposición al sol en las horas más calurosas y usar ropa ligera. Las temperaturas podrían superar los 40 grados en algunas zonas.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El Gobierno anunció hoy un aumento en las tarifas del transporte público en todo el país. El aumento, que se aplicará a partir del próximo mes, oscilará entre el 10% y el 20%, dependiendo de la zona. Las autoridades justificaron el aumento por el incremento de los costos de combustible y mantenimiento.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El equipo de fútbol River Plate ganó hoy el partido contra Boca Juniors por 2 a 1, en un encuentro correspondiente a la fecha 15 del campeonato argentino de fútbol. Los goles de River Plate fueron marcados por Julián Álvarez y Enzo Pérez, mientras que el gol de Boca Juniors fue marcado por Darío Benedetto.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"La inflación en Argentina se mantuvo en niveles altos durante el mes de julio, alcanzando un 7,4% mensual, según informó el Instituto Nacional de Estadística y Censos (INDEC). De esta manera, la inflación acumulada en los primeros siete meses del año se ubica en el 46,2%.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El Ministerio de Salud informó hoy que se registraron 35 nuevas muertes por coronavirus en las últimas 24 horas, elevando el total de fallecidos en el país a 120.000. Además, se confirmaron 10.000 nuevos casos de coronavirus, elevando el total de casos confirmados a 6 millones.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El Gobierno anunció hoy un nuevo plan de viviendas para familias de bajos recursos. El plan, que se financiará con fondos del Banco Mundial, permitirá construir 50.000 nuevas viviendas en todo el país. Las autoridades destacaron que el plan es fundamental para reducir el déficit habitacional y mejorar la calidad de vida de las familias.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El Ministerio de Educación anunció hoy un nuevo programa de becas para estudiantes universitarios. El programa, que se financiará con fondos propios, permitirá otorgar becas a 10.000 estudiantes de bajos recursos. Las autoridades destacaron que el programa es fundamental para garantizar el acceso a la educación superior.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El Gobierno anunció hoy un nuevo aumento en las jubilaciones y pensiones. El aumento, que se aplicará a partir del próximo mes, será del 12%. Las autoridades justificaron el aumento por la necesidad de proteger el poder adquisitivo de los jubilados y pensionados.";"trome";"2021-03-02";"2"
