"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"El Gobierno Nacional anunció el incremento de las pensiones";"NA";"NA";"El Gobierno Nacional anunció un incremento en las pensiones del 8% para los jubilados y pensionados del régimen general, así como un aumento del 10% para los más vulnerables. La medida busca proteger el poder adquisitivo de los adultos mayores frente a la inflación. El anuncio fue realizado por el Ministro de Hacienda en una conferencia de prensa.";"trome";"2021-03-02";"2"
"Descubren nueva especie de orquídea en la Amazonía";"NA";"Equipo de Investigadores";"Un equipo de investigadores ha descubierto una nueva especie de orquídea en la selva amazónica peruana. La orquídea, de un color púrpura intenso y con pétalos delicados, fue encontrada en una zona remota de la región de Madre de Dios. Los científicos creen que esta especie es única en el mundo y podría tener propiedades medicinales.";"trome";"2021-03-02";"2"
"La inflación sigue siendo un desafío para la economía";"NA";"Analistas Económicos";"Los analistas económicos advierten que la inflación sigue siendo un desafío importante para la economía del país. A pesar de las medidas implementadas por el gobierno, los precios de los alimentos y otros bienes y servicios continúan aumentando. Esto está afectando el poder adquisitivo de los ciudadanos y generando incertidumbre en el mercado.";"trome";"2021-03-02";"2"
"El dólar se mantiene estable frente al sol";"NA";"Reuters";"El tipo de cambio entre el dólar y el sol se mantuvo estable durante la jornada de hoy. El Banco Central de Reserva del Perú (BCRP) intervino en el mercado cambiario para evitar una depreciación excesiva de la moneda local. Los expertos prevén que el tipo de cambio se mantenga en niveles similares durante las próximas semanas.";"trome";"2021-03-02";"2"
"Comienza la temporada de lluvias en la costa";"NA";"Servicio Nacional de Meteorología";"El Servicio Nacional de Meteorología ha anunciado el inicio de la temporada de lluvias en la costa del país. Se esperan precipitaciones intensas en las próximas semanas, lo que podría generar inundaciones y deslizamientos de tierra. Las autoridades han pedido a la población tomar precauciones y evitar zonas de riesgo.";"trome";"2021-03-02";"2"
"El precio del petróleo se dispara";"NA";"Bloomberg";"El precio del petróleo ha experimentado un fuerte aumento en las últimas horas, debido a las tensiones geopolíticas en Oriente Medio. Los analistas prevén que el precio del petróleo continúe aumentando en los próximos días, lo que podría afectar el precio de los combustibles en todo el mundo.";"trome";"2021-03-02";"2"
"Investigan un brote de dengue en el norte del país";"NA";"Ministerio de Salud";"El Ministerio de Salud ha confirmado un brote de dengue en varias regiones del norte del país. Se han registrado cientos de casos en las últimas semanas, y las autoridades han intensificado las medidas de prevención y control. Se recomienda a la población eliminar los criaderos de mosquitos y utilizar repelente.";"trome";"2021-03-02";"2"
"El Congreso debate una nueva ley de educación";"NA";"Agencia de Noticias";"El Congreso de la República debate una nueva ley de educación que busca mejorar la calidad de la enseñanza y ampliar el acceso a la educación. La propuesta ha generado controversia entre los diferentes sectores, y se espera un intenso debate en las próximas semanas.";"trome";"2021-03-02";"2"
"El turismo se recupera tras la pandemia";"NA";"PromPeru";"El sector turístico se está recuperando tras la pandemia, con un aumento en el número de visitantes extranjeros y nacionales. Se espera que el turismo contribuya significativamente al crecimiento económico del país en los próximos meses.";"trome";"2021-03-02";"2"
"La contaminación del aire sigue siendo un problema en Lima";"NA";"Defensa Civil";"La contaminación del aire sigue siendo un problema grave en Lima, con altos niveles de partículas contaminantes en la atmósfera. Las autoridades han implementado medidas para reducir la contaminación, pero aún queda mucho por hacer.";"trome";"2021-03-02";"2"
