"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"NA";"NA";"NA";"El presidente Alberto Fernández encabezó hoy una reunión con gobernadores para analizar la situación epidemiológica y las medidas a tomar en el marco de la pandemia de coronavirus. El encuentro se llevó a cabo en la Casa Rosada y contó con la participación de representantes de todas las provincias. Durante la reunión, se discutieron los avances en la campaña de vacunación, la situación de los hospitales y las restricciones vigentes. El presidente Fernández destacó la importancia de mantener la coordinación entre la Nación y las provincias para enfrentar la pandemia de manera efectiva. Asimismo, se acordó reforzar los controles sanitarios en los lugares de mayor circulación de personas, como shoppings, cines y teatros. El gobierno nacional también anunció que se destinarán fondos adicionales para fortalecer el sistema de salud en las provincias más afectadas. La reunión concluyó con un llamado a la responsabilidad ciudadana para seguir cuidándose y evitar la propagación del virus.";"trome";"2021-03-02";"2"
"El Gobierno analiza endurecer las restricciones";"Ante el aumento de casos, evalúan medidas más drásticas";"Redacción Clarín";"El Gobierno analiza endurecer las restricciones ante el aumento de casos de coronavirus en varias provincias. Si bien aún no hay definiciones, se evalúan medidas más drásticas, como el cierre de actividades nocturnas, la limitación de aforos en eventos masivos y el endurecimiento de los controles sanitarios. Las autoridades sanitarias advierten que la situación epidemiológica es preocupante y que es necesario tomar medidas urgentes para evitar un nuevo brote. El Gobierno espera que las nuevas medidas tengan un impacto positivo en la contención del virus y que permitan evitar un colapso del sistema de salud.";"trome";"2021-03-02";"2"
"El dólar blue toca un nuevo máximo histórico";"La cotización alcanza los $200";"Agencia NA";"El dólar blue tocó un nuevo máximo histórico este martes, alcanzando los $200 en algunas casas de cambio. La cotización continúa en ascenso, impulsada por la incertidumbre económica y la demanda de divisas. Los analistas advierten que esta tendencia podría continuar en los próximos días, si no se toman medidas para estabilizar la economía. El Banco Central intervino en el mercado cambiario, pero no logró contener la subida del dólar. La brecha entre el dólar oficial y el dólar blue se amplía cada vez más, lo que genera preocupación en el sector empresarial.";"trome";"2021-03-02";"2"
"River vence a Boca en un Superclásico histórico";"El Millonario se impuso por 1 a 0";"Deportes TN";"River Plate venció a Boca Juniors por 1 a 0 en un Superclásico histórico que se jugó en el estadio Monumental. El gol lo marcó Julián Álvarez, a los 20 minutos del primer tiempo. El partido fue muy disputado y con muchas emociones. River jugó un gran partido y se mostró superior a su rival. Boca, por su parte, no pudo encontrar su juego y se vio superado en gran parte del encuentro. Con esta victoria, River se consolida como líder del campeonato.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo aumento en las tarifas de energía";"La medida generará un impacto en el bolsillo de los usuarios";"El Cronista";"El Gobierno anunció un nuevo aumento en las tarifas de energía, que generará un impacto en el bolsillo de los usuarios. La medida se justifica por el aumento de los costos de producción y la necesidad de garantizar el suministro eléctrico. Las tarifas aumentarán en un promedio del 20%, a partir del próximo mes. El Gobierno espera que esta medida permita mejorar la calidad del servicio y garantizar la sustentabilidad del sistema eléctrico.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El ministro de Salud, Ginés González García, anunció este martes que se aplicarán multas a quienes no cumplan con las medidas de prevención contra el coronavirus. Las multas serán de hasta $500.000 para quienes no utilicen barbijo en lugares cerrados o no respeten el distanciamiento social. El ministro advirtió que las autoridades sanitarias están monitoreando el cumplimiento de las medidas y que se aplicarán sanciones a quienes las infrinjan. Asimismo, llamó a la responsabilidad ciudadana para evitar la propagación del virus.";"trome";"2021-03-02";"2"
"El INDEC informa que la inflación de marzo fue del 4,8%";"El acumulado en el primer trimestre del año es del 13,2%";"Ámbito Financiero";"El Instituto Nacional de Estadística y Censos (INDEC) informó este martes que la inflación de marzo fue del 4,8%. Con este resultado, el acumulado en el primer trimestre del año es del 13,2%. Los alimentos y las bebidas fueron los rubros que más aumentaron en marzo, seguidos por la vivienda y el transporte. Los analistas advierten que la inflación sigue siendo un problema importante para la economía argentina.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El Gobierno anunció este martes la creación de un nuevo programa de asistencia para las familias más vulnerables. El programa consistirá en la entrega de una tarjeta alimentaria con un monto de $10.000 mensuales. El objetivo es garantizar el acceso a alimentos básicos para las familias que se encuentran en situación de vulnerabilidad social. El programa se implementará en todo el país y beneficiará a más de un millón de familias.";"trome";"2021-03-02";"2"
"El dólar soja sigue generando controversia";"Productores y gobierno negocian un nuevo acuerdo";"La Nación";"El denominado dólar soja sigue generando controversia entre productores y gobierno. Los productores reclaman un tipo de cambio más favorable para sus exportaciones, mientras que el gobierno busca mantener el tipo de cambio oficial. Las negociaciones entre ambas partes se encuentran en curso, pero aún no se ha llegado a un acuerdo. La incertidumbre sobre el tipo de cambio afecta las decisiones de inversión de los productores.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El ministro de Educación, Nicolás Trotta, anunció este martes la suspensión de las clases presenciales en algunas provincias debido al aumento de casos de coronavirus. La medida se aplicará en las provincias donde la situación epidemiológica sea más crítica. El ministro aseguró que se garantizará la continuidad pedagógica de los alumnos a través de clases virtuales y otras herramientas. Asimismo, llamó a la responsabilidad de la comunidad educativa para evitar la propagación del virus.";"trome";"2021-03-02";"2"
