"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"El Gobierno Nacional anunció el incremento de las pensiones";"NA";"Redacción LR";"El Gobierno Nacional anunció un incremento en las pensiones del sistema público, con el objetivo de mejorar la calidad de vida de los adultos mayores. El aumento se aplicará a partir del mes de marzo y beneficiará a más de un millón de pensionados.";"trome";"2021-03-02";"2"
"Preocupación por el aumento de casos de dengue en el país";"Expertos advierten sobre el riesgo de un brote";"Ana Pérez, Periodista de Salud";"Las autoridades sanitarias han expresado su preocupación por el aumento significativo de casos de dengue en varias regiones del país. Se recomienda a la población tomar medidas preventivas para evitar la propagación del virus.";"trome";"2021-03-02";"2"
"Nuevo estudio revela los beneficios del ejercicio para la salud mental";"La actividad física reduce el estrés y la ansiedad";"Dr. Juan Carlos López, Investigador Principal";"Un reciente estudio publicado en la revista 'Salud y Bienestar' revela que la práctica regular de ejercicio físico tiene un impacto positivo en la salud mental, reduciendo los niveles de estrés y ansiedad.";"trome";"2021-03-02";"2"
"El Banco Central de Colombia mantiene la tasa de interés en 13%";"NA";"Equipo de Economía, El Tiempo";"El Banco de la República decidió mantener la tasa de interés de referencia en 13% durante su última reunión, con el objetivo de controlar la inflación y mantener la estabilidad económica.";"trome";"2021-03-02";"2"
"Impacto de la inteligencia artificial en el mercado laboral";"Expertos debaten sobre el futuro del trabajo";"Sofía Martínez, Analista Tecnológica";"La inteligencia artificial está transformando el mercado laboral, generando nuevas oportunidades y desafíos. Expertos debaten sobre el futuro del trabajo y la necesidad de adquirir nuevas habilidades.";"trome";"2021-03-02";"2"
"El Gobierno lanza programa de apoyo a emprendedores";"Iniciativa busca impulsar la creación de nuevas empresas";"Redacción Nacional";"El Gobierno Nacional lanzó un nuevo programa de apoyo a emprendedores, con el objetivo de impulsar la creación de nuevas empresas y generar empleo en el país.";"trome";"2021-03-02";"2"
"Aumenta la demanda de vehículos eléctricos en Colombia";"Tendencia impulsada por la conciencia ambiental";"Carlos Gómez, Periodista de Motor";"La demanda de vehículos eléctricos en Colombia ha aumentado significativamente en los últimos meses, impulsada por la creciente conciencia ambiental y los incentivos gubernamentales.";"trome";"2021-03-02";"2"
"El sector turístico se recupera tras la pandemia";"Destinos nacionales ganan popularidad";"Equipo de Viajes, Semana";"El sector turístico colombiano se está recuperando gradualmente tras la pandemia, con un aumento en la demanda de destinos nacionales y un regreso de los turistas internacionales.";"trome";"2021-03-02";"2"
"El precio del dólar alcanza un nuevo máximo histórico";"NA";"Redacción Económica, Portafolio";"El precio del dólar en Colombia alcanzó un nuevo máximo histórico, generando preocupación en el sector empresarial y en los consumidores.";"trome";"2021-03-02";"2"
"El Gobierno anuncia nuevas medidas para combatir la deforestación";"Iniciativa busca proteger la Amazonía";"Redacción Ambiental";"El Gobierno Nacional anunció nuevas medidas para combatir la deforestación en la Amazonía, con el objetivo de proteger este importante ecosistema y preservar la biodiversidad.";"trome";"2021-03-02";"2"
"El Ministerio de Educación lanza programa de becas para estudiantes";"Iniciativa busca ampliar el acceso a la educación superior";"Redacción Educativa";"El Ministerio de Educación lanzó un nuevo programa de becas para estudiantes de bajos recursos, con el objetivo de ampliar el acceso a la educación superior y promover la igualdad de oportunidades.";"trome";"2021-03-02";"2"
"El sector agrícola enfrenta desafíos por el cambio climático";"NA";"Redacción Agropecuaria";"El sector agrícola colombiano enfrenta importantes desafíos debido al cambio climático, con sequías, inundaciones y otros eventos climáticos extremos que afectan la producción de alimentos.";"trome";"2021-03-02";"2"
"El Gobierno anuncia inversión en infraestructura vial";"Iniciativa busca mejorar la conectividad en el país";"Redacción de Infraestructura";"El Gobierno Nacional anunció una importante inversión en infraestructura vial, con el objetivo de mejorar la conectividad en el país y facilitar el transporte de bienes y personas.";"trome";"2021-03-02";"2"
"El sector energético se prepara para la transición hacia energías renovables";"NA";"Redacción Energética";"El sector energético colombiano se está preparando para la transición hacia energías renovables, con inversiones en proyectos de energía solar, eólica y otras fuentes limpias.";"trome";"2021-03-02";"2"
"El Ministerio de Salud lanza campaña de vacunación contra la influenza";"Iniciativa busca proteger a la población vulnerable";"Redacción de Salud";"El Ministerio de Salud lanzó una nueva campaña de vacunación contra la influenza, con el objetivo de proteger a la población vulnerable y prevenir la propagación del virus.";"trome";"2021-03-02";"2"
"El sector cultural se recupera tras la pandemia";"NA";"Redacción Cultural";"El sector cultural colombiano se está recuperando gradualmente tras la pandemia, con la reapertura de teatros, museos y otros espacios culturales.";"trome";"2021-03-02";"2"
"El Gobierno anuncia medidas para combatir la corrupción";"Iniciativa busca fortalecer la transparencia y la rendición de cuentas";"Redacción Política";"El Gobierno Nacional anunció nuevas medidas para combatir la corrupción, con el objetivo de fortalecer la transparencia y la rendición de cuentas en la administración pública.";"trome";"2021-03-02";"2"
"El sector tecnológico se consolida como motor de crecimiento económico";"NA";"Redacción Tecnológica";"El sector tecnológico colombiano se consolida como un importante motor de crecimiento económico, con la creación de nuevas empresas y la generación de empleo.";"trome";"2021-03-02";"2"
"El Ministerio de Ambiente anuncia medidas para proteger la biodiversidad";"Iniciativa busca conservar los ecosistemas y las especies en peligro de extinción";"Redacción Ambiental";"El Ministerio de Ambiente anunció nuevas medidas para proteger la biodiversidad en Colombia, con el objetivo de conservar los ecosistemas y las especies en peligro de extinción.";"trome";"2021-03-02";"2"
