"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"NA";"NA";"NA";"El presidente Alberto Fernández encabezó hoy una reunión con gobernadores para analizar la situación epidemiológica y las medidas a tomar en el marco de la pandemia de coronavirus. El encuentro se llevó a cabo en la Casa Rosada y contó con la participación de representantes de todas las provincias. Durante la reunión, se discutieron los avances en la campaña de vacunación, la situación de los hospitales y las medidas para evitar el aumento de casos. El presidente Fernández destacó la importancia de seguir trabajando juntos para proteger la salud de los ciudadanos y garantizar el funcionamiento de la economía.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El dólar blue cerró hoy a $330, marcando un nuevo récord histórico. La cotización del dólar paralelo sigue en ascenso, impulsada por la incertidumbre económica y la demanda de divisas. Los analistas advierten que esta tendencia podría continuar en los próximos días, si no se toman medidas para estabilizar la economía. El Banco Central intervino en el mercado cambiario, pero no logró contener la subida del dólar.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El Gobierno anunció hoy un nuevo aumento en las tarifas de luz y gas. La medida, que entrará en vigor el próximo mes, generó críticas de la oposición y de algunos sectores empresariales. El Gobierno argumentó que el aumento es necesario para cubrir los costos de producción y garantizar el suministro de energía. La oposición denunció que el aumento afectará el bolsillo de los ciudadanos y perjudicará la economía.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El ministro de Economía, Sergio Massa, anunció hoy un nuevo programa de incentivos para las empresas que inviertan en energías renovables. El programa, que cuenta con un financiamiento de $100 millones, busca promover el desarrollo de energías limpias y reducir la dependencia de los combustibles fósiles. El ministro Massa destacó la importancia de invertir en energías renovables para proteger el medio ambiente y generar empleo.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"La Selección Argentina de fútbol se prepara para disputar los próximos partidos de las Eliminatorias Sudamericanas. El equipo, dirigido por Lionel Scaloni, se entrenó hoy a puertas cerradas en el predio de Ezeiza. Los jugadores se mostraron concentrados y motivados para lograr la clasificación para el Mundial de Qatar. El partido más importante será el próximo martes, cuando se enfrenten a Brasil en San Juan.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El Servicio Meteorológico Nacional (SMN) informó que se espera una ola de calor para los próximos días en gran parte del país. Las temperaturas podrían superar los 40 grados en algunas provincias. Se recomienda tomar precauciones para evitar golpes de calor y deshidratación. Se aconseja beber mucha agua, evitar la exposición al sol en las horas más calurosas y usar ropa ligera.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El Gobierno anunció hoy un nuevo plan de viviendas para familias de bajos recursos. El plan, que cuenta con un financiamiento de $500 millones, busca facilitar el acceso a la vivienda propia. Se construirán nuevas casas y se otorgarán créditos hipotecarios a familias que no pueden acceder a una vivienda. El ministro de Desarrollo Territorial, Jorge Ferraresi, destacó la importancia de este plan para reducir el déficit habitacional.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El Banco Central de la República Argentina (BCRA) anunció hoy una nueva medida para controlar la inflación. Se estableció un nuevo límite para las tasas de interés que pueden cobrar los bancos por los préstamos personales. El objetivo es reducir el costo del crédito y evitar que la inflación siga aumentando. El presidente del BCRA, Miguel Pesce, destacó la importancia de esta medida para proteger el poder adquisitivo de los ciudadanos.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El Ministerio de Salud informó hoy que se registraron 50 nuevos casos de dengue en el país. La mayoría de los casos se concentran en el norte del país, donde las altas temperaturas y las lluvias favorecen la proliferación del mosquito Aedes aegypti. Se recomienda tomar medidas para evitar la picadura del mosquito, como usar repelente, mosquiteros y eliminar los recipientes con agua estancada.";"trome";"2021-03-02";"2"
"NA";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de becas para estudiantes de bajos recursos. El programa, que cuenta con un financiamiento de $200 millones, busca facilitar el acceso a la educación superior. Se otorgarán becas para cubrir los gastos de matrícula, transporte y materiales de estudio. La ministra de Educación, Jaqueline Farro, destacó la importancia de este programa para promover la igualdad de oportunidades.";"trome";"2021-03-02";"2"
