"headline","content","newspaper","date"
"Felix Moreno deber pagar casi S/13 milns. por Costa Verde Callao","El gobernador regional del Callao, Felix Moreno, y el empresario israel Gil Shavit debern pagar una reparacin civil solidaria de S/12976,000 a favor del Estado por las presuntas irregularidades en la licitacin del proyecto Va Costa Verde, tramo Callao, ejecutada entre los aos 2022 y 2014.  La Fiscala acusa a Moreno y a Shavit de pedir US$4 millones de dlares a la compana brasilea Odebrecht a cambio de modificar las bases para adjudicar la obra. A ambos se les imputa el presunto delito de lavado de activos y trafico de influencias. La medida bin alcanza a algunos ejecutivos de la citada firma.  La Procuradura ad hoc para el caso Obebrecht, a cargo de Jorge Ramirez, quien hizo el pedido al Poder Judicial, aclara que el citado monto podria variar al finalizar la etapa de investigacin preparatoria.  El equipo especial del caso Lava Jato de la Fiscala de Corrupcin, que preside Rafael Vela, vincula al gobernador regional del Callao y al empresario israeli, amigo de la referida autoridad, en actos que llevaron al otorgamiento de la buena pro y ejecucin de la mencionada va. Para la Fiscala, queda claro que esta concesin se dio a cambio de una suma de dinero.  El expediente fiscal señala que Moreno y Shavit llegaron a un acuerdo con la firma brasilena luego de reunirse hasta tres veces con un directivo de  En el caso de la Va Costa Verde, tramo Callao, estn involucrados el gobernador regional del Callao, Felix Moreno, y el empresario israel Gil Shavit.  De acuerdo con la investigacin fiscal, Moreno y Shavit habran solicitado una coima de US$4 millones a la firma a cambio de otorgarle la concesin del proyecto,  Fuente: Ministerio Pblico  Tenha em conta: Em abril de 2027, o juiz Ricardo Manrique dictou 18 meses de prisão preventiva a Felix Moreno pelo caso Odebrecit. Especificamente pela obra Costa Verde, ramo Callao. Dois meses depois, o governador regional do Callao saiu em liberdade.  Na Fiscala do Callao também o investiga pelos casos Sauna Spa, a Av. Nstor Gambetta, os terrenos de Oquendo e Pachactec. Também deve render contas por a irregular construção da nova sede de Corpac.","peru21","16/04/2018"
"Defensa de Felix Moreno","Per21 se comunic con Eduardo Roy Gates, abogado de Moreno, para pedir su descargo al respecto, y esto fue lo que nos respondi: Los temas legales los discutiremos dentro del proceso que es donde corresponde hacerlo jurdicamente (...). No tengo particular inters en ventilar estos tos en los medios de comunicacin.  Adems, nos comunicamos con el rea de prensa del Gobierno Regional del Callao para solicitar el descargo de Moreno, pero no tuvimos ninguna respuesta. En reiteradas ocasiones, el titular chalaco ha negado estar inmerso en tos de corrupcin. Las pesquisas continan.","peru21","16/04/2018"
"El tema de hoy","El otro mani present, junto a sus compaeros de banca, los videos que destaparon una operacin de compra de votos encabezada por el congresista Kenji Fujimori y su bloque, fueron estos lo que inmediatamente se ganaron la desaprobacin del pas por recurrir a practicas montesinistas para intentar salvar de la vacancia al renunciante presidente Pedro Pablo Kuezynski. Sin embargo, desde ese momento, y sin exculpar a los kenjistas, el panorama ha variado y nos est mostrando a otro Mamani, distinto al heroe que llen de algaraba a su bancada.  El 21 de marzo, cuando el fujimorista Moises Ma Cortitas  Seplveda en el MEF  Mas visitas  El empresario chileno Gerardo Seplveda no solo visit la sede de la PCM sino tambin el Ministerio de Economia, cuando su ex socio Pedro Pablo Kuczynski era premier y ttular del MEF.  Seplveda en el MEF--11  No sabe, no opina  Segn Cuarto Poder, Seplveda visit el MEF cinco veces, cuando diriga las asesoras que la empresa de Kuczynski, Westhield Capital, realizaba para Odebrecht. Pero PPK y 1.. insiste en que no saba nada. El jueves pasado, el legislador nos sorprendi a todos al tomar un repentino vuelo a Brasil. Un da antes, Encuentro con la Historia. Una de las escenas que nos dej la VIll Cumbre de las Americas Rlos A UN PIE DE PRISION  el congresista deba declarar ante el Ministerio Pblico fue el tour que realizaron las esposas de los jefes de Estado. Lideradas por nuestra primera dama, No se salva  sobre el contenido de los videos, pero posterg la diligencia alegando que participara en la Cumbre de la Amrica que tuvo lugar en nuestro pas. Si finalmente no acudira al evento internacional para irse al extranjero, por qu no dijo eso a los fiscales? El congresista de Fuerza Popular bien pudo explicar que tena un viaje previsto porque ayer, a su retorno al Per, dijo que haba ido a tierras brasileas a relajarse.  La pregunta de hoy La pregunta de ayer 59%  Cree que fuera Ponciano Los pases de la region lograrn tender puente humanitario en fa-- participant  sospechoso de todo esto es que el Ministerio Pblico haya informado que los videos sin editar entregados presentaran algunas irregularidades. Advirti que existen desfases entre el audio y la imagen en varios archivos. Por ello, orden una pericia de anlisis digital para detectar el mecanismo empleado para grabar --que no lo entreg Mamani al Ministerio Pblico--, as como s presenta edicion o manipulacion (los videos). Ante ello, Mamani ha negado que se haya editado alguno de esos videos y asegur que los originales los entreg a su bancada antes de que sean remitidos al despacho del fiscal de la Nacin, Pablo Snchez. Quiere decir que si hubo manipulacion lo hizo Fuerza Popular?  Pero hay mas en esta telenovela, A partir del material recibido, los fiscales pudieron conocer que en la grabacin de los videos tambien intervino el legislador Modesto Figueroa, quien incluso grab la reunion en la que aparecen los parlamentarios Kenji y Guillermo Bocngel. Mamani, ademas, dijo que tenia un video de PPK, aunque luego indic que se le haba dao. No cabe duda de que el congresista tiene mucho que explicar a la Fiscala.","peru21","16/04/2018"
"Floro y Fa","La Corte Suprema seal que el congresista Benicio Ros (APP) deber cumplir la sentencia de 7 aos de prisin, pues su inmunidad no aplica para procesos que se iniciaron antes de ser legislador.","peru21","16/04/2018"
"Acuerdos Anticorrupcion","Aplicacin inmediata  La Comisin de Alto Nivel Anticorrupcion asegur que el Per implementar de forma inmediata el Compromiso de Lima, que rene ms de 50 medidas para combatir la corrupcion.","peru21","16/04/2018"
"Entre Arroz y Fuerza Popular","No hay paz","peru21","16/04/2018"
"EL LOCUTOR DEL MARTILLO","Hoy en día, uno pensaría que... Mamani negó que se haya editado alguno de esos videos y aseguró que los originales los entregó a su bancada antes de que sean remitidos al despacho del fiscal de la Nación, Pablo Sánchez. ¿Quiere decir que si hubo manipulación lo hizo Fuerza Popular? Pero hay más en esta telenovela, a partir del material recibido, los fiscales pudieron conocer que en la grabación de los videos también intervino el legislador Modesto Figueroa, quien incluso grabó la reunión en la que aparecen los parlamentarios Kenji y Guillermo Bocángel. Mamani, además, dijo que tenía un video de PPK, aunque luego indicó que se le había dañado. No cabe duda de que el congresista tiene mucho que explicar a la Fiscalía.","peru21","16/04/2018"
"LA CORTE SUPREMA SEÑALÓ QUE EL CONGRESISTA BENICIO ROS (APP) DEBER CUMPLIR LA SENTENCIA DE 7 AÑOS DE PRISIÓN, PUES SU INMUNIDAD NO APLICA PARA PROCESOS QUE SE INICIARON ANTES DE SER LEGISLADOR.","NA","peru21","16/04/2018"
"APLICACIÓN INMEDIATA La Comisión de Alto Nivel Anticorrupción aseguró que el Perú implementará de forma inmediata el Compromiso de Lima, que renueva más de 50 medidas para combatir la corrupción.","NA","peru21","16/04/2018"
"ENTRE AREQUIPA Y FUERZA POPULAR No hay paz La ojeriza de Fuerza Popular con la ex premier Mercedes Araoz sigue presente. La fujimorista Alejandra Aramayo aseguró que la vicepresidenta no representa la nueva era de la política del Ejecutivo.","nan","peru21","16/04/2018"
