"headline","subheadline","author","content","newspaper","date"
"Mafia utilizaba redes sociales para atracos sexuales","","","Organización formada por Juan Núñez, Justo Rojas, Carlos Soel, Henry Pereda y Rafael Narváez, este último argentino. Violaron sexualmente a sus víctimas múltiples veces.","peru21","2019/05/07"
"","","","Los criminales poseen antecedentes penales por varios delitos. Actuaban desde 2016 en la capital usando plataformas digitales para engañar a menores.","peru21","2019/05/07"
"Sistema de transporte modifica rutas debido a obras","Plan de desvíos anunciado","","Desde el 26 de mayo empezarán obras en la Línea 2 del Metro de Lima en el Callao, causando restricciones en algunas áreas cercanas.","peru21","2019/05/07"
"Habría fallas en proyectos para los Juegos Panamericanos","Contralor alerta sobre demoras","","Se anticipa que ocho de las 16 obras viales planeadas estarán incompletas para el inicio de los juegos.","peru21","2019/05/07"
"Asalto a cambiador en San Borja","Dos ladrones arrestados rápidamente","General Mario Arata","Delincuentes asaltaron a un changarín en motocicleta cerca de importantes servicios públicos y fueron capturados poco después gracias a acciones coordinadas de la policía.","peru21","2019/05/07"
"Investigan irregularidades en mercadeo mayorista","Auditoría ordenada por municipalidad","","Ante sospechas de corrupción en la asignación de puestos, se realiza auditoría a procedimientos de los últimos cuatro años.","peru21","2019/05/07"
"Gobernador de Arequipa opuesto a minería en Tambo","Proyecto Tía María suspendido temporalmente","Lincoln Mamani","El gobierno regional manifiesta discrepancia respecto a la propuesta minera, destacándose la importancia de considerar la opinión local frente a decisiones gubernamentales.","peru21","2019/05/07"
"Agricultores buscan audiencia con ministerio","Exigen políticas favorables","Clímaco Cárdenas","Representantes de sectores agrarios buscarán conversar directamente con responsables del sector para resolver disputas relacionadas con subsidios y reconocimiento legal.","peru21","2019/05/07"
"Lanzan exposiciones culturales y musicales","Eventos gratuitos disponibles","","Presentaciones diversas están siendo inauguradas, incluyendo cine, danzas folklóricas rusas y fotografías enfocadas en temas socioambientales.","peru21","2019/05/07"
"DESESTIMAN TESTIMONIOS","NA","NA","Por otro lado, Enrique Ghersi Kie informó que el Ministerio Público abrió 30 días de investigación fiscal respecto a los testimonios revelados este domingo.","peru21","2019/05/07"
"CASILLAS FUE DADO DE ALTA Y NO DESVELÓ SU FUTURO DEPORTIVO","NA","NA","Iker Casillas, el histórico arquero del Real Madrid y campeón mundial con España, fue dado de alta del hospital ayer, cinco días después de que sufriera un infarto. El portero del Porto, de 37 años, agradeció ‘‘las miles de muestras de cariño’’ que recibió en estos días. Adicionalmente comentó que se encuentra ’muchísimo mejor, siempre tratando de sacar una sonrisa de todo esto’. Mientras tanto, sobre su futuro deportivo, manifestó: ’No lo sé aún. Reposaré muchísimo pero lo más importante es estar aquí.’'","peru21","2019/05/07"
"JEFFERSON FARFÁN PRESENTA UN DESGARRE Y TENDRÍA PARA TRES SEMANAS","EL LOCOMOTIV RUSO CONFIRMA LA LESIÓN.","","Carlos Zambrano anunció que Jefferson Farfán sufrió un desgarre que lo mantendría alejado de las canchas durante aproximadamente tres semanas. La conocida como 'Foquita', no pudo completar el encuentro contra Arsenal Tula el pasado fin de semana y hoy su club ratificó dicha información médica. De esta manera, el jugador peruano quedará marginado del final de la competición doméstica en Rusia y solo podría reintegrarse a tiempo para participar en partidos preparatorios de la Selección Peruana programados para mediados de junio.","peru21","2019/05/07"
