"headline","content","newspaper","date"
"Revolución en las pistas","La nueva estrategia incluye ampliar la programación de la competencia durante el año. Para el 2017 habrá 20 carreras, pero su objetivo es conseguir nuevos Grandes Premios.  Además, quieren conservar ciertos circuitos dentro de su calendario, están los GP de Gran Bretaña, Bélgica, Italia (Monza), Mónaco y Alemania (Nürburgring), pues destacan que la parte más grande del público de la F1 está en Europa y sus puestos son icónicos.  Bernie Ecclestone solo sabía llevar la competencia donde estuviera el dinero y no se fijaba en el lado histórico de las pistas, coment Carey en una entrevista.  Además, frente al predominio de los monoplazas de Mercedes-Benz durante los últimos años, quieren hacer las carreras mucho más competitivas. Creo que sabemos lo que los fans quieren: entretenimiento y carreras justas. Debemos encontrar el camino con todos los equipos y personas involucradas para conseguirlo, declar Brawn.","gestion","25/01/2017"
"Desarrollo digital","Por otro lado, la nueva dirección también busca desarrollar el lado digital de la competencia, pues consideran que deben mejorar su comunicación por internet y el acercamiento de los pilotos con sus fans.  Es un gran deporte, pero puede ser mejorado. Queremos aportar una mirada nueva. Nuestra ambición es hacer un deporte fantástico para la afición, señal Carey.","gestion","25/01/2017"
"¿Aguienvad|rigo?","Pu eden acogerse Podr n acogerse al rgimen las personas naturales, sucesiones mdividas y sociedades omyugaes queen cualquiera emicioga—rableamterioral2016hubiemn tenido la oondicindedomiciliadas enelpas.  No pueden acogerse Bienes y/o derechos que representen renta no declarada que antes del 31 de diciembre del 2015 se hayan encontrado en pases o jurisdicciones catalogadas por el Grupo de Acción Financiera como de alto riesgo o no cooperantes: Irán, Corea del Norte, Afganistán, Bosnia-Herzegovina, Guyana, Irak, Laos, Myanmar, Papúa Nueva Guinea, Siria, Panamá, Uganda, Vanuatu, etc.  Personas con condena consentida ejecutoriada o vigente: - De los delitos aduaneros o penales tributarios - De determinación - De crímenes organizados - Lavado de activos y otros delitos relacionados a la minería ilegal  Primer grado de afinidad.  Información financiera y Sunat  De acuerdo con el nuevo marco legal regulado por el Ejecutivo, las empresas del sistema financiero deben suministrar a la Sunat información sobre operaciones pasivas de dichas empresas con sus clientes, referida a saldos y/o montos acumulados; promedios o montos más altos y rendimientos generados de manera directa por las empresas financieras, sin una orden judicial, ya que de acuerdo al Ejecutivo esa información no forma parte del secreto bancario constitucionalmente protegido, y podrá ser usada en una acción fiscalización por el fisco.  Personas que a partir del año 2009 hayan tenido que al momento del acogimiento tengan la calidad de funcionario público. Esta exclusión aplicará hasta el primer grado de consanguinidad y afinidad.  Considerado como el ‘derecho de no pagar a la Sunat’.  Por ello, recuerda que en el régimen tributario general la declaración jurada del impuesto se realiza sobre periodos no prescritos.  Se requiere un correctivo por el Congreso, ya que a través del reglamento será muy complicado, anota Chu.  Otros: Incentivos  También se contempla que si los activos o bienes se encuentran a nombre de terceros, para acogerse al régimen especial, debéndose regresar o pasar al nombre del contribuyente para acceder al beneficio.  Es decir, se exige montar estructuras empresariales (en empresas offshore) con paraísos calles u otros), y eso nar n conviene al momento de transferir activos, resalta.  De otro lado, el contribuyente que se acoja al men obtendrá como beneficio que sus obligaciones tributarias se tengan por cumplidas y no ser pasible de imposición por la Sunat, Ministerio Público por delito de lavado de activos derivado del delito tributario y aduanero, entre otros.  En el caso de no sustentar dichas rentas a pedido de la Sunat, se perderá el acogimiento al régimen y se regresará al régimen general con la tasa del 29.5%; y los pagos realizados no se tomarán como adelantos.  Finalmente, la norma detalla que la Sunat tiene el plazo de un año desde el 1 de enero del 2018 para la información de los requisitos del acogimiento, pero no queda claro si también es para realizar una fiscalización, cuestiona Chu.","gestion","25/01/2017"
"Laboral","Licencia para trabajador con hij o con discapacidad  El Ejecutivo publicó el proyecto de reglamento de la ley que regula el derecho del trabajador público y privado a una licencia de 56 horas alternas o consecutivas al año, para la asistencia médica y terapia de rehabilitación que requieran sus hijos con discapacidad.  El laboralista César Trujillo comentó que se precisa que la licencia sea otorgada por cada hijo, más que la licencia se pueda desde el inicio de la relación laboral (para establecer las vacaciones compensables); las horas extras laboradas no originan el pago de sobretasa; no aplica la licencia cuando el trabajador está suspendido, entre otros.  La norma recibirá comentarios hasta el 8 de febrero, anota.","gestion","25/01/2017"
"Propuestas en evento organizado por ADF en colaboración con EY","De la digitalización al crecimiento: los siete consejos para el Perú en el 2017  Es: ¿Amos teniendo relación con los niveles más bajos de las organizaciones para identificar las tareas que no agregan valor? All hay muchas respuestas con las que podemos contribuir con cambios. Saúl Ispurúa  Lograr que las empresas tengan el clima propicio para la innovación no solo depende de los C50, sino también de los directorios, ya que es lo que les dar el crecimiento a futuro. Se debe abordar la innovación desde varios puntos de vista. Uno de ellos es de desarrollo de la cultura, es que innovar tiene que ser un estado mental. Se tiene que estar con el chip que hay que hacer las cosas mejor cada vez y tiene que llegar a todos los elementos de la organización.  En el equipo humano hay diversidad y no solo de género, sino académica y cultural, ese mix heterogéneo le da otro valor a la empresa. Tenemos a los millennial que están aquí para quedarse, van a representar el 70% de la fuerza laboral en las siguientes dos décadas y definitivamente hay que poder atraerlos y retenerlos.  Digitalizar del Perú, porque está haciendo una obra sensacional. En servicios públicos tan importantes como salud y educación.  En nuestro país, las personas de 55 años se contactan con el servicio al cliente, en un 87% por teléfono. Cuando una persona tiene menos de 25 años, solo usa el teléfono en 11% de los casos y en el 80% usa social media, internet, entre otros. Quien debe liderar esta decisión de digitalizar el país es el CEO, de lo contrario no se avanzará. En el mundo, Walmart es cuatro veces más grande que Amazon en ventas, pero Amazon vale el doble que Walmart en el mercado, porque ya se anticipa que lo digital es el futuro. Tres generaciones deben convivir en las empresas.  Estamos teniendo contacto con nuestros clientes internos de la organización, con los niveles más bajos, para identificar las tareas que no sirven para nada y no agregan valor? All hay muchas respuestas con las que podemos contribuir con cambios a hacer. En las 10 empresas más productivas top del mundo, el horario de trabajo es menos de 40 horas por semana, que aunque parezca contradictorio, en realidad son muy bien aprovechadas. Sí hay reconocimiento en la gente que aporta en el desarrollo de las empresas hay contagio para hacerlo por el resto de personas y genera resultado. Solo el 13% del personal laboral se siente involucrado con las compañías en el mundo. Se debe tener personal sumamente involucrado para lograr la innovación.  Los millennials quieren llevar sus trabajos a sus casas. Tratamos de pensar cómo ese espacio y su conveniencia sean propicios para la productividad. Beatriz Martínez  Gerente general de Compass Group  Una reparación profunda del modelo económico  A estas alturas el modelo económico necesita una reparación profunda, una recuperación de los circuitos económicos que han sido obstruidos. Necesitamos libertad económica. El Per ha entrado a una era de grandes reformas, indispensables para desbloquear los grandes problemas estructurales que se han duramente arrastrado en la economía, en la institucionalidad en los últimos años, y deberían elevar el crecimiento potencial del país. En los últimos diez años se ha ido restableciendo un intervencionismo de baja intensidad. Se han ido agregando regulaciones crecientes en varios sectores de la economía, la famosa tramitología. La inflación burocrática, se ha ido construyendo un Estado pesado y obstaculizador. Jai de Althaus  Periodista  Los gobiernos regionales se han convertido en botines al alcance de pequeñas masas locales y regionales que se organizan para asaltarlos.  No deberíamos caer en un pesimismo irracional generalizado, que se retroalimenta y finalmente afecta las decisiones corporativas de inversión. Hugo Neuman  Economista del BBVA Research  Economía requiere cautela, pero no pesimismo general  Hugo Perea  El escenario base para el 2017 es que la economía peruana crezca 3.5%, acabamos de perder unas 0.5 00.6 décimas de crecimiento por la suspensión del gasoducto, sino el crecimiento hubiera estado más pegado a 4%. Por datos las circunstancias, un 3.5% no está mal. No es el número que nos gustaría ver, donde veamos esa bonanza de generación de empleo y de riqueza que vimos durante el auge minero, pero en general es un escenario que tampoco es algo complicado. Qué elementos debería reforzar la confianza? Lo que vamos a sentir es que la demanda se va a recuperar algo más. El año pasado teníamos un divorcio, una economía que creció alrededor de 4%, un 3,8% probablemente, pero una demanda interna que creció 1%. Estamos muy lejos de una situación de crisis de quiebra de bancos, de quiebra de empresas. Hay una economía que va más lenta, nos gusta que vaya mejor. Hemos podido absorber el choque externo,  Cuando veamos el escenario extremo. Más probable es que la economía mundial crezca más que el año pasado, con Trump y China y sus debilidades financieras. Para este año esperamos una tasa superior al 3%. El Perú necesita crecer por encima del 4.5% para poder generar suficiente empleo y seguir reduciendo pobreza de manera significativa. El paquete de medidas del Gobierno está alineado con los incentivos que necesita el sector privado. A veces olvidamos que la gente necesita incentivos para invertir, para ahorrar y la seguridad de que si se esfuerza puede beneficiarse de la riqueza que generará y eso requiere desarrollo de instituciones sólidas que acompañen las decisiones del sector privado. El entorno exige cautela, pero no un pesimismo racionalizado, que se retroalimenta perversamente y contiene decisiones de inversión que puede generar lo que en economía decimos ‘profecias autocumplidas.  El entorno exige cautela, pero no un pesimismo racionalizado, que se retroalimenta perversamente y contiene decisiones de inversión que puede generar lo que en economía decimos ‘profecias autocumplidas.","gestion","25/01/2017"
"Desarrollo de instituciones sólidas","Que acompañen las decisiones del sector privado.  El entorno exige cautela, pero no un pesimismo radicalizado, que se retroalimenta perversamente y contiene decisiones de inversión que puede generar lo que en economía decimos profecías autocumplidas.  Los millennials quieren llevar sus trabajos a sus casas. Tratamos de pensar cómo ese espacio y su conveniencia pueden ser propicios para laproducción.  Beatriz Martínez  Gerente general de Compass Group  Una reparación profunda del modelo económico  Jaime de Althaus  A estas alturas el modelo económico necesita una reparación profunda, una recuperación de los circuitos económicos que han sido obstruidos. Necesitamos libertad económica.  El Perú ha entrado a una era de grandes reformas, indispensables para desbloquear los grandes problemas estructurales que se han durmiendo en la economía, en la inactividad en los últimos años, y deberían elevar el crecimiento potencial del país.  En los últimos diez años se ha ido restableciendo un intervencionismo de baja intensidad. Se han ido agregando regulaciones crecientes en varios sectores de la economía, la famosa tramitomanía, más llamada tramitología. La inflación burocrática, se ha ido construyendo un Estado pesado y obstaculizador.  El restablecimiento de la estabilidad laboral absoluta, que es incompatible con la libertad económica que...  - necesita flexibilidad ... obral. El Gobierno busca arreglar esta situación a través de la Comisión de Protección Social. Hay que esperar hasta el 2018 en que haya cambio del TC.  Los gobiernos regionales se han convertido en botines regionales al alcance de las mafias locales y regionales que se organizan para asaltarlos, y lo más es un avance de la corrupción y falta de capacidad del control central acerca del proceso nacional.  Un consejo que simplemente haría es que los empresarios apuesten por invertir porque debería venir una era de mayor crecimiento y también participen para que se consolide esa era de reformas. Deben ingresar más obras por impuestos que ahora tienen más beneficios.  Perú está en búsqueda de una identidad colectiva  Drago Kis  Perú ya está en búsqueda de una identidad colectiva. La cultura dominadora ya la ha incorporado en una buena medida. Tenemos datos sobre esto, en el año 1940. En ese censo, más del 50% de los pobladores del Perú fueron clasificados como indios, en el año 2015 según la ENAHO, más de 60% somos mestizos y 12.6% son indígenas, 5.6% blancos, 2.3% afroperuanos y el resto 5.4%, otros.  Aquí comienza a haber un elemento de homogeneidad, es un elemento positivo que nos ayuda a tratar de proyectarnos hacia el futuro.  El Perú tiene muy poco capital social. En el famoso Trust de Fukuyama esto existe cuando los miembros de una sociedad cooperan entre sí. Eso en el Perú no existe.  Tenemos además el tema de la anomia. Manuel Moreyra, en su presentación en la CADE de este año como el porcentaje superior de los individuos de un país que sigue una conducta antitética en un entorno social que no lo satisface. Esto produce aislamiento, crimen organizado.  Hay muy baja confianza interpersonal y los temores nacionales que se han hecho sobre este tema ponen siempre al Perú en un lugar muy bajo.  Miembro de la Comisión de Integridad  Implantar prácticas anticorrupción en empresas  Allan Wagner  En la Comisión de Integridad Nacional hemos estado por 45 días, produjimos 100 recomendaciones al Gobierno. El 40% fueron incorporadas en los decretos legislativos y una de ellas tiene que ver con promover la integridad en el sector privado.  La comisión propuso en su informe que se establezca un programa progresivo de prevención contra prácticas de corrupción en el sector privado y que se amarre a su participación en contratos con el Estado. También, la ampliación de la responsabilidad autónoma de las empresas.  Es una buena inversión para las empresas, porque mejora sus procedimientos y tomas de decisiones y, por otro lado, en la medida que se encuentre envuelta en un caso de corrupción, el hecho de tener un programa de prevención le permitirá eximirse total o parcialmente.","gestion","25/01/2017"
"Trump demanda a las automotrices invertir en nuevas plantas en EE.UU.","- Toyota anunció inversión de US$ 400 millones en planta en Indiana. Trump prometió reducir las regulaciones medioambientales a las automotrices.  (Reuters/Bloomberg) El presidente estadounidense, Donald Trump, instó a los máximos ejecutivos de General Motors Co, Ford Motor Co y Fiat Chrysler Automobiles NV que aumenten la producción de vehículos en EE.UU. e impulsen el empleo en el país, relocalizando puestos de trabajo que están en México.  Trump, quien ha amenazado con imponer un arancel de 35% a los autos importados, recibió en la Casa Blanca a los presidentes ejecutivos de GM, Mary Barra; de Ford, Mark Fields, y de Fiat Chrysler, Sergio Marchionne, a quienes dijo que quiere ver que se construyan nuevas plantas de automóviles en Estados Unidos. Tenemos un impulso muy grande para tener plantas y otras plantas. Muchas otras plantas, dijo ante periodistas al comenzar la reunión. Esto está pasando.  Los fabricantes de automóviles de Estados Unidos han sido reacios a abrir nuevas plantas en ese país en los últimos años, pero han ampliado algunas instalaciones de plantas existentes. Trump ha criticado a las automotrices por construir vehículos en México y en otros países.  En coincidencia con la reunión, Toyota Motor Corp dijo que sumará 400 puestos e invertirá US$ 600 millones en su planta delindiana.  Regulaciones  Además a los ejecutivos, Trump les dijo que las regulaciones medioambientales están fuera de control y prometió que eliminará los obstáculos para los fabricantes y las empresas petroleras.  El presidente reiteró su deseo de reducir las regulaciones, lo que indicaba su voluntad para disminuirlas demandas federales de ahorro de combustible.","gestion","25/01/2017"
"China sube tasa de interés para controlar alto endeudamiento","(Reuters) El banco central de China subió las tasas de interés de una herramienta clave de financiamiento, el programa de créditos de mediano plazo (MLF), en su intento más reciente por controlar los niveles de deuda y reforzar la estabilidad financiera.  Las autoridades chinas buscan mantener la segunda mayor economía del mundo con suficiente dinamismo, el fin de contrarrestar una desaceleración y al mismo tiempo manejar los riesgos creados por un crecimiento explosivo de las deudas que ha alentado un auge inmobiliario.  Los precios de los futuros de los bonos referenciales de China cayeron por el aumento de las tasas. Medida. Freno a crecimiento explosivo de deuda.  Donald Trump. Nuevo mandatario ha amenazado con imponer un arancel de 35% a los autos importados en Estados Unidos.  TRUMP RECHAZA CONTROVERTIDA OLEODUCTOS  - Keystone XL Propuesta: Hace cinco años transportaba 590,000 barriles por día Canadá _ Ampliación: US$ 8,000 -o Bakken/Three Forks ... Mes. Carolina Bakken DEL NORTE Capacidad total propuesta 830,000 de ampliación barriles por día Steele o Dakota Access   Estados Unidos Construcción. Energy Transfer Capacidad prevista: 470,000 barrels por día 1,886 km  ...  Texas Nederland  H n. ouslo o quee! Banco Popular de China (banco central) también renegoció los créditos en vencimiento del MLF (por sus siglas inglesas).  El banco central subió la tasa de interés para deudas del esquema MLF a 1 año y a seis meses en 10 puntos básicos, a 3.1% y 2.95%, respectivamente.  La decisión está orientada a mantener la estabilidad básica del sistema bancario, declaró el banco central de China en un comunicado.  Acelerarán construcción de oleoductos  Trump firmó decretos para acelerar los proyectos de los oleoductos Keystone XL y Dakota Access y garantizar el uso de acero estadounidense en los conductos construidos en el país. También rubricó una orden que acelera la revisión y aprobación medioambiental de proyectos de infraestructura de alta prioridad que espera poner en marcha dentro de su plan para reconstruir aeropuertos, carreteras y puentes.  El mandatario dijo que se renegociarán algunos de los términos del proyecto Keystone XL,Y si nos gustan, veremos si damos construir el oleoducto. Mucho trabajo, 28,000 empleos, grandes trabajos en construcción...  La decisión de Trump se produjo pese a las protestas de ambientalistas y grupos de nativos en Dakota del Norte.","gestion","25/01/2017"
"Economía de eurozona inicia con buen pie el 2017","(Reuters) La eurozona comenz el 2017 manteniendo un sólido crecimiento, ya que la debilidad de su divisa impulsó los pedidos de bienes fabricados en el bloque, mientras que los precios al consumidor no lograron mermar la expansión de su sector de servicios, mostró un sondeo.  Las señales de presión inflacionaria serían bien recibidas por las autoridades de política económica del Banco Central Europeo, que durante años ha sido incapaz de hacer que los precios suban hasta acercarse a su objetivo.  El índice PMI compuesto de Markit para la eurozona solo baj ligeramente en enero desde el máximo de cinco años de diciembre de 54.4 a 54.3, quedando por encima de los 50 puntos que separan el crecimiento de la contracción.","gestion","25/01/2017"
"Lo peor está por llegar","FP 51 PQ3.3 L RABIETA DE TRUMP DEL FIN DE SEMANA FUE PREOCUPANTE, PRONOSTICA MALAS COSAS POR VENIR.  NYT SYNDICATE  Estados Unidos fuese gobernado por un sistema parlamentario, Donald Trump ya estaría enfrentando un voto de desconfianza: pasó su primer día completo como presidente renegando por las noticias sobre el poco público que asistió a su investidura. Pero no es una democracia parlamentaria, así que tendremos que sobrevivir cuatro años de rabietas.  Cabría preguntarse cómo reaccionará ante decepciones anticipadas de asuntos que realmente importan. En su espantoso discurso inaugural, Trump retrató un país en una situación desesperada (una carnicería estadounidense). Pero el verdadero país no luce así para nada, aunque es probable que no mejore sino todo lo contrario. ¿Cómo lo afrontará un hombre que ni siquiera puede manejar el más pequeño golpe contra su ego?  Hablemos de las malas noticias predecibles. Primero, la economía. Al escuchar a Trump, uno podría haber pensado que Estados Unidos se halla en medio de una crisis, con fábricas oxidadas diseminadas como lápidas en todo nuestro país. Si bien el empleo manufacturero está cayendo desde el 2000, el empleo total está en aumento y la tasa de desempleo es baja según estándares históricos.  Y no es la única cifra que se ve bastante bien: los salarios están en alza y un creciente número de estadounidenses renuncian a sus empleos porque confían en encontrar otro, lo cual sugiere una economía cercana al pleno empleo. Lo que esto significa es que es probable que el desempleo ya no caiga mucho más, de modo que incluso con buenas medidas y buena suerte, la creación de puestos de trabajo será mucho más lenta que durante los años de Obama.  Dado que las cosas malas suelen suceder, existe una alta probabilidad de que el desempleo termine siendo más elevado de aquí a cuatro años. Allí, y es probable que los cortes presupuestarios que generará Trump amplíen el déficit comercial, algo que provocará la reducción del empleo manufacturero.  Un segundo frente en el que la cosa empeorará casi con certezas es el cuidado de la salud. Obamacare hizo que el porcentaje de estadounidenses sin seguro cayera hasta su nivel histórico más bajo y su derogatoria volverá a elevarlo—de acuerdo con estimados de la Oficina Presupuestal del Congreso, 18 millones sin seguro el primero y más de 30 millones en el largo plazo—. Y el Partido Republicano, que pasó siete años sin idear un reemplazo para Obamacare, no elaborará uno en las próximas semanas, nunca.  El futuro del tercer frente, la delincuencia, es incierto. La visión de Trump de unas ciudades asoladas por el crimen, las pandillas y las drogas es una fantasía distópica: a pesar del muy publicitado aumento de los homicidios en algunas ciudades, la delincuencia está disminuyendo. Supongo que podr seguir reduciéndose, pero también podría resurgir. Lo que sabemos es que el gobierno de Trump no podrá pacificar las zonas guenaurbanas, porque no existen.  ¿Cómo manejará Trump las malas noticias sobre un mayor desempleo, una menor cobertura médica y muy poca reducción de la delincuencia? Pues es obvio: negar la realidad en la manera en que lo hace cuando ésta es incómoda y reprender a los medios por informarla. Y es muy posible que ataque a los mensajeros.","gestion","25/01/2017"
