"headline","content","newspaper","date"
"No está bien llamar insumo a este proyecto de reforma integral en el que se ha recopilado la legislación hasta ahora dispersa para ordenar los procesos electorales, fortalecer los partidos políticos, transparentar sus ﬁnanzas y limitar el acceso a la política de personas con antecedentes de corrupción y delitos dolosos.","Ningún peruano es ajeno al grave problema que origina la corrupción como consecuencia de los aportes en las campañas. Ningún peruano deja de sentirse afectado porque unos cuantos decidan su destino por intereses económicos individuales y no por los de la ciudadanía.  Otro aspecto importante de la propuesta es el fortalecimiento de los partidos políticos, pues su poca consistencia hace que terminemos eligiendo caudillos con las mejores promesas, o a quien resulte más dadivoso.  Esta falta de solidez de los partidos ha resultado negativa y la personalización de la política también.  Por ello, la ley electoral propuesta está dando el primer paso en busca de su fortalecimiento. Cómo? Prohibiendo las dádivas, exigiendo el compromiso con una ideología, con la democracia, la formación de cuadros nuevos y capacitados y una existencia de tres años antes de las elecciones en caso de partidos políticos nacionales, así como de un año en el caso de los movimientos regionales.  El requisito de contar con el 4% de firmas para la inscripción es también un elemento importante. No es una novedad, sino un porcentaje fijado ya por la Ley 30414, aprobada por el Congreso de la República en el 2015.  Por todo esto, la ley electoral que proponemos es una ley trascendente, producto de una reforma consensuada por la que nadie se atreva a dar el primer paso porque no la crean posible. Sin embargo, se hizo con el objetivo de terminar con un atraso de 30 años en la materia, lográndolo en primera instancia, porque el país necesita una reforma acorde a las exigencias de la OCDE. De ahí la idea de una reforma integral, una sola ley electoral y no más modificaciones parciales, que generen un alto costo político como el de la última elección.  Debemos ser responsables y actuar como estadistas, sin pensar en colores políticos ni a quién o a cuál partido favorece esta ley. Tenemos que pensar en la historia, en el bicentenario, que esta sea la reforma política del bicentenario, que haga que la ciudadanía vuelva a confiar en las bondades del sistema democrático.","elcomercio","21/05/2017"
"Lo que puede hacer la Organización Internacional Frente al Gobierno de Maduro","La crisis en Venezuela desafía los valores de la OEA. Su secretario general, Luis Almagro, ha publicado dos informes especiales sobre la evisceración por el gobierno de Nicolás Maduro de las instituciones democráticas de Venezuela y la violación sistemática de los derechos humanos en ese país. Los estados miembros de la OEA votaron el 15 de mayo para realizar una reunión especial a nivel ministerial y tratar esta situación. El país con las mayores reservas de petróleo en el mundo se encuentra hundido en una crisis institucional y económica. Lo que alguna vez fue una democracia próspera es ahora una dictadura. Peor aún, Venezuela parece estar al borde de convertirse en un Estado fallido.  Según Almagro, ya está claro que el régimen de Caracas ha violado casi todos los artículos de la Carta Democrática Interamericana. Lo que no está claro es qué puede o debe hacerse para evitar que la crisis venezolana se convierta en una catástrofe.  Los representantes de los países presentes en la reunión de fin de mes de la OEA deberán mantener una serie de factores en mente. En primer lugar, el régimen de Maduro reaccionó ante una crisis nacional similar en el 2014 con la misma brutalidad con que ha tratado a los manifestantes en contra de su gobierno en los últimos meses. A pesar de las críticas desde el exterior, Maduro y su equipo emergieron de ese episodio indemnes y desafiadores. Las manifestaciones se agotaron y, a pesar del hecho de que el gobierno había encarcelado a varios líderes políticos de la oposición por cargos falsos, la vida en Venezuela volvió al status quo previo.  Segundo, en diciembre del 2015, bajo la presión de la comunidad internacional y de la oposición interna, el régimen de Maduro permitió que se realizaran elecciones legislativas. A pesar de los vergonzosos esfuerzos del gobierno por intentar influenciar los resultados a su favor, y de la casi completa dominación gubernamental de los medios de comunicación, la coalición de oposición obtuvo una abrumadora victoria, logrando una mayoría de dos tercios en la Asamblea Nacional. Esos resultados confirmaron lo que las encuestas hacía tiempo ya habían indicado: el apoyo al gobierno se ha derrumbado. Desde entonces la situación en Venezuela se ha deteriorado aún más.  En tercer lugar, a principios del 2015, el entonces presidente de Estados Unidos, Barack Obama, anunció la aplicación de un proyecto de ley que autoriza sanciones muy limitadas contra venezolanos acusados de socavar la democracia en ese país, cometer graves abusos contra los derechos humanos o actos de corrupción sustanciales. A pesar de que las sanciones solo se aplicaban a ciertos individuos y no al país en su conjunto, la región critic casi unánimemente a Estados Unidos por actuar unilateralmente e interferir en los asuntos internos de ese país. La reacción del hemisferio occidental a las medidas estadounidenses dio así un impulso temporal al gobierno de Maduro en las encuestas de opinión pública.  ¿Qué debemos aprender de todo esto? El gobierno de Maduro no se preocupará de restaurar la democracia simplemente por las críticas de la comunidad internacional. Si la región quiere evitar que las cosas empeoren en Venezuela, tendrá que hacer más que expresar su descontento frente al Gobierno Venezolano. La intransigencia del gobierno de Maduro hace necesario que se adopten medidas diplomáticas, jurídicas y económicas significativas. La región ha dejado muy claro que no quiere que Estados Unidos esté al frente de ninguna estrategia ante la crisis en Venezuela y, en cualquier caso, es altamente improbable que este país haga más que extender las sanciones ya establecidas. Sin embargo, como el mayor socio comercial de Venezuela y el mayor mercado para el petróleo venezolano, Estados Unidos deber participar en las discusiones sobre cómo responder a la tragedia venezolana, pero es evidente que la OEA debe actuar en conjunto.  Un Estado petrolero fallido es difícil de imaginar, pero Venezuela está fallando rápido y todos sabemos que el caos de un Estado fallido no puede ser contenido dentro de sus fronteras. La desintegración de Venezuela es una amenaza para la región – incluso más para América Latina y el Caribe que para los Estados Unidos –. Sin embargo, rescatar a Venezuela es un desafío para todo el hemisferio occidental.","elcomercio","21/05/2017"
"Dos Problemas Que La Reforma Electoral Requiere Resolver","Feudalismo partidario y dinero negro.  Pero la única manera de asegurar que no entre a una campaña electoral dinero negro es con un control estricto de los gastos. La Asociación Civil Transparencia ha propuesto que los medios de comunicación estén obligados a reportar las contrataciones de propaganda de candidatos y organizaciones políticas. Esa medida es indispensable y cuenta con el apoyo del 63% de la opinión pública. Solo con información confiable de los gastos de una campaña se puede saber si se están declarando todos los ingresos recibidos. Y la consecuencia de la violación de esta norma no debería ser solo una multa –que los partidos generalmente no pagan– sino sanciones políticas, llegando a la inhabilitación del partido a participar en las elecciones.  Otra medida en que existe consenso es que no puedan ser candidatos quienes tengan sentencia condenatoria de segunda instancia con pena privativa de libertad efectiva o suspendida, o prisión preventiva por la comisión de delitos, como lo propuso el grupo de trabajo presidido por Patricia Donayre. Pero también debe incorporarse el levantamiento automático del secreto bancario, reserva tributaria y burstil a la UIF para todos los candidatos desde el momento de su postulación y hasta dos años después del término de sus mandatos, si resultaran electos; con la consiguiente responsabilidad de la UIF de reportar al JNE en caso de encontrar actividad sospechosa, como lo propuso el Poder Ejecutivo.  La Comisión de Constitución que preside Miguel Torres tiene ahora una gran responsabilidad entre manos. Fuerza Popular tendrá la tentación de hacer una ley a su medida. Tiene la mayoría para hacerlo y podría servirles en el corto plazo. Pero si, en cambio, deciden legislar con una visión de largo plazo, la historia se los reconocer. La presidenta de Fuerza Popular, Keiko Fujimori, tiene aquí una gran oportunidad para demostrar su vocación democrática. La opinión pública estará observando.  El sistema político peruano es uno de los más frágiles del mundo. La población tiende a elegir ‘outsiders’ que a la siguiente elección castiga con una votación demoledora. Ningún partido alcanza una presencia relevante en las elecciones regionales y municipales y el único movimiento con apoyo popular –el fujimorismo– es más un sentimiento que una organización democrática. En este desbarajuste, la ciudadanía ha visto surgir y caer a incontables autoridades de las últimas tres décadas –presidentes, congresistas, gobernadores, alcaldes– envueltos en la corrupción.  La reforma electoral en debate no será una panacea que resuelva todos los problemas de nuestro sistema político, pero sería muy valiosa si contribuye a resolver dos de las mayores debilidades de nuestra frágil democracia: la falta de institucionalidad de nuestros partidos y su permeabilidad para ser infiltrados por la corrupción. Dos debilidades que están interrelacionadas.","elcomercio","21/05/2017"
"¿Qué ha hecho bien Ica en estos años?","Pues parece que nada distinto a lo que hace cualquier economía que crece de manera importante: dejar que la inversión privada se desarrolle, sin que se interponga en mayor medida el gobierno regional o los conflictos sociales. En esta región, también según cifras del IPE, la minería y la construcción son los sectores que más impulsan el crecimiento, seguidos por los servicios, la agricultura y la manufactura. La reducción de la pobreza en la década del 2005 al 2015, coincidentemente, se explica en su totalidad por el crecimiento económico, no habiendo tenido ninguna influencia significativa los programas sociales, de acuerdo con el INEI. La inversión pública, finalmente, tampoco ha jugado un rol determinante, pues hasta el 2015 Ica consistentemente era una de las regiones que peor calificaba a nivel nacional en porcentaje de ejecución de gasto.  ¿Qué es lo que, por otro lado, ha destrozado la economía de Cajamarca? Esta región ocupa el último lugar en el índice de Competitividad Regional del IPE. Es decir, tiene el peor ambiente para hacer negocios en todo el país. Ello, por supuesto, se encuentra relacionado con la herencia de Gregorio Santos, un presidente regional que decidi reempaquetar el viejo discurso socialista con una hipócrita envoltura ambientalista, logrando de esa forma espantar a la inversión privada, sumir a su región en una profunda recesión y que los cajamarquinos se convirtieran en el grupo más pobre del país a pesar de estar, literalmente, sentados sobre montañas de minerales preciosos.  Por eso, la próxima vez que escuche a un político propugnar que hay que recortar la inversión privada y limitar los mercados recuerde qué es lo que ha traído prosperidad a Ica y pregúntele a ese señor o señora que, si tan convencido está de sus ideas, por qué no predica con el ejemplo y se va a vivir a Cajamarca.","elcomercio","21/05/2017"
"Vámonos pa’ Ica","Ayer, este Diario public una nota del periodista Jorge Falen que contraponía lo que sucede en la región más pobre del país, Cajamarca, y la menos pobre, Ica. De acuerdo con el INEI, en la primera entre el 45% y 51% de la población es pobre, mientras que en Ica esta cifra no supera el 4%. Falen destacaba el impresionante crecimiento económico de esta última región entre el 2007 y el 2015: el PBI se expandió en un 73%. Para darse una idea de lo meritorio de ese logro, basta mencionar que durante la misma época el Per en su conjunto tuvo un crecimiento acumulado de 59% y que la mencionada tasa de Ica es igual a la que tuvo en los mismos años India, una de las estrellas del crecimiento económico mundial.  Por supuesto, Ica no siempre estuvo como hoy en día. Según cifras del Instituto Peruano de Economía Aplicada, a Ica le tomó casi 40 años volver al PBI per cápita pre-Velasco.","elcomercio","21/05/2017"
"Diversos congresistas cuestionan proyecto de Yeni Vilcatoma","Señalan que iniciativa legislativa buscaría beneficiar a Alberto Fujimori. Parlamentarios de diversas bancadas cuestionaron el proyecto de ley de la congresista Yeni Vilcatoma que pretende modificar la tipificación del delito de secuestro, pues lo consideran una iniciativa con nombre propio que buscaría beneficiar al ex presidente Alberto Fujimori, quien está condenado por secuestro agravado y homicidio calificado. Richard Acuña, vocero de Alianza para el Progreso, anunció que su bancada se opondrá al proyecto. Hemos dicho que no estamos de acuerdo con ningún proyecto que tenga nombre y apellido. Por lo que hemos analizado, tenemos claro que este beneficio al señor Fujimori, declar a El Comercio.   La citada iniciativa legislativa plantea modificar el artículo 152 del Código Penal, referido al delito de secuestro, añadiendo en el enunciado del delito una de las causales que actualmente lo agravan. Abusar, corromper y tratar con crueldad a una víctima ya no serán agravantes, sino características del tipo penal. De aprobarse el proyecto, ello formará parte de la modalidad básica del citado delito.   El congresista del Frente Amplio Alberto Quintanilla también consideró que la iniciativa tiene nombre propio y que, de prosperar, al ex presidente Fujimori se le abrirían las puertas no solo para el indulto humanitario, sino también para el indulto simple, pues el delito por el que se lo condenó ya no sería secuestro agravado sino simple. Hoy la ley prohíbe el indulto simple para el secuestro agravado.","elcomercio","21/05/2017"
"Procurador brasileño explica cómo funciona el acuerdo de cooperación entre las fiscalías del Per y Brasil","Para obtener las pruebas es necesario que los países se comprometan a no procesar a los colaboradores brasileños. Graciela Villasis. El procurador regional de Brasil, Orlando Martello, integrante del equipo Lava Jato estuvo en el interrogatorio que le hizo la comisión de fiscales peruanos a Marcelo Odebrecht en la sede de la Policía Federal de Curitiba el pasado 15 de junio. Martello conversó con El Comercio en exclusiva y confirmó que Marcelo Odebrecht declar a las autoridades peruanas en calidad de testigo –como se estableció en el acta de cooperación internacional que firmó la Procuraduría General de Paraná con el Ministerio Público peruano– en vista de que Odebrecht ya es procesado penalmente en su país. Sostiene que en su país todo el dinero que salió de la llamada División de Operaciones Estructuradas que sirvió para pagar sobornos tiene procedencia ilícita.  —Marcelo Odebrecht acept ser interrogado voluntariamente? Sí, voluntariamente porque a cambio quería una protección para hablar porque ninguna persona va a declarar si al otro día va a ser procesada. Tiene que tener una garantía de que no va a ser procesado.  —En qué condición lo hizo? Marcelo Odebrecht pudo no hablar sobre nada, permanecer callado. ¿Por qué va a entregar una prueba si va a ser procesado? No tiene sentido. Entonces, intercambiamos la información, luego viene la fiscal por un beneficio que puede ser una inmunidad. Conseguir inmunidad, en nuestro caso, es más difícil. No lo procesamos por todo, solamente por una parte de los crímenes. Entonces fue eso [lo] que hicimos con la fiscal peruana. [Ellos] acordaron respetar nuestro acuerdo y a cambio recibieron información.  —Entonces hay un acuerdo con el Per que se está respetando? Sí, el Per aceptó los términos de nuestro acuerdo para poder acceder a nuestras pruebas.  —Y ya lo firmó? Hasta ahora aceptó para tomar las declaraciones de Marcelo. Pero para obtener las pruebas va a tener que firmar un documento [en el que acepte] que no utilizará las evidencias contra la empresa y contra los colaboradores.  —Por qué la procuradora [Janet Briones] no pudo participar en la diligencia? Porque no quisieron firmar ese acuerdo. No pudieron firmar ese acuerdo.  —Tenía que hacerlo con anticipación? No, se tenían que comprometer a no utilizar las informaciones contra la empresa y contra los colaboradores y ellos no tenían, según dijeron, autorización para firmar esta obligación.","elcomercio","21/05/2017"
"Autoridades regionales en el ojo de la noticia","Dos excarcelados (Oscorima y Vsquez), uno detenido (Acurio), uno investigado por lavado de activos (Velsquez), uno en prisión preventiva (lvarez) y a otro se le inició una investigación (Valdez).  Una denuncia fiscal terminó en una sentencia diferente. La sala [judicial] ha puesto las cosas en su lugar.  Yvn Vsquez, Ex gobernador de Loreto: Puedo decir a todos los peruanos que tengan confianza en la justicia peruana. En el Per hay justicia.  Wilfredo Oscorima, Ex gobernador de Ayacucho: Yo he tenido un viaje por un tema de salud; no obstante, por las lluvias he mantenido comunicación.  Luis Valdez, Gobernador de La Libertad: Velsquez está preso desde hace pocos meses, luego de ser sentenciado a cinco años de prisión por el delito de negociación incompatible (alquiló un inmueble de un amigo para utilizarlo como oficinas regionales).  Con los gobernadores regionales siempre hay coincidencias: Velsquez fue sentenciado en primera instancia el mismo día que su colega de Pasco, Félix Salcedo, condenado a cinco años de cárcel por haber atropellado y causado lesiones graves a un joven en Chaupimarca en un auto manejado con exceso de velocidad.  –Crisis y castigo–  Además del escándalo político que en cada una de las regiones mencionadas significó la situación legal de los gobernadores, hubo también serias crisis políticas y económicas. En ncash, el gobierno regional se situó en el tercio más bajo del ranking de ejecución de presupuesto público en siete de los últimos diez años; además, la ejecución de su presupuesto de inversión ha descendido sin freno desde el 2014. Como informó recientemente este Diario, el año pasado ncash ejecutó el 27,9% de esta cuenta, muy por debajo del promedio de los gobiernos regionales (70,9%). En Cusco, Acurio al despedirse del sillón regional dijo que no había una situación de ingobernabilidad, pero lo cierto es que a los problemas políticos se sumaron otros de tipo económico. En Ayacucho, el consejo regional tard varios meses en encontrar un reemplazo para el gobernador encarcelado. Al no haber un titular, varios proyectos –como las obras de prevención por El Niño– demoraron mucho más de lo normal.","elcomercio","21/05/2017"
"Ta playa es un bien público donde las familias veranean y se practican deportes acústicos. Si le colocamos más cemento al lugar, nos veremos afectados”, dijo Carlos Gonzáles, uno de los vecinos que se oponen a las obras.","Durante la manifestación, otros barranquinos reclamaron porque la instalación de este tipo de locales incrementa la contaminación en la zona. “Nos preocupa que a razón de este local aumenten los residuos sólidos. Además, no ha quedado claro a dónde irán a parar los desechos. Todos estos son impactos ambientales que no podemos permitir”, indicó Vilma González, otra de las participantes en el plantón.  A través de su cuenta de Facebook, el alcalde de Barranco, Antonio Mezarina, dijo que el proyecto privado no perjudicará a los bañistas y deportistas porque la infraestructura principal se ejecutar sobre el área acuática y no en la arena.","elcomercio","21/05/2017"
"La Casa Blanca bajo presión","Una avalancha de revelaciones en la prensa aumentó esta semana los cuestionamientos sobre si el mandatario intentó frenar una investigación federal sobre las conexiones de sus allegados con Mosc.  La montaña rusa de la que puede caer Trump  Injerencia peligrosa G Ya hay voces que piden un juicio político contra el presidente, que podría acabar en su destitución G La conexión con Rusia seguirá siendo materia de investigación.  El camino del juicio  Hasta hoy no se probó nada, pero el mayor obstáculo para quienes quieren juzgar a Trump sería la composición de la Cámara de Representantes, con mayoría republicana. Obtener un mínimo de 238 votos de los 435 no es fácil.  En caso de que se lograra el aval en la Cámara de Representantes, el juicio quedaría en manos del Senado (también con mayoría republicana) y es all donde se decidiría el futuro del mandatario.  “Estamos en un ambiente intolerante, en el que por cualquier cosa se acusa al presidente”, señala James Gagel, estratega nacional del Partido Republicano.  MIGUEL VIVANCO Corresponsal en Washington  “No me eligieron para servir a los medios de comunicación de Washington o a intereses especiales, me eligieron para servir a los hombres y mujeres olvidados, y eso es lo que estoy haciendo”, dijo esta semana Donald Trump en un discurso a cadetes de la Academia de la Guardia Costera de Estados Unidos en Connecticut.  Pero la gravedad de los problemas que enfrenta el presidente de EE.UU. va más allá de lo que diga la prensa, a la que acusa de tratarlo peor que a “ningún político en la historia”.  En el Congreso, ya se han escuchado esta semana voces que advierten de un ‘impeachment’ (juicio de destitución) contra el mandatario.  El congresista demócrata Al Green ha sido el primero en solicitar ante el pleno de la Cámara de Representantes un juicio a Trump si se llega a demostrar que intent obstaculizar el trabajo de la justicia despidiendo a James Comey del FBI. “Si obstruyó la justicia en la investigación sobre la supuesta injerencia rusa en las elecciones del año pasado, el presidente tiene que ser revocado. Nuestra democracia no puede estar en riesgo”.  Para la analista Frida Ghitis, hoy se vive en EE.UU. una crisis de confianza debido al “manejo inadecuado” del presidente. “Trump ha cometido errores graves. Su gestión muestra una peligrosa tendencia por la cantidad de investigaciones abiertas en su contra. De no ser absueltos satisfactoriamente, podrían derivar en que no concluya sus cuatro años de gobierno. Hoy tiene el respaldo de los republicanos en ambas cámaras, pero nadie sabe si sus aparentes vínculos con los rusos terminarán afectando tal apoyo”, señala Ghitis.  Agrega que Trump aún tiene un sólido 30% de respaldo del electorado, lo que por ahora supone un respaldo de los legisladores republicanos en los comicios de medio período en el 2018. “Ningún congresista quiere perder su curul, pero si el presidente sigue cometiendo errores podría quedarse solo. La posibilidad de que el presidente se canse del juego político en Washington y renuncie tampoco debería sorprender”, según Ghitis.  –La defensa republicana–  James Gagel, estratega nacional del Partido Republicano, responde que la ola de denuncias contra Trump obedecen a una estrategia política de los demócratas, “quienes hasta ahora no aceptan que perdieron las elecciones”, y a la prensa adicta a ellos.  “Estamos en un ambiente intolerante en el que por cualquier cosa se acusa al presidente. Al día de hoy no hay ninguna prueba que demuestre que la destitución de Comey tuvo como objetivo obstaculizar la labor de la justicia. Entiendo que mucho no agrada su estilo de gobernar, pero la prensa no ayuda con especulaciones mal intencionadas”, apunta Gagel.  John Dinges, profesor emérito de la Universidad de Columbia, destaca el rol que juega la prensa independiente, pero remarca que mientras no concluyan las investigaciones sobre una presunta injerencia rusa no se pueden hacer imputaciones.  “Estamos frente a varias denuncias, pero todo está por ser investigado, es poco serio hablar de ‘impeachment’ cuando no se ha probado ningún delito”, indica.  Dinges añade que los errores del gobernante se deben a que no está acostumbrado a dialogar con personas más preparadas que él y que también tienen poder: “Su desconocimiento sobre el manejo de la OTAN, la importancia de los kurdos en la batalla contra el Estado Islámico y las reservas ante los informes de inteligencia demuestran que llegó a la Casa Blanca sin la preparación debida”.  –Obstaculizar las investigaciones relacionadas contra el ex asesor de Seguridad Nacional Michael Flynn, quien tuvo que irse de la Casa Blanca por no informar sobre sus reuniones con diplomáticos rusos.  Pero también deber determinar qué tipo de contacto o intercambio de información tuvieron Michael Flynn y otros asesores de la campaña del mandatario con personajes ligados al Kremlin en al menos 18 llamadas y cientos de correos electrónicos en los últimos siete meses de la carrera electoral del 2016.  Y todo eso puede generar otro dolor de cabeza al presidente.  –Comparación con el Watergate–  La prensa siempre ha jugado un rol en la historia política de EE.UU., por lo que han saltado las comparaciones entre el Caso Watergate (1973) y este Russiagate (2016). El primero obligó al presidente Richard Nixon a renunciar, mientras que el futuro de Donald Trump aún es un enigma.  En 1973, Richard Nixon cesó de su cargo a dos fiscales generales, Elliot Richardson y William Ruckelshaus, por negarse a despedir al fiscal especial Archibald Cox, que estaba investigando el escándalo del Watergate. Por ahora solo existen sospechas de que Trump despidió a Comey al no poder convencerlo para dejar de investigar a Flynn.  El influyente senador republicano John McCain ha sido uno de los primeros en señalar que las denuncias de “The Washington Post” y “The New York Times” van alcanzando una dimensión similar al Caso Watergate: “Esta película ya la vivimos. Todos los días surgen denuncias que señalan acoso a funcionarios y opositores. No es nada bueno para el país”.  –Una designación de peso–  El reciente nombramiento de Robert Mueller, ex director del FBI, como investigador especial en el caso que analiza las presuntas relaciones entre la campaña presidencial de Trump y Rusia puede traer cola.  Mueller, de 72 años y que en los círculos policiales es conocido como ‘El Jefe’, goza de buena reputación en los círculos políticos de Washington y cuenta con el respaldo incondicional de sus ex compañeros del FBI, pues lideró la modernización de la institución tras los ataques del 11-S.  Por lo pronto, Trump manifest cierto descontento con su designación porque, según él, envía una señal de que en EE.UU. existe “una preocupante división política” y de que continúa “la caza de brujas”.  El veterano policía tendrá que investigar si el despido de Comey fue para obstaculizar las investigaciones relacionadas contra el ex asesor de Seguridad Nacional Michael Flynn, quien tuvo que irse de la Casa Blanca por no informar sobre sus reuniones con diplomáticos rusos.  Pero también deber determinar qué tipo de contacto o intercambio de información tuvieron Michael Flynn y otros asesores de la campaña del mandatario con personajes ligados al Kremlin en al menos 18 llamadas y cientos de correos electrónicos en los últimos siete meses de la carrera electoral del 2016.  Y todo eso puede generar otro dolor de cabeza al presidente.","elcomercio","21/05/2017"
