"headline","content","newspaper","date"
"Hannibal","También el lunes 10 por AXN, a las 11 p.m., regresa la serie de Bryan Fuller con su segunda y macabra temporada. Will Graham (Hugh Dancy) es un analista de crímenes del FBI que fue encerrado en un manicomio por supuestamente haber cometido los crímenes del Dr. Hannibal Lecter (Mads Mikkelsen), a quien en un principio acudi para que lo ayude a encontrar a un asesino en serie. En esta temporada, Will debe demostrar desde el manicomio que Lecter es la verdadera mente criminal.","publimetro","07/03/2014"
"Existence of any relationship between Perfluorinated Compounds (PFC) in water and human health?","The Panel of Science concludes that there is probably a relation between the PFC found in water and health conditions, including high cholesterol, ulcerative colitis, thyroid disease, testicular cancer and kidney cancer.","publimetro","07/03/2014"
"Do you feel that climate change affects your daily life?","In the case of Peru, the incidence of this phenomenon is very serious. We are among the ten countries most affected by climate change. This is noted, for example, in the retreat of glaciers and the appearance of extreme meteorological phenomena such as floods and droughts that affect crops and food prices. Climate change also has gradual effects that are not very obvious. It affects vulnerable species of fauna and flora. For instance, some beekeepers in Piura have noticed that bees no longer produce much honey due to the decrease in pollen. I believe that in our country, little by little, there is becoming more awareness about the effects of climate change, but still much needs to be done. Sometimes, the common citizen does not understand this concept well and even thinks it refers to natural seasonal changes. Events like the United Nations Conference of Parties (Peru will host the COP 20 at the end of the year) are necessary to take measures that could reduce the effects of climate change.","publimetro","07/03/2014"
"Peugeot Vehicles","From US$ 17,990 : S/. 51,451.40. The photos presented in this publication are references. The equipment detailed in each model depends on the version purchased. Prices valid until March 31, 2014, or until stock runs out. Minimum stock available is 1 unit per model. Prices vary according to version. Prices include VAT. Price in soles is reference based on exchange rate of S/. 2.86. The applicable exchange rate will be used on the day of full payment of the vehicle. Promotion not applicable with other promotions. Includes sports vehicles. Extended warranty up to 3 years or 100,000 km, whichever comes first, for commercial vehicles. Prices valid for cash payments and/or through bank credit (vehicle financing, leasing, etc.). Prices do not include transportation to provinces. Please inquire about shipping costs to provinces.","publimetro","07/03/2014"
"Ben Bernanke ganó más en 40 minutos que en todo 2013 en la FED","El ex presidente de la Reserva Federal de Estados Unidos (FED), Ben Bernanke, gan en 40 minutos más de lo que cobró a lo largo del 2013 en la FED. Bernanke dio una conferencia magistral en Abu Dhabi, Emiratos Árabes, por la que cobró 250 mil dólares (y en la FED ganaba 200 mil dólares anuales). Bernanke debe ser un hombre demasiado inteligente, coment Taryn Kerr.","publimetro","07/03/2014"
"Masacre en metro de Kunming, China","La masacre del sábado pasado en la que murieron 29 personas acuchilladas en el metro de Kunming, China, habría sido perpetrada por personas que querían unirse a la yihad (guerra santa) musulmana en el extranjero. Ellos viajaron a esta región para salir de China, pero al no conseguirlo, comenzaron su yihad en China. La vida en Kunming parece haber vuelto a la normalidad, escribió Julie MakLAT.","publimetro","07/03/2014"
"Samsung pagará multa por violar patentes de Apple","Lucy Koh, jueza de San José, California, validó de manera definitiva una multa de cerca de US$930 millones a Samsung por violación de patentes de Apple. Samsung fue declarado culpable en agosto del 2012 de violar una serie de patentes de Apple, como el uso de los dedos para agrandar y reducir elementos en la pantalla táctil, así como características en el diseño de los smartphones. Los daños fueron inicialmente estimados en US$1.050 millones, pero en un segundo juicio en noviembre del 2013, la misma jueza redujo la sanción. Sin embargo, no se le negó a Samsung la capacidad de vender los dispositivos que violaron patentes, tal como pidió Apple.","publimetro","07/03/2014"
"Parlamento de Crimea decide independizarse de Ucrania","El Parlamento de la República Autónoma de Crimea manifestó de forma unánime que quería retirarse de Ucrania, pidiendo al presidente Vladimir Putin la unión de la península a Rusia, queremos ingresar con los derechos de un ente de la Federación Rusa, señaló un comunicado del Parlamento. Los electores de Crimea, un territorio estratégico controlado desde el 28 de febrero por fuerzas armadas prorrusas, serán llamados a un referéndum para elegir este 16 de marzo entre unirse a Rusia o tener una mayor autonomía. Cabe recalcar que la mayoría étnica de habitantes de Crimea es rusa. Mientras tanto, Rusia parece haber tomado el control total de la península sobre el Mar Negro. Mosc, sin embargo, niega que el ejército sea suyo y afirma que se trata solo de grupos de autodefensa de la propia Crimea.","publimetro","07/03/2014"
"América Latina registra cifras alarmantes de homicidios","El 30% de los homicidios globales se producen en América Latina y el Caribe, indicó Diego Serrano-Berthet, director de Seguridad Ciudadana del Banco Mundial para la región, pese a tener solo el 9% de la población mundial. La incidencia del crimen no ha cambiado en décadas recientes. Sigue a niveles muy altos, mucho más que otras regiones, lamentó. Siete de los diez países con las mayores tasas de violencia están en Latinoamérica, Honduras está a la cabeza con una tasa de 91 homicidios por 100 mil habitantes. Además, de las 50 ciudades del mundo con mayores niveles de homicidios, 42 están en la región. Las primeras son San Pedro de Sula (Honduras), Acapulco (México) y Caracas (Venezuela).","publimetro","07/03/2014"
"X Juegos Sudamericanos inaugurados en Santiago","Santiago de Chile inauguró esta noche los X Juegos Sudamericanos. A esta cita acudirán 3.300 deportistas provenientes de 14 países. Por el lado peruano estarán 251 atletas en 27 disciplinas. La abanderada nacional, la karateca Isabel Aco, estará en la ceremonia de inauguración, pero antes competirá en kumite individual (-68 kg) ante la colombiana Sayaka Osorio. También se realizarán las competencias de esquí acuático. Farfán es duda en el Schalke. Un golpe en la rodilla derecha sufrido por Jefferson Farfán podría dejarlo sin jugar el duelo de mañana del Schalke ante Hoffenheim por la Bundesliga. El técnico Jens Keller esperará hasta hoy a ver cómo evoluciona. Esperamos que pueda entrenar el viernes. Solo así podría jugar el sábado.","publimetro","07/03/2014"
