"headline","content","newspaper","date"
"También esas complejas áreas emocionales y sociales que deben hacerse","Algunos e-tailers se están enfocando en formar experiencias que eliminen la angustia emocional e incertidumbre de las compras en Internet. Bonobos.com, la página de ropa para caballeros, empez en Internet en el 2007 pero despeg más recientemente cuando empezaron a incorporar ubicaciones físicas. La compañía, basada en Nueva York, abrió pop-ups en 10 ciudades que ayudan a aliviar la preocupación que tienen los hombres al comprar ropa en Internet. Los clientes pueden hacer una cita para ver el salón exhibidor, que cuenta con muestras de productos pero que no tiene todo en todos los tamaños. Este modelo permite que el minorista combine las ventajas de la compra en internet con servicio en persona.","gestion","02/02/2015"
"ESTILO MOTOR","Tienen historia y estatus: los autos descapotables que corren en Perú Porsche, BMW y Ferrari son algunas de las marcas que se comercializan en la plaza local. Los descapotables, que pasaron por un período de desprestigio por su inseguridad, son ahora un lujo que cuesta entre US$ 64 mil y US$ 500 mil. Descállase del automóvil que puede ir sin techo. Este puede quitarse o bien plegarse y guardarse en la maletera. Esa es la fría definición, pero un descapotable, también conocido como convertible, tiene -además de mística aventurera y hédica- una larga historia. Vivieron desde la primera década del siglo XX, los convertibles no eran modelos, sino un estándar: todos los autos tenían ese diseño por defecto. No fue hasta 1910 que los autos cerrados comenzaron a comercializarse y significaron la agonía del estilo. Eso unido a la inseguridad de la exposición, hizo que no fuera popular hasta los años 80 que estos vehículos recuperaran popularidad y ganaran estatus entre el público. En la actualidad, firmas como BMW, Fiat, Ferrari y Porsche comercializan este tipo de autos en Perú. Aunque las marcas no hablan de unidades vendidas en el año, sí es posible saber que los propietarios no superan la decena, pues son autos con rangos entre los US$ 68 mil y hasta US$ 500 mil, dependiendo de la exclusividad de la marca. Es más, muchas empresas cuyo catálogo tiene más de un modelo descapotable en su listado global, no venden este tipo de autos en la plaza local por lo privativo de su precio.","gestion","02/02/2015"
"Entrevista","Para el gerente general de VisaNet, el que trata a todos los colaboradores por igual está cometiendo un error. Cuando Diego Conroy, el nuevo gerente general de VisaNet, concedió esta entrevista a Gestión, solo tenía una semana en la compañía, y miraba todo como queriendo interiorizarlo. Los pasadizos, las oficinas, la decoración con pequeños jardines debajo de rasgos y la gente eran nuevos para él. Y saberlo todo, en su sofá, es importante. Su experiencia le enseñó que solo conociendo los pequeños detalles se pueden elaborar estrategas de management realmente efectivas. Cuál ha sido su primer mes de trabajo? Ha sido una semana muy intensa, de conocer a los colaboradores y aprender. Empecé trabajando con mi equipo directo, pero mi meta es presentarme con todos. Qué quiere lograr en este primer mes? Lo primero es seguir conociendo al equipo, a todos, y no solo como empleados, sino como personas. Quiero saber sus retos, sus expectativas y, sobre la base de esta información, plantear una estrategia. A qué se dedicaba antes de entrar a VisaNet? Trabajé desde el primer ciclo de la universidad, formé una empresa propia, luego hice una maestría y entré al Citibank, lo que me dio la oportunidad de trabajar en diferentes áreas y residir en otros países. Hay que observar el laboratorio más allá del trabajo? Uno necesita entender las motivaciones de cada quien para entender su estilo de trabajo. Cada uno piensa distinto y quien todos iguales está cometiendo un error. ¿Valen las mismas reglas para todos? Sí, las reglas valen, pero el estilo se va adaptando.","gestion","02/02/2015"
"HAY RIESGO PARA NUESTRA BIODIVERSIDAD","reporte de la OEFA Esin duda representa una abierta vía a la ley de moratoria de los transgénicos y debe ser sancionado. La venta de este tipo de semillas implica que  chas de ellas ya fueron  adquiridas y cultivadas en muchos campos. Ello  conlleva un riesgo para nuestra biodiversidad, pues al  encontrarse a campo abierto, sin ningún tipo de control, al reproducirse los cultivos vecinos se cruzan y se  lleva a cabo la contaminación genética. También nos informan que se importan peces y salmones transgénicos, pero an no es corroborado por falta de fiscalización. En el caso de las semillas detectadas, la OEFA debe aplicar sanciones a los establecimientos, a pesar de que aún falta parte de la normativa. De otro lado, n no tiene sentido que  cierta labor sea realizada, se den el trabajo de  tomar las muestras, realizar análisis y confirmar los  casos, para luego quedarse con los brazos cruzados. Este hecho viola la Ley referente a sanciones corres[2981], promulgada en el año pendientes, subrayó.","gestion","02/02/2015"
"PERISCOPIO ECONÓMICO DESDE FEBRERO","Sunat lanza nueva gora, que baja de 10% Sunat aprobó la nueva versión del Programa de Declaración Telemática (PDT) Planilla Electrónica con la última vigente para el 2015 de S/. 3,850 y la nueva tasa de retención del impuesto a la Renta (IR) de cuarta categoría desde enero de este año. El ente recaudador también aprobó la nueva versión del PDT de trabajadores independientes y se modificó el formulario simplificado de los mismos, para que en la determinación de los pagos a cuenta del IR de cuarta, se aplique también el 8%. La Superintendencia prevé que estas nuevas versiones serán de uso obligatorio a partir del primero de febrero, por lo que los contribuyentes deberán actualizar sus versiones PDT a fin de facilitar el cumplimiento de sus obligaciones tributarias correspondientes a este año.","gestion","02/02/2015"
"SNMPE Hay que dejar de lado el ruido político","El presidente electo de la SNMPE, Carlos Gálvez, afirmó que ante la crisis de la economía derivada de causas externas e internas, es necesario trabajar más, dejando de lado el ruido político que ocupa la agenda. El ejecutivo, que sucederá en el cargo a Eva Arias, juró como titular de la nueva junta directiva. También fueron elegidos por unanimidad los vicepresidentes: Raúl Jacob Ruiz (sector minero), Francisco Tantús Swayne (sector cad) y Pedro León Rivera (sector hidrocarburífero-Patronato sector eléctrico).","gestion","02/02/2015"
"Educación Amplían plazo para...","El Ministro de Trabajo amplió el plazo que tienen los empleadores para que registren en la planilla electrónica la situación educativa de sus trabajadores, hasta el próximo 31 de mayo del presente año.","gestion","02/02/2015"
"LUIS CARLOS OLIVA Viceministro de Hacienda","Avances en la reforma de la política remunerativa del sector público EN UNO O DOS LUSTROS, SE ESPERA CONTAR CON SERVIDORES PÚBLICOS DE MEJOR CALIDAD Y AL SERVICIO DE LA CIUDADANA. ACTUALMENTE SE ESTÁ EN LA ETAPA FINAL DE LA REFORMA REMUNERATIVA DEL SERVICIO DIPLOMÁTICO. La política remunerativa de los servidores públicos ha sido un tema desatendido en nuestro país. Los aumentos salariales han estado motivados por razones políticas y/o económicas de quién grita más. Como resultado, se generó un clima negativo en la administración pública: entre personal que realiza la misma función en la misma entidad existen diferencias escandalosas; la mayoría había tenido sus sueldos congelados por años; favorecían conceptos no remunerativos para no mobilizarlos en la CTS ni en las pensiones y, lo que es más importante, nunca existió una relación entre la remuneración y la productividad de los trabajadores cuya principal función es mejorar la prestación de los servicios al ciudadano. Desde el primer día de la administración del Presidente Humala, nos propusimos reformar la prestación del servicio público lo cual pasa, entre otras acciones, por reformar (en realidad, crear) la política remunerativa del sector público. Para mejorar la prestación de servicios se requiere necesariamente de servidores que no solo sean capaces, sino que además encuentren los incentivos adecuados dentro de una carrera que les permita superarse continuamente. Como primer paso se fundaron grupos de servidores. Aquellos que pertenecen a carreras especiales (médicos, ingenieros, policías, militares, diplomáticos, jueces, fiscales), y los que no. Pero para el primer grupo, había que trabajar leyes específicas que involucren la reforma de esos sectores (incluyendo la política salarial), tras que para el segundo era necesario crear una carrera pública que unifique los regímenes laborales existentes, los de nombrados 728 y CAS, también el marco de reformas administrativas. Se busca romper con los cabildeos al interior del sector público para obtener prebendas salariales y, sobre todo, crear un sistema previsible y atractivo para mejorar el servicio. Además de particulares, la política remunerativa estatal tiene que responder características universales, fincándose en cinco: (i) acompañar y enmarcarse en las reformas sectoriales necesarias; (ii) mejorar los sueldos para hacer competitiva la atracción de talento; (iii) incorporar líneas de carrera donde la movilidad se define sobre la base de meritocracia; (iv) eliminar las desigualdades al interior de cada carrera; y, (v) realizar las reformas con una programación multianual considerando la sostenibilidad fiscal. Con ello se busca romper con los cabildeos al interior del sector público para obtener prebendas salariales y, sobre todo, crear un sistema previsible y atractivo para mejorar el servicio y así sentar las bases de un verdadero cambio del Estado. A la fecha se ha avanzado mucho en esta línea, aunque los beneficios están aún por materializarse conforme se avance con la implementación. En noviembre de 2012 se publicó la Ley de Reforma Magisterial que incluyó a la totalidad de profesores dentro de la línea de maestros, con evaluaciones y capacitación periódica. Se aumentaron inmediatamente las remuneraciones en un promedio de 112%, contemplándose escalas en las que el personal puede llegar hasta el 100% y retribuciones importantes para aquellos que además ostentan cargos de responsabilidad. En diciembre del 2012 se aprobaron los decretos legislativos que normaron la política salarial y pensiónaria de las Fuerzas Armadas y Policía, eliminando las diferencias entre institutos y generando una escala salarial a ser implementada en cinco etapas (estamos en la tercera) que se refleja en un aumento promedio en más de 65% para personal oficial, y más de 85% para personal suboficial. En julio del 2013 se promulgó la Ley del Servicio Civil, la cual exige que las entidades redefinan sus funciones, puestos y perfiles, reorientándolos al servicio del ciudadano. Se crea una línea de carrera para más de medio millón de servidores, proyectando incrementos diarios de un 20% en los ingresos anuales (algunos servidores podrían hasta duplicarlos) dentro de una carrera meritocrática que además establece beneficios como la capacitación permanente. En septiembre del 2013 se aprobaron numerosos decretos legislativos para reformar el sector de la salud. En particular, el DL 1153 denomina compensaciones y entregas móviles del personal de la salud: profesionales (médicos, enfermeras, obstetras, entre otros), personal técnico y auxiliares asistenciales. Con ello se sinceró la planilla para mejorar la CTS y las pensiones futuras, se eliminó el sesgo que perjudicaba a los servidores que trabajan en provincias y se incentivó al personal para cubrir las zonas alejadas, en emergencia y de frontera. Un grupo importante de servidores pueden ver sus ingresos incrementados en más de un 50%. En diciembre de 2013 se aprobó la Ley 30125 que establece medidas para el fortalecimiento del poder Judicial, definiendo una escala remunerativa de implementación progresiva en tres meses y vinculada a resultados institucionales. Esta medida también involucra a los 554 cargos del Ministerio Público. Por último, nos encontramos en la etapa final de la reforma remunerativa del servicio diplomático, la cual irá acompañada (a la vez que medidas dirigidas a la modernización de este servicio). Este repaso muestra un miso decidido del Gobierno del Presidente Humala por solucionar un viejo problema de la civilización, que todos diagnosticaron pero que nadie enfrentó. Hubiera sido fácil, pero irresponsable, aprovechar la bonanza fiscal para aumentar sueldos sin reformas. Se optó por la ruta responsable, diseñar e implementar reformas que ningún gobierno tuvo la capacidad o decisión de llevar a cabo. Esto no significa, por supuesto, que en el camino no se puedan perfeccionar algunas medidas, sin perder el foco de las reformas ni los criterios básicos que deben seguir las políticas remunerativas. Creemos haber trazado el camino a seguir, con la expectativa de que en uno o dos lustros podamos contar con servidores públicos de inmejorable calidad y al servicio del ciudadano.","gestion","02/02/2015"
"Gobierno griego inicia gira europea para un nuevo acuerdo de deuda","-El primer ministro griego, Alexis Tsipras, tiene a sus socios europeos en alerta sobre la cuestión del pago de la deuda, superior a los 300,000 millones de euros. (Reuters) El Gobierno de izquierda de Grecia comenzó ayer su campaña para convencer a los escépticos líderes europeos de que acepten un nuevo acuerdo de deuda, mientras empieza a retirar las medidas de austeridad impuestas dentro del pacto de rescate vigente. Después de una primera semana llena de turbulencias, el nuevo Gobierno ha dejado claro que no quiere ampliar su actual acuerdo con la troika de la Unión Europea (UE) y el Fondo Monetario Internacional (FMI), un programa de apoyo cuyo plazo final termina el 28 de febrero. En lugar de plegarse a los términos que le ofrecen, el primer ministro Alexis Tsipras está intentando convencer a sus socios europeos para que acepten un nuevo acuerdo de deuda.","gestion","02/02/2015"
"TRIBUTO SER PARA UTILIDAD NO GRAVADA OBTENIDA EN EL EXTERIOR","Obama propone un nuevo impuesto de 14% a ganancias (Reuters) El presupuesto federal 2016 del presidente Barack Obama impondrá un impuesto excepcional de un 14% a unos US$ 2 billones de ganancias no gravadas acumuladas en el exterior por empresas estadounidenses, dijo un funcionario de la Casa Blanca. Revisando un antiguo debate sobre la evasión fiscal de las empresas, Obama busca cerrar las lagunas legales que permiten que las corporaciones multinacionales eviten pagar tasas sobre sus ganancias activas en el extranjero, dijo la Casa Blanca. Mientras tanto, el producto bruto interno de Estados Unidos creció a un ritmo anual de 12.6% tras la formidable tasa registrada en el tercer trimestre del 5%, dijo el Departamento de Comercio en su primera estimación del PBI en los últimos tres meses del 2014.","gestion","02/02/2015"
