"headline","content","newspaper","date"
"Denisse Dibós, directora de Preludio, sobre el aniversario de la productora","Desde pequeña, Denisse Dibós se enamoró del ballet, el teatro y la música. Por eso, tras culminar el colegio, viajó a los Estados Unidos para estudiar y convertirse en pianista y directora musical. Sin embargo, una fuerte lesión en la muñeca la obligó a poner pausa a sus sueños. Fue entonces cuando regresó a Perú para descansar —hace más de 20 años— y dirigió su primer musical en un colegio. Voy a extrañar el piano el resto de mi vida, pero por algo pasan las cosas, reflexionó en aquel entonces, aunque no con resignación, sino con un nuevo norte. Tiempo después asumió un reto que hoy la llena de orgullo: se convirtió en directora de Preludio, la importante productora de musicales.  En un contexto aparentemente no tan favorable para el teatro, ¿cómo recibes el aniversario de Preludio? Durante varios años hubo un boom y tiene mucho que ver con la economía del país y temas de coyuntura. En general, creo que el teatro viene creciendo sostenidamente en los últimos 10 años. Hay una curva que se va elevando respecto a nuevas producciones o pequeños montajes, como tro. Yo creo que desde el medio artístico hay una gran motivación por diversificar y buscar alternativas.  ¿Cuál es la actual situación en el tema de financiamiento del mundo de las tablas? Nosotros teníamos una gran esperanza en este 2017, con la llegada de un gobierno serio que iba a construir nuevas cosas y de pronto pasa todo lo que pasa, como los desastres naturales, los escándalos de Odebrecht, que como una serie de dominó afectan al teatro. Por ejemplo, este año por estos dos motivos ha sido más complicado obtener auspicios de las empresas privadas. Como productora siempre tengo que ver lo que sucede en el país. No hay nada seguro, pero sí siento que en el público hay unas ganas tremendas de consumir buen teatro.","correo","22/06/2017"
"La productora de musicales Preludio celebra sus 20 años en escena con ‘Déjame que te cuente... El musical de Chabuca’","Denisse Dibós, directora de Preludio Asociación Cultural, explica cómo surgió la idea de hacer un musical de Chabuca Granda. La idea inicial se venía gestando casi desde los inicios de Preludio cuando su hermana Rina le dijo: Tenemos que hacer un musical de Chabuca. Olvídese de los musicales de Broadway. Dibós respondió que aún no tenían la experiencia para crear un musical de ese tipo. Sí, tomó casi 20 años. Al final de una presentación en el 2015, Dibós sintió un bloqueo emocional frente a los temas de esta artista nacional y fue un éxito. Veía las caras de las personas con ganas de pararse y bailar, ahí pensó: Estamos listos.  ¿Cómo fue el proceso de creación? Primero hizo un borrador donde eligió los temas de Chabuca que le interesaban y lo compartió con Teresa, su hija. Le preguntó si el musical se podía llamar Déjame que te cuente. Ella aceptó el título y la elección de las canciones. Entonces citó al director general, musical y a los coreógrafos y empezaron a trabajar. Se enamoraron de la versatilidad y genialidad de las composiciones de Chabuca.  ¿Qué actividades están programadas para este aniversario? Este año también presentaron El test en el teatro Marsano que ya se estrenó. En octubre y noviembre reproducen Bajo terapia, una comedia que tuvo mucho éxito el año pasado en el teatro Vargas Llosa y en septiembre tienen reservado el Gran Teatro Nacional para hacer el concierto de gala de Preludio, una presentación de pequeños momentos de los musicales que han hecho.","correo","22/06/2017"
"Rusia cancela reunión con EE.UU. por sanciones","El viceministro de Exteriores ruso, Serguéi Riabkov, anunció ayer que se canceló la ronda de consultas que tenía previsto celebrar mañana en San Petersburgo, la primera ciudad de Rusia, con el subsecretario de Estado estadounidense, Thomas Shannon, debido a la ampliación de las sanciones de Estados Unidos contra Rusia. El nuevo ataque estadounidense no puede quedar sin reacción, que incluye medidas prácticas de respuesta, expres Riabkov. EE.UU. impuso nuevas sanciones contra Rusia por su implicación en la crisis ucraniana.","correo","22/06/2017"
"Expresidente anuncia que se hará cargo si su partido político gana elecciones en 2018","El expresidente colombiano Álvaro Uribe insistió en que si su partido, Centro Democrático, gana las elecciones de 2018 modificarán el acuerdo de paz firmado con la guerrilla de las FARC porque —a su parecer— debilitaría la economía colombiana y facilita la violencia. No se eliminarán los dos, sí se modificarán, manifest Uribe en un desayuno formativo en Madrid (España) organizado por el Foro Nueva Economía. El expresidente, quien se defini como la oposición en Colombia, insistió en diferenciar sus críticas al Gobierno del pueblo naciente, del que dijo que se merece un mejor gobierno. Fue muy crítico con el dato del presidente Juan Manuel Santos, al considerar que ha facilitado la impunidad, dijo, es la partera de la violencia. Rechazó la elegibilidad de los antiguos guerrilleros, a los que calificó de marxista-leninistas que debilitarían la economía colombiana y aspiran a crear una segunda Venezuela. FARC, que duró 52 años. Asimismo, fue muy crítico con Venezuela, país del que dijo se encuentra en emergencia económica y política.","correo","22/06/2017"
"Justicia de Argentina confirma condena del presidente Carlos Menem","La justicia de Argentina confirm ayer la condena del presidente Carlos Menem a 7 años de prisión y 14 de inhabilitación para desempeñar cargos públicos por la venta ilegal de armas a Croacia y Ecuador. La Cámara Federal de Casación Penal rechazó las apelaciones realizadas por la defensa del exmandatario y confirmó la condena dictada en 2013 contra Menem y otros exfuncionarios procesados por esos hechos, ocurridos durante su gobierno (1989–1999). El expresidente de Argentina no será detenido pese a que la condena tiene carácter de cumplimiento efectivo. Esto se debe a que aún posee la posibilidad de apelar a la Corte Suprema de Justicia. De ratificar este tribunal la condena, Menem deberá ser retirado del Senado, si aún se encuentra en ejercicio, y enviado a prisión.","correo","22/06/2017"
"Atentado de Al Shabab deja al menos 17 muertos en Somalia","Al menos 17 personas murieron ayer y otras 23 resultaron heridas en un atentado con coche bomba en Mogadiscio, la capital de Somalia. El atacante gritó Al es grande y fue detenido por las autoridades.","correo","22/06/2017"
"FBI investiga si fue acto terrorista apuñalamiento en aeropuerto de Michigan","El Buró Federal de Investigaciones (FBI) señaló que es demasiado pronto para saber si el ataque contra el policía fue un acto de terrorismo. Según esas mismas fuentes, el supuesto atacante gritó Al es grande antes de apuñalar al agente y portaba un pasaporte de Canadá. Parece ser oriundo de la provincia canadiense de Quebec. En su comunicado, el FBI señaló que el sospechoso está siendo interrogado y que se investiga el incidente para determinar la naturaleza y el motivo del ataque. La Policía aconsejó a los viajeros que usan el aeropuerto Bishop que se pongan en contacto con sus aerolíneas, ya que permanecerá cerrado hasta nuevo aviso.","correo","22/06/2017"
"Detienen a tres militares venezolanos por asesinato de joven","El defensor del Pueblo de Venezuela, Tarek William Saab, informó sobre la detención de tres militares por su presunta responsabilidad en la muerte de Fabín Urbina, un manifestante de 17 años que fue asesinado a tiros durante una protesta antigubernamental. De estos tres efectivos, se presume el uso indebido de arma de fuego en el control del orden público. Venezuela vive una oleada de protestas que ha dejado 75 muertos desde hace 82 días.","correo","22/06/2017"
"Identifican al autor del ataque terrorista en metro de Bruselas","El gobierno belga aseguró que el terrorista que atacó la Estación Central de Bruselas el pasado martes ha sido identificado, aunque no dio su nombre. La Fiscalía Federal señaló que el atacante, quien fue abatido, era un hombre de nacionalidad marroquí, de 36 años, que responde a las iniciales O.Z. y que no tenía antecedentes por hechos terroristas. Podemos decir que hemos evitado lo peor, manifestó el ministro del Interior de Bélgica, Jan Jambon.","correo","22/06/2017"
"Hijo de 31 años del rey es el nuevo príncipe heredero de Arabia Saudita","El rey Salman de Arabia Saudita nombró ayer a su hijo Mohammed, de 31 años, nuevo príncipe heredero, en un contexto de crisis abierta con Qatar y estancamiento de la guerra en Yemen. Según un decreto real, el soberano destituyó al anterior príncipe heredero, su sobrino Mohammed Bin Nayef (57), quien también perdió sus cargos como viceprimer ministro y ministro del Interior. En este último lo reemplazará el príncipe Abdulaziz Bin Saud.","correo","22/06/2017"
