"headline","content","newspaper","date"
"Google enfrentará millonaria demanda.","La compañía con sede en Mountain View, California, niega las acusaciones y argumentó en la audiencia que la disputa no pertenece en un tribunal de Londres.","gestion","22/05/2018"
"Privacidad ha sido un mandato caliente para los fabricantes de los dispositivos más populares del mundo, desde Apple hasta Samsung Electronics Co. y Google.","En el 2015, Apple permitió que los usuarios del iPhone y iPad comenzaran a instalar bloqueadores de contenido, software que puede bloquear cualquier anuncio en sitios web, por ejemplo, en sus dispositivos como una manera de darle a las personas más control sobre cómo se recopilan y usan sus datos.","gestion","22/05/2018"
"Amazon interesado en mercado de A.L.","La firma de comercio online Amazon.com Inc dijo que busca expandir su negocio en América Latina, un plan que forma parte de la reciente apertura de una oficina en Buenos Aires. En un encuentro de funcionarios y empresarios de EE.UU. y Argentina en la capital del país austral, la representante de Amazon Web Services, Teresa Son, destacó el fuerte interés que la empresa tiene por la región.","gestion","22/05/2018"
"Proyecto de modernización de terminal portuario","Promoción reveló que este 31 de mayo otorgará la buena pro a uno de los dos grupos que compiten por la concesión del proyecto de modernización del puerto de Salaverry el cual demandará una inversión superior a los US$ 215 millones y que el respectivo contrato se suscribirá entre julio y agosto próximos.","gestion","22/05/2018"
"Preocupación por demora","Sigue en el limbo proyecto de ley para supervisar cooperativas. La Comisión de Economía del Congreso tiene una recargada agenda para lo que queda de mayo y mientras trata de descargarla, su presidente, Guido Lombardi, hace un alto para expresar su extrañeza por un tema específico.","gestion","22/05/2018"
"En favor de los consumidores","Osiptel retoma propuesta para reducir planes tarifarios de móviles. Regulador anuncia que los usuarios de telefonía móvil tendrán, en sus recibos a partir de fin de este año, información de planes similares al que usan e incluso cuenten con mayores beneficios.","gestion","22/05/2018"
"Entrevista Alfonso Bustamante Canny, presidente de ComexPer","Si se hacen los proyectos de irrigación pendientes se amplía la frontera agrícola en 200,000 ha  Demandará unos US$ 3,500 millones de inversiones. Las  irrigaciones en proceso más avanzadas son  Majes-Siguas II y Chavimochic III, que en conjunto  habilitarán 100,000 hectáreas, reiteró Bustamante.  El crecimiento continuo de las agroexportaciones  drá detenerse si no se  superan algunos problemas. El presidente de Comex,  Alfonso Bustamante Canny, confía en que el Gobierno de  Vizcarra supere esos riesgos.  Las exportaciones peruanas crecen a buen ritmo desde hace años, tanto las tradicional(es) (minerales) como las no  tradicionales, especialmente las agroexportaciones. ¿Qué se necesita para replicar esto en el resto de la agricultura?  El crecimiento espectacular de las agroexportaciones en los últimos años se debe a que el Perú tiene ventajas  competitivas naturales claras, pero a ello hay que sumar calidad, seguridad jurídica,  infraestructura, apertura de mercados para nuestros  productos (el rol del Senasa ha  do clave en esto) y  facilitamiento de trámites.  También ha sido muy  importante el régimen de  promoción agraria, que permite la flexibilidad laboral. Los factores clave son agua (o, mejor, tierra con agua) y  mano de obra.  Grandes proyectos de irrigación que han hecho posible la agroexportación peruana, pero de los que están en proceso algunos tienen problemas. ¿Cuándo saldrán?  Los más avanzados son  Majes-Siguas II (40,000 ha) y Chavimochic III (60,000 ha). Todo el área dedicada a la agroexportación hoy abarca 170,000 ha. Para decir, si salen adelante tan solo estas dos irrigaciones casi vamos a doblar la frontera agrícola para esta actividad.  Pero para poner en valor estas tierras y poner en cultivos, se necesita invertir alrededor de US$ 50,000 por cada ha. Por ejemplo, en el caso de Olmos se han invertido unos US$ 1,000 millones para poner en cultivo 20,000 ha (repartidas en unas veinte empresas).  Si se saca a flote los demás proyectos de irrigación pendientes, ¿cuál sería el impacto?  Urge asegurar la ejecución de los proyectos de irrigación  como Alto Piura (Piura),  Chavimochic III (La Libertad),  Olmos (Lambayeque), Chinca(s) (Ancash), Majes-Siguas II (Arequipa). Esto ampliará la frontera agrícola en más de 200,000 hectáreas, y  implicaría una inversión de alrededor de US$ 3,500 millones.  Con las tierras que ya están habilitadas y los cultivos que ya están instalados, las agroexportaciones llegarán a US$10,000 millones al 2021. Y con la instalación de las  nuevas 200,000 ha podrían volver a duplicarse (a US$ 20,000 millones), siete años después.  ¿Qué se tiene que hacer para garantizar que estos proyectos de irrigación y otros (Alto Piura, Chinca(s)) se materialicen?  Un problema por resolver es cómo se evita que, si un  concesionario de alguna de estas irrigaciones está implicado en actos de corrupción (no descartado en Chavimochic), no pare la obra. Este es un reto (para el gobierno actual).  Otro problema son los  términos. Hay mucho tráfico de terrenos y, por otro lado, los municipios otorgan derechos sobre terrenos que luego son reclamados judicialmente. También hay que resolver el problema de la administración del agua, que no es buena.  En alternativa a la flexibilidad real en el agro hay críticas, al punto que reportes al respecto han llegado al Departamento de Estado de EE. UU. y ellos han  dicho al Perú que limite los  contratos temporales en el  agroexportación y otras actividades...  Algunos políticos y/o activistas desinformados pretenden eliminar la ley de promoción agraria, debido a una supuesta vulneración de los derechos de los obreros. Lo cual es totalmente falso, ya que dicha normativa estableció un régimen especial tributario y un marco laboral adecuado a las  condiciones de las actividades agrícolas (la agroexportación requiere muchas veces más mano de obra en la época de cosecha, es muy estacional), pero que respeta todos los derechos de los trabajadores: CTS,  cesantes, seguro social,  vacaciones, etcétera. Además,  este régimen no solo existe en el Perú sino también en otros países como EE. UU.","gestion","22/05/2018"
"Perspectivas Agroexportación tendría que crecer a 15% anual para llegar a los US$ 10,000 millones","En el 2017, las  exportaciones agropecuarias alcanzaron un valor de US$ 5,906 millones, un 9% mayor al registrado en el 2016. En el 2002, eran por ejemplo US$ 758 millones.  Para alcanzar la meta de los US$ 10,000  millones en exportaciones del sector hacia el 2021, tendría que registrar un  crecimiento promedio anual de al menos 15% durante los próximos años, según ComexPer.  Actualmente la  agroexportación crea 700,000 puestos de trabajo formales y genera más de 750,000 nuevos empleos más en los próximos diez años, pagando sueldos que son más del doble que los del agro  informal, sostiene Alfonso Bustamante.  Supuesta vulneración de los derechos de los trabajadores. Ya está sobre la mesa. ¿Qué hacer? Tenemos que responder adecuadamente que no se está violando ningún derecho laboral y que se está en línea con las obligaciones adoptadas en el tratado de libre  comercio (TLC) con EE. UU. El sector perdería mucho si se elimina un régimen motor de inversiones y  rador de empleo formal, como el de promoción agraria.  ¿Cuándo vence este régimen? Creo que el Gobierno va a defender este esquema?  Vence en el 2021 y es importante prorrogarlo, ya que de lo contrario la inversión se puede retraer. El Gobierno está solicitando facultades para legislar sobre este  regimen, así que confiamos en que sí lo prorrogará.  ¿Cómo ve la medida que ha  tomado el Gobierno de incrementar el ISC a diversos productos, entre ellos los combustibles, considerando que hay que cuidar el déficit fiscal que se estaba incrementando?  El riesgo de que el déficit fiscal se incremente más tiene dos formas de solución. Una es cobrándole más impuestos a los mismos de siempre y otra es aumentar la base tributaria. En el Perú es bastante claro que la gran  tarea es ampliar la base tributaria.","gestion","22/05/2018"
"Mientras que China y Rusia expresan apoyo a Maduro","Estados Unidos endurece sanciones a Venezuela tras cuestionadas elecciones  Países del Grupo de Lima, de los cuales forma parte el Perú, desconocieron resultados de elecciones venezolanas y llamaron a consulta a sus embajadores. Países de la UE también estarían  evaluando sanciones.  (Agencias) El presidente de  Estados Unidos, Donald Trump, lanza una nueva ronda de  sanciones económicas contra Venezuela, al prohibir a los  ciudadanos y residentes estadounidenses comprar deuda venezolana a cambio de  título. Mientras que desde  Moscú y Beijing, Nicolás Maduro recibe felicitaciones y  respaldo a su reelección.  Por parte de Estados  Unidos, las sanciones prohíben la participación en la compra de cualquier deuda del Gobierno venezolano, incluidas cuentas por cobrar, particularmente las relacionadas con el  petróleo vendido por el país.  La acción norteamericana puesta en marcha busca  elivar la presión sobre Maduro, que logró la reelección el  miércoles en unos comicios calificados como una farsa por Estados Unidos y otros países.  La orden ejecutiva de hoy cierra otra vía de corrupción que según hemos observado est siendo utilizada, dijo un  alto funcionario a periodistas en Washington. Aunque el decreto afecta solo a ciudadanos estadounidenses y residentes, funcionarios venezolanos estarían hablando con sus pares chinos y rusos sobre la emisión de nueva deuda a Venezuela.  Maduro ha contado con el apoyo de China y Rusia, que han proporcionado miles de millones de dólares en fondos en los últimos años. Y la cumbre de ayer fue desaprovechada para que ambos países expresaran su apoyo.  En Beijing, el portavoz del canciller Lu Kang dijo que China cree que el gobierno y el pueblo venezolano pueden manejarse mejor sin más y que todos deberían respetar la elección.  Las partes involucradas deberían respetar la decisión del pueblo venezolano, afirmó Lu Kang, animando a resolver cualquier disputa al respecto por la vía legal.  En tanto, el presidente ruso, Vladimir Putin, felicitó a  Maduro por su reelección. Él manifestó además que desea se lleve a cabo «un diálogo nacional». Asimismo, indicó que est convencido que Maduro continuará reforzando la asociación estratégica entre Rusia y Venezuela.  Rechazo  Pese al apoyo de Rusia y China a Venezuela, otros países también insinuaron sanciones, con España a la cabeza de las críticas de la Unión Europea.  Los catorce países miembros del llamado Grupo de Lima desconocieron también los resultados y anunciaron que llamarán a consulta a sus embajadores en Venezuela.","gestion","22/05/2018"
"Consejos para rescatar la ocasión","La ocasión no condiciona la tendencia del extra largo, necesariamente. Según explica Rivero, es el escote del vestido el elemento que guiará la elección de la usuaria.  Con un strapless recto, es importante llevar un collar impactante que no baje más allá de la altura de los senos. Y, para lucir correctamente un strapless de corazón, se debe usar una gargantilla sencilla para no opacar al escote, sugiere la especialista.  Si se opta por prendas de cuello alto o cuadrado, los collares con dije grandes serán los indicados para realzar el look. Hay varias opciones para que esta tendencia simpaticen con la oficina.","gestion","22/05/2018"
