"headline","content","newspaper","date"
"Violencia familiar ocasiona nuevas obligaciones laborales a empresas","Un da antes de terminar el Gobiernode011antaHumala se public el reglamento de la ley que establece derechos laborales para los trabajadores que sufran violencia familiar, mediante el cual se establecen nuevas obligaciones para las empresas.  As, respecto al derecho del trabajador o trabajadora que sufra de violencia familiar, se reglamentó que podrá solicitar el traslado de sede o de horario para lo cual debe acompañar la denuncia presentada ante la Policía o la Fiscalía.  Incluso, dentro de 30 días o 15 días en seis meses se justifican con la denuncia dentro de los tres días siguientes ocurrido el hecho de violencia.  El trabajador puede, cuando exista esta negativa de parte del empleador, solicitar al juzgado ordenar el cambio de sede, horario y otra medida de protección.  Se reglamentó la negociación colectiva en Educación. A propuesta del Ministerio de Educación (Minedu), el Ejecutivo, publicó el Decreto Supremo No [Número omitido] que regula el procedimiento de negociación colectiva para la Carrera Pública Magisterial, y permite el diálogo directo con el Sindicato Único de Trabajadores de la Educación del Perú (Sutep).  Elaboración Formalización. Reveló que el Ejecutivo está trabajando medidas para favorecer lo que denominó “el ciclo laboral integral de un trabajador” con la facilitación, modernización y activación de mecanismos.  Una vez recibida la solicitud, la empresa tiene dos días hábiles para contestar. De oponerse al pedido del trabajador, deber sustentar su medida con elementos objetivos y razonables.  No obstante, el trabajador puede, cuando exista esta negativa de parte del empleador, solicitar al juzgado ordenar el cambio de sede, horario y otra medida de protección.","gestion","09/08/2016"
"Entrevista Carlos Basombro, ministro del Interior","Me siento presionado por una legítima exigencia ciudadana de obtener resultados y acciones que tengo para poder darle resultados inmediatos, mágicos, que no hay. Lo que queremos transmitir desde el primer día es que hemos venido a cambiar las cosas.  Si el ministro fuera el actor protagonista de todas las cosas se podría quizás hacer milagros. Pero en el tema de la seguridad somos 123,000 personas; hay que mover adecuadamente para que las cosas funcionen. No existe ningún país del mundo donde no exista inseguridad.  Más de 80%, todos en la Policía saben quiénes son los malos y los buenos. Entonces, hay que mandar mensajes fuertes de que estamos apoyándonos en los mejores.  Se han comprado mal los patrulleros, un patrullero sin radio no es un patrullero, se compraron mal los carros portatropas que están pudriéndose en el almacén.  Carlos Basombro Ministro del Interior  HOJA DE VIDA  Nombre: Carlos Basombro Iglesias. Educación: Pontifica Universidad Católica del Per. Profesión: Sociólogo. Cargo: Ministro del Interior.","gestion","09/08/2016"
"Diplomacia económica y seguridad","Carlos Basombro considera que hay policías buenos, pero también irrecoverables. La lucha contra la corrupción también es su prioridad.  Comisarías. Carlos Basombro planteó la posibilidad de que se fusionen algunas comisarías. Porque a veces la carga administrativa termina cargando a todos, vigilar una necesita un número de policías, añadió. Informó que en los primeros cien días se simplificarán los procedimientos.  Cuento es el presupuesto del sector para este año?  Creo que es de S/ 2,800 millones. Hay un compromiso del Ministerio de Economía de ampliarlo para el próximo año, tenemos un compromiso del gobierno de terminar el 2021 con 2.3 puntos del Producto Interno Bruto (PIB).  Cómo se utilizarán esos nuevos fondos?  Hay un montón de inversiones importantes que hacer, sobre cómo hacer esas inversiones y evitar los errores del pasado, en temas de transparencia y eficiencia de las compras, en ese sentido ha sido bastante malo el sistema de compras.  Otras inversiones planean en las comisarías?  Ahí tenemos una muy buena noticia para el país, el día jueves firmamos un convenio con Asbanc para construir, reconstruir y reequipar e interconectar 440 comisarías.","gestion","09/08/2016"
"Se potenciaron los grifos y el catálogo de juegos llegó a más de 500 títulos","Al 2016, se han vendido casi 50 millones de consolas y 379 millones de juegos.","gestion","09/08/2016"
"La llegada del sucesor del iPhone 6 tendría los días contados","Sin embargo, son pocos los detalles que se conocen acerca del iPhone 7, el nuevo modelo. En el canal de YouTube de Unbox Therapy, que cuenta con más de 5 millones de subscriptores, se mostró un celular más delgado y largo que el actual 6 Plus. Este será el prototipo final del Phone 7. De acuerdo al portal Bloomberg, el nuevo diseño contará con un sistema de doble cámara posterior, ofreciendo mayor nitidez (la versión básica llevará cámara convencional); y un reinventado botón de acceso que reemplazaría el tradicional ‘clic’ por una sencilla vibración al tacto. Por otro lado, según un artículo de Gordon Kelly (contribuidor de Forbes), la nueva versión sería un poco más delgada que el iPhone 6 Plus, eliminaría el puerto de entrada de auriculares e incluiría parlantes externos dobles en la parte inferior. Se rumorea que el nombre de este celular ser ‘Phone 7 Pro’, aunque —según Ly—, también podría llamarse ‘Phone 7 Plus’, como las versiones del actual modelo de Apple, el Phone 6. El software El sistema con el cual operaría el sucesor del iPhone se desconoce. La fecha para el anuncio oficial aún no ha sido establecida. No obstante, la revelación del objetivo podría darse en septiembre y su llegada al mercado mediados del mismo mes, según Forbes.","gestion","09/08/2016"
"La fiebre de Pokémon Go","Fenómeno en India. Luego de que Nintendo le recordara a los inversionistas que en realidad Niantic es la empresa detrás del fenómeno Pokémon Go, sus acciones cayeron 18% hace dos semanas. A raíz de esto, esta compañía, cuyas acciones han llegado a tener picos de más de 120%, ha logrado estabilizarse en la bolsa por verse cómo el sistema mostrará al próximo Mario o, incluso The Legend of Zelda: Breath of the Wild. No obstante, en conversación con Eurogamer, un portavoz de la multinacional nipona se negó a hacer comentarios “sobre los rumores y especulaciones que circulan”. “Nintendo no ha hecho ningún anuncio oficial respecto a la NX, que se pondrá en marcha en marzo de 2017”, señaló. Eso sí, después de que la presentación de la Wii U causara confusión con respecto a la Wii original, de conmoción las filtraciones, Nintendo deberá asegurarse de ofrecer un mensaje más claro.","gestion","09/08/2016"
"Consejos: ¿Qué tipo de reloj usar en cada ocasión?","Existen infinitas variedades de diseños, materiales y colores, pero solo algunos combinan bien con el outfit y las actividades que desarrollan los ejecutivos. Sandra Vargas Gutierrez. Un reloj no es suficiente para toda ocasión. Por moda o necesidad de consultar el tiempo, lo ideal es que los ejecutivos cuenten con tres o cuatro tipos de relojes para combinarlos con sus outfits y agenda del día. Sin embargo, la elección de este accesorio y el momento adecuado para realizarla no debe realizarse al azar. Hay que poner atención en dicha tarea, pues el material del que está hecho el reloj, el diseño y los colores aportan o minimizan el valor de las prendas puestas. Entonces, en qué momentos se deben usar los diferentes tipos de relojes? “Al momento de vestir un traje, uno clásico es lo ideal, especialmente si es por negocios, pero si es un empresario o comerciante, puede darse alguna libertad”, indica el diseñador José Miguel Valdiva. As, para reuniones de trabajo, lo mejor es un reloj clásico. Para eventos formales, como un compromiso de noche, uno elegante, dorado o plateado, con fondo negro. Para ir a trabajar, uno formal. Para salir a bailar, mal pueden combinar, un modelo casual queda en consonancia con correas de tela o metal. Pueden ser negro, azul marino, gris oscuro, café, de acuerdo al atuendo. Para un almuerzo informal, uno casual. El reloj puede tener correas de plástico, metal o piel. Los colores dependen de la ocasión. Para practicar un deporte, lo ideal es llevar un reloj cronómetro. Y para otras actividades como correr o montar bicicleta, el cronómetro es ideal. Tips y tendencias Vanessa Rodríguez, fashion blogger de “La vida de Serendipity”, comparte un tip para facilitar la combinación del reloj y el outfit. Si vas con unos formales, puesto que tu reloj también debe serlo. Y si son más business casual, puedes bajar el nivel de elegancia de tu reloj. Y lo mismo pasa con la hebilla de la correa, pues debería coincidir con el color. Hoy, además, según los expertos, son dos las tendencias en los relojes de hombre: los retro, metálicos en su mayoría; y los minimalistas, delgados y sencillos. Y también ya son una tendencia los relojes tecnológicos. Son casi como una extensión de nuestros celulares y computadoras, dice Rodríguez. Marcas y precios hay muchos, pero primordial es escogerlo personalmente y saber cuánto se quiere invertir.","gestion","09/08/2016"
"Camaras de punta y pantallas electrónicas, las novedades de Ro","En estos Juegos Olímpicos, disciplinas como el atletismo y el arco cuentan con tecnología que brinda más precisión. Sandra Vargas Flores. Los Juegos Olímpicos hoy reúnen a 10,500 atletas, 380,000 turistas y 25,000 periodistas en Ro de Janeiro. Y tremendas cifras en tecnología de punta, incluyendo al rubro de los celulares, pues, actualmente, el 45.2% de usuarios móviles globales cuenta con un smartphone, en comparación a Londres 2012, cuando el número era de 29%, según Statista. Más de 5,000 millones de personas, además, seguirán este evento por internet, y el 85% de los visitantes lo har desde dispositivos móviles, de acuerdo a El Mercurio. As, a Ro 2016 se le recordará como los juegos de los celulares, donde es el usuario quien elija qué deporte ve y qué hora, en lugar de los editores de los canales. Por ello, la prioridad será la recopilación y análisis de los datos de los juegos: los resultados de cada deportista deben ser transmitidos en menos de medio segundo. Las empresas encargadas de proveer los servicios informáticos: 12,000 computadoras, 250 servidores, iluminación general eléctrica proveyó 6,200,000 luces en cuatro millones de metros cuadrados de los juegos. 15,000 teléfonos fijos, 20,000 teléfonos móviles y 15,000 radios probados en más de 200,000 horas de teorías simulaciones de contingencias, explica La Nación. El responsable es Elly Sendel, quien también fue director de tecnología en los Panamericanos de Ro del 2007. Y uno de sus intereses también fue el ahorro. “Las acciones que se han dado en el área de tecnología son más de ahorro que de recortes. Menos impresoras al usar más medios digitales, por ejemplo. Además, en la Villa de los Atletas se instalaron televisores en áreas comunes, evitando que haya uno por cada habitación. Originalmente iban a ser unos 11,000 aparatos.” Innovaciones. Nike diseñ gorros que refrigeran la cabeza de los competidores, especialmente los de decatlón; unas zapatillas con clavos que ayudan a los velocistas a impulsarse; tas musculares con pequeñas paletas que mueven el aire en direcciones específicas alrededor del cuerpo. Entre las innovaciones lógicas para estos juegos destaca la cámara de alta velocidad Scaneo Vision Myria, de Omega, que permite capturar 10,000 imágenes por segundo, lo cual ayuda a definir con exactitud quién cruza primero la meta. Adicionalmente, Ro cuenta con un detector de salidas en falso para las carreras en pista. Para natación, se mentaron pantallas táctiles ubicadas en el borde de la piscina para las categorías de 800 y 1,500 metros. Ello con la finalidad de que los competidores conozcan cuántos metros han recorrido y puedan adaptar sus estrategias. En arco, se implementó un sistema que permite identificar la ubicación de las flechas con una precisión de 0.2 milímetros. Mientras tanto, en canoa y remo se utilizan dispositivos GPS en los botes para conocer a tiempo real su velocidad y dirección. Y en tiro, si bien desde Pekín 2008 se planean objetivos electrónicos, para Ro se actualizó el sistema de puntuación con tecnología láser, en lugar del sistema magnético. Con la tecnología de punta, Ro 2016 espera dejar huella.","gestion","09/08/2016"
"Estratégica en el proyecto de hierro Pampa del Pongo, en Arequipa","Entre las sesiones se espera una verificación de trabajos en lo que corresponde a reservas y recursos mineros en la zona.  Ambas compañías realizan trabajos y ensayos en seis concesiones mineras del proyecto, donde se han reconocido mineralizaciones de oro, cobre y cobalto, además de molibdeno, lo que le da más valor a las concesiones.","gestion","09/08/2016"
"Oportunidad en España","Agroindustrias Vida estima que el 2016 duplicará sus exportaciones de ese fruto a España con 100 toneladas, aprovechando la pocacompetencia directa en ese mercado. Además, comentó que los envíos a la región serán menores debido al clima afectando calidad y rendimientos de las fresas; seguirán abasteciendo al mercado local, donde colocan alrededor de 500,000 toneladas, según Agraria.pe.","gestion","09/08/2016"
