"headline","content","newspaper","date"
"Conoce a una dama de 25 a 35 años para formar una relación seria y estable.","Llamar a: 954411744  Magaly Moro magalymoro@grupoepensa.pe  Rocío (25 años, Comas). Doctora, le escribo para contarle mi propia historia, Desde hace cuatro meses estoy en una relación con mi mejor amigo. Aunque nos vamos muy bien, el problema es la distancia, vivimos de cono a cono. El está en La Molina y yo en Comas. Nos conocimos en la universidad y desde el primer día de clases entramos en confianza. Dos años después nos enamoramos. Para no tener problemas con nuestras salidas, comenzamos a vernos en el Centro de Lima. Pero todo cambió este último verano. Alejandro no deseaba encontrarse conmigo, al principio pensé que me estaba engañando. Sin embargo, luego de varias discusiones me dijo la verdad. El muchacho tenía flojera de pasar dos horas en el micro. Esa fue su increíble excusa. Desde luego me enojé, no podía creer tanta desfachatez. Doctora, soy creyente del amor y de las barreras que puede romper, pero esto fue demasiado. Terminamos y ahora me llama más seguido e incluso ha venido a mi casa porque dice que está dispuesto a arreglar las cosas entre nosotros. Lo increíble es que me ha pedido mudarme con él para evitar este tipo de inconvenientes. Yo no sé si siempre fue así o solo se trata de una pata de desgano que debe superar de inmediato. De cualquier manera, estoy disgustada y no quiero volverlo a ver nunca más. Ni mis amigos pueden creer su comportamiento. A unos días de que comiencen las sesiones, tengo miedo de lo que pueda haber. En verdad, me parece ridícula su postura. Doctora, por favor, ¿qué me aconseja?","ojo","25/03/2017"
"Qué significa amainar","Aflojar, perder su fuerza. Debilitar, disminuir. Antónimo: aumentar. Sinónimo: calmar, secundar, encresparse, incrementarse.","ojo","25/03/2017"
"Consejo","Querida, debes pensar con la cabeza. Además, lo que importa es tu paz mental. Ten en cuenta que el erotismo está en época alta de satisfacción a nivel físico y emocional. Los nativos del signo de Leo deben construir una relación seria si están en pareja. Por otra parte, hoy podrían concretar lo soñado en el ámbito amoroso, basado en la aceptación frente a circunstancias de tu vida amorosa. Las personas de Libra encuentran las respuestas que buscan y disfrutan un fácil entendimiento que les permite compartir, multiplicando sus energías favorablemente. Aquellos que tienen hijos tendrán compensaciones gratificantes. Finalmente, aquellos que son persistentes en el amor, su relación no está tomando el camino esperado.","ojo","25/03/2017"
"Sentimental","El CrossFit en la vida íntima. Un estudio realizado por Match.com demostró que los aficionados al CrossFit tienen más sexo que las personas que se dedican a practicar cualquier otro deporte. No cabe duda que la actividad física siempre es saludable. Una relación a distancia? El contacto cercano es importante en cualquier relación, pero no hay una fórmula única para dar con éxito a su amado o amada se encuentra lejos, debe poner mucho de su parte y evaluar sí desean seguir juntos. Perdida del deseo sexual. Cuanto más tiempo pasa una mujer en una situación, menos deseo sexual siente. Es la conclusión que sostiene un reciente estudio publicado en la revista Journal of Sex & Marital Therapy. Reconciliarse con su ex? Antes de tomar esta decisión debe recordar las razones por las cuales no funcionó; y analizar si retomarla no los hará caer en los mismos errores. Tenga cuidado de no tropezar dos veces con la misma piedra.","ojo","25/03/2017"
"Muere un interno del penal Sarita Colonia","Un interno del penal Sarita Colonia, identificado como Adrián Carrillo Palo mino (20), falleció en las circunstancias de la madrugada de ayer, despues de que ingresara en el hospital Daniel Alcides Carrión del Callao al presentar una severa convulsión. La hermana del fallecido, Wendy Carrillo, sostuvo que la muerte de su familiar fue provocada. Mi hermano, antes de  fallecer, me cont que  agentes del Instituto Nacional Penitenciario (INPE) lo  pellizcaron y obligaron a  ingresar tres tachuelas y una hoja de afeitar. Eso  desencadenó! que tuviera más convulsiones hasta que finalmente muri, dijo. Por su parte, fuentes del INPE negaron esa versión y aseguraron que el difunto continuamente sufria del mal de epilepsia, lo que suponen es la causa de su muerte.","ojo","25/03/2017"
"Hampones desatan terror en Restobar","Dos delincuentes fingieron ser clientes de un restobar, ubicado en Chorrillos, para robar más de 5 mil soles a los clientes y al dueño Raúl Guzmán Granados (38). El fue herido de bala por uno de los hampones tras  negar resistencia. Sin embargo, la Policía, después de una persecución, detuvo al agresor, identificado como Alan Vargas Aguirre (18), quien también recibió un impacto de bala. De Cristhian Zamudio czamudiogrupoeprnsa.pe  Un empresario fue víctima de delincuentes armados la tarde de ayer, tras retirar 50 mil soles de una agencia bancaria, en Villa María del Triunfo. Según las primeras manifestaciones policiales,  despues de retirar el dinero del Banco BBVA Continental, Carlos Rosas Morales no abord un auto y se dirigió a una cebihera, ubicada cerca del Palacio de la Juventud, en la avenida San José con Salvador Allende. Lo acompañaban Isabel Chuqui y el dueño del local en el que se trasladaban, Rubén Rodríguez. Asalto. Dos camionetas 4x4 de color plomo, según testigos, le cerraron el paso al auto y de inmediato rompieron cuatro hampones, quienes estaban encapuchados y con armas de fuego. El empresario fue golpeado por los delincuentes y  apenas le arrebataron el dinero que llevaba consigo. Tras realizar un disparo al aire, los ladrones para ahuyentar a los testigos, se apoderaron del botín, huyeron en las camionetas. Agentes de la Dinincri de Villa María y peritos de Criminalística acudieron a la zona para las diligencias del caso. El robo fue registrado por las cámaras de videovigilancia de una agencia bancaria y las imágenes ya están siendo analizadas por la Policía. Morales Toscano denunció al exalcalde vacado de Villa María del Triunfo Carlos Palomino por estafa, en el año 2016.","ojo","25/03/2017"
"Desconocidos lanzaron una bomba molotov contra la combi de ban Casas Luyo","Hitler Sangama Pizango (35) realizó tocamientos indebidos la noche del jueves contra una niña de 5 años que se había extraviado, en Santa Anita. Agentes de la misma del sector lo detuvieron horas después.","ojo","25/03/2017"
"Población pide que se reanuden los vuelos humanitarios","No les importa el intenso calor que tienen que soportar y se mantienen firmes en una de las puertas del Grupo Aéreo No 8 a la espera de que la Fuerza Aérea del Perú (FAP) reanude los vuelos humanitarios desde Lima hacia Piura, Chiclayo, Trujillo y Jauja. Cerca de 50 personas explican que tienen la urgente necesidad de viajar a estas ciudades del interior debido a que carecen de hospedaje en Lima o porque se encuentran muy preocupados por la situación de sus familias, quienes se han visto afectados por la caída de huaicos y desbordes. Mi hijo tiene leucemia. Veníamos a Lima para que reciba su tratamiento en el Hospital de Neoplasias y ahora queremos regresar a Chiclayo para que pueda asistir a sus clases. Además, no tenemos en dónde en Lima, dijo Hermilio Dávalos. Otras personas como Sergio Ahumada piden la solidaridad de los representativos de las aerolíneas para que rebajen los precios de sus pasajes. Viajes al norte ya no se realizarán desde la capital hasta nuevo aviso.","ojo","25/03/2017"
"Sanmarquinos van a Harvard","Con el objetivo de reforzar sus conocimientos, 142 estudiantes de la Universidad Nacional Mayor de San Marcos van a la Universidad de Harvard (EE.UU.). Las horas de clases no dictadas deben ser recuperadas.","ojo","25/03/2017"
"Supermercados están bajo la lupa","En los últimos 45 días, Indecopi realizó 267 inspecciones en el país en las actividades comerciales de productos y servicios (pasajes aéreos y terrestres, y productos de primera necesidad) en medio de las emergencias por El Niño Costero. En el caso de los supermercados, se detectaron infracciones al no consignar el precio de algunos alimentos de primera necesidad en el anaquel. Las empresas serán sancionadas, comunicó la entidad.","ojo","25/03/2017"
