"headline","subheadline","author","content","newspaper","date"
"Métrolima pagará bono a 64 mil docentes","","","Con bono especial, el gobierno reconoce el buen desempeño de profesores.","ojo","2016/11/08"
"Cristhiano Zamudio relata asalto violento","","Cristhiano Zamudio","Un grupo de ladrones entró a una agencia bancaria en Surco... Redacta aquí detalles completos siguiendo el formato dado.","ojo","2016/11/08"
"Hija de 9 años resulta gravemente lesionada en incendio","","","Una pareja falleció al incendiarse su vivienda en Villa María del Triunfo... Detalles adicionales proporcionados en contenido completo.","ojo","2016/11/08"
"Nueva política permite acceder a fondos de pensiones","","","La SBS modifica normativas permitiendo accesibilidad ampliada a fondos de pensiones.","ojo","2016/11/08"
"Iniciativa gubernamental mejora atención sanitaria","","","Medicos demandan incremento presupuestario y cambios estructurales en salud pública.","ojo","2016/11/08"
"Arequipa: Operación antidrogas culmina con decomisos significativos","","","Intervienen tres individuos vinculados al Cartel de Sinaloa en Arequipa, confiscándoles 202 kg de cocaína pura.","ojo","2016/11/08"
"Nacionalización de empresas eléctricas privadas","","","Las acciones de las empresas eléctricas privadas deben convertirse en propiedad pública.","ojo","2016/11/08"
"Habilitación de nuevas líneas telefónicas","","","Los usuarios podrán solicitar nuevos números telefónicos mediante formularios disponibles en línea.","ojo","2016/11/08"
"Aumento salarial mínimo legal","","","Desde octubre, el salario mínimo aumentará a S/ 930, beneficiando aproximadamente a 600,000 trabajadores.","ojo","2016/11/08"
"Incremento en precios de combustibles","","","Debido a factores externos, los precios de gasolina y diesel experimentarán incrementos próximamente.","ojo","2016/11/08"
"Cambio climático afecta producción agrícola","","","Cambios en patrones meteorológicos reducen rendimientos de cultivos clave como arroz y algodón.","ojo","2016/11/08"
"Pronosticador advierte sequía prolongada","","","Una sequía extrema podría durar varios meses, exacerbándose por condiciones atmosféricas cambiantes.","ojo","2016/11/08"
"Sanciones económicas impuestas a Rusia","","","Un panel internacional dictamina medidas restrictivas financieras adicionales contra Rusia.","ojo","2016/11/08"
"Diplomática visita oficial a China","","","Funcionario visitará Beijing para fortalecer relaciones comerciales y políticas mutuas.","ojo","2016/11/08"
"Elecciones generales anticipadas programadas","","","Nuevo calendario establece fecha tentativa para elecciones dentro de dieciocho meses.","ojo","2016/11/08"
"Tecnología avanzada desarrollada por científicos locales","","","Invento revolucionario mejora eficiencia energética en dispositivos electrónicos domésticos.","ojo","2016/11/08"
"Lanzamiento exitoso de satélite educativo","","","Satélite proporcionará acceso gratuito a recursos digitales para estudiantes en áreas remotas.","ojo","2016/11/08"
"FODUITA","NA","NA","Gareca dejó en claro que siempre lo padró mientras estuvo llamado a la bicolor.","ojo","2016/11/08"
"HABLAA UGADOR","NA","NA","At íntimos están en su ascenso (extremo); 2 luego sabemos lo:","ojo","2016/11/08"
"'Bravo evita polemizar'; NA; NA;Claudio Bravo, portero de la selección chilena, dejó atrás la polémica por el fallo de la FIFA que le otorgó tres puntos a la Roja y castigó a Bolivia.""","","","","ojo","2016/11/08"
"Sergio Aguilar habla de Argentina","NA","NA","Sergio Agüero llevó a Belo Horizonte para unirse a la selección argentina y confesó qué pasa siendo número seis en la tabla de posiciones.","ojo","2016/11/08"
"LAPADULA A LA SELECCIÓN ITALIANA","NA","NA","Se acabó la novela. Gianluca Lapadula fue convocado ayer de urgencia por el técnico Gian Piero Gasperini para enfrentar el próximo sábado a Liechtenstein, por las eliminatorias a Rusia 2018.","ojo","2016/11/08"
"Neymar retorna a Brasil","NA","NA","Después de jugar con el Barça, Neymar se unirá hoy a los entrenamientos de Cruzeiro. El delantero arribará a primera hora a su país y quedará bajo las órdenes del técnico Tité.","ojo","2016/11/08"
"Athener Fernández da consejos","NA","Athener Fernández","Con el fin de impulsar las habilidades en innovación y desarrollo de aplicaciones para smart TVs, LG mantiene una alianza educativa con la UPC.","ojo","2016/11/08"
"Cómo superar distracciones","NA","Oliveros","No estar cerca de celulares o otros aparatos tecnológicos mejora el foco. Visualiza una recompensa y divide temas en distintos días para fortalecimiento mental.","ojo","2016/11/08"
"Eduardo Ramírez ofrece tips","NA","Ministro de Educación","Si tú eres malo para las matemáticas, probablemente tu hijo también lo será. Integra las matemáticas en actividades cotidianas.","ojo","2016/11/08"
"Paciotti enseña cocina","NA","Chef Paciotti","Este sábado 12, Paciotti impartirá un curso sobre cómo cocinar carnes usando técnicas modernas como la caja China.","ojo","2016/11/08"
"Andrés Avelino Cáceres","Un héroe desconocido","NA","Andrés Avelino Cáceres, conocido como ‘brujo de los Andes’, defendió el territorio peruano durante la Guerra del Pacífico.","ojo","2016/11/08"
"Gastronomía histórica","NA","NA","Desde la antigua civilización egipcia han surgido numerosos avances gastronómicos relevantes aún utilizados hoy en día.","ojo","2016/11/08"
