"headline","subheadline","author","content","newspaper","date"
"Puede encargar casos simples de fiscalización para el inspector auxiliar de SUNAFIL","Modificaciones a la Ley General de Inspección de Trabajo","MIGUEL ALONSO IUAPÉ PINTO","Crece el ámbito de fiscalización para el inspector auxiliar de Sunafil. Modificación a la Ley General de Inspección de Trabajo. Aspecto Ames: Facultades de los inspectores auxiliares (mypes). Modalidad de acción inspe(c)tiva. Explicación: El Sunafil determinará mediante resolución los criterios para calificar una inspección como compleja, teniendo en consideración las características de la empresa, entre otras condiciones.","gestion","2018/09/05"
"Crecen las facultades de los inspectores auxiliares","Aspecto Ames: Facultades de los inspectores auxiliares (mypes)","FRANCISCO MUSSI","Como adelantamos, el Ejecutivo –a través de la delegación de facultades– amplió las facultades de los inspectores auxiliares para inspeccionar todo tipo de empresas en las materias inspeccionadas no revisten complejidad (Gestión 21.08.2018). La Superintendencia Nacional de Fiscalización Laboral (Sunafil) determinará los criterios para considerar a una inspección laboral como simple. Solamente podían realizar funciones inspectivas de vigilancia y control de las normas de microempresas o pequeñas empresas. Esto cambia significativamente la capacidad de los inspectores auxiliares.","gestion","2018/09/05"
"Diferentes perspectivas sobre la nueva legislación","Opiniones diversas respecto a la reforma","CESAR PUÑADO","Franco Mussi opina que dar mayores facultades a los inspectores auxiliares es riesgoso, ya que abre la puerta a interpretaciones variadas sobre qué constituye una inspección compleja. César Puntriano sugirió que era preferible definir dichos criterios mediante una ley formalizada, argumentando que esto garantizaría mayor certeza jurídica frente a modificaciones realizadas simplemente por resolución administrativa.","gestion","2018/09/05"
"Producción pasa de 8,600 a más de 10,000 barriles diarios","","","De acuerdo con estimaciones, la producción petrolera peruana incrementó notablemente, pasando de 8,600 a más de 10,000 barriles diarios.","gestion","2018/09/05"
"Mayor acceso: entretenimiento","","Na","Según datos proporcionados por Kantar Millward Brown, plataformas digitales como Netfilix, Google, Apple y Amazon lideran el segmento de entretenimiento, capturando audiencias frente a proveedores tradicionales de televisión.","gestion","2018/09/05"
"Línea de empaque para arándanos","Torre Blanca inaugura nuevas capacidades","","Torre Blanca inauguró una nueva línea de empaque específicamente diseñada para arándanos, con una inversión de US$ 500,000, planeando expandirse considerablemente hacia fines de 2019.","gestion","2018/09/05"
"Arenas Arenillas:","Alcanza 100% de Comsa Corporation","","Informa sobre la conclusión exitosa de la Oferta Pública de Adquisición (OPA) llevada a cabo por Corporación Aceros Arequipa, resultando en la obtención completa del capital accionarial de Comesa Corporation.","gestion","2018/09/05"
"Números clave muestran dificultad para alcanzar meta de crecimiento","Scotiabank anticipa escenario complicado","","Según el BCR, el crecimiento del PIB tendría grandes obstáculos para llegar al 4% deseado por el Gobierno.","gestion","2018/09/05"
"Inflación muestra ligeros cambios mensuales","Proyecciones futuras indican pequeñas fluctuaciones","","En agosto, la inflación registró mínimas alteraciones comparándola con el periodo anterior, situándose en 0.13%.","gestion","2018/09/05"
"Evolución de la inversión pública presenta retracciones significativas","Datos históricos revelan niveles récord de decrecimiento","","Para agosto, la inversión pública experimentó una notable disminución, marcando su mínimo en dieciocho meses.","gestion","2018/09/05"
"Agricultura y textiles afectan dinámica de exportaciones no tradicionales","Resultados mixtos evidenciados en diferentes sectores industriales","","Las exportaciones no tradicionales ven menores tasas de crecimiento influenciadas principalmente por agricultura y prendas de vestir.","gestion","2018/09/05"
"Crecimiento de la inversión privada optimizado por diversos factores sectoriales","Expectativas altas para el presente ejercicio fiscal","Viceministro de Economía, Hugo Perea","La inversión privada debería expandirse considerablemente, liderada por importantes desarrollos en distintos campos económicos.","gestion","2018/09/05"
"Gobierno Argentino busca soporte del FMI frente a depreciación cambiaria continua","Macri aspira a recibir préstamo adicional para mitigar efectos financieros","Agencias","Con expectativas depositadas en el FMI, Argentina pretende obtener un anticipo financiero para calmar los nervios de los mercados locales.","gestion","2018/09/05"
"Convocatoria de venta de cartera de créditos","","","La Caja Metropolitana invita a participar en el proceso de venta de carteras de créditos por el precio base de US$ 6.3MM.","gestion","2018/09/05"
"Gobierno instaura mesa ejecutiva de Turismo","Anunció el Ministro de Economía, Carlos Oliva.","","Carlos Oliva, Ministro de Economía, anunció la instalación de una mesa ejecutiva de turismo similar a la iniciativa fallida del año pasado liderada por Fernando Zavalá. Discusiones importantes girarán en torno a problemas persistentes como la capacidad límite de Machu Picchu durante temporadas altas y el monopolio en accesos viajes organizados.","gestion","2018/09/05"
"Tensiones comerciales impulsan fluctuaciones del dólar","Dolar llega a S/. 3.322 debido a conflictos USA-China.","","Las tensiones comerciales entre Estados Unidos y China causaron incrementos significativos en el valor del dólar, tocando nuevos picos históricos en comparación con divisas regionales. Esto genera incertidumbre en los mercados financieros locales.","gestion","2018/09/05"
