"headline","content","newspaper","date"
"El inicio de temporada del equipo blanco no ha sido el ideal","El inicio de la temporada para el Madrid no ha sido el esperado, ya que tras ganar las Supercopas hemos dado un pequeño bajón. Estamos a ocho puntos, que es una distancia complicada, del líder, pero el Real ha conseguido anunciar que han superado mucho más difíciles desafíos, sostuvo.","peru21","10/11/2017"
"Entrevista a Marco Romero. Compositor de la popular canción de aliento a Perú Porque yo creo en ti","Marco Romero, compositor de la popular canción de aliento a Perú Porque yo creo en ti.","peru21","10/11/2017"
"Informe: ¿Cómo prevenir el consumo de drogas en escolares?","NA","peru21","10/11/2017"
"Maluma y Marc Anthony ofrecerán un show en abril de 2018 en el Estadio Nacional","El reggaetonero colombiano Maluma y el salsero puertorriqueño Marc Anthony volverán a nuestro país para ofrecer un concierto el 28 de abril de 2018 en el Estadio Nacional. La página oficial de book de la empresa productora All Music Per publicó que el espectáculo se llamará Juntos en Concierto, y de inmediato decenas de seguidores celebraron la noticia en las redes sociales. Hace unos meses, Maluma y Marc se presentaron en los Premios Juventud y sorprendieron al interpretar el pegajoso tema Felices los 4 en versión salsa. Ante la pegada que tuvo la canción en dicho género, ambos grabaron el videoclip y ya cuentan con más de 85 millones de reproducciones en YouTube, Uno trabaja por momentos como estos: grandes leyendas reconozcan tu trabajo y sepan que hay una nueva generación que quiere poner la música latina en el mundo, Gracias, Marc Anthony, le dijo Maluma al salsero.","peru21","10/11/2017"
"Gisela Ponce de León y Carlos Rittger cuentan detalles de la película El Sistema Solar","Los peruanos van a identificarse. La actriz Gisela Ponce de León y el actor Carlos Rittger se refirieron a la película El sistema solar, en donde interpretan a dos hermanos. Lacrimosa –a estrenarse el 16 de noviembre– es una cinta de la obra teatral homónima de Mariana de Althaus y trata sobre una tensa reunión familiar en Navidad. Es un homenaje a uno de los mejores textos de la dramaturgia peruana y se van a identificar la mayoría de los peruanos, Me ha parecido una de las cosas más difíciles que he hecho, ya que Edurne ha sido un personaje bastante complejo, Ella viene de una familia conservadora que piensa que debe ser madre para estar completa, contó Gisela. Por su parte, Rittger, quien interpreta a Pavel, señaló: Mi personaje vive un rollo interno importante, que le cuesta exteriorizar todo lo que vive. En el elenco también están el actor Javier Valdés, la actriz española Adriana Ugarte, entre otros. La película ya fue estrenada en España.","peru21","10/11/2017"
"Portia de Rossi acusa de acoso sexual a Seagal","Aunque no precisó fecha, la actriz Portia de Rossi acusó al actor Steven Seagal de acoso sexual. Narró que fue citada a una audiencia con Seagal y él le decía que la química era tanta mientras se desabrochaba los pantalones de cuero. Luego, la actriz le contó a su manager y éste ni se inmutió.","peru21","10/11/2017"
"Gina Lollobrigida sufrió abusos sexuales","No tuve la valentía de denunciar a agresores. A los 90 años de edad, la gran actriz italiana Gina Lollobrigida reveló haber sido víctima de agresiones sexuales varias décadas atrás. Creo que las mujeres de Hollywood lo debían haber denunciado antes, pero no tuvieron la valentía, aunque yo tampoco la tuve, declaró en el programa Porta a Porta. La primera agresión la sufrió a los 19 años, cuando iba a la escuela. De la segunda, mejor no hablar..Fueron dos cosas graves y que de haber denunciado, los agresores hubieran perdido el trabajo, agregó.","peru21","10/11/2017"
"EL ENTUSIASMO QUE DESPIERTAN TODAVÍA ES LIMITADO","Tenemos a Juan Diego Flrez y a Mario Vargas Llosa, el entusiasmo que despiertan todavía es limitado. Debemos reconocer el enorme esfuerzo del tenor para llevar la música a quienes nunca hubieran tenido una oportunidad; pero el apoyo y entusiasmo que logra no es de una escala comparable al fútbol. Con poco o mucho conocimiento, hoy todos hablamos de fútbol y seguramente estaremos despiertos en la transmisión del partido. ¿Usaríamos camisetas blanquirrojas y estaríamos todos hablando y leyendo sobre una pera? ¿Iraríamos en masa a recibir a un campeón de ajedrez?  Esa convocatoria solo la tienen el fútbol y el Señor de los Milagros. A la imagen que sacamos en procesión le pedimos milagros de todo tipo: desde curaciones para enfermedades, hasta éxito en los exámenes; incluso podríamos haberle pedido que Perú vaya al Mundial.  Pero parece que solo el fútbol tiene la capacidad de darnos dos milagros: que los peruanos nos sintamos nación y que el entusiasmo se traduzca en crecimiento económico.","peru21","10/11/2017"
"MANDATARIO PARTICIPA EN FORO ECONÓMICO","Con la intención de abrir nuevos mercados a la economía peruana, el presidente Pedro Pablo Kuczynski (PPK) llegó a Vietnam para participar en la cumbre del Foro de Cooperación Asia Pacífico (APEC).  Lo más importante del APEC es ser miembro del grupo del comercio internacional más grande del mundo, que representa el 60% del comercio internacional. Allí hay mercados muy grandes para el Perú, declar ante los principales empresarios pertenecientes a las 23 economías que integran el foro.","peru21","10/11/2017"
"PANAMÁ, PRESIDENTE JUAN CARLOS VARELA SE PRONUNCIO SOBRE LOS FONDOS DE SU CANDIDATURA","Admite que recibió aportes de Odebrecht  El gobernante de Panamá, Juan Carlos Varela, reconoció que su campaña por la presidencia del país, en 2009, recibió aportes de Odebrecht a través de una tercera persona, y recaló que las donaciones políticas no son sobornos ni constituyen un delito.  En mi campaña de vicepresidente recibí ayudas de esa persona y fueron reportadas al Tribunal Electoral, declar Varela, en referencia a unas declaraciones del ex cónsul de Panamá en Corea del Sur Jaime Lasso, quien afirmó ante la Fiscalía anticorrupción que el gobernante del Partido Panameñista recibió unos US$700 mil de Odebrecht.  Las afirmaciones de Varela se dieron a pocas horas de que empezara la audiencia judicial de validación de un acuerdo firmado entre Odebrecht y la Fiscalía panameña, el cual incluye el pago de una multa millonaria y la revelación de datos sobre las irregularidades cometidas por la empresa.","peru21","10/11/2017"
