"headline","content","newspaper","date"
"Atimitareluso de las reglas v -.-5 sistemas privados en contra de los ciudadanos","No obstante, aunque casi todas las empresas apoyan la paz, tal vez no tenga sentido que todas las empresas se adhieran a una de estas alianzas. Y, por supuesto, no todas las empresas son tan mentalmente importantes como para necesitar de una postura en la geopolítica de la ciberseguridad. En esencia, se reduce a tener una tolerancia y una capacidad frente a los riesgos.  Cooperación  Las naciones siguen siendo las principales protectoras de sus ciudadanos. Sin embargo, la sociedad civil y las empresas también son importantes pues son las impulsoras de los derechos humanos y de la prosperidad económica. Lo que se necesita ahora es una cooperación a una escala mayor, conjuntos más amplios de alianzas que trabajen juntas para crear confianza y compartir responsabilidades, con el fin de proteger la creciente cantidad de ciudadanos que dependen de las redes digitales para sobrevivir y prosperar.","gestion","16/09/2019"
"Cuando hay mujeres en un directorio se modera el exceso de confianza","IE CHEN, WON SAU LEUNG, WEI SONG Y MARC GOERGEN  Varios gobiernos están dispuestos para que haya una mayor representación femenina en los consejos de administración. Además, varios estudios sugieren por qué: tener mujeres en el consejo da como resultado mejores decisiones para realizar adquisiciones e inversiones, y una menor agresividad mental de brindar beneficios flexibles y riesgosos para los accionistas. Lo que no queda tan claro es por qué se producen estos efectos. Nuestra investigación sugiere una razón potencial: tener miembros mujeres en los consejos ayuda a moderar el exceso de confianza de los directores ejecutivos.  Investigación  Para poner esto a prueba, reunimos datos de 1,629 firmas de EE.UU. Examinamos si era menos probable que los directores ejecutivos exhibieran un exceso de confianza cuando había mujeres en sus consejos, y cómo este efecto influía en las decisiones y los rendimientos corporativos. Para evaluar el exceso de confianza, observamos el comportamiento de los directores en torno a los ejercicios de opciones. A diferencia de las decisiones corporativas que reflejan las creencias colectivas de la gerencia, la decisión personal de conservar o ejercer la adquisición de opciones es probable que revele las creencias individuales del director, la confianza que tiene en la empresa.  Luego analizamos si la tasa femenina en el consejo estaba afectando este comportamiento. Intentamos una relación significativa entre la representación femenina y el grado de exceso de confianza en los directores ejecutivos.  Según nuestros datos, hallamos que los directores que demostraban un menor exceso de confianza estaban en industrias como la farmacéutica, la del software, el carbón y la construcción. Y, en efecto, encontramos que tener al menos una consejera en el directorio estaba asociado con políticas de inversión menos agresivas, mejores decisiones de adquisiciones y cuentas un mejor rendimiento de la firma en estas industrias.  EL DATO  En tiempos de crisis, la representación femenina en los directorios puede ser especialmente beneficiosa para que las firmas superen una crisis, según la investigación de los autores.  (Jie Chen es profesor adjunto en banca de la Universidad de Leeds. Woon Sau Leung es profesor adjunto en finanzas de la Universidad de Edimburgo. Wei Song es profesor adjunto en finanzas de la Universidad de Southampton. Marc Goergen es profesor en finanzas de la Escuela Universitaria)","gestion","16/09/2019"
"Durar hasta el 22 de septiembre","Nuevos modelos y prototipos: las marcas de Europa en el Salón de Frankfurt  El evento presentará cerca de 80 autos que buscan reducir emisiones. Hasta el momento, el Lamborghini Huracán, valorizado en US$ 3.6 millones, apunta a ser el vehículo más costoso.  Luciana Tello Ramrez  La edición 68 del Salón del Automóvil Frankfurt abrió sus puertas. Las marcas mostraron sus stands con las novedades en electromovilidad para el sector. ¿Cuáles se anunciaron hasta el momento?  Nuevos vehículos  La marca Mercedes-Benz presentará al nuevo miembro de su gama de eléctricos: el modelo EQV, que cuenta con una autonomía de 405 kilómetros y capacidad de carga rápida de la batería que permite pasar de un 10% de carga a un 80% en menos de una hora. El modelo familiar de ocho plazas contará con una tensión de 204 HP y una velocidad máxima de 160 km/h.  Por su parte, Mini optó por sacar a la luz su primer modelo totalmente eléctrico: Mini Cooper SE. Al igual que la última versión del modelo híbrido enchufable, que utiliza baterías de celdas con una autonomía eléctrica de hasta 57 kilómetros, informa el portal La Vanguardia.  La marca alemana Audi también estrena el RS 6 Avant. Su motor proporciona 600 HP de potencia, con los que es capaz de acelerar de 0 a 100 km/h en 3.2 segundos. La velocidad máxima con el paquete dynamic plus puede llegar hasta 305 km/h. La venta de este vehículo iniciará a finales del 2019, con un precio en Alemania desde US$ 131,000.  Asimismo, Porsche exhibe su primer modelo eléctrico al 100%: Taycan. El cual, tal como anunció Gestión (09.09.2019), llegará a Perú en el 2020. Sus prestaciones le permiten alcanzar los 260 km/h y su precio en España alcanza los US$ 211 mil.  Lamborghini no se queda atrás y presenta el portento Urus, del que se fabricarán muy pocas unidades. Estamos ante el que será su primer híbrido, un coche con 816 HP que en vez de apostar por baterías utiliza supercondensadores para recargar energía, explica el portal Motor.es. Su precio? Unos US$ 3.6 millones.  Prototipos  Las firmas de lujo también aprovechan los salones para mostrar algunas tendencias con perspectiva al futuro. Por ejemplo, para celebrar los cien años de la marca Bentley, presentó el XP1000T, capaz de acelerar de 0 a 100 en 2.5 segundos y una autonomía de 700 kilómetros. El lujoso coche fabricado en aluminio y fibra de carbono, en el interior cuenta con asientos biométricos para controlar la temperatura o postura del conductor, explica el portal Autobild.  La marca Audi también muestra el PB18 e-tron concept. Este impresionante deportivo eléctrico tiene una potencia de 680 HP, aunque puede incrementarse temporalmente hasta los 775 HP a través de un modo boost, detalla Motorpasión. En cuanto a autonomía, el auto alcanza los 500 kilómetros.","gestion","16/09/2019"
"Entrevista","Lo más valioso es que el colaborador interiorice que su trabajo tiene un efecto en el país  María Julia Aybar, gerente general de Per LNG, revela la difícil transición que vivió hacia su puesto actual y el dejar de pensar solo como abogada. Señala que un estilo de liderazgo horizontal brinda mejores resultados.  Claudia Guevara Leyva  (María Julia Aybar dio el salto a la gerencia general tras diez años en el área legal de Per LNG.)  La ejecutiva confía en el estilo de liderazgo horizontal, pues le gusta ser directa y señalar los errores. Prefiere eso a dejar al equipo creer que el trabajo está bien hecho.  Uno de sus hobbies es la fotografía. Aybar continúa imprimiendo sus fotos aunque haya pasado de moda. Tiene un collage enorme de ellas en la pared de su cocina.  ¿Qué le llevó a aceptar el puesto?  Pensé que no iba a poder. La confianza que los demás pusieron en mí me impulsó a intentarlo.  Por qué?  La transición no fue fácil. Este reto me generó temor, pero ya en la posición es cuestión de esforzarse.  Desde su ingreso, ¿qué ha implementado en la cultura de la empresa?  Surgió una idea con actividades sociales. Propusimos que diferentes áreas, como logística o planta, en lugar de solo el área social, apoyen en los proyectos de sostenibilidad para que vivan la experiencia. Muchos retornaron con otro mensaje.  ¿Qué cualidades debería tener un gerente de la industria?  Debería entender aspectos muy específicos del mercado y debe tener un equipo comprometido con el negocio. Lo más valioso es que el colaborador interiorice que su trabajo tiene un efecto en el país, que aporta a su propio beneficio y al negocio. Así, se sienten motivados.  ¿Cómo describe su tipo de liderazgo?  Trato de ser lo más horizontal posible. Me gusta ser directa y transparente. Si no decimos al equipo que algo está mal, nunca mejorará. Seguir creyendo que siempre se está haciendo bien el trabajo.  ¿Cómo la describiría su equipo más cercano?  Dicen que soy exigente, bastante crítica, que reviso todo y que si encuentro algún error no tengo problema en comunicarlo. Pero también me gusta felicitar los aciertos para que sientan que el reto valió la pena y sepan que estoy orgullosa. Si bien reniegan un poco (risas), creo que estamos contentos porque ven que su trabajo es valorado.  ¿Se considera workaholic?  Un poquito (risas). Pero es un tema personal. Me pongo nerviosa por ser responsable de un negocio de operaciones de riesgo. La seguridad de mi personal es lo más importante y nuestra planta opera todo el día.  ¿Qué actividades realiza en su tiempo libre?  Hago todo tipo de postres: cupcakes, red velvet, torta de chocolate y alfajores. Siempre estoy viendo recetas nuevas para explorar. Como en mi casa no comen dulces, llevo todo a la oficina. Son mis conejillos de indias y felizmente no se quejan (risas).  ¿Tiene otra actividad favorita?  La fotografía. Estudié para hacer fotos con cámara profesional y utilizar el Photoshop. Tomo muchas fotos de mis hijos o de mis viajes. Tengo un programa para editarlas. Imprimo fotos grandes y pequeñas. En mi oficina tengo un collage de fotos gigante.  Si no hubiese estudiado Derecho, ¿a qué se hubiera dedicado?  Originalmente quería estudiar arte, la parte de diseño artístico. Por otras razones, estudi Derecho y me gustó. Me encanta mi profesión, y sí me gustan las cosas por el lado artístico. Entre chef, fotografía o diseño, no puedo elegir, me inclino por los tres (risas).","gestion","16/09/2019"
"Autos de Lujo","En agosto, la venta de vehículos livianos de lujo se mantuvo estable, inform la Asociación Automotriz del Perú (AAP). Así, ventas de BMW, Mercedes Benz, Audi, Volvo, Lexus y otras de dicho segmento llegaron a 362 unidades.  Alberto Morisaki, gerente de Estudios Económicos de la AAP, dijo que las ventas de los últimos 12 meses descendieron en este segmento en 8.31%. Sin embargo, dicho resultado es el mejor obtenido desde noviembre del 2018.  Para el último cuatrimestre se proyecta que la venta seguirá recuperándose, en línea con la resiliencia del consumo en los estratos de ingresos medios y altos, y por el mayor crédito y mejores tasas de interés.","gestion","16/09/2019"
"Litio","Bolivia, que cuenta con los mayores recursos del mundo, se suma de forma activa al llamado Tringulo del litio, junto con Chile y Argentina, dos de los mayores productores actuales de este oro blanco junto con Australia y China.","gestion","16/09/2019"
"Cobranzas Mobosas","Organización profesional de abogados, especializados en Recuperación de Carteras Pesadas con amplia experiencia en el mercado nacional, realiza cobranzas de todo tipo de documentos (Letras, Facturas, Warrants, Contratos, etc.) a INSTITUCIONES, EMPRESAS y PARTICULARES, Medidas de Embargo y Ejecución de Garantías Inmediatas!  Consultas sin compromiso. Los honorarios se cancelan contra el éxito de nuestra gestión (Absoluta seriedad).  Av... Las Flores N 234—236, San Isidro. Informes: Telf. (01) 010661 (01) 4225541 (01) 242110 (01) 42246941 (01) 1226212; AL (Previa cita) 9:00 am.a1:00 pm. - 2:30 pm. a 6:30 pm.","gestion","16/09/2019"
"Semana clave para Chavimochic III","Este jueves, el gobernador regional de La Libertad, Manuel Llempén, tendrá una reunión en la Presidencia del Consejo de Ministros que incluye como uno de los puntos de la agenda la posibilidad de que Odebrecht concluya la presa Palo Redondo, del actual etapa del proyecto especial Chavimochic.  La constructora brasileña ha dejado de pagar la prima de seguro de los avances de la presa Palo Redondo.  Las obras de Chavimochic ... ya llevan casi tres años paralizadas:  Odebrecht aún tiene interés en concluir la presa, para lo cual se necesita la firma de una adenda. Sin embargo, la ministra de Agricultura no se muestra a favor.  Se estima que hay cerca de 30,000 hectáreas de tierras que se dejan de regar porque no se termina la última etapa de Chavimochic.","gestion","16/09/2019"
"YPFB acelera ingreso","La semana pasada fueron los gobernadores regionales de Moquegua y Tacna con funcionarios de Yacimientos Petrolíferos Fiscales de Bolivia quienes permitieron que la pañía estatal boliviana lograra un acuerdo con NaturGas, firma que se encargaría de transportar el combustible desde la ciudad de El Alto.  El plan prevé trasladar el gas boliviano hasta la planta de licuefacción ubicada en Juliaca. En el sur se proyecta que el precio por bulto de gas de 10 kilos bordeará los S/ 28.  El primer envío de YPFB será de 500 toneladas de gas. El objetivo es vender inicialmente en Juliaca, para luego ir a Moquegua, Ilo y Tacna y después en Puno y Arequipa.  Mientras tanto, la subasta para llevar gas natural a siete regiones se postergó por quinta vez, ahora será en el mes de noviembre (Gestión 09.09.2019).  Hay tres postores calificados por propuesta para presentar sus ofertas en la licitación. Entre ellos se encuentra justamente YPF8 de Bolivia.  Pero no solo la compañía estatal boliviana proyecta vender bulto de gas, sino también otros productos, como la urea. En las próximas semanas, YPFB realizará un diagnóstico sobre el mercado potencial.","gestion","16/09/2019"
"Mercedes Vision Simplex Concept","Para conmemorar estos orígenes de la marca Mercedes, hace ya 118 años, y las victorias que este primer Mercedes consigui por aquel entonces, uno de sus estudios de diseño de la marca alemana ubicado en Niza ha creado el concepto -paso Mercedes Vision Simplex.","gestion","16/09/2019"
