"headline","subheadline","author","content","newspaper","date"
"Domingo de Santos","","","Este domingo marca el inicio oficial de la temporada navideña.","ojo","2015/11/01"
"Militares rusos bombardean Siria","Policial","","En represalia por ataques de Rusia a Siria, militares rusos continuaron bombardeando objetivos sirios.","ojo","2015/11/01"
"Autoridades reportan accidente fatal","Avión ruso se estrella en Península del Sinai","","Un avión militar ruso se estrelló en la península del Sinai matando a 17 personas incluyendo niños. Militantes del Estado Islámico afirmaron haber derribado el avión.","ojo","2015/11/01"
"Historias interesantes","","","Historias diversas cubiertas en páginas posteriores.","ojo","2015/11/01"
"Números financieros clave","Compra-Venta del dólar estadounidense","","Información financiera relevante proporcionada para compraventa del dólar.","ojo","2015/11/01"
"Criminalidad en Lima Norte","","Victor Ramirez Canales","Según datos del Escuadrón Verde, Lima Norte aloja numerosas bandas criminales siendo Los Olivos el área más peligrosa.","ojo","2015/11/01"
"Niño brasileño causa estragos en su escuela","Motivado por odio hacia el colegio","Locomundo","Un niño de Brasil destruye su escuela diciendo querer ser feliz alejándose del ambiente educativo.","ojo","2015/11/01"
"Terror en Colombia","Ataque explosivo deja heridos","","Explosión ocurre en Bogotá, Colombia, provocando múltiples heridos.","ojo","2015/11/01"
"Policía enfrenta crimen organizado","Operativos exitosos en diversos distritos","Darío Calvo Jarpa","Detalles sobre operativos policiales dirigidos a combatir grupos criminales en áreas específicas de Lima.","ojo","2015/11/01"
"Información meteorológica","Alerta por Fenómeno El Niño","Francisco Dumler","Medidas preventivas discutidas frente a amenaza climática representada por El Niño.","ojo","2015/11/01"
"Advances + Cartilla con 5 cupones","Para más información llamar al: (01) 702–8076 o ingresa a: www.tupromotablet.com","","Se inician los canjes / No te quedes sin tu Tablet Advance 3G RD 4009 – 2015-Onagi-Dgae-Da.","ojo","2015/11/01"
"Andréa se alista para regresar","","","Andrea San Martín compartió con sus seguidores una foto de su figura tras el nacimiento de la pequeña Maía, prometiéndo que próximamente retomará actividades públicas.","ojo","2015/11/01"
"Ayacucho FC derrota a Deportivo Municipal","Con debut del DT Edgar Ospina","","Ayacucho FC obtiene una victoria significativa frente a Deportivo Municipal, mostrando fuerza después del inicio de Edgar Ospina como director técnico.","ojo","2015/11/01"
"Cristal se mantiene en la punta.","'Sporting Cristal empató 1—1 con León de Huánuco'; no se pudo consolidar la primera posición en el Torneo Clausura.","Deporte","En un encuentro lleno de emociones, Cristal desperdició oportunidades cruciales para aumentar su ventaja en la tabla debido a errores clave y decisiones arbitrales controvertidas.","ojo","2015/11/01"
"Doble homenaje a la cultura folklórica","Puno celebra su capitalidad","Tiempo Libre","Desde 1985, Puno es considerada la Capital del Folclore peruano, reconociendo su vasta colección de danzas y su diversidad multicultural única.","ojo","2015/11/01"
"Festival Internacional de Orquídeas","Exhibición de miles de variedades","Magaly Moro","Del 6 al 8 de noviembre, el Club Peruano de Orquídeas organiza un festival en el Parque Reducto No 2, ofreciendo charlas sobre cuidado ambiental y técnicas de cultivo.","ojo","2015/11/01"
"Inauguran modernas oficinas de Unilever","Inversión enfocada en creatividad y sostenibilidad","Empresas & Negocios","Unilever presenta sus renovadas oficinas en Lima, diseñadas para mejorar la productividad mediante ambientes naturales y tecnologías eco-amigables.","ojo","2015/11/01"
"Lanzamiento de serie ‘Zero’ en Claro Video","Explora qué pasa si pierdes gradualmente la gravedad","Entretenimiento","Claro Video ofrece acceso a la nueva producción científica-ficción 'Zero,' explorando consecuencias dramáticas de cambios planetarios radicales.","ojo","2015/11/01"
"Música y moda convergen en Av. Larco Musical","Christian Meier protagoniza”;Espectáculos""","Este domingo, Christian Meier brillará en el papel principal del musical 'Av. Larco,' continuando la exitosa trayectoria del show en Lima.","","ojo","2015/11/01"
"Nueva estrategia empresarial de Faber-Castell","Celebran 50 años en el mercado peruano","Negocios Internacionales","Faber-Castell marca medio siglo de historia comercial en Perú, fortaleciendo su legado global y adaptándose constantemente a demandas locales.","ojo","2015/11/01"
"Pablo Zegarra dirige obra literaria en radio","‘Doctor Tv’ invita a José Antonio Marquina","Salud Mental","Joselito Carrera acompaña a su madre en el programa radial 'Dr.Tv,' narrando experiencias personales relacionadas con la superación del cáncer.","ojo","2015/11/01"
"Serie documental revela impacto de Covid-19","Impacto económico mundial examinado","Documentales Destacados","Una miniserie investigativa explora profundamente las repercusiones globales de la pandemia COVID-19, centrándose en economías afectadas severamente.","ojo","2015/11/01"
