"headline","content","newspaper","date"
"AURICH RECIBE A VALLEJO EN CLÁSICO DEL NORTE","El Ciclón y César Vallejo chocarán hoy en el estadio César Flores de Lambayeque (13.30 horas). El clásico del norte se presenta como uno de los más interesantes de la tercera jornada del torneo Clausura. Juan Aurich viene de derrotar a Alianza Lima y a Deportivo Municipal, en tanto que el equipo ‘poeta’ descansó en la última fecha.  Sheput celebra el tercer tanto rimense.","correo","13/09/2015"
"CRISTAL VENCE A ALIANZA ATLÉTICO Y ESTÁ SEGUNDO","Sporting Cristal logró su segundo triunfo consecutivo en el torneo Clausura y ayer derrotó 4-1 a Alianza Atlético en Lima, triunfo que le ha servido para sumar seis unidades y ubicarse en el segundo lugar de la tabla. El atacante uruguayo Sergio Blanco abrió la cuenta para los rimenses alos 25 minutos. Irven Ávila logró la segunda conquista celeste a los 35’. ‘El Cholito’ alcanzó la marca de 110 goles en el campeonato local.  De otro lado, Renzo Sheput, quien ayer jugó por Carlos Lobatón, hizo el tercer gol de Cristal a los 64’. El cuarto tanto celeste llegó a los 69’ por medio de Luis da Silva, quien no jugaba desde la novena fecha del torneo Apertura. Juan Vélez logró el gol de descuento para Alianza Atlético a los 83’.  En la cuarta fecha del Clausura, a jugarse el miércoles 16 de septiembre, Sporting Cristal visitará a UTC en Cajamarca, mientras que en la quinta jornada recibirá a Ayacucho FC en el estadio Alberto Gallardo.","correo","13/09/2015"
"LA U JUEGA CON UTC EN EL MONUMENTAL","Tras llegar a un acuerdo con la Municipalidad de Ate, que el último viernes había clausurado el estadio Monumental, Universitario jugará hoy con público en el coloso crema. El equipo de Roberto Chale se enfrentará a UTC a las 16.00 horas. El cuadro merengue jugará esta tarde con Carvalho; Cuba, Santillán, García, Saavedra; Giménez, Gonzales, Romero, AS Flores; Giusti, Ruidíaz.  Tras este encuentro, Universitario quedará concentrado para el choque del martes, en que recibirá a Defensor Sporting de Uruguay por el partido de vuelta de la segunda fase de la Copa Sudamericana.","correo","13/09/2015"
"HAY MÁS QUE RESCATAR","Tristram Stuart tocó en profundidad el tema del desperdicio de alimentos en la cadena productiva. Explicó la ciencia detrás de las armonías entre sabores insospechados mientras dio dicho con invenciones trastintuitivas (no puedo pensar en nadie mejor para esta tarea, recuerde el plato de su menú de langosta, vainilla y pacae). Hubo una charla sobre aceite de oliva y otra sobre café (como reclamaban los expositores, urgen cursos sobre la materia en las escuelas gastronómicas) y una divertida demostración sobre Coctelería, a cargo de Luis Tes y Matthias Giroud, el dueño del cèlebre Buddha Bar.  Para muchos en la audiencia, la ponencia de Lee Salas y Frederic Van Tricht trató el primer contacto con el oficio desatendido en el Perú del afinador de quesos. El taller estuvo a cargo de los hermanos Mast y María José Jordan, la finalista peruana del Young Chef.  Es cierto que a muchas ponencias les falta el tema a la cocina, que algunos de los asuntos no sintonizaron propiamente con el público, y que algunos de los oradores no se prepararon para momentos en el escenario, pero es seguro que quien vino buscando inspiración la encontró en muchas partes. En la presentación de Dario Cecchini, un carnicero de sesenta años citó a Darwin para explicar que el 57 % espectro beef ought not to beat y, con música de AC/DC, troza en minutos un cerdo en el escenario. No dijo nada que no se supiera -que es mejor utilizar el animal completo, que incluso en el industrializado mundo de la carne es interesante un trabajo artesanal, que en la diversidad de cortes está el gusto- pero fue la inyección necesaria de energía.  La pregunta que debe hacerse los organizadores para las próximas ediciones es, ¿cómo utilizar energías como esa para convertir este espacio en un puente para la reflexión académica? ¿Cómo hacer un programa atractivo no solo para estudiantes sino también para profesionales de la misma? ¿Cómo devolverle el brillo a una conferencia que es el paradigma regional? Tiempo al tiempo.","correo","13/09/2015"
"Opinión","Desde Palacio de Gobierno. Otros la llaman falta de liderazgo. El resultado: el país tomado por el crimen organizado y la delincuencia común; problema que,  Este país viene cada vez dando más giros (De escándalo en escándalo que 11 están investigados a fondo y sobre los que al final no hay respuesta. Un gobierno que parece que ha perdido el rumbo. Los políticos están dedicados al ataque entre ellos, pero nadie ofrece respuestas a los problemas. Ahora que se ha conocido que una prestigiosa periodista ha pagado dinero para lograr acceso al fugitivo Martín Belaunde Lossio cuando se encontraba fugado en Bolivia, se rasgan las vestiduras tirios y troyanos, y le caen encima a la mensajera. El que se haya pagado una suma de dinero para lograr el acceso a la fuente no descalifica el contenido de las revelaciones, y mucho menos se puede afirmar que con ello se descalifica lo logrado en la comisión del Congreso sobre dicho personaje. Parece fuera de toda lógica que el nacionalismo utilice esta situación para pretender descalificar lo actuado por esa comisión. Ahora bien, parece sumamente sospechoso que al tratarse de la seguridad nacional, y porque algunos grupos de extorsionadores hayan empezado a usar granadas de guerra para cometer sus ilícitos, de inmediato la Policía encontrará, al día siguiente, el escondite donde había 50 granadas. ¿Qué sospechoso está todo esto. ¿Será una nueva cortina de humo? Se ha identificado el origen de esos artefactos, que al ser de guerra llevan la inscripción del fabricante y la numeración, con lo que fácilmente se podría dar con el centro de distribución. El haber dado la orden de inamovilidad a las Fuerzas Armadas lo único que logró fue el temor de la población y que por Lima corrieran distintos rumores, cada uno más fuerte que el otro. El partido de gobierno y este mismo cada vez están más al garete.","correo","13/09/2015"
"Un país que no sabe usar su riqueza?","Recomendamos pequeñas dosis de sensatez, buen cálculo y respeto a compromisos contraídos. Siendo así, estimamos juicioso acatar la posición del premier Pedro Cateriano sobre el Lote 192, considerado la mayor reserva de petróleo del Perú. En opinión de expertos, ingenieros y economistas, la intervención del Congreso ha desconcertado a los inversionistas. No se sabe quién debe decidir y aprobar los contratos: Petroperú, el Gobierno Regional de Loreto o, a lo peor, Palacio de Gobierno. Lo que explicaron los ministros y lo que debió quedar muy claro para los congresistas es que Petroperú no está en condiciones técnicas ni financieras de trabajar el lote con beneficio para el país. Dicha empresa no produce un barril de petróleo hace 25 años, ni pesado ni liviano. La que sí resultaría muy pesada es ‘la factura’ de millones si no se opta por un contrato en que Petroperú sea socio minoritario con 15% del proyecto y un aporte de 400 millones de dólares para la Refinería de Talara, en vez de uno de 4000 millones de dólares, como fue el costo de modernización calculado. No hay que ser matemático para percibir la diferencia, de 1 a 10, en beneficio del Perú. Pero los obnubilados regionalistas y los políticos re-electoreros porfián en que Petroperú se haga del Lote 192. Error grave para el país.","correo","13/09/2015"
"Transparencia o malas intenciones?","Haya decidirá en 10 días si tiene competencia para la demanda boliviana para que Chile negocie un acceso soberano al Pacífico. Las posibilidades son magras porque el mismo tratado que invoca a favor del caso –el Pacto de Bogotá– estipula que la Corte es incompetente para conocerlo (Art. VI). Evo Morales aumentará su sonora campaña para compensar políticamente la debilidad de sus fundamentos jurídicos. ¿Será ese el verdadero motivo por el que una ONG chilena y otra peruana coinciden en solicitar la publicación de las notas reservadas que superaron el incidente de espionaje que congeló las relaciones bilaterales? Porque es forzoso preguntarse si estas ilustradas organizaciones no están enteradas de que, aquí y allá, las normas que rigen la transparencia de la información pública prohíben la difusión de aquello que ‘pudiera afectar negativamente las relaciones diplomáticas con...’ ¿Es inocente ‘la sed de conocimiento cívico’ de las ONG citantes o lo que intentan es incendiar la pradera para influir en nacionalismos enfermizos? Sus afanes coinciden con las provocaciones de Venezuela a Colombia y la efervescencia boliviana antes de la audiencia en La Haya. ¿Aumentarán las provocaciones de Evo y su obsesión de implicar al Perú en sus planes frente a Chile? ¿No busca también que el ALBA debilite a la Alianza del Pacífico en una coyuntura económica internacional tan negativa?","correo","13/09/2015"
"Por mayor agroexportación","El Perú venderá más productos agrarios gracias a la entrada de cítricos, granadas, pimientos e higos a los Estados Unidos. Esta medida permite una proyección de $500 millones adicionales en exportaciones agrarias hacia los Estados Unidos, según el ministro de Agricultura y Riego, Juan Manuel Benites. Explicó que ello será posible porque los EE.UU. es un mercado importante y se prepara el aumento de las exportaciones de arándanos al mercado norteamericano. ‘Son muy buenas noticias y si sumamos otras acciones que ejecuta el sector, nos permitirá que en los próximos años se incrementen las ventas en $500 millones adicionales al mercado de los Estados Unidos’, comentó.","correo","13/09/2015"
"Firma peruana compite con marcas internacionales","La cadena de artículos para el hogar RuMah, Casa, Cocina – Más, abrirá dos tiendas más en 2016 en Lima, sumando seis locales a nivel nacional. La firma, de capital peruano, inició su operación en 2013 como tienda virtual y ante el éxito de la iniciativa inició su expansión en 2014 (centro comercial El Polo en Lima y en Real Plaza Piura).","correo","13/09/2015"
"Declaran feriado largo del 8 al 11 de octubre por reunión mundial en Lima","Los limeños tendrán un nuevo feriado largo el próximo mes, ya que el Gobierno declarará día no laborable el próximo 9 de octubre por esa reunión de la Junta de gobernadores del Fondo Monetario Internacional (FMI) y el Banco Mundial (BM) que se llevará a cabo en Lima.  Como es de conocimiento público, el 8 de octubre es feriado por el Día del Combate de Angamos, por lo que, con la reciente disposición del Ejecutivo, se da un fin de semana sin actividad laboral.  La medida regirá a nivel de Lima Metropolitana y el Callao para los trabajadores de los sectores público y privado. Dispone además que para fines tributarios esto será una jornada hábil.  Según el decreto supremo respectivo, la declaratoria se da porque debido a la referida actividad que se realizará en la capital, se requiere adoptar medidas de seguridad para las altas autoridades y participantes de esta cita mundial.","correo","13/09/2015"
