"headline","subheadline","author","content","newspaper","date"
"Ante diversidad de marcas, Mininter busca soluciones urgentes","","","Ante la complejidad causada por la variedad de marcas dentro del inventario de vehículos policiales, el Ministerio del Interior intensifica el contrato de leasing para sumar 900 nuevos vehículos.","ojo","2017/10/14"
"Policía fortalece medidas de seguridad para próxima visita papal","","","Con miras a la venidera visita del Papa Francisco, prevista para principios de enero, la Policía Nacional implementa un riguroso programa de entrenamiento dirigido a aproximadamente tres mil agentes responsables de la seguridad pública durante dicho evento.","ojo","2017/10/14"
"Sorpresa global: Peruano protagoniza protesta única en Londres","Un empleado de seguridad demanda clarificaciones.","","Durante dieciséis horas, un vigilante de un mercado británico permanece en el tejado solicitando razones detrás de su despido injustificado, convirtiendo su acción en un fenómeno mediático internacional.","ojo","2017/10/14"
"Lugar seguro?: Ranking de Lima en percepción de criminalidad","Según 'The Economist', hay buenas noticias.","","De acuerdo con datos proporcionados por 'The Economist', Lima figura en el puesto número 44 en términos de seguridad urbana comparativamente mejor situándola incluso por encima de algunas capitales latinoamericanas significativas.","ojo","2017/10/14"
"Festival de iluminación inspira creatividad en Asia","Una tradición navideña india cautiva corazones globales.","","Las luminarias colocadas en honor a la fiesta navideña hindú transforman paisajes urbanos asiáticos en espectáculos vibrantes, demostrando cómo antiguas tradiciones pueden adaptarse innovadoras formas modernas.","ojo","2017/10/14"
"Investigación revela implicancia de panadero en disturbios auditivos","Dos años de cárcel dictaminados por tribunal asturiano.","","Tras procesos judiciales prolongados, un panadero enfrenta consecuencias penales severas derivadas de actividades comerciales disruptivamente ruidosas, marcando precedentes importantes en legislación ambiental.","ojo","2017/10/14"
"Renuncia solicitada después de comentarios controvertidos sobre femicidio.","","","En Fuerza Popular no hay espacio para posiciones como estas...Juan Carlos González debería hacer algo más.","ojo","2017/10/14"
"Título desconocido.;Titulares de Ética enfrentan crisis debido a regalos de yesca.","","","En el Congreso existe solicitud de dimisión del titular de la Comisión de Ética, Juan Carlos González, quién recibió un lujoso lápiz de Yesenia Ponce, mientras investigaba irregularidades en su declaración académica.","ojo","2017/10/14"
"Piden cooperación entre poderes ejecutivos y legislativos para revitalizar diversos sectores económicos.","","","Congresistas de distintas facciones insisten en colaboración entre el Congreso y el Poder Ejecutivo para impulsar reformas significativas en áreas clave como educación, salud y empleo.","ojo","2017/10/14"
"Nuevo caso de femicidio sacude a Chiclayo, causando indignación nacional.","","REDACCIÓN","Se registró un violento episodio en Chiclayo, donde una mujer de 66 años sufrió ataques brutales por parte de un inquilino, culminando en su fatal destino.","ojo","2017/10/14"
"Aparatoso accidente provoca múltiples lesionados en ruta hacia Nuevo Chimbote.","","","Un autobús de transporte escolar colapsó en el río Yauli provocando la muerte instantánea de Jacinto Vasquez Terán y dejando gravemente herido a su acompañante.","ojo","2017/10/14"
"Caso alarmante revela vulnerabilidad infantil ante amenaza sexual en Melgar.","","","Una niña de tan sólo 8 años dio positivo en prueba prenatal tras ser objeto de explotación sexual, presumiblemente cometida por su progenitor masculino.","ojo","2017/10/14"
"Huracán Ofelia continúa trayectoria europea generando alertas meteorológicas.","","","Ofelia sigue avanzando hacia territorio europeo con intensidad creciente, impactando potencialmente regiones insulares británicas.","ojo","2017/10/14"
"Diamond World ofrece exclusividad con venta anticipada de diamante rosa monumental.","","","Anuncio previo indica disponibilidad próxima de un impresionante diamante rosa valuado en decenas de miles de dólares.","ojo","2017/10/14"
"Innovadores audiológicos ofrecen soluciones personalizadas en rehabilitación auditiva.","","","Centro Audiologico destaca nuevas tecnologías adaptadas para personas con problemas auditivos, promoviendo calidad de vida mejorada.","ojo","2017/10/14"
"Luis Pedro Meleández analiza retos fiscales en infraestructura policial.","","PEDRO MELENDEZ","Meleández discute complicaciones financieras asociadas con renovación del parque automotor policial, sugiriendo métodos alternativos como renting.","ojo","2017/10/14"
"Sistema judicial procesa casos urgentes relacionados con derechos humanos fundamentales.","","","Proceso legal activo busca resolver situaciones complejas derivadas de infracciones graves a principios básicos de dignidad humana.","ojo","2017/10/14"
"Confrontation between Claudia Ramírez and Stephanie Valenzuela","","REDACCIÓN","Claudia Ramírez confronts Stephanie Valenzuela for referring to their affair with Diego Giménez, stating she isn't defending him but rather seeking attention.","ojo","2017/10/14"
"Celebrating end of quarantine","Opinion column by Ismael Lazo","Ismael Lazo, resident of San Luis","Expressing happiness about returning to normalcy after quarantine restrictions lift.","ojo","2017/10/14"
"Green Day supports Peru national team","","REDACCIÓN","The American band Green Day sends good wishes to the Peruvian football team ahead of their match against Colombia.","ojo","2017/10/14"
"Possible return of Cosquín Rock Festival to Peru","Interview with event creator José Palazzo","REDACCIÓN","José Palazzo discusses plans for bringing the international music festival back to Peru next year.","ojo","2017/10/14"
"Necessary items list for emergencies","Preparedness guide","","List detailing essential supplies needed during emergency situations including food, hygiene products, clothing, medical kits, etc.","ojo","2017/10/14"
