"headline","subheadline","author","content","newspaper","date"
"Municipalidad Metropolitana de Lima empieza a aplicar multas por el pico y placa","Infractores recibirán sanción de S/336. Quienes cubran su placa pagarán el doble.","","Después de seis días de marcha blanca, ayer se inició la imposición de multas a aquellos vehículos que incumplieron con el plan pico y placa, implementado por la Municipalidad Metropolitana de Lima (MML). El plan consiste en regular la circulación de vehículos por tipo de placa en cuatro ejes viales de la capital, en horas punta.","publimetro","2019/08/06"
"Policía interviniendo vehículos con placas cubiertas","","","Carlos Llerena, jefe de la División de Tránsito de la Policía, menciona que se han detectado vehículos cuyas placas estaban cubiertas con franelas, barro o luces, lo que impedía que fueran fotografiadas. 'Estos serán intervenidos y se les pondrá la papeleta automáticamente', afirmó.","publimetro","2019/08/06"
"Aumento de velocidad gracias al Plan Pico y Plato","","","'Con este plan se ha reducido el número de vehículos que circulan por las vías torreadas. Eso ha incrementado el flujo vehicular; hay un aumento entre el 16 y 20% en la velocidad en estas arterias,' explicó el alcalde de Lima, Jorge Muñoz, durante una supervisión del plan.","publimetro","2019/08/06"
"Plan Pico y Plata vigila cuatro ejes viales específicos","","","Los ejes viales donde se aplica el plan son Arequipa Garcilaso de la Vega-Tacna; Javier Prado-La Marina; América Latina-Sur-Evitamiento-Panamericana Norte; y la Vía Express de Paseo de la República.","publimetro","2019/08/06"
"Cobertura ampliada del Sistema Financiero Privado mediante PNIF","","MINISTERIO DE ECONOMÍA Y FINANZAS","El Ministerio de Economía y Finanzas (MEF) aprobó ayer la Política Nacional de Inclusión Financiera (PNIF) y estableció sus objetivos para el 2030. Con ello, se busca que la población tenga más capacidad y competencias financieras, así como un mayor acceso a servicios de calidad, particularmente en áreas rurales.","publimetro","2019/08/06"
"Incremento esperado en cuentas de ahorro personales","","","Este dispositivo contempla el incremento a 75% de la población adulta con alguna cuenta en el sistema financiero. También pretende aumentar a 43% la participación de la población adulta con algún crédito con baja probabilidad de incumplimiento.","publimetro","2019/08/06"
"BONO MI ARRIENDO DETALLE DE BENEFICIOS","","MANUEL MELGAR","Según el Ministerio de Vivienda, el bono Renta Joven se pierde si el arrendatario beneficiado incurre en mora del pago del alquiler, realiza subarriendo de la propiedad, o presenta relación cercana con el dueño del inmueble. Además, el ingreso mensual familiar no debe sobrepasar los S/3.538.","publimetro","2019/08/06"
"Limitar drásticamente el papel de las armas de fuego en el país.","","","Las normas sobre verificación de antecedentes son pasos pequeños ante los vacíos de la legislación; algunos tiradores compran legalmente sus armas de destrucción masiva.","publimetro","2019/08/06"
"LOS 10 ESTADOS CON MÁS TIROTEOS EN EE.UU. EL 2019","","","Louisiana 12\nFlorida 9\nIllinois 27\nPennsylvania 12\nMissouri 8\nTexas 27\nMaryland 23","publimetro","2019/08/06"
"Trump condena el supremacismo blanco","","","Presidente de EE.UU. indicó que el ‘’odio’’ y la ’enfermedad mental’’ son los responsables de los tiroteos del fin de semana.\nPoco antes de dirigirse a la nación, Trump propuso que los republicanos y demócratas acuerden un endurecimiento del control de armas para evitar más asesinatos masivos.","publimetro","2019/08/06"
"Celebrities lo critican","","","Diversos artistas y celebridades criticaron ayer la respuesta de Trump a los dos tiroteos del fin de semana.","publimetro","2019/08/06"
"Gobierno planea medidas duras contra dependientes químicos","","","Alcalde de Río de Janeiro menciona ayer los procedimientos que permitirán a las autoridades internar en clínicas de rehabilitación a ‘dependientes químicos’. ","publimetro","2019/08/06"
"Nacionalizarán a hijos de venezolanos","","","Colombia nacionalizará a hijos de venezolanos nacidos en su territorio a partir del 19 de agosto del 2015.","publimetro","2019/08/06"
"Tribunal decidirá el destino de Pierluisi","","","Senado de Puerto Rico terminó su sesión extraordinaria, sin realizar una votación que reivindicara al nuevo gobernador de la isla, Pedro Pierluisi.","publimetro","2019/08/06"
"Messi no viajará a Estados Unidos","","","Capitán de Barcelona, Lionel Messi, no participará en la gira de pretemporada debido a una lesión en la rodilla derecha.","publimetro","2019/08/06"
"Harry Maguire, defensor más costoso","","","Manchester United anunció ayer el fichaje del inglés Harry Maguire por seis años tras una transferencia de USD 97 millones con Leicester.","publimetro","2019/08/06"
"Fichajes de futbolistas peruanos en Europa","","","Gerente deportivo del club Nantes de Francia confirmó que el delantero peruano Cristian Benavente está cerca de firmar contrato.","publimetro","2019/08/06"
"Liverpool elimina a Monterrey","","","Liverpool avanzó a semifinal de Copa Mundial Clubes FIFA tras eliminar a Rayados de Monterrey.","publimetro","2019/08/06"
"Aplaudimos a @salvinimi:","","'Aplaudo a #Salvini'; Alemania, por ejemplo, se está llenando de ilegales y se está llenando de problemas’, apunta la cuenta @GPordenoneBudoia.","","publimetro","2019/08/06"
