"headline","subheadline","author","content","newspaper","date"
"Tema del Día: Documentos que demuestran ilegales pagos","","","Abogada Blanca Paredes\nExdirector de Alianza Guillermo Alarcón\neconomías ‘comisión’ de S/.300 mil a Alarcón por participar en una millonaria estafa, a través de la empresa fantasía Oncoserv-con la que acumuló S/.7 millones-al Gobierno Regional de Arequipa.\nAdemás, el 05 de marzo de 2013, Alarcón recibió bajo el código 00023 un pago equivalente a S/.12,900. \nDe acuerdo con los registros digitalizados a los que accedió Correo, Alarcón y Paredes recibieron de manos de Orellana S/.140 mil y S/.650 mil, respectivamente.","correo","2015/05/11"
"Disminución de créditos anuales impacta economía","","","estimulada por la disminucción de los créditos anuales en dólares, que a ese mes bajaron 5%, mientras que los créditos anuales en soles crecieron 19%.","correo","2015/05/11"
"Liquidez económica mediante modificaciones bancarias","","Ente Emisor","para el encaje mensual se estableció un límite de $1200 millones... El objetivo de estos ajustes es reducir la volatilidad excesiva del tipo de cambio, destacó el ente emisor.","correo","2015/05/11"
"Inversiones gubernamentales combaten minería ilegal en Puno","Anuncia Alto Comisionado","Antonio Fernández Jeré","el gobierno destinó más de 200 millones de soles para la ejecución de proyectos destinados a mitigar las zonas devastadas por la minería ilegal en el departamento de Puno, anunció el alto comisionado en Asuntos de Formalización de la Minería, Interdicción de la Minería Ilícita y Remediación Ambiental, Antonio Fernández Jeré.","correo","2015/05/11"
"Asesinan a joven frente a su familia en Chimbote","Identificado el sospechoso","Fuentes policíacas","Miguel Charles Oliva López, de 30 años, fue asesinado de un disparo en la cabeza por un sicario durante una celebración familiar. Según la Policía que está detrás de los pasos del asesino, éste habría sido reconocido como alias ‘Tito’.","correo","2015/05/11"
"Peligro ambiental persiste en niños de La Oroya debido a metales pesados","Investigan niveles elevados de plomo","","Los problemas de contaminación por plomo en La Oroya continúan siendo motivo de preocupación, según análisis recientes mostraban que un segmento de niños nativos tienen exposición a plomo.","correo","2015/05/11"
"Fuerzas Armadas intervienen en conflictos sociales en Islay","Desplazamientos preventivos","José Luis Pérez Guadalupe","Tras el anuncio del Gobierno de enviar fuerzas militares para retomar el control de los accesos clave en Islay, ayer se inició el movimiento de tropas para proteger infraestructuras vitales en dicha área.","correo","2015/05/11"
"Anciana pierde la vida después de accidente doméstico en Cajamarca","Lavaba ropas en azotea","Autoridades locales","Balbina Abad Neira, una madre de familia de 90 años, lamentablemente sufrió un fatal incidente mientras lavaba su ropa en el tercer nivel de su hogar, precipitándose accidentalmente.","correo","2015/05/11"
"Cambio climático amenaza hábitats naturales en América Latina","Alerta sobre declive del oso andino","Organizaciones conservacionistas","Según estudios científicos, el hábitat natural del oso andino podría experimentar una contracción alarmante, estimándose una pérdida cercana al 30% en décadas próximas.","correo","2015/05/11"
"Drogadicción entre funcionarios políticos en China revela crisis interna","Alcalde destituido tras altercado público","South China Morning Post","Un nuevo escándalo política surge en China, evidenciando cómo el uso indebido de sustancias ilícitas entre figuras públicas reflejan profundas fracturas sistémicas.","correo","2015/05/11"
