"headline","content","newspaper","date"
"Dos obras en la Alianza Francesa","Como parte del Festival Escena Sur, el teatro de la Alianza Francesa de Miraflores presenta hoy a las 8 p.m. los montajes Sueños de Victoria y Encuentro, a cargo de los egresados de Artes Escénicas de la Universidad Científica del Sur. Hay funciones hoy, mañana, el martes 16 y el miércoles 17 de mayo.","publimetro","09/05/2017"
"Llegará a fines de año o inicios del 2018","La banda irlandesa U2 iniciará este viernes en Vancouver, Canadá, su gira mundial The Joshua Tree Tour 2017, la cual pasará por 23 ciudades, incluyendo Lima a fines de año o inicios del 2018, según información del diario La Tercera de Chile. De acuerdo a la publicación, los irlandeses ya han acordado con distintas productoras de la región, a través de sus representantes, Live Nation, la compañía de conciertos más importante del mundo, regresar a Sudamérica con una serie de presentaciones. Así, en esta gira por la región no solo estarán incluidas las plazas tradicionales (Argentina, Brasil y Chile), sino que habrá presentaciones también en Perú y en Colombia. La Tercera también informó que el escenario del tour tendrá una tarima en forma de árbol y que el show tendrá un fuerte contenido anti Donald Trump. Ahora, solo queda esperar una confirmación oficial.","publimetro","09/05/2017"
"Lo que dej de comprarse...","Compra por Internet y paga con transferencia o depósito.","publimetro","09/05/2017"
"La pregunta del día","Solo en fase terminal Alberto Fujimori debería ser indultado?  **Alejandro Aguinaga** *Excongresista y médico de cabecera de Alberto Fujimori*  No se menciona en ningún lado que la fase terminal sea un requisito para otorgar el indulto humanitario. Eso lo han inventado con ánimo de negarle la libertad a Alberto Fujimori, El requisito es que el reo tenga una enfermedad grave que sea complicada por el encierro, La ministra Marisol Pérez Tello mencionó el Reglamento de Gracias Presidenciales, del 2010, que señala el tema de la fase terminal. Sin embargo, la Constitución señala que el presidente de la República tiene la potestad de dar indultos. Y todos sabemos que un reglamento no vale más que la Constitución. El año pasado, el presidente Ollanta Humala indultó a Silvana Buscaglia, la señora que agredió a un policía, sin consultar a nadie.  Fujimori tiene 78 años y seis operaciones de cáncer a la lengua, con anestesia general cada una. El último viernes por la noche me llamaron porque tenía dolores en la pierna y desde el domingo está postrado. Creo que es suficiente lo que se ha hecho con él, Merece el indulto.  La Constitución señala que el presidente de la República tiene la potestad de dar indultos sin consultar a nadie.","publimetro","09/05/2017"
"Haciendo valer tus derechos","Las aerolneas vulneran constantemente los derechos de sus propios pasajeros. ¿Qué se debe hacer para no ser víctima de estos abusos? Daniel Casillas Metro World News La historia es conocida mundialmente: a fines de abril, David Dao, un médico vietnamita de 69 años, fue arrastrado por la fuerza fuera de un avión de United Airlines en Chicago, después de negarse a dejar su asiento para que personal de la aerolínea pudiera tomarlo. Imágenes del incidente se hicieron virales y pusieron las violaciones de los servicios aéreos en el centro de la atención. Aunque el caso del Dr. Dao generó indignación, sacar a los pasajeros por sobreventa de boletos es una práctica común, y es legal entre las principales aerolíneas estadounidenses. Según la Oficina de Estadísticas del Transporte, el año pasado alrededor de medio millón de pasajeros se quedaron en la puerta con billetes comprados para un vuelo. Unos 435 mil pasajeros renunciaron voluntariamente a sus asientos en las doce aerolíneas más grandes de Estados Unidos. Pero más de 40 mil fueron obligados a abandonar el avión contra su voluntad. Solo United Airlines tuvo problemas de ese tipo con 3.765 pasajeros en 2016. As funciona el sistema: las aerolíneas venden más asientos que los disponibles a bordo, pues mentalmente apuestan que muchos pasajeros no aparecerán. Sin embargo, si todos llegan a tiempo al aeropuerto, algunos tendrán que ser transferidos a otro vuelo. Las aerolíneas sobrevenden porque algunos clientes compran tarifas áreas reembolsables (en su mayoría) y se pierden el vuelo. Honestamente, creo que la sobreventa debe ser eliminada, ya que la mayoría de los asientos son ahora no reintegrables y las aerolíneas mantienen el total o el porcentaje mayor del pasaje si no aparece el usuario, y luego venden el mismo asiento por segunda vez. Es un sistema codicioso, nos explica George Hobica, fundador de Airfarewatchdog. Tras el escándalo del Dr. Dao, United Airlines ha reconocido el error y su CEO Oscar Muñoz anunció cambios. United anunció que aumentará la compensación a los pasajeros que renuncien a su asiento en los brevemente sobrevendidos hasta $10 mil dólares. Sin embargo, varias organizaciones que supervisan los derechos de los pasajeros aseguran que los abusos contra los clientes de los servicios aéreos están cubiertos por las leyes y seguirán ocurriendo. Los pasajeros son tratados como ganado y no como clientes. Ya se trate de asientos cada vez más incómodos o de una simple interacción entre el pasajero y la compañía área, las empresas no tratan a los clientes con el respeto que solían tener, nos comenta Andrew Appelbaum, abogado de FlyersRights.org. Una posible solución a esta cuestión podría ser la aplicación de sanciones económicas más severas contra las compañías aéreas que violen los derechos de los usuarios. Las aerolíneas y cualquier corporación grande no cambiarán salvo que haya un desincentivo financiero significativo. De lo contrario, pagarán la multa y seguirán desobedeciendo la ley, siempre y cuando esto les resulte más barato, concluye Gabor Lukács, socio de los derechos de los pasajeros con sede en Canadá.","publimetro","09/05/2017"
"Chelsea golea y acaricia el título","El líder Chelsea (con 84 puntos) venció ayer 3–0 al Middlesbrough en el cierre de la fecha 36 de la Premier League y está a un solo triunfo de coronarse campeón. Los goles fueron de Diego Costa (23), Marcos Alonso (34) y Nemanja Matic (65). Pușu-Mercurio Costa, de 28 años, alcanz ayer los 19 goles en la Premier League.","publimetro","09/05/2017"
"Sporting Cristal en crisis","En el cierre de la penúltima fecha del Grupo A del Torneo de Verano, Sporting Cristal (3° con 19 puntos) perdió 2–0 en su visita al Cantolao (10° con 18 puntos) en el Callao. Los goles fueron de Jorge Araujo, de cabeza (42’), y de los Manzaneda, de penal (71’). Los celestes suman cinco partidos sin victorias.","publimetro","09/05/2017"
"Juventus va por el pase a la final","Con la ventaja de haber ganado 2–0 en la ida de las semifinales, la Juventus de Italia recibirá a partir de la 1:45 p.m. (transmiten ESPN y Fox Sports) al AS Mónaco en Turín, en busca de sellar su pase a la final de la Champions League (3 de junio en Cardiff, Gales). La Vecchia Signora tiene todas las estadísticas a su favor: nunca perdió una eliminatoria europea contra un equipo de la Liga Francesa, concede muy pocos goles (solo dos en contra en toda esta competición) y no pierde hace 20 meses en casa. El resultado de la ida nos da una pequeña ventaja, pero tenemos que jugar como si fuese un partido único. Tenemos que ganarnos la final, nunca se sabe lo que puede pasar en el fútbol. Hay que seguir muy motivados, sostuvo Massimiliano Allegri, entrenador de la Juventus.","publimetro","09/05/2017"
"Ruidaz quiere respetar contrato con Morelia","El delantero Raúl Ruidíaz brindó ayer una conferencia de prensa en la que dej entrever su intención de respetar su contrato con el Monarcas Morelia, que en enero pasado se extendió hasta el 2020. Estoy muy cómodo en Monarcas. Hoy por hoy, estoy muy feliz en casa. En enero compraron mi pase por los próximos tres años, — sostuvo — Ruidíaz, quien según medios mexicanos es pretendido por el Glasgow Rangers escocés. Ayer, el representante de la Pulga, David Peza, declar en Radio Ovación que no es un secreto que varios equipos están interesados en Ruidíaz, entre ellos los grandes de México. Pero eso se verá con la directiva del club y el mismo Ruidíaz.","publimetro","09/05/2017"
"Los Cavaliers a las finales de la Conferencia Este","Sumaron su cuarto triunfo consecutivo ante los Toronto Raptors. LeBron James fue la figura.","publimetro","09/05/2017"
