"headline","subheadline","author","content","newspaper","date"
"OÍDO A LA MÚSICA: TENEMOS NOCHE DE PREMIOS GRAMMY","Una de las favoritas, Taylor Swift, está nominada en siete categorías.","","","publimetro","2016/02/15"
"DIEZ PAREJAS SE CASARON SIMBOLICAMENTE POR SAN VALENTÍN","Buscan reivindicar los derechos de diferentes orientaciones sexuales.","","Dos de las diez parejas del mismo sexo que se ‘’casaron’’ ayer en ceremonía simbólica en el Parque del Amor, Nancy Inga y Ruth Chávez, junto a Leydi Mendoza y Cynthia Vargas.","publimetro","2016/02/15"
"Mensaje del Papa contra la pobreza","Francisco critica a la riqueza basada en explotación en multitudinaria misa en México.","","","publimetro","2016/02/15"
"Alianza Lima: nueve puntos en tres fechas","Equipo de Roberto Mosquera es el líder del Apertura con victoria de 3–0 en la cancha del Unión 2 Comercio.","","","publimetro","2016/02/15"
"PUEDES PARTICIPAR EN LOS CONCURSOS ENTREMUSIC PE","Ingresa a Tribuna Entel y otros retos para obtener entradas diarias.","","","publimetro","2016/02/15"
"NADINE HEREDIA Y OLLANTA HUAMALÁ ESTÁN APARTADOS DE ESTA CAMPAÑA","Daniel Urresti discute seguridad ciudadana y política fiscal.","DANILO URRESTI","Plantea una reorganización total de la policía y poner el DNI del comprador en las boletas de venta para promover la tributación y formalización.","publimetro","2016/02/15"
"CANCILLERÍA ESPAÑA Y EE.UU. TIENE MAYORA ELECTORES PERUANOS PARA ELECCIONES","Informa concentración de electores en el extranjero para elecciones del 10 de abril.","","","publimetro","2016/02/15"
"Guzmán REALIZA VIGILIA ANTE DECISION FINAL DEL JNE","Reitera intención de movilizar a peruanos si resulta adverso el fallo.","","","publimetro","2016/02/15"
"Florencio FLÓRES-ARAOZ PROPONE AMNISTÍA TOTAL A PYMES QUE SE FORMALICE","Propone incentivar la formalización eliminando multas antiguas.","Antero Florencio Florés-Aráoz","Las altas multas y sanciones disuaden la formalización de las MyPes.","publimetro","2016/02/15"
"Acaban destruidos en las manos de los traficantes de la muerte","","","Ante las más de 300 mil personas que acudieron a la misa realizada en la explanada del Centro de Estudios Superiores de Ecatepec, Francisco invitó a los mexicanos a ‘estarn en primera línea y participar en todas las iniciativas que ayuden a hacer de esta bendita tierra, una tierra de oportunidad, una tierra donde no haya necesidad de emigrar para soñar; donde no haya necesidad de ser ex’.","publimetro","2016/02/15"
