"headline","subheadline","author","content","newspaper","date"
"Política nacional","","","Inacción. Se tiene que esperar más emisiones para poder tener un juicio preciso.","peru21","2017/05/18"
"","","","Creo que los medios de comunicación van muy avanzados cuando el Noticiero empieza. Me parecen desatinados. Todo lo que sea comunicación va a ser algo bueno. Es positivo que el gobernante establezca mejores lazos de comunicación con los gobernados. No obstante, el formato puede mejorar, ya que es un poco aburrido. Precisamente, muchos cuestionan la falta de carisma de PPK. El presidente es el Presidente y no un conductor de televisión. Él hace el programa para comunicarse con los ciudadanos, no para ser conductor profesional y no tiene porqué serlo, Pero es cierto que tiene que mejorar y para eso están sus asesores. Tan poco es que quiero defender al mandatario, porque como analista he sido bastante crítico con PPK. ¿Cuáles cree que son los campos que debe abordar el programa del mandatario?","peru21","2017/05/18"
"","","","Creo que tendría que abordar dos grandes campos. Uno es tocar temas de coyuntura, los de más alto impacto, Esto depende de la agenda pública. Otro gran campo creo que tiene que ser el futuro. ¿Qué está haciendo el gobierno para proyectar el país?","peru21","2017/05/18"
"","","","","peru21","2017/05/18"
"Avanza País postula a Antauro Humala al Congreso en el 2006","","","Inscriben nuevo partido marcaPaís. El partido político Avanza País, que tuvo en el 2006 como candidato presidencial a Ulises Humala y Antauro Humala como postulante al Congreso, volvió a obtener la inscripción electoral ante el Jurado Nacional de Elecciones (INE).","peru21","2017/05/18"
"","","","","peru21","2017/05/18"
"De Grado o Fuerza","Abogado y asesor externo del MTC","Albert Forsyth","Ex titular de Salud irá al Congreso. Por amplia mayoría, la sesión de Fiscalización del Parlamento acordó tramitar ante el juez penal de turno un pedido para que la ex ministra de Salud Midori de Habich sea conducida por la fuerza pública ante dicha instancia para responder sobre irregularidades en el Sistema Integrado de Salud.","peru21","2017/05/18"
"","","","","peru21","2017/05/18"
"Economía local","","","Empresas formales empleados no reciben pago correspondiente. Alrededor de 2.8 millones de trabajadores informales en el país no perciben el depósito de la Compensación por Tiempo de Servicios (CTS), señaló el Instituto de Economía y Desarrollo Empresarial (IEDEP) de la Cámara de Comercio de Lima (CCL).","peru21","2017/05/18"
"","","","","peru21","2017/05/18"
"Nacionales","","","Según la última estimación de los analistas, economía peruana crecería 3.1%. La economía peruana crecería 3.1% este año, por debajo de la proyección del mes anterior (3.6%)...","peru21","2017/05/18"
"","","","","peru21","2017/05/18"
"Poder Judicial","Opinión jurídica","","Indulto que sale ronchas. Entre tanto el ex presidente Fujimori esté en la cárcel, el indulto siempre será parte de la agenda política del país.","peru21","2017/05/18"
"","","","","peru21","2017/05/18"
"Cine y Televisión","DirectTV presenta nuevos contenidos","","Plataforma DirectV ayuda en pagos al Estado. El ministro de la Producción, Bruno Giuffra, adelantó que en estos días se estrenará págalocom, una plataforma virtual que permite a los ciudadanos realizar operaciones en línea, sin necesidad de apersonarse a alguna agencia del Banco de la Nación (BN). ","peru21","2017/05/18"
"","","","","peru21","2017/05/18"
"Sobre Madre Mia","Reflexiones legales","Yeni Vilcatoma","Interesantes estas reflexiones hechas ayer a Expreso por la ex procuradora y ahora congresista Yeni Vilcatoma: ‘Resulta indispensable la creación de la comisión investigadora del caso Madre Mía (...)","peru21","2017/05/18"
"Policía advierte aumento de fraudes electrónicos y pornografía infantil","","","En alerta máxima, la policía reveló incremento significativo en casos de fraude electrónico y explotación infantil.","peru21","2017/05/18"
"Investigan robo millonario en compañía de bomberos","Roban equipos valuados en miles de dólares","","Dos individuos perpetraron un audaz hurto en la Compañía de Bomberos Perú 18, apropiándose de equipamiento vital.","peru21","2017/05/18"
"Cae hombre por acosar a mujer en el Metrópoli","Denuncia interpuesta por usuaria del transporte","","Un caso grave de acoso resultó en detención gracias a intervención rápida de autoridades.","peru21","2017/05/18"
"LGTBI participan en encuesta virtual organizada por INEI","Encuesta concluye el 17 de agosto","","Se realiza estudio inclusivo dirigido a mejorar políticas públicas relacionadas con derechos LGBTI.","peru21","2017/05/18"
"Autoridades cancelan millones de licencias de armas","Plazo extendido para legalización fallido","","Debido a incumplimiento normativo, numerosas licencias de porte de arma de fuego serán invalidadas.","peru21","2017/05/18"
"Sismo fuerte sacudió regiones del sur del país","Reportan múltiples réplicas post-sismo principal","","Movimiento telúrico afectó diversas áreas causando preocupación generalizada.","peru21","2017/05/18"
"Fatal accidente deja decenas de heridos en ruta departamental","Traslado vehicular provocó tragedia","","Colisión mortal involucró autobús interprovincial, generando alta atención médica urgente.","peru21","2017/05/18"
"Diversos eventos culturales próximanamente disponibles","Programación variada incluyendo cine y conciertos","","Próximo lanzamiento de películas y espectáculos musicales prometedores.","peru21","2017/05/18"
"Marcela triunfa en competencias mundiales","NA","NA","Ante Marjan Sahashouri, la joven nacional fue aún mejor, Triunfo. Turquía ya esperaba en la final. Marcela inició su turno imperceptible, Su respiración corría a la velocidad de sus dedos y sus patadas y vueltas bullían en el aire constelaciones perfectas. Todo así hasta el objetivo de Marcela: conseguir el oro. Pero empezó a fallar en el minuto 43, cuando su pie izquierdo trastabilló. Marcela perdió el equilibrio por primera vez en toda la tarde. A pesar de que su tobillo solo estuvo tres segundos vacilando, en Poomsae eso es determinante.","peru21","2017/05/18"
"Agradecimientos tras recibir laureles","NA","NA","El 9 de mayo de este año, Marcela dejó por unas horas el uniforme de Poomsae para vestir – un sastre, Lo hizo porque no todos los días una deportista recibe los Laureles Deportivos. Acompañada de unos padres que con el pecho hinchado hacían esfuerzos para no llorar, fue homenajeada por el gobierno en el Estadio Nacional, Mientras veía cómo su nombre ahora podía ser reconocido desde la calle José Díaz, Marcela recordó el día en que comenzó a entrenar, pero sobre todo el mes y medio previo al mundial, tiempo en el cual tuvo que pedir un permiso en su trabajo para dedicarle 12 horas diarias a este deporte y las tres últimas semanas, cuando se internó en la VIDENA para practicar de seis de la mañana a diez de la noche. En su mente también estuvieron Winnie Yi Wu y Bruno y Renzo Sax, sus compañeros desde ‘hace nueve años’ en esta aventura llamada Poomsae.”","peru21","2017/05/18"
