"headline","subheadline","author","content","newspaper","date"
"PCM levanta estado de emergencia en Islay","Comisión Belaunde halla responsabilidad penal en 23","","Luego de recoger la declaración de 181 personas desde que se conformó la comisión que investiga los presuntos ilícitos de Martín Belaunde Lossio, la congresista Marisol Pérez Tello —presidenta del grupo de trabajo— precisó que 23 personas que pasaron a calidad de investigadas tendrían responsabilidad penal.","peru21","2015/07/23"
"Cargos.","","","Presidenta de la comisión que indaga al ex asesor Martín Belaude Lossio explicó que los investigados serían denunciados por los presuntos delitos de concusión, asociación ilícita para delinquir y colusión.","peru21","2015/07/23"
"Hallan responsabilidad penal a 23 implicados en caso Belaunde","","","Pág. 2 | Director Periodístico: Juan Jose Garrido\nDirecto a la página siguiente.\nPágina anterior | Avances importantes en la investigación llevada a cabo por la comisión encabezada por Marisol Pérez Tello, quien asegura tener evidencias sólidas contra varios individuos relacionados directamente con Martín Belaunde Lossio.","peru21","2015/07/23"
"Belaunde interpelado","","","Pérez Tello sostuvo que Belaunde Lossio y otros seis implicados más en las obras de Cajamarca serán interrogados, nuevamente, la próxima semana.","peru21","2015/07/23"
"Informe a la vista","","Marisol Perez Tello anticipa que el documento sobre este caso sería entregado en agosto próximo. ","","peru21","2015/07/23"
"Peligroso precedente legal","","","Anteriormente menciona cómo la primera dama y otros investigados podrían ser citados nuevamente ante el grupo de trabajo conforme avanzan las investigaciones.","peru21","2015/07/23"
"Aumento significativo en cargos penales","","","Detalla cifras específicas sobre las diferentes clasificaciones de culpabilidades dentro de los investigados, destacando diferencias clave entre tipos de responsabilidad penal.","peru21","2015/07/23"
"Caso Accomarca: Fiscal presenta acusación","Después de casi cinco años de pesquisas, el fiscal superior Luis Landa presentará hoy su acusación por la matanza de Accomarca.","","Tras casi cinco años de pesquisas, el fiscal superior Luis Landa presentará hoy su acusación por la matanza ocurrida el 14 de agosto de 1985 en Accomarca, Ayacucho. Principalmente involucrado está el teniente EP retirado Telmo Hurtado, reconocido responsable de la muerte de 69 campesinos.","peru21","2015/07/23"
"Inversiones mineras caen significativamente","Las exportaciones mineras registran una caída del 16.4% respecto al año anterior.","","Según datos proporcionados por la SNMPE, las exportaciones mineras experimentaron una notable caída del 16.4% interanual debido principalmente a la depreciación internacional de metales clave como el cobre, hierro, oro, plata, estaño y molibdeno. ","peru21","2015/07/23"
"Requerimientos para adquisiciones de vivienda modificados","Nuevo decreto establece la necesidad de pagar una cuota inicial para obtener viviendas mediante programas específicos.","","Contrario a rumores previos, el nuevo decreto legislativo relacionado con el arriendo de viviendas especifica que sí se necesita realizar un pago de cuota inicial. El ministro de Vivienda, Construcción y Saneamiento, Milton von Hesse, aclara que dicha modificación pretende incentivar el flujo crediticio hacia proyectos constructivos.","peru21","2015/07/23"
"Diplomáticos alertan sobre intimidación a defensores de DD.HH. en Venezuela","Programa venezolano critica duramente a activistas de derechos humanos.","","Un conjunto de especialistas de la ONU junto con la Comisión Interamericana de Derechos Humanos expresaron su preocupación por cómo el programa televisivo ‘Con el Mazo Dando’ hostiga y desprestigia a quienes defienden los derechos humanos en Venezuela. Destacan particularmente las tácticas utilizadas por Diosdado Cabello, conductor del show y Presidente de la Asamblea Nacional.","peru21","2015/07/23"
"Contenido Editorial Principal","","","Este artículo principal contiene detalles específicos relacionados con requerimientos patrimoniales efectivos según normativa vigente.","peru21","2015/07/23"
"","","","Se menciona el contexto legal relevante bajo ciertas disposiciones legales y referencias numéricas asociadas a entidades bancarias.","peru21","2015/07/23"
