"headline","content","newspaper","date"
"Por Sus Derechos","Empleadas del hogar hacen cacerolazo. Unaprotestaconcacerolazos y ollas vacías el sueldo doméstico. Realizaron decenas de trabajadores laborando jornadas de unas 12 horas al día, durmiendo en pisos y las menores de edad son las más expuestas a maltrato, y precisó Adelinda Dávila, representante de trabajadoras.","trome","17/06/2014"
"Un paro de 24 horas de transportistas habrá mañana en Lima, convocado por la Confederación Nacional de Empresas de Transporte (CONET)","Acatarán taxistas, lectivos, ros y buses. Nos centraremos en la plaza 2 de Mayo; contra la cancelación de rutas, sanciones por acumular puntos y otros, dijo el dirigente Julio Rau.","trome","17/06/2014"
"Otro juicio contra Álvarez por patrulleros","Este 14 de agosto, en la Corte de Justicia de Ancash, se evaluará la investigación en su contra por presunta malversación de fondos en la compra de 106 patrulleros, 56 motos y 690 equipos de comunicación. Ayer, el abogado de Álvarez retiró la apelación contra la orden de prisión preventiva.","trome","17/06/2014"
"Cae otro acusado de maltrato","Leoncio Lauro Crdenas Huilcamisa fue detenido por una mujer de manera pública, en un bus en Surco. Yesenia V.L. (38) contó ante la empresa Etminsa y percato que el sujeto hacía gestos obscenos. Pidió ayuda y detuvieron al sujeto, quien luego fue conducido a comisaría.","trome","17/06/2014"
"Fue acribillado en su camioneta","Paul Christian Tica Quispe (30), empresario textil de Gamarras, fue acribillado de dos balazos en el cuello y la carapacho por dos pistoleros, quienes le dispararon con un arma con silenciador y huyeron sin robarle nada, en Surco.","trome","17/06/2014"
"Peligró por falla mecánica","Al menos cuatro personas resultaron heridas luego de que un helicóptero del Ejército realizara un aterrizaje forzoso, en un vuelo de transporte y abastecimiento en Pichari, Cusco, debido a una presunta falla mecánica. Uno de los afectados fue identificado como el teniente coronel EP Carlos Landivar Gutierrez.","trome","17/06/2014"
"Peligroso. Cycotec","Cycotec, que debería ser el tratamiento de úlceras gástricas, se vende sin receta médica y de manera ilegal como potente abortivo en Lima incluso a través de Facebook. En Facebook se ofrecía para que una mujer aborte por su cuenta hasta las 12 semanas de embarazo.","trome","17/06/2014"
"Mick Jagger, chibolero","El líder de los Rolling Stones, Mick Jagger (70), sostiene un romance con una bailarina de ballet 43 años menor que él, llamada Melanie Hamrick (27). Según la prensa inglesa, Hamrick, integrante del elenco del New York City Ballet, comenzó su relación solo dos semanas después de la muerte de LWren Scott, la mujer que fue la novia del rockero por casi 15 años.","trome","17/06/2014"
"Cuatro amorosas patas parecen estar moradas de un perro labrador","Su dueño, Ulrike Kersjes, de Berlín, dice que sobreél y juegan. El can sobrelleva el exceso de acoso con calma, salvo cuando le quieren quitar su hueso. Para darle un poco de paz, lo rescato y me lo llevo a otro patio, dice Ulrike.","trome","17/06/2014"
"Los alemanes ganan 4-0 las ilusiones del Balón de Oro","Alemania secubrió la cabeza. Alemania bombardeó 4-0 las ilusiones del Balón de Oro y demostró que tiene las armas listas para pelear por la Copa del Mundo. El alemán Thomas Müller desairó a CR7 y le robó el show. Marcó un hat-trick y ya es el oleador de Brasil 2014.","trome","17/06/2014"
"La receta de hoy","INGREDIENTES  latazadecaldodepollo 2 pechugas de pollo Perejil picado ay el ajiescabeche. Colo lzanahoria 3 camotes pelados ycortarcarenunaollamediataza de ramitadeapio desenrodajas aceitedeoliva y agregar el 1Vzcebolla PREPARACIN Cocinarelpolloconelapio, unos minutos y luegoincorpora la Vacebolla, zanahoria y pere— _porarelpollosazonadocon Sal ypimienta. Enseguidaincorporarellicuadode la galle= Remojarcon lalechelas ga— ta yagregar un pocode caldo paraquenoquedemuy so.Servir.","trome","17/06/2014"
"Existelaleyendaque","Idealizalainfanciaalpunto de creer quelos niños están libres de tener sensaciones sensuales y alguna de estas manifestaciones es tomada, principalmente, como curiosidad. Hay niños que se besan, se tocan aun cuando recién tienen 4 años y otros que se masturban antes de los 5 años, siendo cierto que no se trata de una curiosidad, sino del descubrimiento del propio cuerpo. La verdadera que agradalesensación que siente un niño, ante el contacto de supiel, es algo que existe desde el nacimiento de un bebé. El contacto de los labios del beb con el pezón de la madre marca una grata sensación, que puede durar tres años más, y así como esas son zonas erogenas que se despertan, pueden aparecer otras, las cuales pudieron haber sido creadas por la naturaleza para que recién funcionaran años después. Lo negativo es desper tar la sensualidad antes de tiempo. Por ello, comiendo insistentemente retéquelos padres vigilen y eviten erotizaciónes tempranas, concernientes a qué el niño tenga la edad justa para poder manejar suficientemente bien,","trome","17/06/2014"
"AKAREN SCHWARZ EN CONDUCCIÓN DE ACÚLICOS Y JUEGOS SEXUALES","Durante su debut al frente del espectáculo; en reemplazo de Karen Schwarz, Mariella Zanetti envió un mensaje a una de sus enemigas que compite con ella en las mañanas, y según se conoció, estando casada tuvo un romance con un famoso futbolista que la recogía en auto. Hey Lassie, hijita, aquí te hablo... Avanzaste a comenzar tu programa, ¿estás a punto de salir de ti y yo te hablaré? Quién quiere saber quién es el del carro rojo, ya quién recogía de un canal muy conocido? Ah, era a la salida de un programa cómico, dijo presuntamente sobre Karla Aráoz, con quien tuvo discrepancias en Twitter, cuando también tuvo pleitos con Farid Odriozola. Estuviste nerviosa? Como es un programa en vivo estaba un poco nerviosa, me hablaban por todos lados, pero ya manejé el truco. Te gustó el horario? Solo es una semana nada más, porque levantarse a las 6 de la mañana todos los días, mis respetos para Karen, es bien ca.., pobrecita Karen, que también grababa Yo soy! ¿Qué tal te llevaste con tu programa My va a venir. Ella me jo..., las dos nos sabemos cositas; pero jamás diré algo que la pueda perjudicar y yo sé que ella tampoco dirá algo que me perjudique. ¿Cuál es ese secreto del chupetín que ella te sabe? Es una cosa que inventamos las dos, pero bueno, acá cuando estemos juntas en el set –este miércoles– se dará el encuentro– podrán enterarse de algunos secretos, ja, ja, ja.","trome","17/06/2014"
"COMEDIÓGRAFO YA GRABA SU PELÍCULA CON CARLOS ALCAÑITRA Y TATIANA ASTENGOL","Estamos haciendo una comedia para que gente sea, espero no puedan soltar el nombre porque me han prohibido. Voy a aparecer como Melcochita, no haré ningún otro personaje. Por pronto estarán Tatiana Astengo, tengo y Carlos Carlín, entre otros. Es una historia que tiene que ver con lo cómico y el terror, detalló el humorista, quien este viernes estará en Canal 4 junto a Fernando Armas y Kike Suero.","trome","17/06/2014"
"Christian Domínguez pide que no le hagan cargo montón al viudo de Edita Guerrero","Los hermanos han hablado de golpes recién ahora, pero porqué uno pedían explicaciones antes, en el momento que ocurran. Si veían mano con moretones, deberían intervenir y preguntar. Pienso que hay mucho por conocer, no todo es contra un lado, no hay que hacer un cargo montón refirieron.","trome","17/06/2014"
"Rubia hizo 14.1 puntos de rating","Gisela, por segunda semana consecutiva, llegó en el rating a El valor de la verdad de Beto Ortiz al hacer 14.1 puntos de rating. De Edit, Paul Olrita, hizo que les sacara varios puntos a la competencia, que sentó en el sillón rojo a Janet Barboza.","trome","17/06/2014"
"Franco Cabrera se refirió al inesperado debut de Calle 7","Yo creo que fue una estrategia premeditada, no he conversado con los directivos, pero me pareció una buena idea en cuanto a competitividad indicarle al conductor de Duelo el programa que se transmitía por internet, durante la pausa comercial del reality.","trome","17/06/2014"
"Pelirroja dice que regresó a Bienvenida la tarde mirando por encima del hombro a sus compañeros","Todos esperábamos que Rosangela, por el penoso incidente que pas al quedar herida en una de las competencias, volviera con una postura diferente, pero parece que el mes que estuvo fuera no le sirvió, pues retornó y no saludó a nadie. Se mostró soberbia, incluso por encima del hombro a los demás dijo Genesis.","trome","17/06/2014"
"EL DELANTERO DEL VALENCIA DE ESPAÑA, QUE DIRIGE EL ARGENTINO ANTONIO PIZZI, VISITÓ PERÚ EN JULIO","David Torres, jugador de defensa, sufrió una fractura mandibular durante el partido contra Real Garcilaso, pero se recuperará pronto.","trome","17/06/2014"
"SUROC SERVICIOS PERSONALES","Servicios personales disponibles en Sucursal Central. Contacto: Rubén Tagarelli al 973453599 o Silvia al 996580465.","trome","17/06/2014"
